collected_frames,torque/flipper_torque_FL,torque/flipper_torque_FL_max,torque/flipper_torque_FL_min,torque/flipper_torque_FR,torque/flipper_torque_FR_max,torque/flipper_torque_FR_min,torque/flipper_torque_RL,torque/flipper_torque_RL_max,torque/flipper_torque_RL_min,torque/flipper_torque_RR,torque/flipper_torque_RR_max,torque/flipper_torque_RR_min
131072,709.0885787010193,1000.0,1.462289011105895,699.8891749382019,1000.0,1.3792624846100807,704.9403176307678,1000.0,1.536775577813387,700.1549859046936,1000.0,1.5091149359941483
262144,702.4873991012573,1000.0,1.4613468758761883,700.1423149108887,1000.0,1.8046748200431466,702.7988018989563,1000.0,1.317609678953886,697.2292890548706,1000.0,1.3996904753148556
393216,691.5975894927979,1000.0,1.2399587165564299,695.8997783660889,1000.0,1.3610609322786331,700.9631428718567,1000.0,1.539451852440834,693.4591836929321,1000.0,1.2412232980132103
524288,683.2365083694458,1000.0,1.3961181305348873,693.4995427131653,1000.0,1.38659181073308,690.1650238037109,1000.0,1.4293845854699612,697.2057199478149,1000.0,1.7495973985642195
655360,687.4405241012573,1000.0,1.3773566200397909,697.3812804222107,1000.0,1.5218041986227036,694.0516219139099,1000.0,1.184147035703063,696.3829417228699,1000.0,1.2562475949525833
786432,698.2375249862671,1000.0,1.4418519213795662,704.3823390007019,1000.0,1.5107734333723783,705.3333330154419,1000.0,1.872605174779892,703.6367106437683,1000.0,1.5657349303364754
917504,680.2410354614258,1000.0,1.168415592983365,706.1753125190735,1000.0,1.3213726431131363,703.7430238723755,1000.0,1.2949469834566116,700.2854561805725,1000.0,1.4581918865442276
1048576,668.9489803314209,1000.0,1.2115445490926504,702.9192571640015,1000.0,1.681936927139759,701.5574746131897,1000.0,1.3361910730600357,697.2262454032898,1000.0,1.615056506358087
1179648,663.2061538696289,1000.0,1.3414465747773647,703.551432132721,1000.0,1.525096707046032,702.2372279167175,1000.0,1.179562484845519,693.3733277320862,1000.0,1.6226458996534348
1310720,680.0741276741028,1000.0,1.2997096255421638,703.5381851196289,1000.0,1.5050763189792633,699.9468145370483,1000.0,1.4024512469768524,696.5852670669556,1000.0,1.3593215309083462
1441792,673.7393870353699,1000.0,1.0469855214469135,709.9615659713745,1000.0,1.538718432188034,706.1252756118774,1000.0,1.4834851808845997,695.9488577842712,1000.0,1.4024896770715714
1572864,662.3085074424744,1000.0,1.2193107455968857,707.0815782546997,1000.0,1.3857799991965294,702.8108959197998,1000.0,1.6947168782353401,691.884569644928,1000.0,1.5579793322831392
1703936,659.9506454467773,1000.0,1.3262151908129454,705.5508618354797,1000.0,1.4653092175722122,697.3016991615295,1000.0,1.3556019961833954,684.9692425727844,1000.0,1.5746600101701915
1835008,661.0967040061951,1000.0,1.2766427658498287,705.1671776771545,1000.0,1.6179544739425182,693.91508436203,1000.0,1.6490941615775228,671.5554184913635,1000.0,1.2351828943938017
1966080,686.9627590179443,1000.0,1.2883494468405843,703.3259553909302,1000.0,1.5027072876691818,698.9530396461487,1000.0,1.6346542364917696,683.4616236686707,1000.0,1.3916791174560785
2097152,677.5737495422363,1000.0,1.4975166395306587,705.2261319160461,1000.0,1.5431493483483791,699.385974407196,1000.0,1.6205956041812897,683.514856338501,1000.0,1.509068381972611
2228224,679.8524947166443,1000.0,1.313981756567955,702.8348627090454,1000.0,1.4282191693782806,697.4778351783752,1000.0,1.672767911106348,675.3662271499634,1000.0,1.264012634754181
2359296,686.9942245483398,1000.0,1.2956539914011955,704.4460554122925,1000.0,1.331172939389944,694.049952507019,1000.0,1.3415332939475775,673.8609962463379,1000.0,1.288566716015339
2490368,688.3134608268738,1000.0,1.51124969124794,705.7575263977051,1000.0,1.507128819823265,693.696928024292,1000.0,1.4862295165657997,674.4425320625305,1000.0,1.2802171483635902
2621440,688.6383275985718,1000.0,1.448122065514326,702.9269766807556,1000.0,1.399634137749672,694.4466571807861,1000.0,1.751434437930584,677.3607487678528,1000.0,1.256274901330471
2752512,688.9402213096619,1000.0,1.2841663993895054,697.5374460220337,1000.0,1.4172518057748675,683.9698481559753,1000.0,1.488370168954134,673.5931997299194,1000.0,1.3326771538704634
2883584,696.6216192245483,1000.0,1.5919790584594011,671.5583519935608,1000.0,1.282799832522869,686.7002143859863,1000.0,1.4119456890039146,675.0210604667664,1000.0,1.2363515831530094
3014656,695.6095151901245,1000.0,1.4166958779096603,679.352789402008,1000.0,1.1386460289359093,686.3672933578491,1000.0,1.308517187833786,671.2025361061096,1000.0,1.3243869598954916
3145728,699.8144512176514,1000.0,1.6501405239105225,684.4787487983704,1000.0,1.5663180444389582,691.338613986969,1000.0,1.4191129487007856,673.010959148407,1000.0,1.2692568777129054
3276800,695.5868163108826,1000.0,1.3968345522880554,688.67134141922,1000.0,1.4803825318813324,694.3984575271606,1000.0,1.4393730387091637,669.3072838783264,1000.0,1.2172152809798717
