collected_frames,env/success_rate,env/failure_rate
131072,0.0,1.0
262144,0.0,1.0
393216,0.0,1.0
524288,0.06666666666666667,0.9333333333333333
655360,0.003289473684210526,0.027412280701754384
786432,0.13043478260869565,0.08695652173913043
917504,0.4125,0.1625
1048576,0.2807017543859649,0.5087719298245614
1179648,0.18571428571428572,0.4
1310720,0.0125,0.01375
1441792,0.39814814814814814,0.12037037037037036
1572864,0.29365079365079366,0.21428571428571427
1703936,0.36764705882352944,0.3161764705882353
1835008,0.3006134969325153,0.36809815950920244
1966080,0.04530201342281879,0.050335570469798654
2097152,0.35135135135135137,0.2072072072072072
2228224,0.2710843373493976,0.30120481927710846
2359296,0.22488038277511962,0.2679425837320574
2490368,0.1328125,0.09375
2621440,0.3712574850299401,0.23353293413173654
2752512,0.41694915254237286,0.1288135593220339
2883584,0.46835443037974683,0.2911392405063291
3014656,0.35428571428571426,0.054285714285714284
3145728,0.4092827004219409,0.16877637130801687
3276800,0.5145631067961165,0.15048543689320387
3407872,0.2079646017699115,0.08849557522123894
3538944,0.42035398230088494,0.1592920353982301
3670016,0.36977491961414793,0.12540192926045016
3801088,0.4142857142857143,0.15357142857142858
3932160,0.4,0.192
4063232,0.24725274725274726,0.13736263736263737
4194304,0.3841059602649007,0.11920529801324503
4325376,0.3687707641196013,0.20930232558139536
4456448,0.40476190476190477,0.16071428571428573
4587520,0.47410358565737054,0.12749003984063745
4718592,0.36443148688046645,0.15451895043731778
4849664,0.371875,0.146875
4980736,0.4098360655737705,0.17704918032786884
5111808,0.38436482084690554,0.16286644951140064
5242880,0.4326647564469914,0.14613180515759314
5373952,0.4243421052631579,0.14144736842105263
5505024,0.7769230769230769,0.15384615384615385
5636096,0.4316546762589928,0.08393285371702638
5767168,0.49038461538461536,0.16987179487179488
5898240,0.5298245614035088,0.2
6029312,0.36496350364963503,0.12652068126520682
6160384,0.506993006993007,0.13286713286713286
6291456,0.42441860465116277,0.1569767441860465
6422528,0.44047619047619047,0.1636904761904762
6553600,0.4697986577181208,0.17114093959731544
6684672,0.42587601078167114,0.11590296495956873
6815744,0.49404761904761907,0.12797619047619047
6946816,0.47368421052631576,0.10835913312693499
7077888,0.49244712990936557,0.1299093655589124
7208960,0.4728434504792332,0.12140575079872204
7340032,0.4294478527607362,0.16257668711656442
7471104,0.4124629080118694,0.14836795252225518
7602176,0.42024539877300615,0.20552147239263804
7733248,0.45325779036827196,0.1643059490084986
7864320,0.46439628482972134,0.14860681114551083
7995392,0.4709480122324159,0.18042813455657492
8126464,0.6510067114093959,0.22818791946308725
8257536,0.4562334217506631,0.11671087533156499
8388608,0.4617737003058104,0.22018348623853212
8519680,0.4375,0.3125
8650752,0.327710843373494,0.19759036144578312
8781824,0.48184818481848185,0.2508250825082508
8912896,0.45989304812834225,0.2192513368983957
9043968,0.4943502824858757,0.20056497175141244
9175040,0.49572649572649574,0.21937321937321938
9306112,0.4431818181818182,0.19602272727272727
9437184,0.45430809399477806,0.2349869451697128
9568256,0.46175637393767704,0.22662889518413598
9699328,0.4827586206896552,0.1925287356321839
9830400,0.46175637393767704,0.21529745042492918
9961472,0.45652173913043476,0.27445652173913043
10092544,0.46607669616519176,0.19469026548672566
10223616,0.456575682382134,0.24813895781637718
10354688,0.4603658536585366,0.18902439024390244
10485760,0.4909090909090909,0.2051948051948052
10616832,0.5027472527472527,0.21703296703296704
10747904,0.694300518134715,0.21243523316062177
10878976,0.46634615384615385,0.12980769230769232
11010048,0.5223463687150838,0.1871508379888268
11141120,0.5487804878048781,0.21036585365853658
11272192,0.38388625592417064,0.1966824644549763
11403264,0.5148809523809523,0.21726190476190477
11534336,0.48787061994609165,0.2210242587601078
11665408,0.48655913978494625,0.21774193548387097
11796480,0.47863247863247865,0.20797720797720798
11927552,0.4339622641509434,0.22641509433962265
12058624,0.4186666666666667,0.24533333333333332
12189696,0.3909348441926346,0.2776203966005666
12320768,0.39655172413793105,0.27011494252873564
12451840,0.4301369863013699,0.2465753424657534
12582912,0.37333333333333335,0.31733333333333336
12713984,0.3844221105527638,0.3065326633165829
12845056,0.38666666666666666,0.31733333333333336
12976128,0.3875338753387534,0.3604336043360434
13107200,0.36363636363636365,0.3502673796791444
13238272,0.38461538461538464,0.3717948717948718
13369344,0.6513761467889908,0.2966360856269113
13500416,0.49764150943396224,0.27358490566037735
13631488,0.47494033412887826,0.324582338902148
13762560,0.48635235732009924,0.33002481389578164
13893632,0.4750542299349241,0.27765726681127983
14024704,0.48894348894348894,0.33415233415233414
14155776,0.4807692307692308,0.33413461538461536
14286848,0.48931116389548696,0.32779097387173395
14417920,0.4742014742014742,0.3415233415233415
14548992,0.44545454545454544,0.375
14680064,0.481651376146789,0.34174311926605505
14811136,0.47368421052631576,0.37894736842105264
14942208,0.4966887417218543,0.36423841059602646
15073280,0.5216450216450217,0.3484848484848485
15204352,0.4911111111111111,0.37555555555555553
15335424,0.5031847133757962,0.3673036093418259
15466496,0.4822222222222222,0.37555555555555553
15597568,0.49372384937238495,0.37447698744769875
15728640,0.5163398692810458,0.37037037037037035
15859712,0.516629711751663,0.38137472283813745
15990784,0.5296803652968036,0.4315068493150685
16121856,0.5143487858719646,0.3598233995584989
16252928,0.5144628099173554,0.3677685950413223
16384000,0.50920245398773,0.3885480572597137
16515072,0.5010309278350515,0.3463917525773196
16646144,0.55741127348643,0.33194154488517746
16777216,0.5221987315010571,0.3594080338266385
16908288,0.5621181262729125,0.32790224032586557
17039360,0.5426195426195426,0.32224532224532226
17170432,0.5387673956262425,0.3538767395626243
17301504,0.5541666666666667,0.35208333333333336
17432576,0.5573770491803278,0.3463114754098361
17563648,0.5395256916996047,0.3695652173913043
17694720,0.5591836734693878,0.3469387755102041
17825792,0.5421940928270043,0.36075949367088606
17956864,0.5515267175572519,0.34541984732824427
18087936,0.5367965367965368,0.36796536796536794
18219008,0.5463137996219282,0.3610586011342155
18350080,0.5616438356164384,0.3385518590998043
18481152,0.5952380952380952,0.3333333333333333
18612224,0.6586826347305389,0.3253493013972056
18743296,0.6109979633401222,0.3054989816700611
18874368,0.5467625899280576,0.3669064748201439
19005440,0.5875706214689266,0.3559322033898305
19136512,0.5732838589981447,0.3339517625231911
19267584,0.5883458646616542,0.34210526315789475
19398656,0.5813528336380256,0.3491773308957952
19529728,0.5620300751879699,0.37406015037593987
19660800,0.5512572533849129,0.36750483558994196
19791872,0.5256166982922201,0.3984819734345351
19922944,0.5478927203065134,0.3888888888888889
