collected_frames,train/mean_reward,train/mean_state_value,train/value_minus_reward,train/mean_advantage_GAE,train/mean_action_sample_log_prob,train/mean_critic_loss,train/mean_objective_loss,train/mean_entropy_loss,train/mean_entropy,train/mean_kl_approx,train/mean_clip_fraction,train/mean_advantage,train/std_advantage,train/total_grad_norm,train/policy_operator_lr,train/value_operator_lr,train/step_penalty,train/action_bonus_coef
131072,-0.0068033840507268906,-0.5421463847160339,-0.535343000665307,0.3565289378166199,-4.011880397796631,5.632333278656006,-0.018569186329841614,-0.04830969125032425,4.005066394805908,0.018962420523166656,0.244140625,0.3565289378166199,10.696481704711914,3.443342447280884,0.0005027635788094066,0.001698572532095114,-0.05959512071534246,16.29043388277351
262144,0.07424698770046234,1.3639583587646484,1.289711371064186,1.5411036014556885,-3.9940505027770996,4.4739155769348145,-0.021736374124884605,-0.04781223088502884,3.963824987411499,0.014771772548556328,0.189453125,1.5411036014556885,7.989393711090088,4.595884323120117,0.0005025839562374847,0.0016979656823158731,-0.05970135087704539,16.29043388277351
393216,0.05704635754227638,3.0514893531799316,2.9944429956376553,0.6902058124542236,-3.9716830253601074,3.1548943519592285,-0.019208746030926704,-0.04710846394300461,3.905480146408081,0.01537169050425291,0.2607421875,0.6902058124542236,7.690425395965576,2.386223793029785,0.0005024043336655628,0.0016973588325366322,-0.059807581038748316,16.29043388277351
524288,0.03433782607316971,3.941819190979004,3.907481364905834,0.06422314047813416,-3.9218289852142334,2.9072444438934326,-0.02453572489321232,-0.046055931597948074,3.818220853805542,0.016508666798472404,0.247314453125,0.06422314047813416,8.767045021057129,4.154348373413086,0.0005022247110936409,0.0016967519827573916,-0.05991381120045124,16.29043388277351
655360,0.144778773188591,5.275153160095215,5.130374386906624,1.3633859157562256,-3.857408046722412,3.779902458190918,-0.030199497938156128,-0.046035852283239365,3.816556215286255,0.015214714221656322,0.19970703125,1.3633859157562256,10.497055053710938,9.120429039001465,0.000502045088521719,0.0016961451329781507,-0.06002004136215417,16.29043388277351
786432,0.06974907219409943,4.673241138458252,4.6034920662641525,-1.4456562995910645,-3.7702198028564453,3.5323538780212402,-0.025322699919342995,-0.04499837011098862,3.7305450439453125,0.018112557008862495,0.2109375,-1.4456562995910645,11.686015129089355,8.199461936950684,0.0005018654659497971,0.0016955382831989098,-0.0601262715238571,16.29043388277351
917504,-0.07282128930091858,-0.9487743377685547,-0.8759530484676361,-2.3090646266937256,-3.708449363708496,2.6737985610961914,-0.03671436011791229,-0.04425251856446266,3.668710708618164,0.016229886561632156,0.23046875,-2.3090646266937256,8.991803169250488,7.090353488922119,0.0005016858433778752,0.001694931433419669,-0.060232501685560026,16.29043388277351
1048576,-0.0574914775788784,-2.9869279861450195,-2.929436508566141,-1.3520675897598267,-3.6399621963500977,2.4904727935791016,-0.036356084048748016,-0.04277793690562248,3.546461820602417,0.01953689008951187,0.25439453125,-1.3520675897598267,8.38753890991211,7.67382287979126,0.0005015062208059533,0.0016943245836404282,-0.060338731847262954,16.29043388277351
1179648,0.009895320981740952,-3.2634570598602295,-3.2733523808419704,0.3267548084259033,-3.5467023849487305,2.807664394378662,-0.04123879224061966,-0.04198993742465973,3.4811339378356934,0.013745512813329697,0.252197265625,0.3267548084259033,9.256830215454102,9.719407081604004,0.0005013265982340313,0.0016937177338611873,-0.06044496200896588,16.29043388277351
1310720,0.2667716145515442,11.622758865356445,11.355987250804901,-0.7065593004226685,-3.506145477294922,4.911581039428711,-0.03259505331516266,-0.04164009541273117,3.4521305561065674,0.0209609754383564,0.2568359375,-0.7065593004226685,15.197480201721191,4.792147159576416,0.0005011469756621094,0.0016931108840819464,-0.06055119217066881,16.29043388277351
