collected_frames,rew/shaping,rew/step_penalty,rew/roll_penalty,rew/roll_rate_penalty,rew/pitch_penalty,rew/pitch_rate_penalty,rew/shock_penalty,rew/action_bonus,rew/flipper_action_bonus,rew/terminal_bonus,rew/total_reward
3801088,1.4589898195117712,-0.062463335081321736,-0.05756855756044388,-0.25092945469077677,-0.20414146047551185,-0.2551448739832267,-0.05753447969618719,4.948481258004904,0.7318416209891438,0.1048172510927543,6.354298964142799
3932160,1.414353153668344,-0.06256956524302454,-0.05459543291362934,-0.24496540089603513,-0.1916244369931519,-0.24992495879996568,-0.05401583658385789,4.82154693454504,0.7173184035345912,0.08786201868497301,6.181142739951611
4063232,1.5128292115405202,-0.06267579540472744,-0.05103828906430863,-0.24396038823761046,-0.1769227972254157,-0.24830483470577747,-0.06126145471353084,5.171067219227552,0.7113130199722946,0.07752205505676102,6.62607954069972
4194304,1.474889749661088,-0.06278202556643021,-0.05096006457461044,-0.2436250027967617,-0.18680966447573155,-0.24873927026055753,-0.055122821606346406,5.140942271798849,0.7110160952433944,0.10641671247140039,6.583444889634848
4325376,1.480755252763629,-0.06288825572813311,-0.04861428783624433,-0.24004293570760638,-0.18227651494089514,-0.24659166461788118,-0.05801391482236795,5.078346252441406,0.7100450843572617,0.09530587533663493,6.522931654006243
4456448,1.5107553889974952,-0.06299448588983636,-0.03795503490255214,-0.23799439100548625,-0.18852832238189876,-0.24559610104188323,-0.05923438553872984,5.182010676711798,0.700127886608243,0.12206976277229842,6.679950933903456
4587520,1.4817018434405327,-0.06310071605153915,-0.04283218916680198,-0.23116968339309096,-0.20827790419571102,-0.24396849423646927,-0.05052122371853329,5.058099877089262,0.7095339549705386,0.11029558234440628,6.518200449645519
4718592,1.5223628114908934,-0.06320694621324206,-0.047033981943968683,-0.23735897580627352,-0.1955936038866639,-0.24597741826437414,-0.06257016122253845,5.26599795371294,0.7102597421035171,0.11142698458570521,6.755615402013063
4849664,1.5013782288879156,-0.06331317637494485,-0.043476912745973095,-0.23474921961314976,-0.1925471976865083,-0.24571667262353003,-0.059897691840888,5.203133467584848,0.715629446785897,0.1068681657052366,6.684948138892651
4980736,1.4957078155130148,-0.06341940653664775,-0.044740823679603636,-0.23542348516639322,-0.18622287234757096,-0.24382488511037081,-0.0568943633697927,5.211803741753101,0.7217187634669244,0.11119849001988769,6.707180559635162
5111808,1.5120818875730038,-0.06352563669835098,-0.0419554652471561,-0.23553893039934337,-0.187004565843381,-0.24835224717389792,-0.05852444846823346,5.223276648670435,0.7209799136035144,0.1051943846832728,6.724106460809708
5242880,1.5409234482795,-0.06363186686005377,-0.04420528732589446,-0.2359787756577134,-0.19016427895985544,-0.2505547438049689,-0.05989255984604824,5.490386459976435,0.7104633371345699,0.13757970891310833,7.032240949571133
5373952,1.5461811227723956,-0.06373809702175669,-0.04243020588182844,-0.2467962313676253,-0.18503322592005134,-0.25254657433833927,-0.061592408586875536,5.450409933924675,0.7104704724624753,0.11766511887253728,6.970341105014086
5505024,1.722110504284501,-0.0638443271834595,-0.02745289921949734,-0.24641956144478172,-0.17241596383973956,-0.25428458012174815,-0.07664305270009208,5.525193780660629,0.7084810538217425,0.09524816015618853,7.208914674818516
5636096,1.6245272681117058,-0.06395055734516238,-0.02234711834898917,-0.24339760141447186,-0.1851102759828791,-0.2557727525709197,-0.06147294362017419,5.609517224133015,0.7091614822857082,0.16989624666166492,7.279152236878872
5767168,1.570566131733358,-0.06405678750686561,-0.027892739963135682,-0.24665787175763398,-0.1914865372236818,-0.25871919037308544,-0.057544080387742724,5.563222326338291,0.7113331654109061,0.1390993151726434,7.135041877627373
5898240,1.5309938006103039,-0.0641630176685685,-0.030463163086096756,-0.24395370297133923,-0.19669828040059656,-0.25668015342671424,-0.05521016321290517,5.442374367266893,0.7050207881256938,0.1362087418237934,6.964455753564835
6029312,1.5730476304888725,-0.06426924783027131,-0.031999932587496005,-0.24628218996804208,-0.1977219651453197,-0.25451813370455056,-0.059236284127109684,5.612725134938955,0.710606858599931,0.13636291654256638,7.175931800156832
6160384,1.5576546611264348,-0.06437547799197414,-0.028999511094298214,-0.24475529021583498,-0.1964395644608885,-0.2542011432815343,-0.05477911650086753,5.46208855882287,0.7133122319355607,0.13462035023258068,7.022126868367195
6291456,1.5715746842324734,-0.064481708153677,-0.032313661751686595,-0.24223405006341636,-0.206335847848095,-0.25570618466008455,-0.061817241308745,5.631712168455124,0.7080717496573925,0.13195273776364047,7.177521388977766
6422528,1.549305459484458,-0.06458793831538025,-0.023219956623506732,-0.23984946974087507,-0.20818670361768454,-0.25217039056587964,-0.055240091343875974,5.564948599785566,0.6976814796216786,0.13370083810877986,7.099474422633648
6553600,1.533970920369029,-0.06469416847708312,-0.02866316947620362,-0.23603625793475658,-0.20391349657438695,-0.2530046474421397,-0.05054152045340743,5.416957072913647,0.6980401980690658,0.12670843598607462,6.936176549643278
6684672,1.5777826169505715,-0.06480039863878594,-0.023930858544190414,-0.23470656655263156,-0.1943988634739071,-0.2538743735058233,-0.0570159999479074,5.458973251283169,0.6969411838799715,0.1463257463183254,7.049036722630262
6815744,1.5703548528254032,-0.06490662880048877,-0.023285735602257773,-0.23906051297672093,-0.1989245390286669,-0.25582037516869605,-0.05218617913487833,5.434247400611639,0.6982554951682687,0.15423212663154118,7.020655497908592
6946816,1.5763528225943446,-0.06501285896219165,-0.028594640403753147,-0.24734261923003942,-0.18728623690549284,-0.25489858258515596,-0.055832372683653375,5.331591852009296,0.7056073928251863,0.14321221399586648,6.915978614240885
7077888,1.5703628966584802,-0.06511908912389487,-0.027599683016887866,-0.2504620735999197,-0.1850749490549788,-0.24887999263592064,-0.060661525538307615,5.401082720607519,0.7055718619376421,0.15126723327557556,6.988238092511892
7208960,1.546406427398324,-0.06522531928559773,-0.024360579205676913,-0.2447787751443684,-0.18287431565113366,-0.24781898292712867,-0.05613978450128343,5.286230318248272,0.7238951865583658,0.13758524316654075,6.870966278016567
7340032,1.533012317493558,-0.06533154944730056,-0.031343638387625106,-0.2479502826463431,-0.1871115128742531,-0.25018537580035627,-0.059768349849036895,5.31879199296236,0.7191834705881774,0.12625144718913361,6.852837238460779
7471104,1.5326762357726693,-0.0654377796090034,-0.03670361757394858,-0.25052711740136147,-0.18797646393068135,-0.25011551030911505,-0.06136839612736367,5.430597625672817,0.711346791125834,0.12594863284903113,6.9458420388400555
7602176,1.574951197952032,-0.06554400977070628,-0.03169368467933964,-0.25288087339140475,-0.18820530432276428,-0.2526044863043353,-0.06270518644305412,5.597764011472464,0.7139244466088712,0.1200876326620346,7.149506527930498
7733248,1.565778961405158,-0.06565023993240951,-0.027241843708907254,-0.25332046090625226,-0.19780275307130069,-0.2552515364950523,-0.06696084635041188,5.520890429615974,0.7163855764083564,0.1448749254050199,7.078633774071932
7864320,1.5765011813491583,-0.06575647009411235,-0.026509756004088558,-0.25931604637298733,-0.20321474550291896,-0.2548435826320201,-0.06701055912708398,5.478111442178488,0.716756752692163,0.13727689420920797,7.029447566717863
7995392,1.5692747049033642,-0.0658627002558152,-0.026003827326348983,-0.2577196980128065,-0.20696057612076402,-0.25580739381257445,-0.06634321231103968,5.590897597372532,0.7270168256945908,0.13871664564067032,7.144047245383263
8126464,1.7488607624545693,-0.06596893041751804,-0.02570781907706987,-0.2618315522558987,-0.1998753845691681,-0.254206259152852,-0.08644379237375688,5.842609528452158,0.7428022101521492,0.08809604811540339,7.526405740529299
8257536,1.5973603688180447,-0.06607516057922089,-0.03227729247009847,-0.26818363810889423,-0.22889420622959733,-0.2565828956430778,-0.07203742254932877,5.623332619667053,0.7391414591111243,0.1599334169877693,7.1933582201600075
8388608,1.5299411220476031,-0.06618139074092413,-0.04569442756474018,-0.2710646013729274,-0.23731913429219276,-0.2561906126793474,-0.0694427634589374,5.500336308032274,0.7280912986025214,0.13278132608684245,6.941507019102573
8519680,1.5019435193389654,-0.06628762090262698,-0.04147784132510424,-0.27074768929742277,-0.2343200696632266,-0.2572081305552274,-0.06433062331052497,5.4995352402329445,0.7291738470084965,0.10396098923229147,6.8955901227891445
8650752,1.5792275266721845,-0.06639385106432984,-0.036113518464844674,-0.26370708097238094,-0.22037665161769837,-0.25893929705489427,-0.07246359711280093,5.635980434715748,0.7316174516454339,0.11567192000802606,7.140135925263166
8781824,1.5903515852987766,-0.06650008122603268,-0.03679733697208576,-0.26749938004650176,-0.20809108926914632,-0.25887858122587204,-0.06563048942916794,5.626083251088858,0.7432404523715377,0.12692586028424557,7.17910211160779
8912896,1.6322219390422106,-0.06660631138773553,-0.03309788304613903,-0.2577709121396765,-0.2065456846030429,-0.2603823550743982,-0.0703351227712119,5.746506158262491,0.7280449685640633,0.15125062894367147,7.358754813671112
9043968,1.620869860984385,-0.06671254154943876,-0.026774251498864032,-0.24682321876753122,-0.20950403343886137,-0.25916943803895265,-0.06072953778493684,5.668822295963764,0.7277053752914071,0.15672896057367325,7.300543189048767
9175040,1.6281992280855775,-0.0668187717111416,-0.03030047909123823,-0.2507037010509521,-0.21493597200606018,-0.25987145758699626,-0.06323748379509198,5.643804907798767,0.7284709634259343,0.1543696960870875,7.264797724783421
9306112,1.617817253805697,-0.06692500187284446,-0.027912113640923053,-0.2481588397640735,-0.20655592752154917,-0.2599963577231392,-0.06489025523478631,5.752945184707642,0.7372108432464302,0.13840829647961073,7.368139795958996
9437184,1.6073841340839863,-0.0670312320345473,-0.028632110392209142,-0.24624583323020488,-0.2053298834944144,-0.2551657218718901,-0.060877076190081425,5.745380245149136,0.7370128240436316,0.1513992691761814,7.372930493205786
9568256,1.6417814642190933,-0.06713746219625015,-0.03183076485584024,-0.25352791731711477,-0.21012982376851141,-0.26107854139991105,-0.06834460874961223,5.755191404372454,0.7343006418086588,0.14281294087413698,7.377618353813887
9699328,1.6439683930948377,-0.06724369235795341,-0.028185079208924435,-0.2534199623623863,-0.20636687974911183,-0.25946974265389144,-0.07238419337954838,5.686986733227968,0.7430438944138587,0.1507248552807141,7.33395341783762
9830400,1.6232330882921815,-0.06734992251965621,-0.034281002706848085,-0.25843353557866067,-0.19754158647265285,-0.25923423236235976,-0.06866453676775564,5.7138311341404915,0.7461607283912599,0.14372691814787686,7.337283875793219
9961472,1.6078139003366232,-0.06745615268135909,-0.029585355150629766,-0.2578942240215838,-0.19176461303140968,-0.2620189741719514,-0.0716145479818806,5.742005407810211,0.7370187449268997,0.14295604563085362,7.343912083655596
10092544,1.6178244585171342,-0.06756238284306194,-0.02641385851893574,-0.2527574608102441,-0.1918074090499431,-0.2585833085468039,-0.06505390239180997,5.697905920445919,0.7378273266367614,0.14107037488429341,7.328836660832167
10223616,1.6518002022057772,-0.06766861300476477,-0.02425483382830862,-0.25031589972786605,-0.20063715637661517,-0.2637746862601489,-0.06700570220709778,5.77251948043704,0.7423107973299921,0.15899729960074183,7.4463956989347935
10354688,1.6675346083939075,-0.06777484316646804,-0.022666548014967702,-0.25585145014338195,-0.19573095242958516,-0.2642889062408358,-0.06401445751544088,5.624856472015381,0.7429111148230731,0.1350662699114764,7.2966467179358006
10485760,1.638876786455512,-0.06788107332817084,-0.02117397826805245,-0.24960379826370627,-0.20104372431524098,-0.2625012069474906,-0.06557351985247806,5.704596526920795,0.7378618828952312,0.1687371698062634,7.377943493425846
10616832,1.6730345925316215,-0.06798730348987371,-0.020967226693755947,-0.24737689713947475,-0.19766975531820208,-0.2638330503832549,-0.06370387770584784,5.677563805133104,0.7362862848676741,0.1628073841711739,7.383795998990536
10747904,1.7348953718319535,-0.06809353365157667,-0.018973731461301213,-0.24410692311357707,-0.1834001678507775,-0.2634739418281242,-0.06718391896720277,5.6219643503427505,0.7534573096781969,0.12306359531066846,7.385897345840931
10878976,1.6860041171312332,-0.0681997638132794,-0.017782723698474,-0.24244104570243508,-0.20269551989622414,-0.26819541479926556,-0.061624853959074244,5.705036789178848,0.7501933365128934,0.17939101756201126,7.456673372536898
11010048,1.658725580200553,-0.06830599397498266,-0.019217870285501704,-0.2428815778112039,-0.2159163737669587,-0.26675525738392025,-0.06250770199403632,5.625193573534489,0.7578209699131548,0.16950250830268487,7.331985034048557
11141120,1.628503198735416,-0.06841222413668548,-0.018088674289174378,-0.2377725951373577,-0.21988063282333314,-0.26397913810797036,-0.06014135084114969,5.552279286086559,0.7470140876248479,0.1621274366916623,7.217929016798735
11272192,1.6664950931444764,-0.06851845429838833,-0.024567559725255705,-0.24350031709764153,-0.2105339823756367,-0.2601594371953979,-0.061648491562664276,5.674394819885492,0.75197574775666,0.14113916011410765,7.360508915036917
11403264,1.6579386638477445,-0.0686246844600913,-0.025018356907821726,-0.2444729609414935,-0.2252504073549062,-0.2636193218640983,-0.0615038780742907,5.73366242274642,0.74957314459607,0.15429537621093914,7.402947343885899
11534336,1.679172694683075,-0.06873091462179402,-0.025985302243498154,-0.24588403350207955,-0.229411737062037,-0.26681396341882646,-0.06574483323493041,5.895537819713354,0.7484990027733147,0.1601453067996772,7.576128143817186
11665408,1.6604232229292393,-0.0688371447834973,-0.028495741556980647,-0.24177555181086063,-0.24401164858136326,-0.26928968995343894,-0.06176718989445362,5.811538230627775,0.7464640033431351,0.1603738012345275,7.460108455270529
11796480,1.6511049792170525,-0.0689433749452001,-0.03290462261065841,-0.24111533851828426,-0.25300483440514654,-0.267407174105756,-0.05752119849785231,5.794522237032652,0.7356028947979212,0.14935388944286387,7.405647974461317
11927552,1.6510093891993165,-0.06904960510690296,-0.042237377841956913,-0.24444072786718607,-0.26305591058917344,-0.2651938903145492,-0.05859767974470742,5.813530273735523,0.7423342596739531,0.13992236797639634,7.3995786271989346
12058624,1.633544709533453,-0.06915583526860593,-0.04569792217807844,-0.24621960369404405,-0.2747973722871393,-0.2665174548747018,-0.0608349094982259,5.786112058907747,0.7527882903814316,0.13414122226822656,7.338305868208408
12189696,1.622480302117765,-0.06926206543030865,-0.04495026363292709,-0.2458064688835293,-0.2668753747129813,-0.266048853402026,-0.06447227961325552,5.7432353310287,0.7534938124008477,0.11399260343750939,7.270427167415619
12320768,1.6033459566533566,-0.06936829559201192,-0.04739728834829293,-0.251557569950819,-0.26131575740873814,-0.26457296358421445,-0.06385780566779431,5.724186275154352,0.7518874797970057,0.11490658119146246,7.231147300451994
12451840,1.5957328956574202,-0.06947452575371472,-0.04955443425569683,-0.25575166405178607,-0.24897906789556146,-0.26546822173986584,-0.06305937236174941,5.741460103541613,0.7476239129900932,0.1345982111961348,7.262216567993164
12582912,1.6155368415638804,-0.06958075591541758,-0.05303623614599928,-0.25857163476757705,-0.2529257475398481,-0.26897128543350846,-0.0717565633385675,5.8368454575538635,0.7577387047931552,0.11117081547854468,7.339893903583288
12713984,1.6135912779718637,-0.06968698607712057,-0.04391767058405094,-0.26387361693196,-0.2537212622119114,-0.2705757573712617,-0.07126866692851763,5.775429580360651,0.764164948835969,0.12333320071047638,7.296788148581982
12845056,1.6315148761495948,-0.06979321623882366,-0.03582770031061955,-0.27145971404388547,-0.24563851254060864,-0.27286331984214485,-0.07746912188304123,5.7690506018698215,0.7632994991727173,0.11611230374546722,7.3004043363034725
12976128,1.6075092134997249,-0.06989944640052655,-0.03663596560363658,-0.27937466837465763,-0.2450342474039644,-0.2744001596001908,-0.07844198394741397,5.7059723772108555,0.7744698924943805,0.11093678670295049,7.207909531891346
13107200,1.6178780430927873,-0.07000567656222934,-0.032255606609396636,-0.2797460735309869,-0.2539473318029195,-0.27627359703183174,-0.08017550935619511,5.826183099299669,0.7808063011616468,0.10447569319512695,7.329719416797161
13238272,1.6151104932650924,-0.07011190672393221,-0.03879292504279874,-0.2742605556268245,-0.24917743413243443,-0.27438174025155604,-0.0802946109615732,5.795236155390739,0.7915450595319271,0.11511293606599793,7.3220169916749
13369344,1.7863368736580014,-0.0702181368856352,-0.02159286576352315,-0.2660838214214891,-0.2263091531349346,-0.2804208609741181,-0.09022053651278839,6.166792392730713,0.7790846484713256,0.1883434117626166,7.959942113608122
13500416,1.7094977786764503,-0.07032436704733828,-0.02875577489612624,-0.2633144235005602,-0.24303459888324142,-0.27958211791701615,-0.08080155171046499,5.956008918583393,0.7776725254952908,0.18202542216749862,7.652774251997471
13631488,1.6820922885090113,-0.07043059720904117,-0.03049063158687204,-0.2593301918823272,-0.23579219554085284,-0.27520829159766436,-0.07339665133622475,5.868145145475864,0.7615217482671142,0.16559596342267469,7.5250619649887085
13762560,1.6961160860955715,-0.07053682737074396,-0.032474861422088,-0.2510396669385955,-0.23454217880498618,-0.2772382536204532,-0.07315807134727947,5.847818780690432,0.7582226963713765,0.16331655501562636,7.518990322947502
13893632,1.734843846410513,-0.07064305753244686,-0.026537258585449308,-0.24510658287908882,-0.21936952066607773,-0.27447580359876156,-0.07092710422875825,6.030272305011749,0.760302955750376,0.1871898689569207,7.798104248940945
14024704,1.7350382283329964,-0.07074928769414983,-0.026775452759466134,-0.2431880785152316,-0.2221183404326439,-0.2821343031246215,-0.07235743873752654,5.994797766208649,0.771750068757683,0.16559596460137982,7.741981498897076
14155776,1.7165726264938712,-0.0708555178558529,-0.03238671009603422,-0.2423717606579885,-0.21741203090641648,-0.28608542517758906,-0.07172868792258669,6.055583152920008,0.7806622139178216,0.1658987782575423,7.789785705506802
14286848,1.7111796448007226,-0.07096174801755589,-0.034221170702949166,-0.23457273736130446,-0.21821026282850653,-0.28210120485164225,-0.07259596495714504,6.001448944211006,0.7912414181046188,0.17205705726519227,7.7552726194262505
14417920,1.6959768952801824,-0.07106797817925858,-0.032046503023593687,-0.24537312961183488,-0.2287580327829346,-0.2900606638286263,-0.07556569854205009,6.0752176232635975,0.8028314146213233,0.15898069622926414,7.7820339277386665
14548992,1.699941354803741,-0.07117420834096148,-0.029651186108822003,-0.24096035968977958,-0.22287100448738784,-0.2879049424082041,-0.07978054508566856,6.132185388356447,0.7932556066662073,0.15600473280937877,7.839372728019953
14680064,1.7296543782576919,-0.07128043850266445,-0.027128793037263677,-0.2484543233877048,-0.22533016372472048,-0.2887555444613099,-0.07780753023689613,6.112596582621336,0.794427580665797,0.17349680927873123,7.862661626189947
14811136,1.7797295013442636,-0.07138666866436752,-0.02976878274057526,-0.24714416405186057,-0.23978923016693443,-0.2973359855823219,-0.08552592243358959,6.35584469512105,0.7905000327154994,0.18123794438724872,8.12545495480299
14942208,1.7937597231939435,-0.07149289882607052,-0.035642499176901765,-0.2503807332832366,-0.25766702566761523,-0.2949674872215837,-0.08154363295761868,6.369525823742151,0.7915318510495126,0.18466536101186648,8.137764271348715
15073280,1.7853915644809604,-0.0715991289877732,-0.03407378307019826,-0.25438292685430497,-0.26516344700939953,-0.3011963777244091,-0.08083572650502902,6.416037555783987,0.7903966000303626,0.20139209742774256,8.17616456001997
15204352,1.7593627348542213,-0.07170535914947611,-0.042382105108117685,-0.25895083777140826,-0.276406925637275,-0.29701291490346193,-0.08150180816301145,6.409092348068953,0.7928139255382121,0.17979819343599956,8.102864976972342
15335424,1.7716898331418633,-0.0718115893111791,-0.03799631337460596,-0.2601201825309545,-0.28429622994735837,-0.29439566866494715,-0.08080061829241458,6.450734905898571,0.7989854239858687,0.19469697498425376,8.176139060407877
15466496,1.7706634942442179,-0.07191781947288216,-0.04867867744178511,-0.2652221203316003,-0.29791441443376243,-0.2960607437416911,-0.08313587243901566,6.456502102315426,0.7954893922433257,0.17584500199882314,8.125316455960274
15597568,1.799001813866198,-0.07202404963458514,-0.047715930064441636,-0.26316412701271474,-0.31010938831605017,-0.2931206156499684,-0.08290516404667869,6.469210758805275,0.7865764144808054,0.19233771141443867,8.16716117784381
15728640,1.7744330959394574,-0.07213027979628782,-0.05948240382713266,-0.2683489202754572,-0.29009416862390935,-0.2917925980873406,-0.0836305976845324,6.513961344957352,0.7783990600146353,0.19538245938019827,8.186308767646551
15859712,1.7798024211078882,-0.07223650995799075,-0.053399762604385614,-0.26562896405812353,-0.28152769850566983,-0.29411071934737265,-0.07939190592151135,6.658968016505241,0.7801571814343333,0.19097227997554,8.352874919772148
15990784,1.8526798440143466,-0.07234274011969374,-0.06010571273509413,-0.2655889663146809,-0.29796469304710627,-0.30051831156015396,-0.08981394083821215,6.662365656346083,0.7856155587360263,0.18609957762237173,8.388575557619333
16121856,1.7928376980125904,-0.07244897028139677,-0.0559951315226499,-0.2622117524733767,-0.2912220892030746,-0.29270090186037123,-0.07236566382925957,6.62140616774559,0.7813907987438142,0.19302873019478284,8.33159126713872
16252928,1.7959728809073567,-0.07255520044309977,-0.04715627877158113,-0.25909376982599497,-0.28266243473626673,-0.2962784981355071,-0.07431710620585363,6.657583057880402,0.7722882060334086,0.2054140728287166,8.388073783367872
16384000,1.8321525966748595,-0.0726614306048027,-0.054841711214976385,-0.2673945657443255,-0.27564053679816425,-0.2950517009012401,-0.08132781268795952,6.760319132357836,0.7729291850700974,0.20267214071645867,8.509113859385252
16515072,1.8311298098415136,-0.07276766076650537,-0.05188730143709108,-0.2604488544166088,-0.25328356388490647,-0.29045544820837677,-0.07449154384084977,6.7790209017694,0.7704081521369517,0.20176923289545812,8.568299610167742
16646144,1.860840872861445,-0.07287389092820837,-0.05273055224097334,-0.2611530493013561,-0.2590587221784517,-0.29569673840887845,-0.07219977691420354,6.815428964793682,0.7780990353785455,0.22754482227901462,8.657955840229988
