collected_frames,state/lin_velocity,state/lin_velocity_max,state/lin_velocity_min,state/ang_velocity,state/ang_velocity_max,state/ang_velocity_min,state/roll,state/roll_max,state/roll_min,state/pitch,state/pitch_max,state/pitch_min,state/success_lin_velocity,state/lin_vel_mean,state/lin_vel_max,state/lin_vel_min,state/ang_vel_mean,state/ang_vel_max,state/ang_vel_min,state/roll_deg_mean,state/roll_deg_max,state/roll_deg_min,state/pitch_deg_mean,state/pitch_deg_max,state/pitch_deg_min,state/dist_to_goal,state/clearance_mean,state/clearance_min,state/clearance_max,state/pct_healthy
65536,,,,,,,,,,,,,,0.4052499169483781,1.0998746980912983,0.017443546793401765,0.3938189622713253,1.9720624801702797,0.009231374936462089,2.6030386645288672,19.061522197443992,0.0001606979476522774,3.0862632705830038,14.781544055789709,0.00086034531991519,4.8672373332083225,0.08780628824024461,0.020713554928079247,0.5837659942917526,1.0
131072,0.34299220563843846,1.3893638430163264,0.014860406233310641,0.4251519327517599,3.1208410589024425,0.01186790359315637,-0.039180084539111704,0.5461318818852305,-0.7485203668475151,-0.03347806626698002,0.640851141884923,-0.6290931245312095,0.0,,,,,,,,,,,,,,,,,
131072,,,,,,,,,,,,,,0.3430501052644104,1.3942854590713978,0.014860406233310641,0.425311163533479,3.138481211848557,0.01186790359315637,5.868793927133083,43.88292393088341,0.00026002802314550877,6.5263532139360905,40.72111113369465,0.0011245302858511885,4.833997495472431,0.11796570458682254,-0.3390636674594134,0.6419844254851341,0.999969482421875
196608,0.3163194840308279,1.6485832063481212,0.01334887515349692,0.4107395908795297,4.066483966074884,0.01187960721381387,-0.038844192065880634,1.0755053898319602,-0.9684265251271427,-0.05857739667408168,0.8912751819007099,-0.8970578024163842,0.0,,,,,,,,,,,,,,,,,
196608,,,,,,,,,,,,,,0.3163684965111315,1.6491068499162793,0.01334887515349692,0.41094162384979427,4.0890977112576365,0.01187960721381387,6.400784131139517,64.69376856088638,0.0002496414164276928,9.115271367132664,55.05814349651337,0.0011297811857584605,4.689867187291384,0.12899935827590525,-0.4207046718802303,0.6507756137289107,1.0
262144,0.29245554795488715,1.2554539246484637,0.009488615095506248,0.3815578839275986,2.877781281247735,0.010830202254055621,-0.013595660731880344,0.960516351275146,-0.7312413598410785,-0.07838387688389048,0.8931664102710783,-1.032340502832085,0.0,,,,,,,,,,,,,,,,,
262144,,,,,,,,,,,,,,0.2925388494040817,1.276271775830537,0.009488615095506248,0.38179630297236145,2.9175810422748327,0.010830202254055621,5.40043530985713,57.5969115793705,0.00022753550162946112,10.806852102279663,59.252664655447006,0.0012488194831138666,4.470820967108011,0.1351321745896712,-0.2960030729882419,0.7890244708396494,1.0
327680,0.27470076410099864,1.3242811686359346,0.009131867640462588,0.39101466722786427,3.0108329290524125,0.010747702667686099,0.003116034154601266,1.1643263529986143,-1.069676531944424,-0.0932267524767667,0.8114484222605824,-0.9643152691423893,0.0,,,,,,,,,,,,,,,,,
327680,,,,,,,,,,,,,,0.2747954565566033,1.3437306149862707,0.009131867640462588,0.3911317226011306,3.0259157959371805,0.010747702667686099,6.421087816357613,68.47406628727913,0.0002033348737349172,11.712381541728973,55.525344878435135,0.0014100380262220824,4.245491240173578,0.14408788876608014,-0.020906344521790743,0.7406024471856654,1.0
393216,0.2557835830375552,1.1559764291159809,0.007776639740768587,0.3768022817093879,2.897415716201067,0.009209940918026405,0.00043266483589832205,1.1545526562258601,-0.7448884765617549,-0.12519665563013405,0.7161205089651048,-1.0370497074909508,0.0,,,,,,,,,,,,,,,,,
393216,,,,,,,,,,,,,,0.2558474383549765,1.1640685526654124,0.007776639740768587,0.3770243660546839,2.969975207000971,0.009209940918026405,6.496419835835695,66.48860478401184,0.00018086533787631254,11.829764924943447,59.41857224702835,0.0010281141976742347,4.042564341798425,0.1416346306214109,-0.17418649978935719,0.6898076925426722,1.0
458752,0.34861595439724624,1.2128578601405025,0.008280456487227639,0.3652363868895918,2.5352253410965204,0.007522141665504023,0.012594367304700427,0.86580431740731,-0.6647493843920529,-0.07541968743316829,0.650889134965837,-1.1672321609221399,0.0,,,,,,,,,,,,,,,,,
458752,,,,,,,,,,,,,,0.13362566027117062,0.8087979234440859,0.006433136558294484,0.14789248739245786,1.6900883180549346,0.003208299167432327,6.503719041547219,61.449719874471626,0.00023103111237319043,20.469351570809216,64.22734984119299,0.0003794900826959736,3.48242205255721,0.17037415887644314,-0.04224242779415056,0.5370975214180099,1.0
524288,0.2969688670709729,1.4991897852160037,0.007025687514214951,0.40186130232177675,2.656184914521873,0.009525612137849748,0.007038584269139392,0.804886135738343,-0.7172043803147972,-0.1022268005181104,0.7932700705714524,-1.1348221083171666,0.0,,,,,,,,,,,,,,,,,
524288,,,,,,,,,,,,,,0.29697104962542653,1.4991897852160037,0.007025687514214951,0.40187910781241953,2.656184914521873,0.009525612137849748,4.61126310005784,48.10097387433052,0.00019537926432100505,11.359584711492062,65.1495670080185,0.0006367172547356859,3.9689499586820602,0.13744394102832302,-0.15334385773167014,0.5709541770629585,1.0
589824,0.24889906879980117,1.152994753792882,0.005461554051180428,0.3780663621146232,2.592061481438577,0.010204885424172971,-0.004626217878467287,1.0767226102761924,-1.080305682029575,-0.15284778375644237,0.654476088937372,-1.179739415179938,0.0,,,,,,,,,,,,,,,,,
589824,,,,,,,,,,,,,,0.24892098200507462,1.152994753792882,0.005461554051180428,0.3781548012048006,2.5927242124453187,0.010204885424172971,6.491571579128504,66.8381898701191,0.00027142350676268023,11.859679877758026,68.00304728746414,0.0007582641592875916,3.6514424849301577,0.15224080649204552,-0.22877459996379912,0.5938473865389824,1.0
655360,0.23419079557061195,1.2196819963864982,0.005391818318912556,0.35928509291261435,2.45738916285336,0.010063425854241359,-0.010607180516672088,1.0724022979848087,-1.1554502467624843,-0.17987911612726748,0.6433565719053149,-0.9593263431452215,0.0,,,,,,,,,,,,,,,,,
655360,,,,,,,,,,,,,,0.23423263744916767,1.2196819963864982,0.005391818318912556,0.3594152005389333,2.4644193230196834,0.010063425854241359,7.092811781913042,70.32787495851517,0.0002778879966491843,12.093403898179531,57.48755672574043,0.000747600573237861,3.4551231656223536,0.16352783027105033,-0.1325023213867098,0.5819619926624,1.0
720896,0.22165527672041208,1.551531430799514,0.0037271281908033416,0.34686953388154507,2.2883922159671783,0.008798171545549849,-0.011572380142752081,0.8795052110217512,-1.1728974198922515,-0.1859153563855216,0.650149536319077,-0.8631481793709099,0.01110565708950162,,,,,,,,,,,,,,,,,
720896,,,,,,,,,,,,,,0.2218825217569247,1.61536097060889,0.0037271281908033416,0.34710345999337733,2.3077326146885753,0.008798171545549849,7.197864208370447,68.52781456708908,0.0003305671414879363,12.25623857229948,52.99418359994888,0.0007555852055229906,3.28531775996089,0.16605515265837312,-0.061073014920111746,0.5812845029868186,1.0
786432,0.3196656038053334,1.2801193483173847,0.004683356947680295,0.37497877213172615,2.4873445499688387,0.008893575876754767,-0.02216587513248669,0.6733516051899642,-0.9285081415437162,-0.02248122007586062,0.707173427566886,-0.785030017606914,0.04393641639035195,,,,,,,,,,,,,,,,,
786432,,,,,,,,,,,,,,0.2264511175678078,1.1090814802481468,0.0031751207004699937,0.2374854778747512,2.2176429408277016,0.003868786707265914,5.274901797726024,56.24953358172697,0.00022432563396293146,10.267294528778413,50.00120598684817,0.0005068762300534721,3.228995802352227,0.14126607760820672,-0.030890701428414827,0.5732007478195501,1.0
851968,0.27465373708400875,1.4965280201286077,0.005185197772334504,0.3855990020092577,3.340823207050562,0.01179449911478514,-0.03988474092329852,0.7950154594145715,-1.1787657658569515,-0.054660846100887284,0.6967498501762748,-0.81111672334373,0.0312060754513368,,,,,,,,,,,,,,,,,
851968,,,,,,,,,,,,,,0.2746652032947168,1.4965280201286077,0.005185197772334504,0.38561053993180394,3.340823207050562,0.01179449911478514,5.4889870919287205,67.88789668679237,0.00036969654243890204,9.350126184523106,46.70321533083916,0.0010207189736277655,3.434839639812708,0.15322771039791405,-0.027120839804410934,0.5924943923018873,1.0
917504,0.2437135559739545,1.1686033285222948,0.0039037316632857255,0.35584800969809294,2.8090511402115226,0.009169283498522418,-0.04009577797842212,0.8626934313215315,-1.3807781813666224,-0.08905856381170452,0.6031369823031127,-0.9758310825563967,0.04831197066232562,,,,,,,,,,,,,,,,,
917504,,,,,,,,,,,,,,0.2437293539987877,1.1686033285222948,0.0039037316632857255,0.3559436013456434,2.813214994035661,0.009169283498522418,6.082053869962692,79.17100095748901,0.00040803500859887265,9.585616804659367,55.91100323200226,0.0009135228099523829,3.160352671518922,0.16152598557528108,-0.042472116416320205,0.5937352441251278,1.0
983040,0.249258428462781,1.6986068789847195,0.003030596225471527,0.35222447104752064,2.6568338871002197,0.00821272407847573,-0.03911244249320589,0.8186999768950045,-1.1735518332570791,-0.08979757217457518,0.7121826014481485,-0.8626243192702532,0.08405119349481538,,,,,,,,,,,,,,,,,
983040,,,,,,,,,,,,,,0.24949745007324964,1.7604826954193413,0.003030596225471527,0.35252767778001726,2.722352486103773,0.00821272407847573,6.290834318846464,67.87429487705231,0.00038679788408879645,9.725366987287998,54.02110454440117,0.0011033155874784484,3.0406371150165796,0.15559171536006033,-0.4824305716319941,0.7169160447083414,1.0
1048576,0.23852114484179765,1.6329345237463713,0.0026494779929180368,0.35016405233182013,2.6827465537935495,0.008034170007704233,-0.03706575291289482,0.9395392066799104,-0.9587059295736253,-0.1070426027290523,0.7234057206660509,-0.9526879312470555,0.09085855889134109,,,,,,,,,,,,,,,,,
1048576,,,,,,,,,,,,,,0.23880003741942346,1.719327723607421,0.0026494779929180368,0.3503976361826062,2.6909665055572987,0.008034170007704233,6.277946919202805,60.139857560396194,0.0003844659813196927,10.466837674379349,57.78600186109543,0.0010848557404159465,2.939915718510747,0.15363003418315202,-0.17927934206090868,0.5586383938789368,1.0
1114112,0.3207753994502127,1.4186203917488456,0.0035927597907630116,0.37299571512266994,2.5551596470177174,0.009584431212715572,-0.02665473861270584,0.8090431396849453,-1.0187878599390388,-0.028569025598699227,0.6621867367066443,-0.8223494021221995,0.04427801980637014,,,,,,,,,,,,,,,,,
1114112,,,,,,,,,,,,,,0.2564898660092289,1.2668013519282082,0.00599127522582969,0.2756634034631572,2.4971071754593446,0.003457940580996233,6.079793987074777,56.37208905027259,0.00018569206517911815,9.510680950276205,48.88362653344219,0.0007020030446843511,3.092721594744418,0.13637421170743294,-0.02658434932580195,0.6075846441763352,1.0
1179648,0.259722713381052,1.5063082366250455,0.002738308076004614,0.3692072150297463,2.369483065791428,0.008522638229806034,-0.032171548475162126,0.9528134921565652,-0.9578057122416794,-0.06561798436450772,0.6718866042792797,-0.8386418293230236,0.06134297070093453,,,,,,,,,,,,,,,,,
1179648,,,,,,,,,,,,,,0.259883651859127,1.5368255781941116,0.002738308076004614,0.3693492857273668,2.382451462559402,0.008522638229806034,6.190059080719948,61.030290365219116,0.00032815420201259826,9.118950217962265,49.76970326900482,0.0012179824971667585,3.221802204847336,0.1486954432912171,-0.028341351076960564,0.7469728607684374,1.0
1245184,0.24455074104480445,1.3787264716811478,0.002497304995358718,0.34976712288334966,2.5123063204810023,0.007423806167025759,-0.040489602455636486,0.6599142677150667,-0.9925001398660243,-0.0921172570087947,0.7747362456284463,-0.7691191136837006,0.024641026568133384,,,,,,,,,,,,,,,,,
1245184,,,,,,,,,,,,,,0.24463431804906577,1.403359650168568,0.002497304995358718,0.3498268041294068,2.5215427530929446,0.007423806167025759,5.94775565713644,57.3750119805336,0.0003486535127645851,9.49035819619894,50.78999948501587,0.0012835876471299912,3.053481638431549,0.14428502402734011,-0.20227184356190264,0.6010812958702445,1.0
1310720,0.24468145752325654,1.2769588134251535,0.002409177793424533,0.3662052364088595,2.5116819823160768,0.00729339952886221,-0.055444761528633535,0.6774781108833849,-0.955461282748729,-0.09798836032859981,0.6079741518478841,-0.6926844012923539,0.09475891583133489,,,,,,,,,,,,,,,,,
1310720,,,,,,,,,,,,,,0.2446988282026723,1.2769588134251535,0.002409177793424533,0.3662017236929387,2.5116819823160768,0.00729339952886221,6.42099791765213,54.74389970302582,0.00035875759385106676,9.904759749770164,39.830446660518646,0.0010054599138058506,2.949706718325615,0.14585882239043713,-0.02891222294420004,0.570902343839407,1.0
1376256,0.236465223133564,1.654905419331044,0.002700879424082814,0.35753802047111094,2.6477510072290897,0.008115540653307107,-0.046147021028446034,0.5959569588303566,-1.025265313219279,-0.11804120207671076,0.7324335204903036,-0.680320571642369,0.07962402573321015,,,,,,,,,,,,,,,,,
1376256,,,,,,,,,,,,,,0.23672380531206727,1.7198534929193556,0.002700879424082814,0.35772338858805597,2.6575661916285753,0.008115540653307107,6.455395665019751,59.50921377539635,0.0003637116525077033,10.461468659341335,46.27466070652008,0.0010744772789230694,2.9570418391376734,0.14702114555984735,-0.060263458639383316,0.7714813994243741,1.0
1441792,0.3522949193138629,1.365347663871944,0.0031124788552006066,0.36488352296873927,2.53152955789119,0.007525293773596786,0.001869493015419721,1.0643894127570093,-0.9867076678201556,-0.02544773550471291,0.6694817589595914,-0.45379650103859603,0.049736780347302556,,,,,,,,,,,,,,,,,
