collected_frames,shock/accel_magnitude,shock/accel_magnitude_max,shock/accel_magnitude_min,shock/shock_normalised,shock/shock_normalised_max,shock/shock_normalised_min
6946816,6.339513041079044,46.84280999004841,0.13314450954203494,0.2820070260204375,0.9748961208388209,0.006657076999545097
7012352,7.8501552157104015,52.59401199221611,0.13264367970623425,0.3343513053841889,0.9844457488507032,0.006631989032030106
7077888,6.767674993723631,45.93852758407593,0.12612248286313843,0.29929611971601844,0.9727987702935934,0.0063059767708182335
7143424,6.237210962921381,44.841042414307594,0.10977642534999177,0.2789844882208854,0.9684505434706807,0.005488724447786808
7208960,5.868179354816675,44.26201395690441,0.09071814006529166,0.26424370252061635,0.9640538515523076,0.004535846412181854
7274496,6.031645182520151,44.58394227921963,0.09633360010047909,0.2697869169060141,0.9673288501799107,0.004816610366106033
7340032,7.76341649889946,53.51615300774574,0.10222014111059252,0.329585685627535,0.986665515229106,0.0051109157502651215
7405568,6.543577376753092,46.68448415398598,0.10601912809215719,0.2900383099913597,0.9737729448825121,0.005300866439938545
7471104,5.92894684523344,44.860071271657944,0.10001057461340679,0.26608639454934746,0.9670111853629351,0.005000452511012554
7536640,5.9164070300757885,45.20032341778278,0.09674037121294532,0.2646239687455818,0.9696347042918205,0.0048369597643613815
7602176,6.103049326688051,45.13634113967419,0.09039162388944533,0.2720140302553773,0.9691081065684557,0.004519535228610039
7667712,7.484946087002754,53.03904478251934,0.10364651072450215,0.31884070741944015,0.9841153593733907,0.005182245746254921
7733248,6.452354084700346,46.744035452604294,0.11065164631872904,0.2847170236054808,0.9745125966146588,0.005532498471438885
7798784,5.82863537222147,51.336850464344025,0.08498648093518568,0.2603226248174906,0.9723903005942702,0.004249272868037224
7864320,5.848268896341324,46.14262539148331,0.08602379105286673,0.26119200699031353,0.9715117644518614,0.004301141016185284
7929856,6.139704152941704,47.223223939538,0.09800889405596536,0.27321600168943405,0.972297178581357,0.004900372587144375
7995392,7.32292902842164,50.970419734716415,0.10676869999952032,0.31379520683549345,0.9825679305940866,0.005338337272405624
8060928,6.75597258657217,45.10328982770443,0.12114389786438551,0.2985917723271996,0.9712264742702246,0.0060570742934942245
8126464,6.374708969146013,46.22793638706207,0.10362550164427375,0.28395559289492667,0.9720601607114077,0.005181176587939262
8192000,6.481124389916658,47.111844062805176,0.12120479418081231,0.2875335041899234,0.97463065572083,0.006060115061700344
8257536,6.594125550240278,50.884329468011856,0.11851451922120759,0.2902086309622973,0.9794956753030419,0.005925607867538929
8323072,7.422633670270443,53.12354676425457,0.11747168962028809,0.3165022886823863,0.9842100637033582,0.005873465910553932
8388608,6.384640350937843,47.650489553809166,0.11203644087072462,0.28325297008268535,0.9745526285842061,0.005601728335022926
8454144,5.999703019857407,47.963376849889755,0.1028788771291147,0.2681936761364341,0.9742805454879999,0.005143865942955017
8519680,6.0385349206626415,48.98670256137848,0.09428666479652748,0.26842602842953056,0.9769324157387018,0.004714267328381538
8585216,6.107068635523319,47.21227851510048,0.08143428632683936,0.27163222699891776,0.9726629694923759,0.004071671515703201
8650752,7.208412915468216,52.05648848414421,0.10875230963574722,0.30889865872450173,0.9842359758913517,0.005437502637505531
8716288,6.428651791065931,49.78018444776535,0.10696429512609029,0.284297963604331,0.9777703639119864,0.005348127335309982
8781824,6.292181957513094,45.31329467892647,0.08630255493335426,0.2797464218456298,0.9693979090079665,0.004315081052482128
8847360,6.459308128803968,47.62445020675659,0.10280728297948372,0.2854058069642633,0.9741903385147452,0.00514028687030077
8912896,6.499114234000444,49.26160718500614,0.0990225727437064,0.28718499606475234,0.9794708797708154,0.004951076582074165
8978432,7.759689886122942,50.368882834911346,0.11061629609321244,0.33149301493540406,0.9824385223910213,0.005530725233256817
9043968,7.152268726378679,49.23107509315014,0.09785792685579509,0.31230421643704176,0.9792039403691888,0.0048928093165159225
9109504,6.746873032301664,47.953775241971016,0.11528783882386051,0.2984059618320316,0.9741486739367247,0.005764278583228588
9175040,6.866640936583281,48.64495016634464,0.15226420624094317,0.3025336335413158,0.9780646758154035,0.007612995803356171
9240576,6.891048528254032,52.16558995842934,0.11702029515436152,0.3027791779022664,0.9821664253249764,0.005850896239280701
9306112,8.064615495502949,64.0603627115488,0.11453689449990634,0.33898165938444436,0.9897400960326195,0.005726723000407219
9371648,7.218722328543663,57.08002896606922,0.13119970652041957,0.3143222783692181,0.9839819790795445,0.006559820845723152
9437184,6.610830433666706,48.18921263515949,0.12291084441676503,0.29293089266866446,0.9738458078354597,0.006145399995148182
9502720,6.623816553503275,46.46002987027168,0.11573605109879281,0.29439925868064165,0.972722040489316,0.005786675028502941
9568256,6.745694361627102,52.527119159698486,0.11714146151643945,0.2993049176875502,0.9726878814399242,0.005856932140886784
9633792,7.558194272220135,52.2599858045578,0.1201179801573744,0.3254290309268981,0.9844737639650702,0.006005778908729553
9699328,6.939832143485546,48.139984011650085,0.10940159854362719,0.3061336704995483,0.9771455889567733,0.005469970405101776
9764864,6.743223417550325,55.890091344714165,0.11756315059028566,0.2982542214449495,0.9757358944043517,0.005878036841750145
9830400,6.945434428751469,48.74653308093548,0.0995289171114564,0.3049774926621467,0.9788727471604943,0.00497636292129755
9895936,7.040743246674538,47.28230707347393,0.10837163805263117,0.30979014351032674,0.9750756714493036,0.005418475717306137
9961472,7.900130994617939,51.84866192936897,0.12572626178371138,0.3343681008554995,0.9838432352989912,0.006286160089075565
10027008,7.067343488335609,47.38726103305817,0.1488688909157645,0.31146122328937054,0.9764962382614613,0.007443221285939217
10092544,6.771387729793787,45.515009090304375,0.14959451950562652,0.30090245767496526,0.971622352488339,0.00747949443757534
10158080,6.859973460435867,46.13087013363838,0.16175978945102543,0.30415382562205195,0.9730039993301034,0.008087698370218277
10223616,7.2469576224684715,48.33825013041496,0.14518125558970496,0.3176603747997433,0.9794614063575864,0.007258818484842777
10289152,7.912643864750862,51.84676471352577,0.14604502959991805,0.33701116964221,0.9846981875598431,0.007302025333046913
10354688,7.555842120200396,50.90217971801758,0.15275037428364158,0.32804561499506235,0.9827056871727109,0.007637283764779568
10420224,7.157729867845774,47.92021004855633,0.12598285466083325,0.3151099730748683,0.9755199104547501,0.0062990011647343636
10485760,7.130688205361366,49.13294515013695,0.12844152304023737,0.3143819379620254,0.9761670101433992,0.006421922706067562
10551296,7.403287071734667,51.24168808758259,0.15340511742397211,0.32308664661832154,0.9780638264492154,0.0076700178906321526
10616832,8.222617145627737,53.181756258010864,0.15498085599392653,0.3485340524930507,0.9844913901761174,0.007748762145638466
10682368,7.537165213376284,46.711768701672554,0.13803614303469658,0.3294363506138325,0.9750547287985682,0.006901634857058525
10747904,7.207941219210625,46.18747815489769,0.14273381044040434,0.3181313509121537,0.9727239180356264,0.007136494852602482
10813440,6.917843732982874,44.09627613425255,0.1339618076599436,0.3090399354696274,0.962141266092658,0.006697908043861389
10878976,7.157514803111553,46.46349577605724,0.14708597064600326,0.31689984421245754,0.9742800425738096,0.0073540788143873215
10944512,8.295957323163748,51.6982184946537,0.1593626341491472,0.35209658136591315,0.9854617770761251,0.007967783138155937
11010048,7.571871817111969,47.65837404131889,0.1727135552209802,0.33181957085616887,0.9769851891323924,0.00863531045615673
11075584,7.282949287444353,46.959238797426224,0.1742063210112974,0.3208545248489827,0.9751718062907457,0.00870997179299593
11141120,7.0803553238511086,46.272364020347595,0.09277232229032961,0.3135726961772889,0.9723903751000762,0.00463849026709795
11206656,7.137517340481281,49.05787989497185,0.13790413564129267,0.31396260508336127,0.9776123026385903,0.006895003840327263
11272192,8.032965946942568,53.01017078757286,0.11147958271976677,0.3400629728566855,0.9865590194240212,0.0055738696828484535
11337728,7.400701943784952,49.027720749378204,0.128818889381364,0.3223858238197863,0.9807226872071624,0.006440775468945503
11403264,7.091366417706013,48.92498791217804,0.13849532630410977,0.3114690566435456,0.9770671837031841,0.006924588233232498
11468800,7.033686276525259,50.62145468592644,0.13555848272517323,0.30850286642089486,0.9791458649560809,0.00677775964140892
11534336,7.102569717913866,49.59194493293762,0.1407809187658131,0.3106580921448767,0.9799075415357947,0.007038832642138004
11599872,8.202857609838247,53.153787195682526,0.15956921470933594,0.3468767588492483,0.9863239591941237,0.007978190667927265
11665408,7.388600345700979,48.713901460170746,0.1492074757552473,0.3222348028793931,0.9799552289769053,0.007460141554474831
11730944,6.942826773971319,47.00276616215706,0.1588615166110685,0.3067021039314568,0.9755747523158789,0.007942778058350086
11796480,6.548964075744152,46.392656311392784,0.15017212374368683,0.2919291176367551,0.9730091309174895,0.007508378475904465
11862016,6.704857271164656,47.39600199460983,0.13570856428850675,0.29666934674605727,0.9751565828919411,0.006785239093005657
11927552,8.254131093621254,53.50375558435917,0.13644298711733427,0.3464055676013231,0.9863501861691475,0.006821952760219574
11993088,7.0637336820364,47.43664275109768,0.14079744562332053,0.30980473826639354,0.9756251461803913,0.007039681077003479
12058624,6.427744433283806,45.65285359323025,0.14551107787701767,0.286449657054618,0.9712937949225307,0.007275314070284367
12124160,6.367666307836771,47.26209105551243,0.14073965878924355,0.28404815029352903,0.9688368299975991,0.007036780007183552
12189696,6.750016216188669,47.31762854754925,0.1638859972008504,0.29769456828944385,0.9727412285283208,0.00819396786391735
12255232,8.39780606329441,53.33590975403786,0.15610611440206412,0.35039718239568174,0.9865266997367144,0.007805049419403076
12320768,7.202309139072895,50.85240413248539,0.14754142651509028,0.3137831592466682,0.9819135507568717,0.007376823574304581
12386304,6.5805885046720505,47.588681131601334,0.17043074406683445,0.2913214119616896,0.975986116565764,0.008521211333572865
12451840,6.683815825730562,47.413520365953445,0.13893226388609037,0.2957374022807926,0.9751703999936581,0.006946444511413574
12517376,6.936293248087168,49.222358241677284,0.1789220342761837,0.30491031613200903,0.9775288747623563,0.008945731446146965
12582912,8.031020630151033,52.9081991314888,0.13782592868665233,0.33873155480250716,0.9854766558855772,0.0068910988047719
12648448,6.80449802801013,44.36745457351208,0.14769251777761383,0.3010830821003765,0.9692357098683715,0.007384369149804115
12713984,6.19084781780839,42.79887284338474,0.13975552616466302,0.278568358393386,0.9631780972704291,0.006987596862018108
12779520,6.393161877989769,44.3638995885849,0.13061362950247712,0.28524374589324,0.9682946782559156,0.006530518643558025
12845056,6.494574934244156,45.17441128194332,0.14191060290613677,0.28877065423876047,0.9682404287159443,0.007095329463481903
12910592,8.083867855370045,53.71484896540642,0.15588829470652854,0.34010058525018394,0.9870091220363975,0.007794100791215897
12976128,6.559666085988283,44.714917823672295,0.14531949200318195,0.2917207945138216,0.9705615546554327,0.007265765219926834
13041664,6.00862081348896,43.083934396505356,0.12080538297595922,0.2712430612882599,0.9607505155727267,0.006040138192474842
13107200,6.413016565144062,46.81492838263512,0.1296563596552005,0.2854259442538023,0.9761707885190845,0.006482656113803387
13172736,6.357397805899382,44.354218542575836,0.13641729512892198,0.2845515334047377,0.9663647171109915,0.006820703856647015
13238272,7.862894285470247,52.60419997572899,0.11399515953962691,0.33316883305087686,0.9845697591081262,0.005699644796550274
13303808,6.554538957774639,47.01014468073845,0.11665282925241627,0.28991841641254723,0.9763962840661407,0.005832526832818985
13369344,5.944482017308474,45.36540372669697,0.10195094968366902,0.26640188903547823,0.9685400445014238,0.005097473971545696
13434880,6.06257139518857,47.39428086578846,0.10904230939195259,0.2701173983514309,0.9757526004686952,0.005452025681734085
13500416,6.024140812456608,47.37934683263302,0.09691936051240191,0.2694844277575612,0.9718067403882742,0.004845895804464817
13565952,7.775485817342997,55.814703941345215,0.13505099996109493,0.32744996971450746,0.9856552481651306,0.006752385757863522
13631488,6.364023696631193,48.67158496379852,0.1214488263358362,0.2813243377022445,0.9786467337980866,0.006072319112718105
13697024,5.939833011478186,48.44641275703907,0.10683724605041789,0.265180894639343,0.97620187420398,0.00534175056964159
13762560,6.219651199877262,49.52514320611954,0.109407632946386,0.27575459820218384,0.9778814679011703,0.0054702674970030785
13828096,6.076329782605171,46.11761352419853,0.10384668417827925,0.27085706242360175,0.9715792378410697,0.00519225187599659
13893632,7.548386950045824,53.08234992623329,0.10162874785601161,0.32048114645294845,0.9854431189596653,0.005081361159682274
13959168,6.184202276170254,47.973183780908585,0.10890256855782354,0.27457192656584084,0.9746892629191279,0.005445033311843872
14024704,5.7997922077775,49.31859311461449,0.09976909995020833,0.2586899215821177,0.9755786033347249,0.004988369531929493
14090240,5.741809993982315,53.272305101156235,0.11039955407613888,0.25489064352586865,0.981302990578115,0.0055198874324560165
14155776,6.002905886620283,48.602618515491486,0.09323480373132043,0.2663462007185444,0.9788459381088614,0.004661678336560726
14221312,7.830743286758661,55.141346752643585,0.11822457083326299,0.32976514124311507,0.9868750451132655,0.005911113694310188
14286848,6.403824996203184,49.54843083024025,0.10440496345836436,0.2819786708569154,0.9796127080917358,0.005220148712396622
14352384,5.885228864848614,47.004853919148445,0.12131566338939592,0.2629230482270941,0.97223667986691,0.006065664812922478
14417920,5.978167589753866,48.09375822544098,0.12085350809502415,0.266475320328027,0.9739934401586652,0.0060425447300076485
14483456,6.008790984749794,45.87497669458389,0.11367478252213914,0.2682567606680095,0.9712631581351161,0.0056836409494280815
14548992,7.224603816866875,52.02854406833649,0.0979942627636774,0.3097485990729183,0.9843260534107685,0.0048996396362781525
14614528,6.24586595594883,46.261924028396606,0.11377732169057708,0.27818633150309324,0.9740580581128597,0.005688763223588467
14680064,6.000137064605951,46.63972492516041,0.10623783635674044,0.2686056380625814,0.9721834445372224,0.005311809480190277
14745600,6.145510263741016,63.423414781689644,0.11139449972688453,0.27193630021065474,0.9809282794594765,0.005569630302488804
14811136,6.312665916979313,47.8287219107151,0.10686403531872202,0.2796488313470036,0.9759155530482531,0.0053431130945682526
14876672,7.296082425862551,49.924924820661545,0.1136182058180566,0.31301519786939025,0.9813152942806482,0.005680798552930355
14942208,6.419678818434477,47.5739718824625,0.10578449135209667,0.2846691703889519,0.9758766265586019,0.005289134569466114
15007744,6.111658297479153,48.082860469818115,0.09620566759986104,0.2729753307066858,0.9739695554599166,0.004810213111341
15073280,6.368702106177807,48.12740361690521,0.10973893689515535,0.28238286287523806,0.976426369510591,0.005486851558089256
15138816,6.42580159753561,47.736053213477135,0.11501720841624774,0.2844989860896021,0.9756113681942225,0.005750757642090321
15204352,7.401878856122494,50.78121994435787,0.1518658980494365,0.3182559972628951,0.9823669204488397,0.007593046873807907
15269888,6.638993371278048,47.53188532590866,0.14218444874859415,0.29424167796969414,0.974013164639473,0.007109028287231922
15335424,6.288053389638662,48.72498317062855,0.10741294535546331,0.2808059314265847,0.9775316566228867,0.005370547994971275
15400960,6.535479411482811,49.57434916496277,0.12889057866414078,0.2895849449560046,0.9804420173168182,0.006444377824664116
15466496,6.497730076313019,48.40707975625992,0.1471065898804227,0.28773593343794346,0.9772629234939814,0.007355116307735443
15532032,7.408845078200102,51.69430458545685,0.11604678854928352,0.3168613724410534,0.9846913814544678,0.005802233703434467
15597568,6.469337392598391,47.00856027007103,0.12109968756703893,0.28650638717226684,0.974216933362186,0.006054865196347237
15663104,6.1873752400279045,45.50320707261562,0.13137322523107287,0.2763695130124688,0.9717656997963786,0.006568508222699165
15728640,6.208259232342243,49.99770949780941,0.12976042280206457,0.27627987368032336,0.9783778740093112,0.006487883627414703
15794176,6.491148706525564,56.08624552190304,0.13246360573975835,0.2856875555589795,0.983742855489254,0.006623029708862305
15859712,7.202682476490736,50.07370185852051,0.1288540451278095,0.3102266974747181,0.9818111713975668,0.006442545913159847
15925248,6.3758307211101055,45.31147284805775,0.14203569773235358,0.2854264380875975,0.9673120584338903,0.00710156187415123
15990784,6.303344327956438,47.404970198869705,0.1174400388263166,0.2811406790278852,0.9750723410397768,0.005871881730854511
16056320,6.132415924221277,47.43002687394619,0.07694181692932034,0.2735512072686106,0.9721470633521676,0.0038470467552542686
16121856,6.366377588361502,47.648404374718666,0.09041792687639827,0.2822220849338919,0.9759348211809993,0.00452082883566618
16187392,7.162823982536793,49.66919708251953,0.1143724375142483,0.3099149826448411,0.9811225049197674,0.00571850873529911
