collected_frames,env/success_rate,env/failure_rate,env/explosion_rate
16908288,0.8113207547169812,0.16981132075471697,0.0
16973824,0.5813953488372093,0.046511627906976744,0.0
17039360,0.5614035087719298,0.10526315789473684,0.0
17104896,0.38461538461538464,0.07692307692307693,0.0
17170432,0.8727272727272727,0.12727272727272726,0.0
17235968,0.8536585365853658,0.12195121951219512,0.0
17301504,0.6666666666666666,0.07142857142857142,0.0
17367040,0.6,0.1111111111111111,0.0
17432576,0.3561643835616438,0.1095890410958904,0.0
17498112,0.7435897435897436,0.2564102564102564,0.0
17563648,0.7692307692307693,0.23076923076923078,0.0
17629184,0.5471698113207547,0.18867924528301888,0.0
17694720,0.3958333333333333,0.125,0.0
17760256,0.39655172413793105,0.15517241379310345,0.0
17825792,0.7804878048780488,0.1951219512195122,0.0
17891328,0.825,0.175,0.0
17956864,0.6756756756756757,0.10810810810810811,0.0
18022400,0.3,0.2,0.0
18087936,0.4339622641509434,0.1320754716981132,0.0
18153472,0.9166666666666666,0.08333333333333333,0.0
18219008,0.925,0.05,0.0
18284544,0.627906976744186,0.2558139534883721,0.0
18350080,0.6136363636363636,0.06818181818181818,0.0
18415616,0.49019607843137253,0.1568627450980392,0.0
18481152,0.9444444444444444,0.05555555555555555,0.0
18546688,0.8611111111111112,0.1388888888888889,0.0
18612224,0.8461538461538461,0.15384615384615385,0.0
18677760,0.4489795918367347,0.08163265306122448,0.0
18743296,0.25,0.171875,0.0
18808832,0.6923076923076923,0.3076923076923077,0.0
18874368,0.75,0.2222222222222222,0.0
18939904,0.6470588235294118,0.3235294117647059,0.0
19005440,0.27941176470588236,0.17647058823529413,0.0
19070976,0.23076923076923078,0.15384615384615385,0.0
19136512,0.7428571428571429,0.2571428571428571,0.0
19202048,0.7,0.3,0.0
19267584,0.7037037037037037,0.2222222222222222,0.037037037037037035
19333120,0.3898305084745763,0.0847457627118644,0.0
19398656,0.5409836065573771,0.08196721311475409,0.0
19464192,0.8260869565217391,0.17391304347826086,0.0
19529728,0.7222222222222222,0.2777777777777778,0.0
19595264,0.5681818181818182,0.22727272727272727,0.0
19660800,0.2830188679245283,0.16981132075471697,0.0
19726336,0.4186046511627907,0.11627906976744186,0.0
19791872,0.7407407407407407,0.25925925925925924,0.0
19857408,0.8723404255319149,0.1276595744680851,0.0
19922944,0.6491228070175439,0.14035087719298245,0.0
19988480,0.40350877192982454,0.05263157894736842,0.0
20054016,0.46511627906976744,0.06976744186046512,0.0
20119552,0.8070175438596491,0.19298245614035087,0.0
20185088,0.7906976744186046,0.18604651162790697,0.0
20250624,0.6888888888888889,0.15555555555555556,0.0
20316160,0.3835616438356164,0.136986301369863,0.0
20381696,0.4375,0.125,0.0
20447232,0.8636363636363636,0.13636363636363635,0.0
20512768,0.8035714285714286,0.19642857142857142,0.0
20578304,0.7254901960784313,0.09803921568627451,0.0
20643840,0.3717948717948718,0.0641025641025641,0.0
20709376,0.660377358490566,0.07547169811320754,0.0
20774912,0.6486486486486487,0.35135135135135137,0.0
20840448,0.7636363636363637,0.23636363636363636,0.0
20905984,0.65,0.3,0.0
20971520,0.34615384615384615,0.10256410256410256,0.0
21037056,0.3695652173913043,0.13043478260869565,0.0
21102592,0.86,0.12,0.0
21168128,0.8409090909090909,0.11363636363636363,0.0
21233664,0.7073170731707317,0.07317073170731707,0.0
21299200,0.3387096774193548,0.06451612903225806,0.0
21364736,0.5609756097560976,0.0975609756097561,0.0
21430272,0.8571428571428571,0.14285714285714285,0.0
21495808,0.8421052631578947,0.15789473684210525,0.0
21561344,0.8095238095238095,0.09523809523809523,0.0
21626880,0.5217391304347826,0.014492753623188406,0.0
21692416,0.40425531914893614,0.19148936170212766,0.0
21757952,0.8648648648648649,0.13513513513513514,0.0
21823488,0.9705882352941176,0.029411764705882353,0.0
21889024,0.7872340425531915,0.0851063829787234,0.0
21954560,0.6181818181818182,0.05454545454545454,0.0
22020096,0.35294117647058826,0.11764705882352941,0.0
22085632,0.8095238095238095,0.19047619047619047,0.0
22151168,0.8636363636363636,0.11363636363636363,0.0
22216704,0.6956521739130435,0.10869565217391304,0.0
22282240,0.5535714285714286,0.10714285714285714,0.0
22347776,0.47058823529411764,0.10294117647058823,0.0
22413312,0.9111111111111111,0.08888888888888889,0.0
22478848,0.8518518518518519,0.14814814814814814,0.0
22544384,0.8372093023255814,0.09302325581395349,0.0
22609920,0.36666666666666664,0.11666666666666667,0.0
22675456,0.38181818181818183,0.14545454545454545,0.0
22740992,0.8928571428571429,0.10714285714285714,0.0
22806528,0.8387096774193549,0.12903225806451613,0.0
22872064,0.5,0.1875,0.0
22937600,0.5277777777777778,0.1388888888888889,0.0
23003136,0.5714285714285714,0.14285714285714285,0.0
23068672,0.8148148148148148,0.18518518518518517,0.0
23134208,0.6538461538461539,0.23076923076923078,0.0
23199744,0.24444444444444444,0.13333333333333333,0.0
23265280,0.5263157894736842,0.15789473684210525,0.0
23330816,0.3018867924528302,0.24528301886792453,0.0
23396352,0.6842105263157895,0.3157894736842105,0.0
23461888,0.5238095238095238,0.19047619047619047,0.0
23527424,0.32653061224489793,0.16326530612244897,0.0
23592960,0.3235294117647059,0.20588235294117646,0.0
23658496,0.2545454545454545,0.2545454545454545,0.0
23724032,0.8260869565217391,0.17391304347826086,0.0
23789568,0.7916666666666666,0.125,0.0
23855104,0.40476190476190477,0.07142857142857142,0.0
23920640,0.4864864864864865,0.24324324324324326,0.0
23986176,0.3709677419354839,0.27419354838709675,0.0
24051712,0.6,0.4,0.0
24117248,0.45,0.2,0.0
24182784,0.3870967741935484,0.06451612903225806,0.0
24248320,0.3958333333333333,0.22916666666666666,0.0
24313856,0.38095238095238093,0.15873015873015872,0.0
24379392,0.6842105263157895,0.2631578947368421,0.0
24444928,0.375,0.375,0.0
24510464,0.3684210526315789,0.07894736842105263,0.0
24576000,0.3230769230769231,0.09230769230769231,0.0
24641536,0.390625,0.203125,0.0
24707072,0.6842105263157895,0.3157894736842105,0.0
24772608,0.3684210526315789,0.3157894736842105,0.0
24838144,0.08333333333333333,0.1388888888888889,0.0
24903680,0.25862068965517243,0.15517241379310345,0.0
24969216,0.203125,0.296875,0.0
25034752,0.7272727272727273,0.2727272727272727,0.0
25100288,0.6153846153846154,0.2692307692307692,0.0
25165824,0.23809523809523808,0.2857142857142857,0.0
25231360,0.29508196721311475,0.3114754098360656,0.0
25296896,0.225,0.3125,0.0
25362432,0.782608695652174,0.17391304347826086,0.0
25427968,0.6,0.3,0.0
25493504,0.32608695652173914,0.10869565217391304,0.0
25559040,0.39705882352941174,0.11764705882352941,0.0
25624576,0.375,0.21428571428571427,0.0
25690112,0.8,0.2,0.0
25755648,0.8636363636363636,0.09090909090909091,0.0
25821184,0.46774193548387094,0.11290322580645161,0.0
25886720,0.3695652173913043,0.2391304347826087,0.0
25952256,0.3387096774193548,0.1774193548387097,0.0
26017792,0.8333333333333334,0.16666666666666666,0.0
26083328,0.7241379310344828,0.1724137931034483,0.0
26148864,0.5652173913043478,0.17391304347826086,0.0
26214400,0.3968253968253968,0.1746031746031746,0.0
26279936,0.3898305084745763,0.23728813559322035,0.0
26345472,0.7666666666666667,0.23333333333333334,0.0
26411008,0.7391304347826086,0.17391304347826086,0.0
26476544,0.21621621621621623,0.1891891891891892,0.0
26542080,0.34615384615384615,0.11538461538461539,0.0
26607616,0.2153846153846154,0.13846153846153847,0.0
26673152,0.8928571428571429,0.10714285714285714,0.0
26738688,0.7333333333333333,0.16666666666666666,0.0
26804224,0.49019607843137253,0.13725490196078433,0.0
26869760,0.4411764705882353,0.23529411764705882,0.0
26935296,0.2558139534883721,0.18604651162790697,0.0
27000832,0.7837837837837838,0.21621621621621623,0.0
27066368,0.85,0.1,0.0
27131904,0.5,0.14583333333333334,0.0
