collected_frames,action/v_mean,action/v_std,action/w_mean,action/w_std,action/flipper_fl_mean,action/flipper_fl_std,action/flipper_fr_mean,action/flipper_fr_std,action/flipper_rl_mean,action/flipper_rl_std,action/flipper_rr_mean,action/flipper_rr_std
65536,-0.007898951880633831,0.6306317448616028,0.008159331046044827,0.6281531453132629,-0.011463727802038193,0.6312273740768433,-0.0056622764095664024,0.6289041042327881,0.01952667534351349,0.6127112507820129,-0.018092479556798935,0.6344696283340454
131072,0.05113440379500389,0.6238914728164673,0.007546822540462017,0.6334559917449951,-0.012655352242290974,0.6268296837806702,0.007837180979549885,0.6258975863456726,0.03778071328997612,0.608757734298706,-0.004461414180696011,0.6264485120773315
196608,0.09651854634284973,0.6178156733512878,0.006519506685435772,0.6288555860519409,-0.017674889415502548,0.6270408630371094,0.01405986025929451,0.6244066953659058,0.027739591896533966,0.6083263754844666,0.012592317536473274,0.629136323928833
262144,0.1515001356601715,0.606669008731842,-0.0002936750533990562,0.6289097666740417,-0.011615768074989319,0.6206744909286499,0.018738191574811935,0.6230675578117371,0.021903809159994125,0.6088738441467285,0.021347401663661003,0.6228351593017578
327680,0.2022799849510193,0.5965838432312012,-3.0338531360030174e-05,0.6259939074516296,0.0033525305334478617,0.6207767724990845,0.018397947773337364,0.6223248243331909,0.017520586028695107,0.6062196493148804,0.01601622998714447,0.6178126335144043
393216,0.250931054353714,0.5825008153915405,0.007633579429239035,0.6236034631729126,-0.00047353561967611313,0.6210996508598328,0.021135255694389343,0.6202138662338257,0.008017143234610558,0.607442319393158,0.017279330641031265,0.6154623627662659
458752,0.23252205550670624,0.585627555847168,-0.0009687372366897762,0.6223216652870178,0.01330794021487236,0.6223621964454651,0.0290292389690876,0.6240230202674866,0.008937460370361805,0.6069906949996948,0.017522402107715607,0.6239490509033203
524288,0.3087790906429291,0.5757384300231934,0.011826244182884693,0.6239733695983887,0.022846227511763573,0.6184561252593994,0.014399196952581406,0.6229151487350464,-0.001263373764231801,0.614811897277832,-0.0022973918821662664,0.6230358481407166
589824,0.3467004895210266,0.5619542598724365,0.005368310026824474,0.6242925524711609,0.025183096528053284,0.6185599565505981,0.011496585793793201,0.6181708574295044,-0.0028653389308601618,0.6163460612297058,-0.00983218103647232,0.6203628182411194
655360,0.37345027923583984,0.5535699129104614,0.005108384415507317,0.620499312877655,0.02012372761964798,0.6151265501976013,0.0027551644016057253,0.6166163086891174,-0.01237834058701992,0.6139527559280396,-0.01819504052400589,0.6168287992477417
720896,0.38431277871131897,0.5493369102478027,-0.0013607587898150086,0.6184899210929871,0.023216381669044495,0.6141057014465332,0.005374652333557606,0.615062415599823,-0.006946982815861702,0.6140312552452087,-0.02567918784916401,0.6181911826133728
786432,0.35905736684799194,0.5622732639312744,0.005988770164549351,0.6164153814315796,0.03799810633063316,0.6111096143722534,0.024786327034235,0.6143665313720703,-0.008770034648478031,0.613178551197052,-0.029246114194393158,0.62111896276474
851968,0.4322513937950134,0.5314882397651672,0.002638086210936308,0.6172805428504944,0.021265126764774323,0.6111156940460205,0.013032842427492142,0.6141570806503296,-0.022098422050476074,0.6102285981178284,-0.03918135166168213,0.619208037853241
917504,0.4400593638420105,0.5316382646560669,-0.00781345833092928,0.6142361760139465,0.022343266755342484,0.6082642078399658,0.014865558594465256,0.6130225658416748,-0.023122824728488922,0.6088268756866455,-0.034390248358249664,0.6202024221420288
983040,0.464985191822052,0.5217770338058472,0.0068238601088523865,0.6086477041244507,0.013913284055888653,0.6065901517868042,0.019480902701616287,0.610500693321228,-0.011852839030325413,0.6096844673156738,-0.029121601954102516,0.6205013394355774
1048576,0.4698517322540283,0.5179563164710999,0.0067149498499929905,0.6074107885360718,0.026670537889003754,0.6032788157463074,0.017648734152317047,0.6076056361198425,-0.012777691707015038,0.6074661612510681,-0.02817419543862343,0.6206195950508118
1114112,0.4529479742050171,0.5257795453071594,0.02028503268957138,0.6051845550537109,0.05284641683101654,0.6011871099472046,0.0454731285572052,0.6077779531478882,-0.01588578149676323,0.6020697355270386,-0.038904137909412384,0.6197118163108826
1179648,0.4927782416343689,0.5107622146606445,0.016296664252877235,0.6099320650100708,0.045551639050245285,0.6029822826385498,0.03522101789712906,0.6038022041320801,-0.019224651157855988,0.6056792140007019,-0.03385298699140549,0.6197218298912048
1245184,0.48572131991386414,0.513942301273346,0.017291642725467682,0.6066676378250122,0.03828531131148338,0.6014569401741028,0.03532571345567703,0.6030592918395996,-0.0009049852378666401,0.6043668985366821,-0.028158564120531082,0.6168268322944641
1310720,0.4763931334018707,0.5212664008140564,0.004134712740778923,0.6082916855812073,0.027071498334407806,0.6054801940917969,0.03495132923126221,0.6080880761146545,0.0013585062697529793,0.6040070652961731,-0.012315450236201286,0.6209543943405151
1376256,0.4720969498157501,0.5276013612747192,8.131057256832719e-05,0.6070495247840881,0.02631622739136219,0.6046149730682373,0.03535342961549759,0.6095998287200928,-0.001259129261597991,0.6048938035964966,-0.005023973528295755,0.6213986873626709
