collected_frames,env/success_rate,env/failure_rate
16384,0.0,1.0
32768,0.13157894736842105,0.868421052631579
49152,0.11904761904761904,0.8809523809523809
65536,0.16666666666666666,0.8333333333333334
81920,0.0136986301369863,0.3835616438356164
98304,0.09259259259259259,0.6851851851851852
114688,0.11363636363636363,0.45454545454545453
131072,0.06382978723404255,0.6595744680851063
147456,0.17391304347826086,0.6086956521739131
163840,0.1282051282051282,0.7692307692307693
180224,0.046875,0.5
196608,0.12903225806451613,0.6451612903225806
212992,0.1346153846153846,0.5
229376,0.1346153846153846,0.6346153846153846
245760,0.1111111111111111,0.7111111111111111
262144,0.06818181818181818,0.5454545454545454
278528,0.06896551724137931,0.6551724137931034
294912,0.02631578947368421,0.5789473684210527
311296,0.0784313725490196,0.6078431372549019
327680,0.07692307692307693,0.7435897435897436
344064,0.11594202898550725,0.5217391304347826
360448,0.0,0.8055555555555556
376832,0.058823529411764705,0.5098039215686274
393216,0.11764705882352941,0.7254901960784313
409600,0.09523809523809523,0.7380952380952381
425984,0.03278688524590164,0.639344262295082
442368,0.13157894736842105,0.6842105263157895
458752,0.125,0.6041666666666666
475136,0.0196078431372549,0.5490196078431373
491520,0.16279069767441862,0.7209302325581395
507904,0.11764705882352941,0.6078431372549019
524288,0.07317073170731707,0.5609756097560976
540672,0.07142857142857142,0.5714285714285714
557056,0.13513513513513514,0.6216216216216216
573440,0.10810810810810811,0.7297297297297297
589824,0.057971014492753624,0.4492753623188406
606208,0.13157894736842105,0.631578947368421
622592,0.17307692307692307,0.46153846153846156
638976,0.05555555555555555,0.5277777777777778
655360,0.20689655172413793,0.5862068965517241
671744,0.16981132075471697,0.49056603773584906
688128,0.2,0.525
704512,0.08108108108108109,0.6486486486486487
720896,0.13333333333333333,0.6
737280,0.20408163265306123,0.5918367346938775
753664,0.10526315789473684,0.45614035087719296
770048,0.13793103448275862,0.5862068965517241
786432,0.19148936170212766,0.574468085106383
802816,0.10526315789473684,0.631578947368421
819200,0.08695652173913043,0.717391304347826
835584,0.16666666666666666,0.5
851968,0.13157894736842105,0.7368421052631579
868352,0.10909090909090909,0.5272727272727272
884736,0.2,0.6444444444444445
901120,0.26,0.56
917504,0.06896551724137931,0.6551724137931034
933888,0.12121212121212122,0.6666666666666666
950272,0.24444444444444444,0.37777777777777777
966656,0.10256410256410256,0.6666666666666666
983040,0.17391304347826086,0.5869565217391305
999424,0.10714285714285714,0.5
1015808,0.1724137931034483,0.7586206896551724
