collected_frames,rew/shaping,rew/step_penalty,rew/roll_penalty,rew/roll_rate_penalty,rew/pitch_penalty,rew/pitch_rate_penalty,rew/shock_penalty,rew/action_bonus,rew/flipper_action_bonus,rew/terminal_bonus,rew/total_reward
7864320,2.204604046419263,-0.06575647009411235,-0.049315498530631885,-0.3993308905046433,-0.3311283926013857,-0.8717324249446392,-0.2080941871390678,8.505702644586563,0.7370569119229913,0.3567352459067479,9.869514010846615
7995392,2.2287702914327383,-0.0658627002558152,-0.05238817582721822,-0.4126872669439763,-0.31559393904171884,-0.8791071847081184,-0.20717248180881143,8.52150146663189,0.7320996006019413,0.3634279732359573,9.903802901506424
8126464,2.287386642768979,-0.06596893041751804,-0.05648179160198197,-0.44459473551250994,-0.27001814427785575,-0.8606356345117092,-0.2215950750396587,8.53751316666603,0.7400886011309922,0.4147678134031594,10.051810644567013
8257536,2.213693793863058,-0.06607516057922089,-0.055315975012490526,-0.4480837939772755,-0.28641141578555107,-0.8799660773947835,-0.20491286349715665,8.413911115378141,0.7285067122429609,0.35992549639195204,9.766076222062111
8388608,2.126057654619217,-0.06618139074092413,-0.05411899767932482,-0.4294383784290403,-0.27956549753434956,-0.8822520412504673,-0.2027348362316843,8.25978322699666,0.7337017790414393,0.2838946068659425,9.477962262928486
8519680,2.1421754714101553,-0.06628762090262698,-0.0521800018614158,-0.41855868487618864,-0.28627245826646686,-0.8781545558013022,-0.19825320050586015,8.296478763222694,0.7384565635584295,0.3138041258789599,9.580810874700546
8650752,2.126053713262081,-0.06639385106432984,-0.04651422778260894,-0.412559665273875,-0.2833349702414125,-0.8875357992947102,-0.1871397201612126,8.165188532322645,0.738846986554563,0.2784507744945586,9.414730623364449
8781824,2.157856270670891,-0.06650008122603268,-0.04513993373257108,-0.40923330490477383,-0.2930842638015747,-0.8884151862002909,-0.20792376378085464,8.275258392095566,0.7288020653650165,0.3291145426919684,9.571106433868408
8912896,2.1062524057924747,-0.06660631138773553,-0.043750715150963515,-0.40132148028351367,-0.29832445550709963,-0.8791311923414469,-0.19571414531674236,8.148270808160305,0.7319891499355435,0.2841552022146061,9.37561921775341
9043968,2.1750196181237698,-0.06671254154943876,-0.039905082347104326,-0.39693870046176016,-0.31726856785826385,-0.872275638859719,-0.19036943098763004,8.283688478171825,0.7259583459235728,0.33592937036883086,9.628746546804905
9175040,2.2105615865439177,-0.0668187717111416,-0.03977591480361298,-0.3955229122657329,-0.31815215083770454,-0.88231713604182,-0.20351036146166734,8.382703468203545,0.7229394554160535,0.3600475986022502,9.762179277837276
9306112,2.193839766085148,-0.06692500187284446,-0.040819310437655076,-0.4020929920952767,-0.3322049952112138,-0.8777169827371836,-0.20692932503880002,8.477707378566265,0.7245647725649178,0.3591109294211492,9.819882616400719
9437184,2.202500618994236,-0.0670312320345473,-0.0429292336339131,-0.41225353884510696,-0.3444434276316315,-0.8990667252801359,-0.21115085334167816,8.530047677457333,0.7222396335564554,0.35730806621722877,9.827112175524235
9568256,2.206317501142621,-0.06713746219625015,-0.03977163409581408,-0.3974437762517482,-0.35778971458785236,-0.8781676581129432,-0.19818386234692298,8.46607156842947,0.7246182058006525,0.34433809423353523,9.79355002939701
9699328,2.1990102790296078,-0.06724369235795341,-0.0345308347750688,-0.39180720457807183,-0.35476711695082486,-0.8757820040918887,-0.20362797322741244,8.51759297400713,0.7238137978129089,0.37716088129673153,9.881978265941143
9830400,2.2405350990593433,-0.06734992251965621,-0.03294235838984605,-0.392183568328619,-0.3508176237810403,-0.8815068667754531,-0.2011233886005357,8.620384208858013,0.7232668385840952,0.355972305405885,10.004810310900211
9961472,2.25787765532732,-0.06745615268135909,-0.03702282019366976,-0.40705828671343625,-0.347786066820845,-0.8843596149235964,-0.2164671366335824,8.639762952923775,0.7235964690335095,0.3995795014780015,10.052488401532173
10092544,2.205953387543559,-0.06756238284306194,-0.039181420477689244,-0.4023745246231556,-0.3528922682162374,-0.869395803194493,-0.2115234091761522,8.514520697295666,0.7233403185382485,0.3820155047578737,9.874763317406178
10223616,2.1825941409915686,-0.06766861300476477,-0.04559582579531707,-0.401489338837564,-0.3472951331641525,-0.8648527129553258,-0.20622600556816906,8.425465933978558,0.7245443263091147,0.34914109006058425,9.739729054272175
10354688,2.232425529509783,-0.06777484316646804,-0.04543806135188788,-0.39604959008283913,-0.3376683839596808,-0.8649179330095649,-0.19618338020518422,8.467958457767963,0.7193767908029258,0.3689070390537381,9.871643662452698
10485760,2.2316636573523283,-0.06788107332817084,-0.05614279909059405,-0.40095532196573913,-0.32387531735002995,-0.8660899568349123,-0.20543162323883735,8.513790659606457,0.7226795167662203,0.37636270408984274,9.915223188698292
10616832,2.214011251926422,-0.06798730348987371,-0.048996641125995666,-0.40705113764852285,-0.3233098762575537,-0.8833876331336796,-0.21806489350274205,8.475840635597706,0.7148253647610545,0.3558338135480881,9.802825912833214
10747904,2.3035285100340843,-0.06809353365157667,-0.045082996832206845,-0.4313288552220911,-0.2784145683981478,-0.8599775764159858,-0.23066773649770766,8.614070817828178,0.7179604396224022,0.4274255624040961,10.141790382564068
10878976,2.227037651464343,-0.0681997638132794,-0.04367644363082945,-0.433619630523026,-0.29024990764446557,-0.8644830137491226,-0.20934940269216895,8.54231409728527,0.7191503373906016,0.38763306522741914,9.958150550723076
11010048,2.210001364350319,-0.06830599397498266,-0.04592734025209211,-0.4265882121399045,-0.3004658280406147,-0.8758008386939764,-0.21887753636110574,8.515426240861416,0.7167435227893293,0.3406618897570297,9.836765989661217
11141120,2.1908840369433165,-0.06841222413668548,-0.04863831907277927,-0.42739196424372494,-0.3022526002023369,-0.8785325353965163,-0.21749767195433378,8.562757350504398,0.7203551479615271,0.3304666915209964,9.851411916315556
11272192,2.194092443212867,-0.06851845429838833,-0.043526857189135626,-0.40871676430106163,-0.29352234094403684,-0.8634909228421748,-0.20775906171184033,8.416124381124973,0.7268258295953274,0.3279008873505518,9.76967916637659
11403264,2.224290080368519,-0.0686246844600913,-0.042138741875533015,-0.4074578743893653,-0.2899343154858798,-0.8673194036819041,-0.21395662846043706,8.503691844642162,0.7195216813124716,0.3813558185938746,9.929863065481186
11534336,2.2587850894778967,-0.06873091462179402,-0.040759269235422835,-0.40732840495184064,-0.2995667748618871,-0.8815341466106474,-0.2130041999334935,8.561838753521442,0.7171061313711107,0.3589888266287744,9.97572735697031
11665408,2.271454131230712,-0.0688371447834973,-0.04220687292399816,-0.4196540142875165,-0.28841440146788955,-0.8710809042677283,-0.21046788059175014,8.579410038888454,0.7184957605786622,0.36738116142805666,10.026777997612953
11796480,2.253533124923706,-0.0689433749452001,-0.04371675677248277,-0.4207910636905581,-0.2899279922712594,-0.8717893310822546,-0.20992422354174778,8.61220846325159,0.7166917496360838,0.3822056242497638,10.050232455134392
11927552,2.2218884713947773,-0.06904960510690296,-0.043867696018423885,-0.4258856102824211,-0.30342823453247547,-0.8696426702663302,-0.20714803086593747,8.530660063028336,0.7247027321718633,0.355469963978976,9.905173540115356
12058624,2.241623690351844,-0.06915583526860593,-0.034042566097923554,-0.41199785959906876,-0.31312833563424647,-0.876818603836,-0.21867999661481008,8.656232610344887,0.7137554050423205,0.3713859785348177,10.049183048307896
12189696,2.2626828216016293,-0.06926206543030865,-0.03524737087718677,-0.4064860404469073,-0.31173629546537995,-0.877584395930171,-0.2126806132728234,8.649590581655502,0.7125794207677245,0.3688201749464497,10.071190066635609
12320768,2.2207678370177746,-0.06936829559201192,-0.034076489973813295,-0.40543599240481853,-0.32271272339858115,-0.8800368551164865,-0.20739729708293453,8.480120316147804,0.7200949788093567,0.38035113166552037,9.87441536039114
12451840,2.228706281632185,-0.06947452575371472,-0.03469828036031686,-0.40337197948247194,-0.329352252651006,-0.8855602503754199,-0.2090175228076987,8.48000554740429,0.7180415443144739,0.3676581468898803,9.853095188736916
12582912,2.243134396150708,-0.06958075591541758,-0.03635507139551919,-0.4035130881238729,-0.32703086105175316,-0.8732933229766786,-0.21007988127530552,8.52681089937687,0.7194244507700205,0.38740770786534995,9.948587276041508
12713984,2.2691672071814537,-0.06968698607712057,-0.03449021582491696,-0.3999067440163344,-0.335234934464097,-0.8716943846084177,-0.20350859157042578,8.589584656059742,0.718956689350307,0.3919853452825919,10.047210320830345
12845056,2.298402735963464,-0.06979321623882366,-0.03450066449295264,-0.39523849613033235,-0.3265002246480435,-0.8764345096424222,-0.2159987585619092,8.654769361019135,0.725298123434186,0.4316909759072587,10.184249848127365
12976128,2.2820441648364067,-0.06989944640052655,-0.03019210598722566,-0.38750950363464653,-0.3339506236370653,-0.8753673187457025,-0.20630006366991438,8.64305417984724,0.7255949922837317,0.4178548089694232,10.157914534211159
13107200,2.281155250966549,-0.07000567656222934,-0.02917562981019728,-0.3833046518266201,-0.3316674658562988,-0.8774701366201043,-0.21220500831259415,8.644209034740925,0.7275178623385727,0.4090117593295872,10.1499525308609
13238272,2.2696423046290874,-0.07011190672393221,-0.02740906823601108,-0.38155488204210997,-0.3429923318326473,-0.8787317825481296,-0.19907033460913226,8.659067437052727,0.7260409533046186,0.4178548085037619,10.165284745395184
13369344,2.3546036295592785,-0.0702181368856352,-0.026599232587614097,-0.38060837099328637,-0.3275647333357483,-0.8786654863506556,-0.21898651088122278,8.726223982870579,0.7332519022747874,0.4734600652009249,10.378228582441807
13500416,2.3304283879697323,-0.07032436704733828,-0.030365600585355423,-0.3909791831392795,-0.336415093857795,-0.8897359571419656,-0.20680092799011618,8.698216639459133,0.7266227598302066,0.430754306842573,10.253222241997719
13631488,2.2648498844355345,-0.07043059720904117,-0.036585926776751876,-0.3897069073282182,-0.3254658675286919,-0.8923744917847216,-0.20436964940745384,8.56795097887516,0.7393188388086855,0.41785481001716107,10.063696436583996
13762560,2.2276717200875282,-0.07053682737074396,-0.03735375055111945,-0.39385677757672966,-0.31776443705894053,-0.8954688985832036,-0.21237524683238007,8.506130121648312,0.7370124259032309,0.3561976639321074,9.890286669135094
13893632,2.2352651860564947,-0.07064305753244686,-0.0380916658177739,-0.39451107825152576,-0.3152520244475454,-0.8925068746320903,-0.2082660667365417,8.510231360793114,0.733186190482229,0.3740738866617903,9.924367897212505
14024704,2.252205600962043,-0.07074928769414983,-0.03679800195095595,-0.3952460438013077,-0.31614778842777014,-0.8880796413868666,-0.2084943143709097,8.491889148950577,0.7305962182581425,0.3878584203775972,9.93856743723154
14155776,2.2684213872998953,-0.0708555178558529,-0.029620639921631664,-0.39642577804625034,-0.31436574342660606,-0.895186944399029,-0.2067750581772998,8.522288657724857,0.7362390612252057,0.3798651755787432,9.984785184264183
14286848,2.263658620417118,-0.07096174801755589,-0.03509401706105564,-0.396225179778412,-0.30898413388058543,-0.8917615981772542,-0.21072212990839034,8.617642864584923,0.7281714170239866,0.39347598678432405,10.080413550138474
14417920,2.255132595077157,-0.07106797817925858,-0.038886360329343006,-0.4012968067545444,-0.3114860844798386,-0.89107775548473,-0.21937128202989697,8.489547833800316,0.738314556889236,0.3905110915657133,9.931670166552067
14548992,2.221486873924732,-0.07117420834096148,-0.041287099418696016,-0.4015057689975947,-0.307835629908368,-0.8939555110409856,-0.2151713145431131,8.501820832490921,0.7357775047421455,0.35103081818670034,9.869897410273552
14680064,2.2298547737300396,-0.07128043850266445,-0.03502658024081029,-0.40292773279361427,-0.30824622861109674,-0.8910530973225832,-0.21593972388654947,8.546200782060623,0.7290591192431748,0.34780533250886947,9.9181954190135
14811136,2.2397486940026283,-0.07138666866436752,-0.03477147687226534,-0.39793001720681787,-0.31485479953698814,-0.8812307226471603,-0.20208898681448773,8.513028509914875,0.7300696820020676,0.39890342578291893,9.971592530608177
14942208,2.2551420405507088,-0.07149289882607052,-0.034651103866053745,-0.38819103850983083,-0.3154151104390621,-0.8914125310257077,-0.21079936157912016,8.641821436583996,0.7286713398061693,0.38198026549071074,10.086397260427475
15073280,2.2427583895623684,-0.0715991289877732,-0.03800805858918466,-0.38560735271312296,-0.337354495190084,-0.8948397105559707,-0.20991606102325022,8.561316452920437,0.7323975353501737,0.37299872119911015,9.962675079703331
15204352,2.2986544463783503,-0.07170535914947611,-0.03237530692422297,-0.38047865265980363,-0.3377953839953989,-0.8952707126736641,-0.21305471105733886,8.694240912795067,0.7281233184039593,0.3884992573875934,10.16896003484726
15335424,2.310091406106949,-0.0718115893111791,-0.03607889263366815,-0.38845479185692966,-0.3437744644470513,-0.9023987059481442,-0.21567210409557447,8.696883335709572,0.720943187829107,0.4089765202952549,10.1696170642972
15466496,2.2905543260276318,-0.07191781947288216,-0.034820820117602125,-0.39077557786367834,-0.3421499340329319,-0.899323093239218,-0.20541168632917106,8.644870817661285,0.7252016942948103,0.41620682808570564,10.123639836907387
15597568,2.3182498440146446,-0.07202404963458514,-0.0304327897465555,-0.3871316344011575,-0.34499983047135174,-0.8970919656567276,-0.2092618985916488,8.659137964248657,0.7240080018527806,0.41790643555577844,10.170244455337524
15728640,2.325069524347782,-0.07213027979628782,-0.033006531826686114,-0.39539255225099623,-0.33407623623497784,-0.8980373260565102,-0.2203813850064762,8.795693404972553,0.7260156688280404,0.4344468993367627,10.319062016904354
15859712,2.299728613346815,-0.07223650995799075,-0.03474846102471929,-0.40680537349544466,-0.3232406589668244,-0.8931425712071359,-0.21569235512288287,8.719982653856277,0.7265518298372626,0.3946896374691278,10.186117105185986
15990784,2.326074117794633,-0.07234274011969374,-0.03701800810813438,-0.43842632975429296,-0.34440752561204135,-0.8792158206924796,-0.24344592273700982,8.773474045097828,0.7273578112944961,0.4350361101096496,10.237513311207294
16121856,2.2527498807758093,-0.07244897028139677,-0.03793177030456718,-0.43516200804151595,-0.34515410754829645,-0.8850023858249187,-0.23037671513156965,8.645393893122673,0.7233513491228223,0.38463293481618166,9.990649953484535
16252928,2.2255447413772345,-0.07255520044309977,-0.04006629232026171,-0.42351618548855186,-0.34310478204861283,-0.8903590608388186,-0.2295728062163107,8.640963554382324,0.7285704272799194,0.36105228564701974,9.947193831205368
16384000,2.2282713633030653,-0.0726614306048027,-0.03790934834978543,-0.41583000565879047,-0.3437044012825936,-0.8893115022219718,-0.22031394543591887,8.674744851887226,0.7263090088963509,0.33357007638551295,9.97231312841177
16515072,2.2412683330476284,-0.07276766076650537,-0.037305118297808804,-0.4048704656306654,-0.346041657961905,-0.8801632057875395,-0.22012142260791734,8.647893749177456,0.731278445571661,0.3716629625996575,10.020141415297985
16646144,2.2424326594918966,-0.07287389092820837,-0.04049417102942243,-0.40714203007519245,-0.33901073853485286,-0.8910803576000035,-0.20851916878018528,8.581189282238483,0.7367804502137005,0.3658552796114236,9.957745097577572
16777216,2.206365406513214,-0.07298012108991139,-0.03619703273579944,-0.4006719368044287,-0.348706504330039,-0.8956273281946778,-0.207949327013921,8.534291662275791,0.7381845763884485,0.3325817782897502,9.838595978915691
16908288,2.247699184343219,-0.0730863512516144,-0.03771754400804639,-0.4052880136296153,-0.33857766655273736,-0.9014280121773481,-0.2231166202109307,8.589920997619629,0.7350943214260042,0.37254800682421774,9.956755973398685
