collected_frames,shock/accel_magnitude,shock/accel_magnitude_max,shock/accel_magnitude_min,shock/shock_normalised,shock/shock_normalised_max,shock/shock_normalised_min,shock/accel_p90,shock/shock_p90_normalised,shock/accel_p95,shock/shock_p95_normalised,shock/accel_p99,shock/shock_p99_normalised
131072,,,,,,,3.33682234287262,0.39448688755142314,3.4765197038650513,0.4091292428873714,5.685316162109379,0.6110933669738139
262144,2.912591464817524,20.856915920972824,0.04992069333093241,0.009726898690132657,0.9999635331332684,0.0,,,,,,
262144,,,,,,,3.06805739402771,0.36574936752877685,3.147302198410034,0.37429861687059174,3.194750883579254,0.37938740388928793
393216,2.8073768075555563,20.419524803757668,0.02183970580881578,0.008372179901925847,0.9988401141017675,0.0,,,,,,
393216,,,,,,,2.920423173904419,0.3496569756061747,2.948936426639557,0.3527814713334436,2.9805492544174195,0.35623644452089787
524288,2.768007632344961,20.738404467701912,0.02868907918491459,0.00772845659412269,0.9997412990778685,0.0,,,,,,
524288,,,,,,,2.85123553276062,0.34204304595561763,2.873226499557495,0.3444680307772101,2.8826823139190676,0.34550933185080335
655360,2.767771925777197,20.494105875492096,0.028878692841317388,0.00827372096500767,0.9970132634043694,0.0,,,,,,
655360,,,,,,,2.861556792259216,0.343181760295044,2.8988030791282653,0.347282635001366,2.9567354774475096,0.3536347303303078
786432,2.774567883461714,20.55449952930212,0.03062174030492315,0.008004557102140097,0.9963498208671808,0.0,,,,,,
786432,,,,,,,2.847703766822815,0.34165316554912706,2.8806586384773256,0.3452865504158824,2.9113282799720763,0.34865871018977357
917504,2.7885452788323164,20.625715121626854,0.0299669256528432,0.008297324548038887,1.0,0.0,,,,,,
917504,,,,,,,2.8812848329544067,0.3453554907796095,2.9026495456695556,0.3477053847001852,2.9515753555297852,0.35307025041897666
1048576,2.810837911441922,20.319674268364906,0.030506526047247462,0.00828857903889002,0.9987442791461945,0.0,,,,,,
1048576,,,,,,,2.8968905925750734,0.3470723887159608,2.910939359664917,0.34861600421240935,2.9538846969604493,0.3533229074307884
1179648,2.8326352145522833,20.138870045542717,0.012852051308527734,0.008202320619602688,0.9982972368597984,0.0,,,,,,
1179648,,,,,,,2.910627269744873,0.3485817336639938,2.9455371379852293,0.35240938670775335,2.9959191632270814,0.35791272015069975
1310720,2.851275220513344,20.275865949690342,0.01750600053674134,0.008192897023036494,1.0,0.0,,,,,,
1310720,,,,,,,2.9382610082626344,0.3516125702945574,2.9620964407920836,0.354220908150217,3.0299376463890075,0.36161464665893117
1441792,2.8522127959877253,20.320193976163864,0.03293147942986252,0.008269062534964178,0.9993657916784286,0.0,,,,,,
1441792,,,,,,,2.9406593084335326,0.351875266966595,2.9581842184066773,0.353793165807776,3.0005257606506346,0.35841467730855614
1572864,2.840398360043764,20.21683743596077,0.019587936475545575,0.008004806302778888,0.9999664053320885,0.0,,,,,,
1572864,,,,,,,2.924900436401367,0.3501481134926585,2.950822877883911,0.3529879133304925,2.994176561832428,0.357722783906377
1703936,2.8794362284243107,20.60249300301075,0.023030029306028155,0.008207194818169228,0.9988182038068771,0.0,,,,,,
1703936,,,,,,,2.9718723773956297,0.35528911097512084,2.993072140216827,0.3576023912551227,3.0380674505233767,0.36249766049518306
