collected_frames,train/mean_reward,train/mean_state_value,train/value_minus_reward,train/mean_advantage_GAE,train/mean_action_sample_log_prob,train/mean_critic_loss,train/mean_objective_loss,train/mean_entropy_loss,train/mean_entropy,train/mean_kl_approx,train/mean_clip_fraction,train/mean_advantage,train/std_advantage,train/total_grad_norm,train/policy_operator_lr,train/value_operator_lr,train/step_penalty,train/action_bonus_coef
131072,-0.02481885999441147,-1.0049775838851929,-0.9801587238907814,-0.5964683294296265,-4.00983190536499,5.845268249511719,-0.013703067786991596,-0.0479956679046154,3.9790329933166504,0.012853115797042847,0.21337890625,-0.5964683294296265,10.962454795837402,3.037612199783325,0.0005027336417140863,0.0016984713904652407,-0.05961282574229296,16.29043388277351
262144,0.04170878976583481,-2.0785741806030273,-2.120282970368862,1.139862298965454,-4.001239776611328,4.820453643798828,-0.026377271860837936,-0.047713521867990494,3.955641746520996,0.015489641577005386,0.233642578125,1.139862298965454,9.143209457397461,4.260423183441162,0.0005025240820468441,0.0016977633990561264,-0.05973676093094636,16.29043388277351
393216,0.061712123453617096,-2.624516725540161,-2.6862288489937782,1.343670129776001,-3.9589476585388184,4.060660362243652,-0.030292702838778496,-0.04692814126610756,3.890530586242676,0.01417565904557705,0.184814453125,1.343670129776001,9.545204162597656,6.870944976806641,0.0005023145223796019,0.0016970554076470121,-0.059860696119599786,16.29043388277351
524288,0.020033344626426697,-3.2393722534179688,-3.2594055980443954,0.5342248678207397,-3.899714231491089,3.2954299449920654,-0.025795213878154755,-0.04594632238149643,3.809133768081665,0.014909043908119202,0.1904296875,0.5342248678207397,9.384749412536621,11.723119735717773,0.0005021049627123597,0.0016963474162378976,-0.05998463130825319,16.29043388277351
655360,0.006265545263886452,-3.3593435287475586,-3.365609074011445,0.46982383728027344,-3.824258804321289,2.81697416305542,-0.031532205641269684,-0.04509810358285904,3.7388129234313965,0.014468032866716385,0.19287109375,0.46982383728027344,8.7890625,8.957452774047852,0.0005018954030451175,0.0016956394248287834,-0.060108566496906615,16.29043388277351
786432,0.008498134091496468,-2.9753074645996094,-2.983805598691106,0.8512014150619507,-3.772348403930664,2.796558141708374,-0.03171852231025696,-0.044577039778232574,3.695614814758301,0.01706787385046482,0.214599609375,0.8512014150619507,9.07579517364502,9.719196319580078,0.0005016858433778753,0.001694931433419669,-0.060232501685560026,16.29043388277351
917504,0.02755391038954258,0.23318523168563843,0.20563132129609585,0.8496720790863037,-3.711000919342041,2.8066444396972656,-0.03400202468037605,-0.043456122279167175,3.6026864051818848,0.021103249862790108,0.25146484375,0.8496720790863037,9.52637004852295,9.366127967834473,0.000501476283710633,0.0016942234420105548,-0.060356436874213444,16.29043388277351
1048576,0.024187780916690826,1.4931870698928833,1.4689992889761925,0.42563337087631226,-3.6406850814819336,3.0348012447357178,-0.031886257231235504,-0.04290414974093437,3.5569252967834473,0.02111765742301941,0.22119140625,0.42563337087631226,10.29971694946289,12.811784744262695,0.0005012667240433909,0.0016935154506014405,-0.060480372062866855,16.29043388277351
1179648,0.032839007675647736,2.857504367828369,2.8246653601527214,-0.17401017248630524,-3.577932596206665,2.9898602962493896,-0.0385461188852787,-0.042203083634376526,3.4988040924072266,0.020619850605726242,0.243896484375,-0.17401017248630524,10.619990348815918,9.53050422668457,0.0005010571643761486,0.0016928074591923263,-0.06060430725152028,16.29043388277351
1310720,0.3549722135066986,14.87881088256836,14.52383866906166,5.177153587341309,-3.5913634300231934,5.885140419006348,-0.0277856532484293,-0.0433422289788723,3.5932440757751465,0.02530212700366974,0.27978515625,5.177153587341309,16.678537368774414,11.21229076385498,0.0005008476047089064,0.001692099467783212,-0.060728242440173684,16.29043388277351
