collected_frames,rew/shaping,rew/step_penalty,rew/joint_ang_from_flat_penalty,rew/joint_angle_var_penalty,rew/roll_penalty,rew/roll_rate_penalty,rew/pitch_penalty,rew/pitch_rate_penalty,rew/shock_penalty,rew/clearance,rew/action_bonus,rew/flipper_action_bonus,rew/terminal_bonus,rew/total_reward
1966080,1.2127730147913098,-0.06122398319478717,-0.17236132465768605,-0.13929357822053134,-0.07593518070643768,-0.17035712057258934,-0.6950064352713525,-0.1935660009039566,-0.0716967741609551,-0.08596328948624432,3.226287269964814,0.7258953461423516,0.0022683394636260346,3.5010498836636543
2097152,1.1779175344854593,-0.06134791838344085,-0.1774868997745216,-0.14186542306561023,-0.08544433710630983,-0.1800275738351047,-0.5802002605050802,-0.18721770273987204,-0.06682625334360637,-0.0789930957253091,3.280266771093011,0.721312528476119,-0.002141839431715198,3.6170797999948263
2228224,1.174018801189959,-0.06147185357209412,-0.17430124001111835,-0.14118057920131832,-0.08501813060138375,-0.19330017548054457,-0.5077885903883725,-0.18761816178448498,-0.06605890809441917,-0.07515026663895696,3.545041423290968,0.717799527104944,0.00956909109663684,3.953848108649254
2359296,1.167711690068245,-0.06159578876074771,-0.17345259140711278,-0.14121967274695635,-0.09672160452464595,-0.20444333262275904,-0.4283698520157486,-0.19138263608328998,-0.0716161657765042,-0.07987741916440427,3.7446676399558783,0.733521421905607,0.009255207012756728,4.205012211576104
2490368,1.1530491719022393,-0.061719723949400965,-0.17281959566753358,-0.14468635094817728,-0.0986324340919964,-0.2175262743839994,-0.3491185833700001,-0.19062197348102927,-0.07686625121277757,-0.07984984782524407,3.8350637294352055,0.7438857983797789,0.01162000592739787,4.350884847342968
2621440,1.1392464498057961,-0.06184365913805423,-0.17450930294580758,-0.14586226700339466,-0.11455598694738,-0.22302116977516562,-0.31142879626713693,-0.19046125828754157,-0.07749291748041287,-0.07938888191711158,3.8181930035352707,0.7466876581311226,0.005759005827712826,4.329865511506796
2752512,1.4164170091971755,-0.06196759432670794,-0.13845073693664744,-0.11419920751359314,-0.08352726374869235,-0.21858531527686864,-0.2131983945146203,-0.1868852194165811,-0.10184293062775396,-0.0671265616256278,4.789960687980056,0.7148281964473426,0.014436258818022907,5.749115113168955
2883584,1.5912920013070107,-0.06209152951536118,-0.10746335826115683,-0.08242768401396461,-0.050937675492605194,-0.22216855979058892,-0.16330681450199336,-0.18694407038856298,-0.13686051224067342,-0.06512608742923476,4.9379320833832026,0.7165648122318089,0.006838227840489708,6.174877496436238
3014656,1.2847638726234436,-0.06221546470401478,-0.147026477730833,-0.1126353707513772,-0.08437864435836673,-0.25349736388307065,-0.19475783768575639,-0.1866664830595255,-0.0794916891027242,-0.09923874749802053,4.336253721266985,0.7498863446526229,0.009574625961249694,5.16018994525075
3145728,1.1955679254606366,-0.062339399892668027,-0.1535727607551962,-0.10958032665075734,-0.08848758181557059,-0.25070063886232674,-0.20353351207450032,-0.181895554298535,-0.06274402927374467,-0.09454408811870962,4.132957827299833,0.7399541144259274,0.035041866794927046,4.895714413374662
3276800,1.2425484638661146,-0.062463335081321736,-0.1484425701200962,-0.09678465698380023,-0.0688937291270122,-0.2503243967657909,-0.2177363650407642,-0.1892849673749879,-0.06341758885537274,-0.09073960565729067,4.431094106286764,0.7272564088925719,0.03428206348326057,5.246699880808592
3407872,1.1542845768854022,-0.062587270269975,-0.15497762383893132,-0.08753994689323008,-0.07391930068843067,-0.2545179894659668,-0.2370754947187379,-0.18772273766808212,-0.058419519453309476,-0.0978420894825831,4.380527071654797,0.7409560503438115,0.029032227146672085,5.089432369917631
3538944,1.1183528825640678,-0.06271120545862824,-0.1560043729841709,-0.07626511756097898,-0.06686992838513106,-0.2607788519235328,-0.2617605960695073,-0.19042643334250897,-0.05447998429008294,-0.10444713028846309,4.460669167339802,0.7255609892308712,0.026290294030332007,5.095888014882803
3670016,1.1277572577819228,-0.06283514064728185,-0.15481343027204275,-0.06981266662478447,-0.07559340487932786,-0.2679197962861508,-0.2792267242912203,-0.19219142978545278,-0.05459238396724686,-0.11114776786416769,4.732375334948301,0.7321815239265561,0.017847070455900393,5.340285282582045
3801088,1.1084942864254117,-0.06295907583593509,-0.1554468603571877,-0.06273618349223398,-0.0658590137900319,-0.26891403016634285,-0.2972389063797891,-0.1950819946359843,-0.05635030829580501,-0.11561672791140154,4.844130072742701,0.7330827512778342,0.021491911335033365,5.4248196966946125
3932160,1.108292507007718,-0.06308301102458835,-0.1534317173063755,-0.05883308849297464,-0.06261441195965745,-0.26633633067831397,-0.3252466118428856,-0.19108172704000026,-0.056762836218695156,-0.11714484839467332,4.865851726382971,0.720008248463273,0.030769257864449173,5.4284433349967
4063232,1.36320448666811,-0.06320694621324206,-0.12296121782856062,-0.05199475598055869,-0.04511969687882811,-0.24709488346707076,-0.3095443850615993,-0.19323018286377192,-0.07329673698404804,-0.10218335821991786,5.811522368341684,0.6910607190802693,0.017469936326961033,6.672843713313341
4194304,1.4405306000262499,-0.06333088140189531,-0.1408060298417695,-0.07596722364542075,-0.09921524551464245,-0.24239228200167418,-0.4425697145052254,-0.19763856870122254,-0.07636026649561245,-0.10214552941033617,5.912361823022366,0.7100395704619586,0.011306121814413927,6.631271734833717
4325376,1.213055731728673,-0.0634548165905489,-0.16104170470498502,-0.09534340049140155,-0.10921741230413318,-0.261322972481139,-0.47768329130485654,-0.18979403632692993,-0.05358709731081035,-0.12146497156936675,5.209847144782543,0.7467570784501731,0.01914371710154228,5.65445701405406
4456448,1.142609329894185,-0.06357875177920218,-0.16266845364589244,-0.09916837594937533,-0.13374809577362612,-0.27279933693353087,-0.45516643999144435,-0.19373766146600246,-0.058738961815834045,-0.11969775916077197,5.124591425061226,0.7422996181994677,0.040886262388085015,5.489704359322786
4587520,1.165953597985208,-0.06370268696785586,-0.1562388176098466,-0.10233596566831693,-0.133902597182896,-0.27844173670746386,-0.42731429589912295,-0.1959409862756729,-0.0603087714407593,-0.11965614411747083,5.318180117756128,0.7346594352275133,0.03031780406308826,5.7097087651491165
4718592,1.1100445743650198,-0.06382662215650911,-0.15644368098583072,-0.10559898434439674,-0.13515662564896047,-0.27992487023584545,-0.3887642177287489,-0.19129145552869886,-0.05812793259974569,-0.12196450273040682,5.093008399009705,0.7367830728180707,0.027044562259106897,5.463870834559202
4849664,1.1349851302802563,-0.06395055734516238,-0.15280943538527936,-0.10115586081519723,-0.1146559234475717,-0.2729020765982568,-0.33553927508182824,-0.19111633056309074,-0.06062492047203705,-0.11402302014175802,5.125830020755529,0.7490956969559193,0.026284759194822982,5.6275028474628925
4980736,1.123134396970272,-0.06407449253381609,-0.15216740395408124,-0.09762965387199074,-0.10989610647084191,-0.2655822215601802,-0.2951022961642593,-0.18988112499937415,-0.055371911119436845,-0.1114748923573643,5.285959392786026,0.7526275580748916,0.02118909708224237,5.839508164674044
5111808,1.1285308105871081,-0.06419842772246927,-0.15482564189005643,-0.09583373158238828,-0.08780918829143047,-0.2627722193719819,-0.26494449644815177,-0.1917350353905931,-0.05215614974440541,-0.11084441555431113,5.368767376989126,0.7545548300258815,0.03799568972317502,6.003045920282602
5242880,1.1174453748390079,-0.06432236291112291,-0.1589641651371494,-0.09470102784689516,-0.08452779537765309,-0.26241156877949834,-0.24845414934679866,-0.19885999255347997,-0.05588546209037304,-0.1100226718117483,5.419532921165228,0.7559458324685693,0.03214022425527219,6.04504543915391
5373952,1.2639356888830662,-0.06444629809977619,-0.14679199154488742,-0.08586227218620479,-0.06574432397610508,-0.253540912293829,-0.2171294370200485,-0.19683726597577333,-0.06209610452060588,-0.09737204405246302,6.028446044772863,0.7374900155700743,0.0439254748634994,6.8820887096226215
5505024,1.4763206858187914,-0.06457023328842947,-0.14993705856613815,-0.0759348809660878,-0.031098022547666915,-0.22527916124090552,-0.17261046601925045,-0.1961941453628242,-0.070783630508231,-0.07486108172452077,6.165336657315493,0.7494979589246213,0.02241695876000449,7.351028244942427
5636096,1.247107326053083,-0.06469416847708312,-0.17660956166218966,-0.08528253459371626,-0.04618679347913712,-0.23465446988120675,-0.18789936683606356,-0.1921453095274046,-0.04673412715783343,-0.09586301003582776,5.3444697223603725,0.7804345632903278,0.030706007877597585,6.271833468228579
5767168,1.2356095416471362,-0.0648181036657363,-0.1788829278666526,-0.07838078739587218,-0.04314271698240191,-0.23075811134185642,-0.1921980285551399,-0.1987580560380593,-0.04995503730606288,-0.08545999386115,5.55530496686697,0.7698416886851192,0.06118905601033475,6.498511753976345
5898240,1.2617473052814603,-0.06494203885439,-0.17098187620285898,-0.07066311768721789,-0.02926310534530785,-0.22617099271155894,-0.19589818618260324,-0.20400049805175513,-0.056497337034670636,-0.0869156738044694,5.777678981423378,0.7627596072852612,0.0548022820148617,6.750432096421719
6029312,1.2100632870569825,-0.06506597404304322,-0.17134042840916663,-0.06594706198666245,-0.03351435168588068,-0.22622409521136433,-0.18751825438812375,-0.20368830766528845,-0.05427054729079828,-0.08934826595941558,5.639319591224194,0.758902408182621,0.044913772246218286,6.554440144449472
6160384,1.2258488396182656,-0.06518990923169653,-0.16917762998491526,-0.06676265766145661,-0.03800952769233845,-0.22987062868196517,-0.20877922407817096,-0.20346916490234435,-0.052658178814454004,-0.09122716565616429,5.747249279171228,0.7565087783150375,0.06240031303605065,6.665138993412256
6291456,1.2200255459174514,-0.06531384442035021,-0.16789571230765432,-0.06672716146567836,-0.038848752024932764,-0.22723728115670383,-0.218182431650348,-0.20278678310569376,-0.05008981212449726,-0.09406163357198238,5.7665858045220375,0.7486056452617049,0.056316353409783915,6.658427685499191
6422528,1.2024562079459429,-0.0654377796090034,-0.1691803071880713,-0.06576133181806654,-0.045754060469334945,-0.23700851725880057,-0.2245185123756528,-0.20253205264452845,-0.049232329343794845,-0.0960993726621382,5.737167652696371,0.7401681924238801,0.045599255347042345,6.568182293325663
6553600,1.1718781655654311,-0.06556171479765703,-0.16563985915854573,-0.062175297585781664,-0.04012068483280018,-0.2405266313580796,-0.2232088907621801,-0.20226249913685024,-0.04969288062420674,-0.0993456324795261,5.703066732734442,0.7476692548952997,0.0576873202517163,6.530138425529003
6684672,1.3108210433274508,-0.06568564998631032,-0.1428675593342632,-0.058121266920352355,-0.041880068281898275,-0.2472528190119192,-0.19712477701250464,-0.19835739897098392,-0.05841808891273104,-0.0956254989723675,6.158554822206497,0.72942845383659,0.052134668512735516,7.143442492932081
6815744,1.4591911491006613,-0.06580958517496362,-0.11287617625202984,-0.049351740803103894,-0.029799739248119295,-0.2765462070237845,-0.26549331191927195,-0.19596588530112058,-0.08538407264859416,-0.12418517610058188,5.967926055192947,0.7265525641851127,0.026067334591061808,6.973272319883108
6946816,1.228322277776897,-0.06593352036361723,-0.14199061959516257,-0.05926360888406634,-0.034231083234772086,-0.29023302253335714,-0.2929626968689263,-0.1900532980216667,-0.06299601655337028,-0.1433362461393699,5.1967337019741535,0.7645680839195848,0.025307531468570232,5.933075398206711
7077888,1.2108305478468537,-0.06605745555227044,-0.14116282295435667,-0.06290298193925992,-0.038209412479773164,-0.2888950945343822,-0.299322820501402,-0.19537836872041225,-0.06411108396423515,-0.14267220895271748,5.38910299167037,0.7503479621373117,0.06703898671548814,6.117181319743395
7208960,1.2585821123793721,-0.06618139074092413,-0.1341525447787717,-0.06461488781496882,-0.039344257093034685,-0.2900579802226275,-0.28272166196256876,-0.1968897592741996,-0.06422405131161213,-0.14049358305055648,5.655375823378563,0.7652158997952938,0.05632188840536401,6.4555482268333435
7340032,1.158514240756631,-0.06630532592957733,-0.14167122938670218,-0.0697724855854176,-0.04639419956947677,-0.29271274292841554,-0.29509259737096727,-0.19416740164160728,-0.059236020606476814,-0.1466834150487557,5.366611082106829,0.7879312499426305,0.0328312427009223,6.03271346539259
7471104,1.1844795988872647,-0.06642926111823065,-0.1413675977382809,-0.07703000929905102,-0.0546597984211985,-0.29516768571920693,-0.3056920759845525,-0.1997232938883826,-0.060708460165187716,-0.14130482345353812,5.512953400611877,0.7881821217015386,0.055939219280844554,6.197989881038666
7602176,1.1639729533344507,-0.06655319630688433,-0.1443706094287336,-0.08671883173519745,-0.07678927475353703,-0.2956124229822308,-0.31399373477324843,-0.19869860785547644,-0.0598695506923832,-0.14135164325125515,5.463000614196062,0.7884844671934843,0.044462318255682476,6.074765596538782
7733248,1.1218262081965804,-0.06667713149553756,-0.1479132907697931,-0.09147918701637536,-0.10097726929234341,-0.29558705375529826,-0.32996439398266375,-0.19898552808444947,-0.06010213516128715,-0.13900430989451706,5.319502051919699,0.7975647021085024,0.02712441689800471,5.833695214241743
7864320,1.0995851401239634,-0.06680106668419114,-0.14745619636960328,-0.09842422278597951,-0.1054205714026466,-0.29021390271373093,-0.35164630715735257,-0.19467005447950214,-0.05779993155738339,-0.13630693347658962,5.379620984196663,0.7895435821264982,0.02834120897750836,5.846761219203472
7995392,1.2778955772519112,-0.06692500187284446,-0.1311949344817549,-0.09309416875476018,-0.09575514128664508,-0.2847166871652007,-0.3313964339904487,-0.19783467636443675,-0.06634757533902302,-0.12099658726947382,5.97229915484786,0.7638360350392759,0.029255186454975046,6.653475735336542
8126464,1.5215599527582526,-0.06704893706149775,-0.12334709824062884,-0.06017700373195112,-0.035676336046890356,-0.24917839444242418,-0.4252126596402377,-0.2114061503089033,-0.0819075126782991,-0.08798281403142028,6.7001534961164,0.7480392544530332,0.03572181522031315,7.66230283677578
8257536,1.230041922070086,-0.06717287225015135,-0.145886801648885,-0.07255430653458461,-0.05245567168458365,-0.2576865777373314,-0.49352692486718297,-0.1902580144815147,-0.05541023486875929,-0.10521770117338747,5.591522574424744,0.792654674500227,0.028729412733810022,6.2019788064062595
8388608,1.1903020655736327,-0.06729680743880456,-0.14395608101040125,-0.07426893460797146,-0.05291832331568003,-0.2649806417757645,-0.5063983153086156,-0.19458778202533722,-0.0547228516661562,-0.09901988005731255,5.732384797185659,0.7740114559419453,0.0741910978249507,6.311932858079672
8519680,1.1911777714267373,-0.06742074262745829,-0.13911347335670143,-0.07897094619693235,-0.05697724560741335,-0.2664188687922433,-0.47914088517427444,-0.1980969503056258,-0.05395025460165925,-0.09362341347150505,5.869188848882914,0.7749098762869835,0.060503572909510694,6.460847247391939
8650752,1.1449083648622036,-0.06754467781611158,-0.1333912811242044,-0.08401788061019033,-0.05718160135438666,-0.2645437823375687,-0.465972249628976,-0.1989161429228261,-0.054823255850351416,-0.09536621003644541,5.943726755678654,0.7719701463356614,0.04461095805163495,6.481792155653238
8781824,1.1202051248401403,-0.06766861300476477,-0.12811669940128922,-0.08531157457036898,-0.051877611433155835,-0.2596155860228464,-0.4415106512606144,-0.19714407727587968,-0.049162963885464706,-0.09008647850714624,5.948627226054668,0.7720594657585025,0.05130054600886069,6.519970532506704
8912896,1.0966669283807278,-0.06779254819341847,-0.12483307713409886,-0.08636730251600966,-0.04866897567990236,-0.25649474328383803,-0.4147873311303556,-0.19634839554782957,-0.049959157113335095,-0.08613075624452904,5.951216906309128,0.7719864686951041,0.03739006107207388,6.524346563965082
9043968,1.0919021954759955,-0.0679164833820717,-0.12212727987207472,-0.08455510361818597,-0.0515471690450795,-0.2498637493699789,-0.38563318084925413,-0.1948424985166639,-0.04671956264064647,-0.08599417086225003,5.9139808267354965,0.7670119348913431,0.03707617719192058,6.51810085773468
9175040,1.0995754906907678,-0.06804041857072528,-0.12044570699799806,-0.08515025419183075,-0.04139256750931963,-0.24178745120298117,-0.3640118439216167,-0.19285376684274524,-0.04545402455551084,-0.08538253750884905,5.931346949189901,0.765536714810878,0.039206946719787084,6.5886940732598305
9306112,1.2959679318591952,-0.06816435375937858,-0.10805026930756867,-0.07854080258402973,-0.028221580592799,-0.22786298778373748,-0.3332237221766263,-0.19975079863797873,-0.05253997549880296,-0.08115180535241961,6.655604712665081,0.7466158322058618,0.046210419095586985,7.5653600580990314
9437184,1.6215573502704501,-0.0682882889480319,-0.07922723452793434,-0.05303790392645169,-0.025421408339752816,-0.21575755591038615,-0.25619864265900105,-0.2044263206771575,-0.06550772358605172,-0.0757363831216935,7.437969300895929,0.7457965100184083,0.039297871247981675,8.800038628280163
9568256,1.288777587004006,-0.06841222413668548,-0.10040495794964954,-0.06929060484981164,-0.03734049819468055,-0.22626263287384063,-0.32013220340013504,-0.19514199462719262,-0.03297339587879833,-0.09511537838261575,6.264640115201473,0.7939535984769464,0.04134878615150228,7.242657456547022
9699328,1.251917858608067,-0.06853615932533878,-0.10373318183701485,-0.07083796930965036,-0.03755877332878299,-0.23561620025429875,-0.31438070978038013,-0.20247929019387811,-0.04166660673217848,-0.0817271750420332,6.554182659834623,0.766661933157593,0.1117464034614386,7.527010437101126
9830400,1.228390609845519,-0.06866009451399242,-0.11066166259115562,-0.07451056450372562,-0.0323811775597278,-0.23453667969442904,-0.31161053641699255,-0.2030572210205719,-0.0454515035089571,-0.08098495873855427,6.665583696216345,0.7649692529812455,0.09737339476123452,7.5928764790296555
9961472,1.2202187664806843,-0.06878402970264573,-0.11354549316456541,-0.07679009513230994,-0.03281105661881156,-0.2375817078864202,-0.340592700522393,-0.20568972977343947,-0.043270482230582274,-0.08287936868146062,6.474886387586594,0.7716138404794037,0.07684210687875748,7.339407794177532
10092544,1.2341426694765687,-0.0689079648912989,-0.11586064880248159,-0.07869273924734443,-0.029965571011416614,-0.2531522468198091,-0.3648062178399414,-0.20403886295389384,-0.046333510443218984,-0.08076131180860102,6.460552524775267,0.7604222898371518,0.07684210676234215,7.287243213504553
10223616,1.2485070656985044,-0.06903190007995262,-0.11681116255931556,-0.07974382909014821,-0.025691620467114262,-0.25684621976688504,-0.41054606111720204,-0.20633471116889268,-0.04672060001757927,-0.07768261159071699,6.659262347966433,0.7511046910658479,0.08170927430910524,7.449147712439299
10354688,1.2385902432724833,-0.06915583526860593,-0.12135466741165146,-0.07898275990737602,-0.022226628781936597,-0.2631605442147702,-0.45067148632369936,-0.2034574595745653,-0.05171031696954742,-0.07791907544014975,6.647036612033844,0.7571008768863976,0.08603959828906227,7.3877335749566555
10485760,1.2332052383571863,-0.0692797704572594,-0.12736505962675437,-0.07914499554317445,-0.021227389835985377,-0.2571196074131876,-0.5037056498695165,-0.2070179545553401,-0.05135107022942975,-0.08020814962219447,6.500427488237619,0.7526091844774783,0.0783617125271121,7.16590965539217
10616832,1.2993020555004478,-0.06940370564591271,-0.12348929577274248,-0.07577713939826936,-0.019893867036444135,-0.25153090176172554,-0.5069270322564989,-0.20833537017460912,-0.05743167130276561,-0.07667817734181881,6.707593526691198,0.7375415642745793,0.0685585926839849,7.421678975224495
10747904,1.5257718041539192,-0.06952764083456643,-0.12335731874918565,-0.0630738882755395,-0.022848496926599182,-0.22959380457177758,-0.6091822509188205,-0.20116354757919908,-0.0658885897428263,-0.08676790574099869,7.000405918806791,0.7130105635151267,0.03404803454759531,7.800405014306307
10878976,1.2361371200531721,-0.06965157602321959,-0.1452540858881548,-0.07131406100234017,-0.03249966695148032,-0.23476871324237436,-0.7145152906887233,-0.18634432449471205,-0.040109418958309107,-0.09644748590653762,6.031873319298029,0.757192971650511,0.03063168805965688,6.464294016361237
11010048,1.1664062663912773,-0.0697755112118729,-0.1440939010353759,-0.06965781201142818,-0.027607185606029816,-0.23637685331050307,-0.6818786202929914,-0.18921602284535766,-0.047673944718553685,-0.08677438943414018,6.1646324917674065,0.7336513553746045,0.0810293259419268,6.591380625963211
11141120,1.1554196644574404,-0.06989944640052655,-0.1395149666350335,-0.06659141293494031,-0.019878686049196403,-0.2316219174535945,-0.6503343204967678,-0.1928250667406246,-0.05035773567215074,-0.0784171869745478,6.315260943025351,0.7429320616647601,0.060503572996822186,6.773396756500006
11272192,1.1986526055261493,-0.07002338158917987,-0.1371477999491617,-0.06853431498166174,-0.018801042991981376,-0.23870545474346727,-0.6410381221212447,-0.19821366644464433,-0.052244310893001966,-0.08152118913130835,6.314058396965265,0.7416055765934289,0.04665633788681589,6.79211762547493
11403264,1.176525098271668,-0.07014731677783341,-0.13730079389642924,-0.07443237322149798,-0.025105044100200757,-0.23660128959454596,-0.6317545133642852,-0.19798699638340622,-0.047247279406292364,-0.08162841171724722,6.3771177269518375,0.7432933482341468,0.06460540267289616,6.857625413686037
11534336,1.147589118219912,-0.07027125196648674,-0.13471492705866694,-0.07501026103273034,-0.027213311099330895,-0.23448568477761,-0.6306956284679472,-0.19875244854483753,-0.04967442431370728,-0.07981831085635349,6.403386972844601,0.7426007445901632,0.06049803798669018,6.851469527930021
11665408,1.143039126880467,-0.07039518715514008,-0.13167286315001547,-0.0736045113299042,-0.02585025031294208,-0.22800406021997333,-0.6329334056936204,-0.19502105575520545,-0.0493424311716808,-0.07845054694917053,6.310394763946533,0.7453649709932506,0.05046088821836747,6.761772386729717
11796480,1.1676074918359518,-0.07051912234379361,-0.12675999180646613,-0.07259143772535026,-0.02091130088956561,-0.22177615971304476,-0.6113535682670772,-0.19643721461761743,-0.047418760135769844,-0.07607251923764125,6.374502740800381,0.7318929424509406,0.05395155482983682,6.881093837320805
11927552,1.2917812261730433,-0.07064305753244686,-0.11625217547407374,-0.06926580984145403,-0.01908289758284809,-0.21769745519850403,-0.5543506615795195,-0.2027313968865201,-0.05285753136558924,-0.07696847419720143,6.841747619211674,0.7286820863373578,0.06954689006670378,7.550047643482685
12058624,1.4794295486062765,-0.07076699272110057,-0.09292481187731028,-0.07293741340981796,-0.02692987692716997,-0.2329811732051894,-0.3618529783561826,-0.20337392552755773,-0.0638007735251449,-0.07516576093621552,7.420190420001745,0.7304861447773874,0.0512262263946468,8.47857742011547
12189696,1.283550032414496,-0.07089092790975371,-0.10928999038878828,-0.08255181269487366,-0.03369544114684686,-0.2390952109126374,-0.41105490969493985,-0.1970693429466337,-0.04312650655629113,-0.08946339681278914,6.5852882750332355,0.7507189335301518,0.05989240945200436,7.401439074426889
12320768,1.2585176546126604,-0.07101486309840704,-0.1106675190385431,-0.079477408551611,-0.028379679890349507,-0.24624279467388988,-0.4044677778147161,-0.20021012495271862,-0.04790188392507844,-0.08545489225070924,6.867115743458271,0.7339670853689313,0.10048692673444748,7.684180397540331
12451840,1.2470415951684117,-0.07113879828706077,-0.11295424908166751,-0.07767696067458019,-0.02145618481154088,-0.24913761066272855,-0.3974953426513821,-0.20564984157681465,-0.05438644652895164,-0.08874177746474743,6.949124358594418,0.7343276808969676,0.11774497345322743,7.767618753015995
12582912,1.2583048501983285,-0.07126273347571403,-0.11568059795536101,-0.07677326933480799,-0.022342336262227036,-0.2507411917904392,-0.4256717278622091,-0.20578179275617003,-0.05282113743305672,-0.09148457081755623,6.771733287721872,0.7418879908509552,0.07356886558409315,7.530079312622547
12713984,1.2586064711213112,-0.07138666866436752,-0.12018496706150472,-0.07898619951447472,-0.02712483232608065,-0.25191620306577533,-0.42875541863031685,-0.20432843174785376,-0.05117656533548143,-0.09215376194333658,6.736876532435417,0.7362969215027988,0.0890843458037125,7.4929322227835655
12845056,1.2246177773922682,-0.07151060385302087,-0.12342379690380767,-0.08142658619908616,-0.021388455817941576,-0.2484440541593358,-0.4257873457390815,-0.2009868889581412,-0.05079297942575067,-0.08970397978555411,6.7393369898200035,0.7435070676729083,0.08041816254262812,7.472555160522461
12976128,1.2129873279482126,-0.07163453904167423,-0.1264647544012405,-0.0829542835126631,-0.019830110933980905,-0.2482735044322908,-0.44164389837533236,-0.20296253846026957,-0.05163749700295739,-0.08914676308631897,6.583811022341251,0.7440002551302314,0.0820065544830868,7.285393238067627
