collected_frames,shock/accel_magnitude,shock/accel_magnitude_max,shock/accel_magnitude_min,shock/shock_normalised,shock/shock_normalised_max,shock/shock_normalised_min,shock/accel_p90,shock/shock_p90_normalised,shock/accel_p95,shock/shock_p95_normalised,shock/accel_p99,shock/shock_p99_normalised
131072,,,,,,,9.155296421051025,0.428260729028904,9.201872062683105,0.4301604974657691,10.474243860244753,0.4805600079425709
262144,8.336462117731571,33.505614310503006,0.23268580008880235,0.09434316807892174,1.0,0.0,,,,,,
262144,,,,,,,8.620782852172852,0.4061893694491019,8.724345731735228,0.41050405878805707,8.862298612594605,0.41622307197751574
393216,7.706541147083044,33.475591614842415,0.25708237424260005,0.07440359576139599,1.0,0.0,,,,,,
393216,,,,,,,7.947556447982788,0.37770309299802873,8.097274827957154,0.38410285899483565,8.202866010665893,0.38859434834534445
524288,7.0995138213038445,32.378137335181236,0.2494368044717703,0.05634322465630248,1.0,0.0,,,,,,
524288,,,,,,,7.33408842086792,0.3511057466143441,7.35325984954834,0.35194586691153984,7.478423433303833,0.3574167498821339
655360,6.627328425645828,33.14556202292442,0.2577649406157434,0.044842468487331644,1.0,0.0,,,,,,
655360,,,,,,,6.833690881729126,0.3289804553694011,6.870127177238464,0.3306041235922701,6.943929691314698,0.33388690213302463
786432,6.096871696412563,31.21349523961544,0.23336720309453085,0.033338511231704615,0.9999463888816535,0.0,,,,,,
786432,,,,,,,6.308514499664307,0.3053650016246332,6.394565892219544,0.309261223058952,6.549183864593506,0.3162359046867391
917504,5.666653111577034,29.422802656888962,0.1979519305023132,0.026101100971573032,0.9979435312561691,0.0,,,,,,
917504,,,,,,,5.834563064575195,0.28372462807817733,5.86567759513855,0.2851544868523932,6.010964674949646,0.29181424125354183
1048576,5.374057728797197,29.15619406104088,0.12777117210498545,0.02254144054313656,0.9977400563657284,0.0,,,,,,
1048576,,,,,,,5.50735650062561,0.2686125012004099,5.529876327514648,0.2696569329210714,5.594954977035522,0.27267160030186255
1179648,5.17473379522562,31.46800434589386,0.11958427613717504,0.020694170314527582,1.0,0.0,,,,,,
1179648,,,,,,,5.31550235748291,0.2596892144171976,5.377302742004394,0.26256852776477846,5.498560729026795,0.2682043963590788
1310720,5.638979680836201,32.50106930732727,0.15505242708604783,0.03647107729193522,0.997588898986578,0.0,,,,,,
1310720,,,,,,,6.137746715545655,0.2976027482061536,6.2203075885772705,0.30136054392039946,9.266136908531196,0.4327755441152823
1441792,5.641534149646759,34.85312734544277,0.1513676301256055,0.036973367736209184,1.0,0.0,,,,,,
1441792,,,,,,,5.905020761489868,0.2869606739659425,5.94920814037323,0.2889868213902609,6.012933988571167,0.29190431944668216
1572864,5.5097037851810455,36.97383691370487,0.12622348905279068,0.03793632239830913,0.9989005043171346,0.0,,,,,,
1572864,,,,,,,5.660042858123779,0.27568134938482025,5.71787109375,0.27835087793128777,8.067268967628483,0.3828231752388429
1703936,4.991292864084244,33.25110551714897,0.12665976336575113,0.026260464190272614,0.9985131933353841,0.0,,,,,,
1703936,,,,,,,5.298488283157349,0.2588957057639685,5.413712668418884,0.26426270331015567,5.545239248275757,0.2703690756759791
1835008,4.708437107503414,31.546413511037827,0.08954353773151524,0.02228010635008104,0.9998265369795263,0.0,,,,,,
1835008,,,,,,,4.865624713897705,0.2385926095396358,4.926924014091491,0.24148097577992256,4.973033304214478,0.24365078975639332
1966080,4.514136198908091,32.280582159757614,0.09167112658178667,0.017496572159870993,1.0,0.0,,,,,,
1966080,,,,,,,4.635672378540039,0.22772016438096343,4.671869587898255,0.22943546304888218,4.716169466972351,0.23153278903446406
2097152,4.408557318150997,30.801111295819283,0.06886177165870322,0.016307991336361738,0.9988291328772902,0.0,,,,,,
2097152,,,,,,,4.5476377487182615,0.2235425306365444,4.586196851730347,0.22537335211747211,4.6668659114837645,0.22919843546183816
2228224,4.398182228207588,31.6034484654665,0.05058667033154052,0.01612073165597394,0.9988301545381546,0.0,,,,,,
2228224,,,,,,,4.509875392913818,0.2217480091875066,4.529077053070068,0.22266068823465446,4.549541907310486,0.2236329789803777
2359296,4.479572117328644,32.61817932128906,0.07157544594156207,0.017476900793553796,1.0,0.0,,,,,,
2359296,,,,,,,4.608460426330566,0.22642972353600244,4.6656759023666385,0.22914205991058645,4.70906596660614,0.23119662640685235
2490368,4.593796033412218,32.676419749855995,0.07470159088552464,0.018758109377813525,0.9981080354191363,0.0,,,,,,
2490368,,,,,,,4.700858688354492,0.23080816038309493,4.74990394115448,0.23312846713999225,4.799346327781677,0.23546487826578266
2621440,4.615490801632404,32.44755844771862,0.07296112165931845,0.018911038139776792,0.999354753177613,0.0,,,,,,
2621440,,,,,,,4.75311508178711,0.2332802923922399,4.789906740188599,0.23501901765604094,4.832511162757873,0.23703056817103185
2752512,4.829526089131832,34.45872327685356,0.09899985294032376,0.0248533103367663,0.9992539524100721,0.0,,,,,,
2752512,,,,,,,5.0761795997619625,0.2484958057695974,5.175567531585693,0.25315255246994184,6.633739514350896,0.32003578417380796
2883584,5.274129809811711,36.96148881316185,0.11205390990653541,0.03339885040622903,0.9986189021728933,0.0,,,,,,
2883584,,,,,,,5.465590381622315,0.2666737874187317,5.5483809232711785,0.2705146705073713,7.48443363666535,0.3576788426993869
3014656,4.735473185777664,30.917492896318436,0.09984600122697884,0.019398809752601665,0.9986492502503097,0.0,,,,,,
3014656,,,,,,,4.894333076477051,0.23994585004674973,4.992138767242431,0.24454914307370212,5.052760410308838,0.24739683396325063
3145728,4.600197263062,32.557517781853676,0.08618426001339685,0.015311782895878423,0.9973173215985298,0.0,,,,,,
3145728,,,,,,,4.712304258346558,0.23134988061651396,4.732616496086121,0.23231090800979537,4.789108357429504,0.23498130305549414
3276800,4.57715767249465,32.61165735125542,0.09661184992000926,0.01547615542949643,0.9985211864113808,0.0,,,,,,
3276800,,,,,,,4.725548505783081,0.23197655345007773,4.774526786804199,0.23429236357262817,4.812774858474731,0.2360989780783047
3407872,4.547308310866356,30.85794447362423,0.08224899510969408,0.014256448048399761,0.9992753253318369,0.0,,,,,,
3407872,,,,,,,4.6499574184417725,0.2283972675408732,4.675121259689331,0.22958948238892285,4.714057455062866,0.23143284697256084
3538944,4.511202916502953,34.02029849588871,0.07922335819239379,0.013295061078679282,0.9966353299096227,0.0,,,,,,
3538944,,,,,,,4.638676881790161,0.2278625945228394,4.680164694786072,0.22982834800064444,4.759875564575196,0.23359989614681087
3670016,4.475037455558777,34.511611953377724,0.065736397922592,0.013322490463906433,0.9956359574571252,0.0,,,,,,
3670016,,,,,,,4.617567825317383,0.22686170190607902,4.631655645370484,0.22752973369659424,4.673114638328553,0.22949443771593203
3801088,4.477279428392649,34.86746184527874,0.06462277157697827,0.013751486731052864,0.9958479390479624,0.0,,,,,,
3801088,,,,,,,4.604511642456055,0.22624239876047803,4.63960177898407,0.227906437824406,4.691581354141236,0.23036895797722723
3932160,4.5030809715390205,34.01607187092304,0.05137944245507242,0.013852158175723162,0.9973600120283663,0.0,,,,,,
3932160,,,,,,,4.649458312988282,0.2283736139329655,4.667266035079956,0.22921739059163504,4.705465021133423,0.23102619590593898
4063232,4.481093460693955,36.96829333901405,0.06821430336276535,0.01788702025078237,0.9978474276140332,0.0,,,,,,
4063232,,,,,,,4.637362861633301,0.2278003038683558,4.697628855705261,0.23065526610099973,5.978080992698675,0.2903093478594361
4194304,4.479495782405138,36.760155096650124,0.04299815358535852,0.018634630829183152,1.0,0.0,,,,,,
4194304,,,,,,,4.687116622924805,0.2301575576805972,4.745354270935058,0.23291333569822958,6.083355765342716,0.29512206232198235
4325376,4.295066814869642,32.75874042510986,0.04251975938677788,0.01307716459632502,0.9995695129036903,0.0,,,,,,
4325376,,,,,,,4.409406661987305,0.21696629966366432,4.437627220153808,0.2183104919043235,4.57294041633606,0.22474410324536742
4456448,4.412056617438793,34.82629595696926,0.044867460634122835,0.0143344034004258,0.9959263033233583,0.0,,,,,,
4456448,,,,,,,4.5115806579589846,0.2218290783268464,4.562395763397217,0.22424344179479538,4.643028464317322,0.2280688664147852
4587520,4.43292298540473,36.972213208675385,0.04144340804123203,0.014717492907948326,0.9996099472045898,0.0,,,,,,
4587520,,,,,,,4.565183639526367,0.2243758220279839,4.596054458618164,0.2258411455163094,4.668109302520752,0.22925733828819617
4718592,4.4606166779994965,34.15104179084301,0.05511409880455176,0.014185290452587651,0.9993268554098904,0.0,,,,,,
