attempt,collected_frames,failure/rollover,failure/out_of_range,failure/shock_high
0,131072,0.00014495849609375,0.0,0.0
0,262144,0.0003509521484375,0.0,0.0
0,393216,0.00028228759765625,0.0,0.0
0,524288,0.00032806396484375,0.0,0.0
0,655360,0.00020599365234375,0.0,0.0
0,786432,0.00022125244140625,0.0,0.0
0,917504,0.00034332275390625,0.0,0.0
0,1048576,0.00028228759765625,0.0,0.0
0,1179648,0.0002288818359375,0.0,0.0
0,1310720,0.00029414533132530123,2.206089984939759e-06,0.0
0,1441792,9.1552734375e-05,0.0,0.0
0,1572864,0.00022125244140625,0.0,0.0
0,1703936,0.00029754638671875,0.0,0.0
0,1835008,0.000396728515625,0.0,0.0
0,1966080,0.00018310546875,0.0,0.0
0,2097152,0.00038909912109375,0.0,0.0
0,2228224,0.00028228759765625,0.0,0.0
0,2359296,0.0004963702466114458,0.0,0.0
0,2490368,0.000244140625,0.0,0.0
0,2621440,0.00035858154296875,0.0,0.0
0,2752512,0.00020599365234375,0.0,0.0
0,2883584,0.00037384033203125,0.0,0.0
0,3014656,0.00028228759765625,0.0,0.0
0,3145728,0.0002899169921875,0.0,0.0
0,3276800,0.0003204345703125,0.0,0.0
0,3407872,0.0004544545368975904,0.0,0.0
0,3538944,0.00019073486328125,0.0,0.0
0,3670016,0.0003204345703125,0.0,0.0
0,3801088,0.0003204345703125,0.0,0.0
0,3932160,0.00035858154296875,0.0,0.0
0,4063232,0.0003204345703125,7.62939453125e-06,0.0
0,4194304,0.0003204345703125,0.0,0.0
0,4325376,0.0003204345703125,0.0,0.0
0,4456448,0.00012868858245481928,0.0,0.0
0,4587520,0.00049591064453125,0.0,0.0
0,4718592,0.0004425048828125,0.0,0.0
0,4849664,0.00042724609375,0.0,0.0
0,4980736,0.00022125244140625,0.0,0.0
0,5111808,0.00035858154296875,0.0,0.0
0,5242880,0.0002593994140625,0.0,0.0
0,5373952,0.000274658203125,0.0,0.0
0,5505024,0.00023090408509036144,0.0,0.0
0,5636096,0.00018310546875,0.0,0.0
0,5767168,0.00029754638671875,0.0,0.0
0,5898240,0.00034332275390625,0.0,0.0
0,6029312,0.00031280517578125,0.0,0.0
0,6160384,0.00025177001953125,0.0,0.0
0,6291456,0.00031280517578125,0.0,0.0
0,6422528,0.0002899169921875,0.0,0.0
0,6553600,0.00028679169804216866,0.0,0.0
0,6684672,0.0002288818359375,0.0,0.0
0,6815744,0.000274658203125,0.0,0.0
0,6946816,0.00026702880859375,0.0,0.0
0,7077888,0.00026702880859375,0.0,0.0
0,7208960,0.0002899169921875,0.0,0.0
0,7340032,0.00031280517578125,7.62939453125e-06,0.0
0,7471104,0.0003509521484375,0.0,0.0
0,7602176,0.00047725080007530123,0.0,0.0
0,7733248,0.000335693359375,0.0,0.0
0,7864320,0.00029754638671875,0.0,0.0
0,7995392,0.0002899169921875,0.0,0.0
0,8126464,0.0004119873046875,0.0,0.0
0,8257536,0.0002593994140625,0.0,0.0
0,8388608,0.0003662109375,0.0,0.0
0,8519680,0.000335693359375,7.62939453125e-06,0.0
0,8650752,0.00011251058923192771,0.0,0.0
0,8781824,0.00063323974609375,0.0,0.0
0,8912896,0.00041961669921875,0.0,0.0
0,9043968,0.00030517578125,0.0,0.0
0,9175040,0.0002288818359375,0.0,0.0
0,9306112,0.0001983642578125,0.0,0.0
0,9437184,0.00016021728515625,0.0,0.0
0,9568256,0.0003204345703125,0.0,0.0
0,9699328,0.0004956348832831325,0.0,0.0
0,9830400,0.0003814697265625,0.0,0.0
0,9961472,0.00022125244140625,0.0,0.0
0,10092544,0.000244140625,0.0,0.0
0,10223616,0.000457763671875,0.0,0.0
0,10354688,0.00074005126953125,0.0,0.0
0,10485760,0.00048828125,0.0,0.0
0,10616832,0.00037384033203125,0.0,0.0
0,10747904,0.0005206372364457831,7.35363328313253e-07,0.0
0,10878976,0.0002593994140625,0.0,0.0
0,11010048,0.0003204345703125,0.0,0.0
0,11141120,0.00055694580078125,0.0,0.0
0,11272192,0.0005950927734375,0.0,0.0
0,11403264,0.00061798095703125,0.0,0.0
0,11534336,0.00040435791015625,0.0,0.0
0,11665408,0.00037384033203125,0.0,0.0
0,11796480,2.206089984939759e-06,0.0,0.0
0,11927552,3.814697265625e-05,0.0,0.0
0,12058624,0.00019073486328125,0.0,0.0
0,12189696,0.00048065185546875,0.0,0.0
0,12320768,0.00048828125,0.0,0.0
0,12451840,0.00028228759765625,0.0,0.0
0,12582912,0.0006256103515625,0.0,0.0
0,12713984,0.0008392333984375,0.0,0.0
0,12845056,0.00046695571347891567,0.0,0.0
0,12976128,0.00014495849609375,0.0,0.0
0,13107200,3.814697265625e-05,0.0,0.0
0,13238272,0.00018310546875,0.0,0.0
0,13369344,0.00042724609375,0.0,0.0
0,13500416,0.00040435791015625,0.0,0.0
0,13631488,0.00032806396484375,0.0,0.0
0,13762560,0.00042724609375,0.0,0.0
0,13893632,3.0149896460843372e-05,0.0,0.0
0,14024704,0.000152587890625,0.0,0.0
0,14155776,0.00048828125,0.0,0.0
0,14286848,0.000457763671875,0.0,0.0
0,14417920,0.00023651123046875,0.0,0.0
0,14548992,0.000152587890625,0.0,0.0
0,14680064,0.0001220703125,0.0,0.0
0,14811136,0.00032806396484375,7.62939453125e-06,0.0
0,14942208,6.324124623493976e-05,0.0,0.0
0,15073280,0.0011138916015625,0.0,0.0
0,15204352,0.0004730224609375,0.0,0.0
0,15335424,0.00020599365234375,0.0,0.0
0,15466496,0.000396728515625,0.0,0.0
0,15597568,9.1552734375e-05,0.0,0.0
