attempt,collected_frames,shock/accel_magnitude,shock/accel_magnitude_max,shock/accel_magnitude_min,shock/shock_normalised,shock/shock_normalised_max,shock/shock_normalised_min,shock/accel_p90,shock/shock_p90_normalised,shock/accel_p95,shock/shock_p95_normalised,shock/accel_p99,shock/shock_p99_normalised
0,131072,1.1780830593779683,8.79555319622159,0.07167461681819987,0.00017940662928594975,0.12379027716815472,0.0,1.504373347759247,0.18586103766261952,1.5711370825767517,0.19390555141333565,1.811197086572648,0.22260915873099907
0,262144,0.9519949569366872,8.88145711645484,0.03845983842256828,5.198770656988927e-05,0.05321623757481575,0.0,1.0395760655403137,0.12922047700903327,1.0610402643680572,0.13185778021085404,1.076315838098526,0.13373355382774488
0,393216,1.0343986884690821,9.34909937903285,0.03839096400042763,9.015378526555651e-05,0.08221714571118355,0.0,1.2111645221710206,0.15024937937586524,1.2353785634040833,0.1532064520952574,1.393327896595002,0.17242605727560045
0,524288,0.9853644426912069,9.589899450540543,0.03733651420043316,0.00010526012758305114,0.10226279310882092,0.0,1.0665032267570496,0.1325287172860028,1.088465017080307,0.13522473670652713,1.10313645362854,0.13702468314380312
0,655360,0.9964208845049143,9.27179441973567,0.04120070458156988,7.881986081770265e-05,0.07170999422669411,0.0,1.079491424560547,0.13412338213398778,1.1130761981010437,0.13824361476720282,1.1919837307929995,0.14790506593386565
0,786432,1.0057809348218143,9.112411558628082,0.03708023492072243,7.876373319959384e-05,0.07055297866463661,0.0,1.0823237419128418,0.1344710364316275,1.0960328161716462,0.13615329469475723,1.1179825794696807,0.13884514044886198
0,917504,0.9964658138342202,9.545016769319773,0.03888918200391345,8.947959315719345e-05,0.08532679080963135,0.0,1.0473908305168151,0.13018088979273035,1.063581395149231,0.13216988581283795,1.0889509582519532,0.13528436813950528
0,1048576,1.0191163611598313,9.661890897899866,0.038040917133912444,0.00011547769830144716,0.10765890218317509,0.0,1.0596788287162782,0.13169055582429645,1.0786001622676848,0.13401397683682426,1.1786226582527164,0.1462710654527819
0,1179648,1.0005502491258085,9.354151129722595,0.03793882289028261,9.598373009112038e-05,0.09479843452572823,0.0,1.0383010387420655,0.12906375672172898,1.0467469334602355,0.1301017658523611,1.0583881962299346,0.131532021230236
0,1310720,0.8022447996772826,9.445355996489525,0.020951641043211566,0.000161477823859002,0.11493716388940811,0.0,1.010711097717285,0.12567096465617822,1.2602911889553066,0.15624597599756895,1.7247259247303013,0.21231151981950758
0,1441792,0.9431689106859267,9.85159321501851,0.03262729285052046,0.00014255406176744145,0.1406335663050413,0.0,1.0507777094841004,0.1305970519958226,1.0622645974159242,0.13200815795171228,1.0899249088764191,0.1354038818600487
0,1572864,1.0005440604873002,9.367310248315334,0.03602067840984091,8.862348380489493e-05,0.08856183290481567,0.0,1.0993995904922484,0.13656631625463422,1.1342630505561828,0.14084040099303197,1.2157613039016726,0.15081095707553538
0,1703936,1.0091729606501758,9.403032552450895,0.03884705325617688,0.00010496539867865806,0.09658234938979149,0.0,1.0619819045066834,0.13197343695737085,1.074160599708557,0.13346895771655842,1.0991053152084351,0.13653021770528362
0,1835008,0.9821355897001922,9.30466466024518,0.03696247894549742,0.00010664634214663238,0.10059439763426781,0.0,1.0304795384407044,0.12810223394610776,1.0497711420059204,0.13047337497973688,1.0874284052848817,0.13509752740420677
0,1966080,1.0105101144872606,9.535830594599247,0.03722769278829219,8.288155589752932e-05,0.07056918926537037,0.0,1.0754944920539855,0.13363272037526364,1.0848460793495178,0.13478061421746612,1.10456969499588,0.13720047022232817
0,2097152,1.0055393697693944,9.296528443694115,0.036602846910682274,7.244081422186355e-05,0.06133701652288437,0.0,1.054573941230774,0.1310634586534336,1.0695084512233735,0.13289775403644222,1.107868709564209,0.13760506156083974
0,2228224,0.9995720651932061,9.85548359900713,0.03480632324863109,0.00012192166190061471,0.12048479169607162,0.0,1.0374301075935364,0.12895670226126188,1.0495181024074554,0.13044228334780272,1.067808576822281,0.13268901670295952
0,2359296,0.5284563978202641,6.6764723509550095,0.02025817761750659,4.991453863567585e-06,0.003747284412384033,0.0,0.6193096876144409,0.07725943699796134,0.6746000558137892,0.0841257036988523,0.8959698498249059,0.1115303066947213
0,2490368,0.8763635428622365,8.847569219768047,0.030501731835101964,5.8919078838926e-05,0.058294638991355896,0.0,0.9593577325344086,0.1193481594155128,0.972368437051773,0.12095101941915432,0.9990548545122148,0.12423668380441177
0,2621440,0.9688540510833263,9.343106556683779,0.03255860040371772,9.133740081779251e-05,0.08210581913590431,0.0,1.018846082687378,0.12667164988174395,1.033313024044037,0.12845059157435568,1.091629445552826,0.1356130364903676
0,2752512,0.989023975096643,9.552845168858767,0.0356660930920043,0.00011312759863812971,0.10105128213763237,0.0,1.0436477661132812,0.12972090800265645,1.0585895657539368,0.13155675686031,1.1386405766010286,0.14137669627869687
0,2883584,0.9911908525973558,9.27378036081791,0.035781873692030786,9.22001212302348e-05,0.09106433019042015,0.0,1.0395158290863038,0.1292130731731027,1.0519417345523834,0.13074007076887795,1.0804616022109985,0.13424247082706153
0,3014656,0.9748974526301026,9.211620792746544,0.03624691887671361,8.991513368528103e-05,0.08361100777983665,0.0,1.017508363723755,0.12650711460853792,1.0280876398086547,0.1278081417984449,1.0509120583534242,0.13061355914337924
0,3145728,0.9921874301508069,9.788801468908787,0.034084536317095626,0.00010765196360296159,0.10906906984746456,0.0,1.0398237347602843,0.1292509185942743,1.0553472936153412,0.13115846595232794,1.0728016042709352,0.1333021056421797
