attempt,collected_frames,pan/theta_star_front,pan/theta_star_rear,pan/argmax_bin_front,pan/argmax_bin_rear,pan/pivot_half_base_m,pan/min_hinge_reach_m,pan/flipper_delta_front,pan/flipper_delta_rear
0,13500416,-0.29026799416169524,0.4820288345217705,1.610642503015697,11.67979135364294,0.25599891669116914,0.15000000724103302,-0.969234153162688,0.28375135734677315
0,13631488,-0.3724773256108165,0.5610140420030802,1.4851675173267722,11.499619707465172,0.25599891622550786,0.15000000677537173,-1.2414596201851964,0.3308273402508348
0,13762560,-0.2189756097328306,0.2178911216106887,1.4037721838553747,12.594716744422913,0.2559989103178183,0.15000000598529975,-0.40174963024250854,0.9318729044186572
0,13893632,-0.23013855272438377,0.22300367103889585,1.3944917526096106,12.614235885441303,0.2559989101719111,0.15000000596046448,-0.43052079202607274,0.9209391288459301
0,14024704,-0.35909872280899435,0.42930245609022677,1.2860331078991294,12.018050491809845,0.25599891413003206,0.15000000596046448,-1.0972083867527544,0.42656148213427514
0,14155776,-0.4877227700781077,0.6289060323033482,1.3270729025825858,11.456370614469051,0.2559989169239998,0.1500000071246177,-1.6228608330711722,0.3359600838739425
0,14286848,-0.48429092043079436,0.6536990916356444,1.4197217598557472,11.35116058588028,0.2559989176224917,0.15000000700820237,-1.6701317271217704,0.11373800618457608
0,14417920,-0.3970972967799753,0.607003768440336,1.4997727936133742,11.404887273907661,0.2559989143628627,0.1500000065425411,-1.6304191667586565,-0.1579922278979211
0,14548992,-0.31625446351245046,0.5577808655798435,1.5106108309701085,11.525422267615795,0.2559989136643708,0.1500000060768798,-1.3597963834181428,0.06906426780415131
0,14680064,-0.27654782868921757,0.48049694555811584,1.6016140999272466,11.76531633734703,0.2559989131987095,0.15000000596046448,-1.146153443492949,0.09626994910649955
0,14811136,-0.11652354873357884,0.3723361054100678,2.0216531108816467,11.659517566363018,0.2559989111125469,0.15000000602255265,-0.12696607934640874,1.0690141251605625
0,14942208,-0.11444647068856284,0.36988788144662976,2.017550447024405,11.671811781823635,0.2559989118017256,0.15000000596046448,-0.12028427666518837,1.0643689376302063
0,15073280,-0.4140524087706581,0.6418640383053571,1.5304264537990093,11.263227052986622,0.2559989206492901,0.15000000945292413,-1.2823713048128411,0.4859815773088485
0,15204352,-0.5240691341459751,0.6832353067584336,1.3573779677972198,11.307259909808636,0.2559989169239998,0.15000000724103302,-1.7236369540914893,0.326844263356179
0,15335424,-0.30915402830578387,0.46819018735550344,1.633125958032906,11.759012699127197,0.25599891296587884,0.1500000066589564,-1.0328569933772087,0.3066445360891521
0,15466496,-0.42062692157924175,0.5913928507361561,1.4548050481826067,11.399402514100075,0.25599891832098365,0.1500000065425411,-1.40613796049729,0.33858391898684204
0,15597568,-0.3569818346295506,0.5216233171522617,1.4682752918452024,11.68227306008339,0.2559989118017256,0.1500000060768798,-1.4325781194493175,-0.13822676016570767
0,15728640,-0.3317952477373183,0.5537530074361712,1.4777035973966122,11.488287575542927,0.255998918088153,0.15000000677537173,-1.4589682389050722,-0.001031033225444844
0,15859712,-0.741738007015083,0.8116584668473419,0.9717203744252523,11.240745007197063,0.25599890949825443,0.15000000596046448,-2.281278441287577,0.5485631917533464
0,15990784,-0.7150630601681769,0.8066508015617728,0.9769515991210938,11.145912170410156,0.2559989094734192,0.15000000596046448,-2.2394275972619653,0.5643834443762898
0,16121856,-0.5980792553164065,0.7229547710157931,1.332464395556599,11.326636657118797,0.2559989138972014,0.15000000619329512,-1.9857778241857886,0.13149542686369387
0,16252928,-0.3971596802584827,0.6177707968745381,1.501949891448021,11.336470521986485,0.25599891413003206,0.15000000630971044,-1.4442011835053563,0.1421733853276237
0,16384000,-0.36107219429686666,0.5587064661085606,1.4954750463366508,11.555691823363304,0.2559989138972014,0.1500000060768798,-1.2601584950461984,0.30688020249363035
0,16515072,-0.32261792675126344,0.4645262756384909,1.567155254073441,11.742278330028057,0.2559989176224917,0.15000000793952495,-0.9446187932044268,0.5078005194664001
0,16646144,-0.20763207937125117,0.35774485394358635,1.5687517132610083,11.99766132235527,0.25599891459569335,0.15000000619329512,-0.6715399199165404,0.35323928226716816
0,16777216,-0.27812831196933985,0.439263375941664,1.5234503550454974,11.80336956679821,0.2559989173896611,0.1500000065425411,-0.9003711570985615,0.4413344159256667
0,16908288,-0.32176694818364926,0.3688847507105675,1.1551212390263874,12.135381167729696,0.25599890949825443,0.15000000596046448,-1.0770865671802312,0.7564711188105866
0,17039360,-0.3063860693946481,0.3769706080202013,1.174560546875,12.080497741699219,0.2559989094734192,0.15000000596046448,-1.0536603066138923,0.753842196892947
0,17170432,-0.4094456471502781,0.49023819738067687,1.329986060038209,11.748874105513096,0.2559989164583385,0.15000000619329512,-1.2543702414259315,0.5665507889352739
0,17301504,-0.47193555370904505,0.6451848424039781,1.4085007132962346,11.323540955781937,0.25599891785532236,0.1500000066589564,-1.529227047227323,0.4548461886588484
0,17432576,-0.2859682721318677,0.48031083471141756,1.6978149572387338,11.686544492840767,0.2559989138972014,0.15000000630971044,-0.8676126515492797,0.4545695271808654
0,17563648,-0.15669244824675843,0.31636877567507327,1.6998393116518855,12.079002559185028,0.2559989131987095,0.15000000596046448,-0.46588930767029524,0.33412482123821974
0,17694720,-0.39529135765042156,0.5318668771069497,1.3990288116037846,11.579937919974327,0.255998918088153,0.15000000642612576,-1.270052751293406,0.3742768713273108
0,17825792,-0.44130955380387604,0.5955567439086735,1.4596427427604795,11.443282589316368,0.25599891459569335,0.15000000619329512,-1.5677911713719368,0.07513825103069394
0,17956864,-0.19162463504151672,0.37868112559473954,2.109703008532524,11.662604679266611,0.2559989100694656,0.15000000598529975,-0.4127937023759296,1.0636328641542545
0,18087936,-0.1921305115101859,0.3779338833410293,2.108691545203328,11.664280541241169,0.25599891040474176,0.15000000596046448,-0.4023130831774324,1.054434877820313
0,18219008,-0.24594222102314234,0.43486942420713603,2.0220187548547983,11.68311931937933,0.2559989164583385,0.15000000689178705,-0.5033028612378985,0.7212533503770828
0,18350080,-0.32090628100559115,0.4830458171200007,1.7910474855452776,11.643535427749157,0.25599891878664494,0.15000000677537173,-0.8314806213602424,0.5985955691430718
0,18481152,-0.3704366274178028,0.5248177882749587,1.591501021757722,11.63965879380703,0.25599891250021756,0.1500000060768798,-1.4223893359303474,-0.036694902410090435
0,18612224,-0.3049094150774181,0.5366536474321038,1.5300439586862922,11.568877667188644,0.25599891203455627,0.15000000596046448,-1.3159515568986535,0.06300623700008146
0,18743296,-0.3103746338747442,0.45097854384221137,1.3965842500329018,11.904296033084393,0.2559989106375724,0.15000000596046448,-1.156429622322321,0.24134022067300975
0,18874368,-0.37429288611747324,0.5291613133158535,1.3486111545935273,11.69190115481615,0.2559989101719111,0.15000000596046448,-1.456320104189217,-0.01653737248489051
0,19005440,-0.2960197584835502,0.5636313172214431,1.5053157115976015,11.500933849811554,0.25599891056617097,0.1500000059977174,-1.6898111680305252,-0.2517624357618236
0,19136512,-0.29922985134180635,0.565988592337817,1.4738151570782065,11.474022693932056,0.2559989101719111,0.15000000596046448,-1.6871932558715343,-0.22671806078142254
0,19267584,-0.18968110717833042,0.39488487713970244,1.638081525452435,11.889329820871353,0.2559989118017256,0.15000000596046448,-0.9415363953448832,0.04563283275638241
0,19398656,-0.08478301545255817,0.2473430345999077,1.6755683813244104,12.173197910189629,0.2559989101719111,0.1500000060768798,-0.6009937925264239,-0.11044482205397799
0,19529728,-0.20753932720981538,0.39485997415613383,1.6270748358219862,11.81280391663313,0.2559989143628627,0.15000000630971044,-0.7713406593538821,0.31598906038561836
0,19660800,-0.32241025171242654,0.4885524797718972,1.724148092791438,11.696320600807667,0.25599891575984657,0.15000000642612576,-0.8828760739415884,0.5710807032883167
0,19791872,-0.33144466299563646,0.5261152749881148,1.6686272993683815,11.524925880134106,0.255998914828524,0.15000000642612576,-1.0200989241711795,0.3121887258021161
0,19922944,-0.15625825398092275,0.36519459169358015,1.6276662861928344,11.884952895343304,0.2559989118017256,0.1500000060768798,-1.0402781069278717,-0.3052813230169704
0,20054016,-0.32268909703251364,0.4903039177006576,1.617340768824021,11.865729344685873,0.2559989106406768,0.15000000601013502,-1.827799595867594,-0.601799083193376
0,20185088,-0.3169142638798803,0.4973154116887599,1.6105999564751983,11.781917154788971,0.25599891133606434,0.15000000596046448,-1.8059251867234707,-0.558662950686994
0,20316160,-0.18265278078615665,0.35918958438560367,1.7296241242438555,12.104484930634499,0.2559989099390805,0.15000000596046448,-1.1155915707349777,-0.2960380327422172
0,20447232,-0.1235818340210244,0.3451804935466498,1.7455403124913573,11.882650688290596,0.25599891343154013,0.15000000630971044,-0.8808488855138421,-0.3404373114462942
0,20578304,-0.23168402042938396,0.504320067120716,1.6595608154311776,11.505551606416702,0.25599891413003206,0.15000000642612576,-1.10947850253433,0.03268028707316262
0,20709376,-0.39516470301896334,0.5892680645920336,1.5498076025396585,11.47665049880743,0.2559989159926772,0.15000000852160156,-1.3355843499302864,0.4093312290497124
0,20840448,-0.3712397620547563,0.530423033516854,1.6153773022815585,11.672419711947441,0.25599891506135464,0.15000000619329512,-1.1674783919006586,0.38534909929148853
