attempt,collected_frames,state/lin_velocity,state/lin_velocity_max,state/lin_velocity_min,state/ang_velocity,state/ang_velocity_max,state/ang_velocity_min,state/roll,state/roll_max,state/roll_min,state/pitch,state/pitch_max,state/pitch_min,state/success_lin_velocity,state/lin_vel_mean,state/lin_vel_max,state/lin_vel_min,state/ang_vel_mean,state/ang_vel_max,state/ang_vel_min,state/roll_deg_mean,state/roll_deg_max,state/roll_deg_min,state/pitch_deg_mean,state/pitch_deg_max,state/pitch_deg_min,state/dist_to_goal,state/clearance_mean,state/clearance_min,state/clearance_max,state/pct_healthy,state/roll_rate_mean,state/pitch_rate_mean,state/yaw_rate_mean,state/yaw_rate_max,state/vel_fwd_mean,state/vel_lat_abs_mean,state/v_toward_mean,state/approach_frac,state/heading_err_deg_mean,state/heading_err_deg_max,state/assist_w_mean
0,131072,0.36494200793094933,1.133383429609239,0.02387038522488183,0.23899198768776841,2.1441325205378234,0.008194508765882347,0.00013503016440452598,0.035016255999835266,-0.03150704859081088,-0.06537668162411592,0.7152292195369228,-0.9786492621497018,0.08203082298859954,0.3649553970899433,1.133383429609239,0.02387038522488183,0.23914028544095345,2.150794347282499,0.008194508765882347,0.07941424623641069,3.737487153382972,5.43156239158904e-05,12.217522258979443,58.18563391972566,0.00041457153400337177,4.341430995613337,0.08115694484968117,-0.05216962774284184,0.31112840841524303,1.0,,,,,,,,,,,
0,262144,0.22559285059105605,1.1625271034426987,0.0026239588100906985,0.20790268015116453,2.1717038126662374,0.008091899750979792,0.000103896420107219,0.037339942195103504,-0.038529650948476046,-0.1359895876958035,0.8494496042840183,-1.3279463266953826,0.45703205093741417,0.22561114351265132,1.1625271034426987,0.0026239588100906985,0.20819523162208498,2.173686981201172,0.008091899750979792,0.06731837941333652,2.950600327923894,4.6511398187121245e-05,15.947749570012093,77.97648519277573,0.0006056978383046641,3.9239072781056166,0.09453219635179266,-0.06916974042542279,0.33824042743071914,1.0,,,,,,,,,,,
0,393216,0.275911670178175,1.2071404526941478,0.0031577822237522923,0.21985793800558895,2.3587162625044584,0.007740940727671841,9.232902877265303e-05,0.03602289789705537,-0.03788775203429395,-0.11116510530700907,0.8505475828424096,-1.3248834135010839,0.40582285122945905,0.2759234315017238,1.2071404526941478,0.0031577822237522923,0.22012604086194187,2.3616427909582853,0.007740940727671841,0.07251589567749761,2.722227352671325,5.031833901303351e-05,14.411627858877182,77.79453647136688,0.0005082883360181256,4.150735253468156,0.08695409866049886,-0.06965627777390182,0.3477110411040485,1.0,,,,,,,,,,,
0,524288,0.2508273076964542,1.2269119820557535,0.002740604732935026,0.21081754099577665,2.218472210690379,0.007802227994034183,0.00011381632845708367,0.035582419848651625,-0.036442658201849554,-0.11211293272208422,0.8599118324927986,-1.3382552145048976,0.46997346519492567,0.25082827382721007,1.2269119820557535,0.002740604732935026,0.21107439592014998,2.218472210690379,0.007802227994034183,0.06926708592800424,2.640778816305101,4.1917555993364886e-05,14.673105858266354,78.25762194395065,0.0004750523458305622,3.9424536041915417,0.08908751100534573,-0.0692622794304043,0.35147345229052007,1.0,,,,,,,,,,,
0,655360,0.25811787496786565,1.1942882225848734,0.002814259699334798,0.21191708836704493,2.293673892505467,0.007734060332950321,8.133072044813616e-05,0.03775491178384982,-0.04317128667025827,-0.1041805932763964,0.880485622677952,-1.3043993022292852,0.48533942154608667,0.25812644592951983,1.1942882225848734,0.002814259699334798,0.21211838303133845,2.2942249281331897,0.007734060332950321,0.06849054555641487,3.006594709120691,4.4558092221258505e-05,14.157039165496826,76.22224396467209,0.00042949930405100645,4.01802521944046,0.087850947806146,-0.06929536862298846,0.34988162014633417,1.0,,,,,,,,,,,
0,786432,0.25654798396863043,1.1820245110429823,0.0028591204779786494,0.21348448644857854,2.2648983243852854,0.007130136245905305,6.382091939727275e-05,0.039397994078171905,-0.06371708825463429,-0.11661474930588156,0.849186294246465,-1.324067261070013,0.5012468749191612,0.2565476577728987,1.1820245110429823,0.0028591204779786494,0.21367679489776492,2.26656970474869,0.007130136245905305,0.07166587340179831,3.9910422251559794,4.4368953659182364e-05,14.590850211679935,77.28013730049133,0.00051875803443302,3.9542900808155537,0.0906405940768309,-0.06939805508591235,0.362641220446676,1.0,,,,,,,,,,,
0,917504,0.24420460010878742,1.2393621364608407,0.0028783488896806375,0.21235634689219296,2.366194478236139,0.007423232199471386,5.131338301467281e-05,0.03365955809567822,-0.042529766134975944,-0.11020165914669633,0.8579429257661104,-1.336042359471321,0.4975602386984974,0.24423081323038787,1.2412966308183968,0.0028783488896806375,0.2126435689860955,2.3671462796628475,0.007423232199471386,0.06933499046135694,2.8163348976522684,4.0662635709010075e-05,14.913948751986027,78.47329556941986,0.0005498206354488389,3.9831540267914534,0.09275030886055902,-0.06943047395907342,0.34658076148480177,1.0,,,,,,,,,,,
0,1048576,0.26113757165148854,1.2607526052743196,0.003012515245927716,0.21524027036502957,2.4257878893986344,0.007958970332765603,9.538137685183301e-05,0.038380596561182756,-0.0394565396127291,-0.0905412781285122,0.8624041443690658,-1.325794885866344,0.5067274020984769,0.26114810758735985,1.2607526052743196,0.003012515245927716,0.21548929228447378,2.4263106090947986,0.007958970332765603,0.07316724557313137,4.10199224576354,5.2883251075552806e-05,14.403280049562454,77.58217811584473,0.00048350856436663037,4.015138015151024,0.09138057107338682,-0.06931358575820923,0.33962175995111465,1.0,,,,,,,,,,,
0,1179648,0.21834996858611705,1.1504540900637705,0.00788192157643304,0.1749356176579992,2.292541714583834,0.007191158280717597,0.00039917297556977854,0.05038597048454297,-0.029748202315774203,-0.2600784626557925,0.8197626002424901,-1.1846365267293975,0.2266034028927485,0.2584114767378196,1.2104721227660775,0.0029668405168195022,0.2132933639222756,2.3874328350648284,0.007544921235421498,0.06720266307820566,2.4325468679890037,4.7146806072873026e-05,13.986251890659332,77.6327753663063,0.00031500359418923374,3.981005121022463,0.09019471250940114,-0.069387765834108,0.3435835586860776,1.0,,,,,,,,,,,
0,1310720,0.23160346050281078,1.2011959617957473,0.001952494832494267,0.1783128100214526,2.3960960395634174,0.007139947503674193,0.00035212421141750383,0.07289184781257063,-0.0397946855155169,-0.28120957291685045,0.8543243408203125,-1.2760232733562589,0.31034055911004543,0.21965058426742992,1.156676321077239,0.007310410564969061,0.17551263033535824,2.309235480916967,0.007186222302207389,0.07193620346068595,3.530346888201648,4.6337463751864933e-05,24.51268908765352,70.6172409573884,0.02434121847170137,4.159132533403764,0.1127174266185615,-0.033341004098036205,0.3642104132078498,1.0,,,,,,,,,,,
0,1441792,0.2164816992590204,1.2468015807680786,0.0024090210313261196,0.20174614002462476,2.2557184863835573,0.007248893731230055,0.00017214042457425194,0.055338344362098724,-0.04098572763177799,-0.2023590385215357,0.8662001644261181,-1.2555443458259106,0.34347869642078876,0.21648246957920492,1.2468015807680786,0.0024090210313261196,0.20180698344483972,2.2557184863835573,0.007248893731230055,0.07499189404188655,3.466287337243557,4.843434011458925e-05,19.522888273000717,72.99610316753387,0.0007390405442464498,4.0523265935480595,0.09787015500478446,-0.06311522563919425,0.355021856026724,1.0,,,,,,,,,,,
0,1572864,0.2529170683119446,1.2130342535674572,0.002860816906377295,0.212700106902048,2.271991601213813,0.008044512800552184,0.00010746140387496439,0.04940705168701243,-0.04745537131384481,-0.14023083599749953,0.8641229197382927,-1.3191639734432101,0.4251939198002219,0.25293009309098125,1.2130342535674572,0.002860816906377295,0.21290809172205627,2.2816373305395246,0.008044512800552184,0.07258589586126618,3.584564622491598,5.2508069189105555e-05,15.414350062608719,77.05885517597198,0.0005274506136263568,4.109029665589333,0.0924654685659334,-0.06943729845806956,0.34682318451814353,1.0,,,,,,,,,,,
0,1703936,0.25764292816165835,1.2308978149667382,0.0029395188068974676,0.21457922318950295,2.3519631568342447,0.00778038884709531,8.498442126708694e-05,0.03856013034237549,-0.04541271358175436,-0.10891030018683523,0.8844567616470158,-1.3149040853604674,0.46936254552565515,0.2576517943525687,1.2308978149667382,0.0029395188068974676,0.21484808949753642,2.3567574191838503,0.00778038884709531,0.07129374184296466,3.0995513726957142,4.067832342613542e-05,14.621632128953934,77.43070435523987,0.0004628533668906698,3.979678237810731,0.09305532794678584,-0.06915764161385596,0.35193121596239507,1.0,,,,,,,,,,,
0,1835008,0.2543717799708247,1.1843509497120976,0.0027657951659421087,0.21131594630423933,2.369038451462984,0.0075075387221659184,0.00010825789381030404,0.034714476016233675,-0.0401395553999464,-0.11160195927368477,0.859418879263103,-1.3409505169838667,0.4666001165751368,0.2543804160086438,1.1843509497120976,0.0027657951659421087,0.21164067578502,2.369608194567263,0.0075075387221659184,0.07156523346202448,2.6441447101533413,5.3289605639328386e-05,14.648470401763916,79.04252994060516,0.00041140776880865815,3.997844884172082,0.08726453100098297,-0.06889418140053749,0.3602412408217788,1.0,,,,,,,,,,,
0,1966080,0.2603135663084686,1.2403736575506628,0.002778115699584305,0.21530830848496407,2.401887619867921,0.007666479278668703,0.0001249135019740777,0.0510197578187217,-0.03735012186371023,-0.09279063815483823,0.8780925245955586,-1.3076230948790908,0.5286687335465103,0.26031396351754665,1.2403736575506628,0.002778115699584305,0.21547106723301113,2.4031328968703747,0.007666479278668703,0.07162689496180974,3.5056341011077166,4.734269004025293e-05,14.568520374596119,76.32973819971085,0.0003978237684449937,3.9566861372441053,0.0843055306468159,-0.06899059587158263,0.3379832261707634,1.0,,,,,,,,,,,
0,2097152,0.25514098664280027,1.2254254636354744,0.0028056748519702523,0.21279673522803932,2.406366040930152,0.0074500358086879714,6.068553101723495e-05,0.02923335738159949,-0.05195684097270714,-0.08297306863823906,0.8847634359262884,-1.331923664547503,0.5402076730970293,0.25514445931185037,1.2254254636354744,0.0028056748519702523,0.213111583259888,2.4081392223015428,0.0074500358086879714,0.07116812310414389,3.095428154338151,4.340572972150181e-05,14.621486194431782,78.6085194349289,0.0004820301610060085,4.002877928316593,0.08890859939856455,-0.0692566626239568,0.3339623399078846,1.0,,,,,,,,,,,
0,2228224,0.23278133418411018,0.8409941582381726,0.021920959617588474,0.13793308564772208,1.7503707830111186,0.00608883167275053,-2.0898610107404164e-06,0.01572951724413239,-0.019616110794304406,-0.11496675413780091,0.5055121943131962,-1.1798003336745508,0.23296492765347163,0.2562369833467528,1.3085533315315843,0.0028411622911335144,0.21349389932584018,2.4258275236934423,0.0072581110853207065,0.0737499252136331,4.0257586357183754,4.4070737787171854e-05,14.572965167462826,76.91800707578659,0.0004620270533486348,3.9789524488151073,0.08785360411275178,-0.06934358086436987,0.36539198318496346,1.0,,,,,,,,,,,
0,2359296,0.22617180389352143,0.8857695572078228,0.0019169286746318903,0.13608652458060533,1.889903980307281,0.006075009725464042,2.002099922937539e-05,0.012342946793069132,-0.023078102109138854,-0.11409699136856943,0.5435493160039186,-1.2711064964532852,0.36284732865169644,0.23220476832420353,0.845309859343681,0.01999286024959266,0.1383280284556908,1.7821568531174976,0.006087499436867495,0.03829130948120055,1.2581361458210432,2.968742317682671e-05,13.503723084547905,72.15019854727055,0.00010210923729496864,4.189498406397291,0.023474373864492994,-0.06509183692824409,0.2339227597442377,1.0,,,,,,,,,,,
0,2490368,0.23219926306046546,1.140520617365837,0.0024108264808546664,0.19964274705853313,2.1860346435569227,0.007414242565573659,5.499619665982891e-05,0.03698666267155204,-0.04273460216791136,-0.12211846164427698,0.7982204356230795,-1.3236825615167618,0.4030012378934771,0.232210363028571,1.140520617365837,0.0024108264808546664,0.19985824136529118,2.186266507487744,0.007414242565573659,0.06678336212644354,4.240414126776159,4.0073241994953435e-05,15.570219479501247,77.52512061595917,0.00036467517597316146,4.081941906362772,0.05672923174279276,-0.06881507928483188,0.31565348128788173,1.0,,,,,,,,,,,
0,2621440,0.25241796229965985,1.208052379079163,0.002697947566048242,0.21012544492259622,2.3903959412127733,0.007368837138528761,2.0000664404662416e-06,0.030852456264256034,-0.06551313791715074,-0.10909686790546402,0.8714721570722759,-1.3171214293688536,0.4647810501046479,0.2524248423287645,1.208052379079163,0.002697947566048242,0.2104109467472881,2.3913255659863353,0.007368837138528761,0.0719743199297227,3.935343125835061,4.499435804605767e-05,14.244155824184418,77.90546637773514,0.0003836281733259339,4.035252584144473,0.07895670383004472,-0.06941352738067508,0.3451517585199326,1.0,,,,,,,,,,,
0,2752512,0.2549712425097823,1.2046049875207245,0.002951007071260392,0.21212208538781852,2.330639452673495,0.007537510336987907,0.00011195007773068255,0.03737998873111792,-0.03319713885139208,-0.11112546612275764,0.8732523885555565,-1.33177294395864,0.4913753177970648,0.25496541743632406,1.2046049875207245,0.002951007071260392,0.2122659762389958,2.3313097078353167,0.007537510336987907,0.06692169324378483,2.530380977317691,4.437420920333501e-05,14.358603678643703,77.65118849277496,0.0003900746652085729,3.9712321497499943,0.08722952619427815,-0.0694192131049931,0.33593992539681494,1.0,,,,,,,,,,,
0,2883584,0.25482731917873025,1.2008756673894823,0.0030385887253032706,0.2128388115670532,2.3764467891305685,0.007633234994500526,0.00012439399812080865,0.045310771609365474,-0.03840552856127033,-0.11028908402658999,0.86548628564924,-1.328252600505948,0.5029120338149369,0.25482954480685294,1.2008756673894823,0.0030385887253032706,0.21313630393706262,2.3764467891305685,0.007633234994500526,0.07138977354043163,3.0811774507164955,4.094384513664284e-05,14.234329491853714,78.1495167016983,0.0003946224800994713,4.01759447902441,0.0855605635442771,-0.0694176615215838,0.3484116946347058,1.0,,,,,,,,,,,
0,3014656,0.2559871944831684,1.1826077778823674,0.0027532227136362053,0.20994784054346383,2.3656493443995714,0.007827727703443088,7.073645467703393e-05,0.03888074975111522,-0.04556863108155085,-0.10780471586622298,0.9780858149752021,-1.318809456191957,0.5286062497179955,0.2559898318722844,1.1826077778823674,0.0027532227136362053,0.21017953660339117,2.3656493443995714,0.007827727703443088,0.06998001327156089,3.322245593648404,4.325097245394538e-05,13.926351197063923,77.61364507675171,0.00039775014588983026,3.9868321120738983,0.08046701777493581,-0.06944280536845326,0.3370506663341075,1.0,,,,,,,,,,,
0,3145728,0.25201475410722196,1.2763427491299808,0.0028436962156774825,0.21188641898334026,2.3894658517092466,0.007267498226610769,0.0001650902930308007,0.08424413314787671,-0.045265524327987805,-0.1114946897723712,0.8693762104958296,-1.3385100672021508,0.4948596223257482,0.25202731986064464,1.2763427491299808,0.0028436962156774825,0.2121657335665077,2.3903281334787607,0.007267498226610769,0.0772702774265781,5.406179076060653,3.917120181384792e-05,14.572026535868645,78.39383178949356,0.0004310119709423077,3.979930130764842,0.08412522490834817,-0.06913010054267943,0.3462867666967213,1.0,,,,,,,,,,,
0,3276800,0.2571924659237266,0.8922413925329844,0.02182128613256888,0.15566582612072427,1.8355128744989633,0.005783458151757561,9.511558316333435e-05,0.03382514685887145,-0.02130197563834372,-0.11447381589316971,0.4873368379981548,-1.1716691202371052,0.3182835263510545,0.24775922147091478,1.253388261422515,0.0027347713410108554,0.21027136826887727,2.44369800016284,0.007620261215379287,0.07154689778690226,4.884983284398913,4.482854063092567e-05,14.374820001423359,78.14607006311417,0.00037583813594466164,3.9914444368332624,0.08588683453854173,-0.06941833277232945,0.35530009493231773,1.0,,,,,,,,,,,
