attempt,collected_frames,explosions/rate,explosions/dirty_transitions
1,45350912,0.0,0
1,45481984,0.0,0
1,45613056,0.0,0
1,45744128,0.0,0
1,45875200,0.0,0
1,46006272,0.0,0
1,46137344,0.0,0
1,46268416,0.0,0
1,46399488,0.0,0
1,46530560,0.0,0
1,46661632,0.0,0
1,46792704,0.0,0
1,46923776,0.0,0
1,47054848,0.0,0
1,47185920,0.0,0
1,47316992,0.0,0
1,47448064,0.0,0
1,47579136,0.0,0
1,47710208,0.0,0
1,47841280,0.0,0
1,47972352,0.0,0
1,48103424,0.0,0
1,48234496,0.0,0
1,48365568,0.0,0
1,48496640,0.0,0
1,48627712,0.0,0
1,48758784,0.0,0
1,48889856,0.0,0
1,49020928,0.0,0
1,49152000,0.0,0
1,49283072,0.0,0
1,49414144,0.0,0
1,49545216,0.0,0
1,49676288,0.0,0
1,49807360,0.0,0
1,49938432,0.0,0
1,50069504,0.0,0
1,50200576,0.0,0
1,50331648,0.0,0
1,50462720,0.0,0
1,50593792,0.0,0
1,50724864,0.0,0
1,50855936,0.0,0
1,50987008,0.0,0
1,51118080,0.0,0
1,51249152,0.0,0
1,51380224,0.0,0
1,51511296,0.0,0
1,51642368,0.0,0
1,51773440,0.0,0
1,51904512,0.0,0
1,52035584,0.0,0
1,52166656,0.0,0
1,52297728,0.0,0
1,52428800,0.0,0
1,52559872,0.0,0
1,52690944,0.0,0
1,52822016,0.0,0
1,52953088,0.0,0
1,53084160,0.0,0
1,53215232,0.0,0
1,53346304,0.0,0
1,53477376,0.0,0
1,53608448,0.0,0
1,53739520,0.0,0
1,53870592,0.0,0
1,54001664,0.0,0
1,54132736,0.0,0
1,54263808,0.0,0
1,54394880,0.0,0
1,54525952,0.0,0
1,54657024,0.0,0
1,54788096,0.0,0
1,54919168,0.0,0
1,55050240,0.0,0
1,55181312,0.0,0
1,55312384,0.0,0
1,55443456,0.0,0
1,55574528,0.0,0
1,55705600,0.0,0
1,55836672,0.0,0
