collected_frames,failure/rollover,failure/out_of_range,failure/shock_high
15597568,3.0517578125e-05,0.0,0.0
15728640,3.0517578125e-05,7.62939453125e-06,0.0
15859712,4.57763671875e-05,2.288818359375e-05,0.0
15990784,0.00039856692394578316,5.00047063253012e-05,0.0
16121856,5.340576171875e-05,1.52587890625e-05,0.0
16252928,9.1552734375e-05,7.62939453125e-06,0.0
16384000,4.57763671875e-05,0.0,0.0
16515072,5.340576171875e-05,0.0,0.0
16646144,3.0517578125e-05,0.0,0.0
16777216,5.340576171875e-05,0.0,0.0
16908288,3.814697265625e-05,0.0,0.0
17039360,0.0007059487951807229,0.0,0.0
17170432,0.00018310546875,0.0,0.0
17301504,8.392333984375e-05,0.0,0.0
17432576,0.0001068115234375,0.0,0.0
17563648,2.288818359375e-05,0.0,0.0
17694720,0.000213623046875,0.0,0.0
17825792,0.0001068115234375,7.62939453125e-06,0.0
17956864,0.00020599365234375,7.62939453125e-06,0.0
18087936,5.147543298192771e-06,0.0,0.0
18219008,4.57763671875e-05,0.0,0.0
18350080,2.288818359375e-05,0.0,0.0
18481152,7.62939453125e-05,2.288818359375e-05,0.0
18612224,9.1552734375e-05,0.0,0.0
18743296,0.00011444091796875,3.814697265625e-05,0.0
18874368,6.866455078125e-05,0.0,0.0
19005440,6.103515625e-05,7.62939453125e-06,0.0
19136512,8.750823606927711e-05,1.25011765813253e-05,0.0
19267584,2.288818359375e-05,0.0,0.0
19398656,0.0001068115234375,0.0,0.0
19529728,0.0,0.0,0.0
19660800,0.00025177001953125,1.52587890625e-05,0.0
19791872,6.103515625e-05,7.62939453125e-06,0.0
19922944,8.392333984375e-05,7.62939453125e-06,0.0
20054016,5.340576171875e-05,7.62939453125e-06,0.0
20185088,0.00014707266566265062,1.764871987951807e-05,0.0
20316160,0.00023651123046875,2.288818359375e-05,0.0
20447232,0.00023651123046875,6.103515625e-05,0.0
20578304,0.00016021728515625,3.814697265625e-05,0.0
20709376,0.00016021728515625,7.62939453125e-06,0.0
20840448,0.00025177001953125,0.0,0.0
20971520,1.52587890625e-05,0.0,0.0
21102592,1.52587890625e-05,0.0,0.0
21233664,0.0,0.0,0.0
21364736,0.0,0.0,0.0
21495808,7.62939453125e-06,0.0,0.0
21626880,2.288818359375e-05,0.0,0.0
21757952,7.62939453125e-05,0.0,0.0
21889024,3.814697265625e-05,0.0,0.0
22020096,0.0,0.0,0.0
22151168,7.62939453125e-06,0.0,0.0
22282240,0.001022890389683735,0.0001345714890813253,0.0
22413312,0.00011444091796875,0.0001373291015625,0.0
22544384,0.0002593994140625,4.57763671875e-05,0.0
22675456,6.866455078125e-05,2.288818359375e-05,0.0
22806528,8.392333984375e-05,7.62939453125e-06,0.0
22937600,6.103515625e-05,2.288818359375e-05,0.0
23068672,7.62939453125e-06,1.52587890625e-05,0.0
23199744,0.00032806396484375,3.0517578125e-05,0.0
23330816,3.162062311746988e-05,0.0001456019390060241,0.0
23461888,0.0001220703125,0.00014495849609375,0.0
23592960,3.0517578125e-05,6.866455078125e-05,0.0
23724032,0.00022125244140625,0.0,0.0
23855104,3.0517578125e-05,9.1552734375e-05,0.0
23986176,9.918212890625e-05,7.62939453125e-06,0.0
24117248,0.0001373291015625,3.814697265625e-05,0.0
24248320,0.00035858154296875,7.62939453125e-06,0.0
24379392,0.000424304640436747,0.0001316300357680723,0.0
24510464,0.0002288818359375,0.000213623046875,0.0
24641536,9.918212890625e-05,5.340576171875e-05,0.0
24772608,2.288818359375e-05,7.62939453125e-06,0.0
24903680,0.00016021728515625,7.62939453125e-06,0.0
25034752,0.00028228759765625,0.0,0.0
25165824,9.1552734375e-05,0.0,0.0
25296896,7.62939453125e-06,0.0,0.0
25427968,0.0008772884506777108,0.00014780802899096385,0.0
25559040,0.000274658203125,0.0001983642578125,0.0
25690112,0.0001220703125,5.340576171875e-05,0.0
25821184,1.52587890625e-05,7.62939453125e-05,0.0
25952256,0.000152587890625,0.0,0.0
26083328,0.000274658203125,7.62939453125e-06,0.0
