collected_frames,env/success_rate,env/failure_rate
131072,0.0,1.0
262144,0.0,1.0
393216,0.0,1.0
524288,0.08333333333333333,0.9166666666666666
655360,0.004449388209121246,0.024471635150166853
786432,0.0,0.13636363636363635
917504,0.2682926829268293,0.24390243902439024
1048576,0.3815789473684211,0.35526315789473684
1179648,0.2,0.4666666666666667
1310720,0.006459948320413436,0.03488372093023256
1441792,0.30392156862745096,0.24509803921568626
1572864,0.24822695035460993,0.2907801418439716
1703936,0.21084337349397592,0.4759036144578313
1835008,0.21164021164021163,0.4444444444444444
1966080,0.04927007299270073,0.06569343065693431
2097152,0.375609756097561,0.22439024390243903
2228224,0.3888888888888889,0.2863247863247863
2359296,0.2943396226415094,0.3660377358490566
2490368,0.18064516129032257,0.14623655913978495
2621440,0.461864406779661,0.2711864406779661
2752512,0.46258503401360546,0.20068027210884354
2883584,0.4424778761061947,0.5309734513274337
3014656,0.3333333333333333,0.1488095238095238
3145728,0.34913793103448276,0.2543103448275862
3276800,0.3938223938223938,0.29343629343629346
3407872,0.2300469483568075,0.1643192488262911
3538944,0.44672131147540983,0.18032786885245902
3670016,0.42153846153846153,0.1723076923076923
3801088,0.43037974683544306,0.18037974683544303
3932160,0.506578947368421,0.19736842105263158
4063232,0.3968668407310705,0.1514360313315927
4194304,0.5137614678899083,0.13761467889908258
4325376,0.5203488372093024,0.17732558139534885
4456448,0.49712643678160917,0.1781609195402299
4587520,0.5091463414634146,0.21341463414634146
4718592,0.42363112391930835,0.21902017291066284
4849664,0.4744318181818182,0.22727272727272727
4980736,0.4830508474576271,0.2231638418079096
5111808,0.50997150997151,0.1908831908831909
5242880,0.4568245125348189,0.23676880222841226
5373952,0.5202312138728323,0.1936416184971098
5505024,0.7197452229299363,0.20382165605095542
5636096,0.4880952380952381,0.13333333333333333
5767168,0.4813664596273292,0.2391304347826087
5898240,0.47840531561461797,0.2757475083056478
6029312,0.3469879518072289,0.21686746987951808
6160384,0.521594684385382,0.2026578073089701
6291456,0.46875,0.20833333333333334
6422528,0.48138297872340424,0.23404255319148937
6553600,0.5675675675675675,0.20810810810810812
6684672,0.5175879396984925,0.18592964824120603
6815744,0.53315649867374,0.2493368700265252
6946816,0.4781491002570694,0.2750642673521851
7077888,0.4878048780487805,0.3035230352303523
7208960,0.40524781341107874,0.3965014577259475
7340032,0.38303341902313626,0.40616966580976865
7471104,0.37349397590361444,0.39759036144578314
7602176,0.41794871794871796,0.38461538461538464
7733248,0.45560747663551404,0.38317757009345793
7864320,0.4963325183374083,0.3374083129584352
7995392,0.5347721822541966,0.33093525179856115
8126464,0.7477876106194691,0.21238938053097345
8257536,0.535632183908046,0.1471264367816092
8388608,0.5675675675675675,0.21891891891891893
8519680,0.5662983425414365,0.2292817679558011
8650752,0.46766169154228854,0.21144278606965175
8781824,0.5658263305322129,0.21568627450980393
8912896,0.5403899721448467,0.19220055710306408
9043968,0.546448087431694,0.17759562841530055
9175040,0.5456852791878173,0.21065989847715735
9306112,0.5216284987277354,0.21119592875318066
9437184,0.57981220657277,0.2347417840375587
9568256,0.5555555555555556,0.2946859903381642
9699328,0.5691244239631337,0.2557603686635945
9830400,0.6207792207792208,0.23116883116883116
9961472,0.5831265508684863,0.2679900744416873
10092544,0.5792079207920792,0.2722772277227723
10223616,0.594272076372315,0.24105011933174225
10354688,0.6054421768707483,0.2222222222222222
10485760,0.5454545454545454,0.31929046563192903
10616832,0.5403225806451613,0.3528225806451613
10747904,0.36387434554973824,0.6230366492146597
10878976,0.39198218262806234,0.43429844097995546
11010048,0.4079822616407982,0.4722838137472284
11141120,0.4891304347826087,0.41956521739130437
11272192,0.4759916492693111,0.4196242171189979
11403264,0.576171875,0.33203125
11534336,0.6108870967741935,0.3185483870967742
11665408,0.6434262948207171,0.29880478087649404
11796480,0.6390532544378699,0.2978303747534517
11927552,0.6097560975609756,0.31097560975609756
12058624,0.6216216216216216,0.2972972972972973
12189696,0.6217228464419475,0.32209737827715357
12320768,0.6,0.3145631067961165
12451840,0.6194690265486725,0.3274336283185841
12582912,0.5823754789272031,0.3524904214559387
12713984,0.5887850467289719,0.36261682242990656
12845056,0.632183908045977,0.3103448275862069
12976128,0.5934489402697495,0.3371868978805395
13107200,0.6686046511627907,0.2693798449612403
13238272,0.6611570247933884,0.26239669421487605
13369344,0.7504950495049505,0.22376237623762377
13500416,0.6505376344086021,0.25448028673835127
13631488,0.6819085487077535,0.2624254473161034
13762560,0.6809338521400778,0.25680933852140075
13893632,0.6820809248554913,0.26011560693641617
14024704,0.6534090909090909,0.2765151515151515
14155776,0.6533333333333333,0.29333333333333333
14286848,0.6594982078853047,0.2885304659498208
14417920,0.6284584980237155,0.308300395256917
14548992,0.6266666666666667,0.30857142857142855
14680064,0.6379310344827587,0.30842911877394635
14811136,0.6287878787878788,0.32575757575757575
14942208,0.6188747731397459,0.33030852994555354
15073280,0.6,0.34563106796116505
15204352,0.5701598579040853,0.3783303730017762
15335424,0.6210720887245841,0.3345656192236599
15466496,0.6252285191956124,0.3235831809872029
15597568,0.6365280289330922,0.3309222423146474
15728640,0.631484794275492,0.31663685152057247
15859712,0.6567425569176882,0.29772329246935203
15990784,0.7293906810035843,0.26344086021505375
16121856,0.6735751295336787,0.26424870466321243
16252928,0.654054054054054,0.2936936936936937
16384000,0.6782752902155887,0.2752902155887231
16515072,0.675,0.2785714285714286
16646144,0.6783216783216783,0.291958041958042
16777216,0.6672443674176777,0.29809358752166376
16908288,0.6517857142857143,0.3107142857142857
17039360,0.6515679442508711,0.3083623693379791
17170432,0.6867469879518072,0.29259896729776247
17301504,0.6672794117647058,0.29963235294117646
17432576,0.6935201401050788,0.27495621716287216
17563648,0.6865942028985508,0.28804347826086957
17694720,0.6638078902229846,0.28987993138936535
17825792,0.6875,0.2899305555555556
17956864,0.6655231560891939,0.307032590051458
18087936,0.6649029982363316,0.30511463844797176
18219008,0.6467576791808873,0.3293515358361775
18350080,0.6621392190152802,0.2937181663837012
18481152,0.6850921273031826,0.2931323283082077
18612224,0.7005545286506469,0.2902033271719039
18743296,0.6707964601769911,0.26548672566371684
18874368,0.684931506849315,0.2722602739726027
19005440,0.7261698440207972,0.2391681109185442
19136512,0.7016949152542373,0.2627118644067797
19267584,0.7180762852404643,0.25207296849087896
19398656,0.7512864493996569,0.21783876500857632
19529728,0.6827586206896552,0.2810344827586207
19660800,0.6898305084745763,0.28135593220338984
19791872,0.6758957654723127,0.2980456026058632
