attempt,collected_frames,train/mean_reward,train/replay_buffer_size,train/loss_actor,train/loss_qvalue,train/alpha,train/loss_alpha,train/cvae_loss,train/cvae_loss_recon,train/cvae_loss_kl,train/cvae_loss_prob,train/cvae_loss_est,train/cvae_loss_geo,train/cvae_latent_active_dims,train/cvae_latent_kl_max_dim,train/cvae_latent_mu_abs,train/cvae_latent_posterior_std
0,65536,-1.5306135416030884,65536,-0.7081136107444763,1.1800252199172974,1.4860855340957642,1.5094470977783203,62.53711700439453,0.10203306376934052,40.83549118041992,0.697989821434021,53.09757995605469,8.230140686035156,32.0,2.646986484527588,0.8278995752334595,0.42329299449920654
0,131072,-1.5369218587875366,131072,-0.5017794370651245,1.011603593826294,1.4718141555786133,1.4790937900543213,1.9305888414382935,0.09010541439056396,9.137781143188477,0.6812715530395508,0.8941529989242554,0.10097448527812958,32.0,0.692518413066864,0.41801944375038147,0.6556972861289978
0,196608,-2.948472738265991,196608,-0.24987776577472687,2.7625391483306885,1.457696795463562,1.4105381965637207,5.028791427612305,0.08451205492019653,9.45766830444336,0.6588836908340454,3.8388614654541016,0.28637582063674927,32.0,0.5158125162124634,0.40106266736984253,0.6427316665649414
0,262144,-1.3977808952331543,262144,-0.3378036916255951,0.9985624551773071,1.4437575340270996,1.3796544075012207,0.9229109883308411,0.07413418591022491,9.92288589477539,0.6810472011566162,0.007340740412473679,0.0,32.0,0.5336999893188477,0.3838355243206024,0.6323832869529724
0,327680,-2.8819308280944824,327680,-0.23775658011436462,0.8498057126998901,1.429967999458313,1.36745023727417,12.55139446258545,0.0680232122540474,9.66860580444336,0.656619131565094,11.25009536743164,0.4166563153266907,32.0,0.4932778477668762,0.3645777106285095,0.6267440915107727
0,393216,-1.2202510833740234,393216,-0.33020174503326416,2.6286728382110596,1.4163143634796143,1.3168628215789795,1.1944125890731812,0.07055620849132538,10.009221076965332,0.6539192199707031,0.25949037075042725,0.05044691637158394,32.0,0.4747491180896759,0.3626604378223419,0.6153454780578613
0,458752,-1.1660208702087402,458752,-0.2516283094882965,0.9713506698608398,1.4027973413467407,1.2982447147369385,1.9307904243469238,0.10932821780443192,10.383193969726562,0.6692357063293457,0.8932100534439087,0.09901636838912964,32.0,0.484622597694397,0.3691597580909729,0.6041622161865234
0,524288,-2.8269450664520264,500000,0.02645333856344223,2.793435573577881,1.3894271850585938,1.2341721057891846,0.8997122645378113,0.06344912201166153,9.819259643554688,0.6690723299980164,0.007190816570073366,0.0,32.0,0.44015857577323914,0.3469376564025879,0.5981240272521973
0,589824,-1.1614598035812378,500000,-0.07381022721529007,4.422138214111328,1.3762025833129883,1.1738176345825195,0.9002450704574585,0.07142933458089828,9.034896850585938,0.6615228652954102,0.0072928545996546745,0.0,32.0,0.45181339979171753,0.3265787661075592,0.5962662696838379
0,655360,-1.0694668292999268,500000,-0.16359886527061462,0.9013614654541016,1.3630847930908203,1.1665089130401611,0.9057542085647583,0.059503450989723206,8.861429214477539,0.6796485185623169,0.006602203473448753,0.0,32.0,0.4941844344139099,0.3217674493789673,0.5878140926361084
0,720896,-1.0794037580490112,500000,-0.19812576472759247,0.7657070159912109,1.3500635623931885,1.1461269855499268,0.9938178062438965,0.06315435469150543,9.3038911819458,0.6775951385498047,0.069374218583107,0.023694127798080444,32.0,0.4996291399002075,0.3322889804840088,0.5756169557571411
0,786432,-2.895480155944824,500000,-0.05795583128929138,4.2345781326293945,1.3371803760528564,1.0886621475219727,0.9784960746765137,0.0600615069270134,9.969039916992188,0.6674541234970093,0.06715851277112961,0.023821864277124405,32.0,0.499573290348053,0.34838706254959106,0.5633753538131714
0,851968,-1.162416696548462,500000,-0.050577253103256226,0.8898475170135498,1.3244093656539917,1.0555883646011353,0.9783552885055542,0.06327096372842789,10.586570739746094,0.6587153673171997,0.0716436505317688,0.02472534403204918,32.0,0.49993839859962463,0.36382752656936646,0.5525041222572327
0,917504,-2.9293508529663086,500000,-0.01841195672750473,2.4843690395355225,1.3117789030075073,1.0136306285858154,0.9899916648864746,0.06345292180776596,11.006343841552734,0.6760292649269104,0.06712780892848969,0.023381628096103668,32.0,0.49998798966407776,0.3740710914134979,0.5454617738723755
0,983040,-1.1378791332244873,500000,0.19344015419483185,2.5320515632629395,1.2993062734603882,1.0029834508895874,4.495458602905273,0.059204310178756714,11.361438751220703,0.6664315462112427,3.3915534019470215,0.2182694375514984,32.0,0.4999997019767761,0.3816990554332733,0.539474368095398
0,1048576,-1.1235800981521606,500000,-0.010372277349233627,2.4225759506225586,1.2869099378585815,0.9615231156349182,1.063240885734558,0.06095251813530922,11.684810638427734,0.6682511568069458,0.1265132576227188,0.04752396047115326,32.0,0.4999459981918335,0.389301061630249,0.534122109413147
0,1114112,-2.888789653778076,500000,0.38467010855674744,0.9216305017471313,1.2746137380599976,0.9171556830406189,0.9036687612533569,0.05980630964040756,11.910688400268555,0.6770000457763672,0.006862421054393053,0.0,32.0,0.49996107816696167,0.39410635828971863,0.5304405689239502
0,1179648,-1.1388366222381592,500000,0.6167166233062744,2.685028314590454,1.2624257802963257,0.8687039613723755,0.9058109521865845,0.05836791545152664,12.11117935180664,0.6803568601608276,0.007086156867444515,0.0,32.0,0.4999580979347229,0.39920586347579956,0.5275173187255859
0,1245184,-1.2452630996704102,500000,0.5266048908233643,0.9013623595237732,1.250362515449524,0.8434703350067139,0.9007589817047119,0.05804356187582016,12.252744674682617,0.675743818283081,0.00697161303833127,0.0,32.0,0.4998771548271179,0.4012663960456848,0.5251221656799316
0,1310720,-2.814483642578125,500000,0.7539231181144714,2.5412092208862305,1.238425374031067,0.816788911819458,0.9907720685005188,0.05967968702316284,12.368389129638672,0.6681378483772278,0.07799539715051651,0.024959120899438858,32.0,0.49992096424102783,0.4018195867538452,0.522986888885498
0,1376256,-1.0990043878555298,500000,0.9927177429199219,0.7657155990600586,1.2266271114349365,0.7478044629096985,0.8965126872062683,0.059745244681835175,12.468253135681152,0.6697426438331604,0.007024778984487057,0.0,32.0,0.5000036954879761,0.40268996357917786,0.5213359594345093
0,1441792,-2.816563367843628,500000,1.0689115524291992,2.5846946239471436,1.2149220705032349,0.7152851819992065,0.9840652346611023,0.061215758323669434,12.628204345703125,0.6667207479476929,0.07182478159666061,0.024303950369358063,32.0,0.49958157539367676,0.40658873319625854,0.5189145803451538
0,1507328,-1.022747278213501,500000,0.8335952758789062,0.9408665895462036,1.2032989263534546,0.7046160697937012,0.9818809628486633,0.0610397644340992,12.802948951721191,0.6651262044906616,0.07095714658498764,0.02475784346461296,32.0,0.49980705976486206,0.40976977348327637,0.5159000158309937
0,1572864,-1.3615614175796509,500000,0.7115515470504761,4.323456764221191,1.191827416419983,0.6629745960235596,1.0798730850219727,0.0638989806175232,13.009049415588379,0.6815629005432129,0.1382002979516983,0.03621087223291397,32.0,0.499825656414032,0.4126170575618744,0.5120712518692017
0,1638400,-2.492988109588623,500000,0.9303336143493652,2.557509422302246,1.180443286895752,0.6456835269927979,0.8982179760932922,0.06057318300008774,13.177955627441406,0.6708874702453613,0.006757334806025028,0.0,32.0,0.4997333288192749,0.41614046692848206,0.5092140436172485
0,1703936,-1.0575995445251465,500000,1.2785542011260986,4.385836601257324,1.1691465377807617,0.5833002924919128,0.8913141489028931,0.06032373756170273,13.285828590393066,0.6645297408103943,0.006460363045334816,0.0,32.0,0.5000302791595459,0.41560155153274536,0.5068641901016235
0,1769472,-1.1740667819976807,500000,1.043803334236145,0.802378237247467,1.1580015420913696,0.5527900457382202,0.9412473440170288,0.10251305997371674,13.444665908813477,0.672670841217041,0.006063491106033325,0.0,32.0,0.4999195635318756,0.41645348072052,0.5037410855293274
0,1835008,-2.700897216796875,500000,1.0637717247009277,0.6881182193756104,1.1469377279281616,0.5246559977531433,0.9039884209632874,0.061622411012649536,13.583529472351074,0.6761870980262756,0.00617893785238266,0.0,32.0,0.49943649768829346,0.41818711161613464,0.5013500452041626
0,1900544,-1.133194923400879,500000,1.033649206161499,0.8215306401252747,1.1359773874282837,0.4794256091117859,0.8959600925445557,0.05976465716958046,13.690515518188477,0.6698589324951172,0.006336205638945103,0.0,32.0,0.5000309944152832,0.41855478286743164,0.4994580149650574
0,1966080,-2.8537774085998535,500000,1.1407067775726318,2.5669057369232178,1.1251088380813599,0.4432578980922699,0.8905559182167053,0.06320741772651672,13.759316444396973,0.6614340543746948,0.0059144506230950356,0.0,32.0,0.49999478459358215,0.41846591234207153,0.49815741181373596
0,2031616,-1.0414175987243652,500000,1.4304345846176147,2.4190359115600586,1.1143814325332642,0.4077584147453308,0.8948362469673157,0.05902063101530075,13.815478324890137,0.6692516803741455,0.006563941948115826,0.0,32.0,0.49944984912872314,0.41920891404151917,0.49744606018066406
0,2097152,-1.3973264694213867,500000,1.401983380317688,2.420048475265503,1.103782057762146,0.37601277232170105,1.0565614700317383,0.060008399188518524,13.904314041137695,0.6610507369041443,0.13920284807682037,0.03629942983388901,32.0,0.49955183267593384,0.4200287461280823,0.4962088465690613
0,2162688,-2.3914082050323486,500000,1.335874080657959,2.5074312686920166,1.0932250022888184,0.3388199806213379,0.9719516038894653,0.1409657895565033,14.020312309265137,0.6645437479019165,0.00644081924110651,0.0,32.0,0.5001252889633179,0.4232920706272125,0.4947739839553833
0,2228224,-1.017449140548706,500000,1.6380400657653809,2.4560413360595703,1.0827980041503906,0.30025845766067505,0.8886176943778992,0.06132647395133972,14.106043815612793,0.6607354879379272,0.006555747240781784,0.0,32.0,0.4994431138038635,0.4253745675086975,0.49338895082473755
