attempt,collected_frames,rew/progress,rew/goal_velocity,rew/posture_swing,rew/stabilization,rew/step_penalty,rew/terminal_bonus,rew/total_reward
1,6684672,-0.7427125559188426,0.09816399538249243,-0.09814795953570865,-0.2003310692962259,0.0,-1.1203765869140625,-2.0633160937577486
1,6750208,-0.7164049209095538,0.08014539605937898,-0.1007831649039872,-0.1991198753239587,0.0,-0.2368927001953125,-1.1730411178432405
1,6815744,-0.7119852062314749,0.06779245563666336,-0.08980348368640989,-0.19991190824657679,0.0,-0.25634765625,-1.190169685985893
1,6881280,-0.7382181119173765,0.12239957819110714,-0.09320146127720363,-0.20025388977956027,0.0,-0.9647369384765625,-1.873996783979237
1,6946816,-0.7674321043305099,0.12320595656638034,-0.05700416277977638,-0.19980040623340756,0.0,-0.2780914306640625,-1.1791221513412893
1,7012352,-0.70310403034091,0.07224958241567947,-0.07877843885216862,-0.1981736123561859,0.0,-0.03204345703125,-0.9398352209245786
1,7077888,-0.7502096905373037,0.11816064782033209,-0.08341787042445503,-0.1997341315727681,0.0,-1.114654541015625,-2.0298419944010675
1,7143424,-0.6975340102799237,0.07445764819567557,-0.12968764203833416,-0.19994238496292382,0.0,-0.3467559814453125,-1.2994623698759824
1,7208960,-0.7321391752921045,0.10149799355713185,-0.11594321898883209,-0.20212696213275194,0.0,-1.0677337646484375,-2.0164304790087044
1,7274496,-0.7059618839994073,0.08696645818417892,-0.118844116514083,-0.19992642127908766,0.0,-0.276947021484375,-1.2146992143243551
1,7340032,-0.70374855119735,0.07155975395289715,-0.10750135546550155,-0.19898036040831357,0.0,-0.2552032470703125,-1.1938013308681548
1,7405568,-0.7419603765010834,0.11296199414937291,-0.08354083134327084,-0.20031709177419543,0.0,-0.99334716796875,-1.9062034795060754
1,7471104,-0.7699345299042761,0.12774724181508645,-0.0743302634000429,-0.2001548905391246,0.0,-0.3307342529296875,-1.247406703652814
1,7536640,-0.6990718934684992,0.06838855039677583,-0.10726383683504537,-0.2000399340176955,0.0,-0.00457763671875,-0.9425348906079307
1,7602176,-0.7490689856931567,0.1178265995986294,-0.07553619283135049,-0.19980054826010019,0.0,-1.091766357421875,-1.9983032315503806
