attempt,collected_frames,shock/accel_magnitude,shock/accel_magnitude_max,shock/accel_magnitude_min,shock/shock_normalised,shock/shock_normalised_max,shock/shock_normalised_min,shock/accel_p90,shock/accel_p95,shock/accel_p99
2,21102592,1.8459557928144932,8.13886933401227,0.04729015619159327,6.883425953674305e-07,0.0003524314088281244,0.0,2.169327664375305,2.20764764547348,2.25496031999588
2,21168128,1.9833454620093107,8.092164169996977,0.029245542966236826,0.0,0.0,0.0,2.106191635131836,2.127009153366089,2.1924019050598145
2,21233664,1.842278080061078,8.112447641789913,0.006189455548792466,0.0,0.0,0.0,2.0315564393997194,2.126645803451538,2.1890441393852234
2,21299200,2.350545353256166,8.83190244063735,0.001966170742207396,3.560442038974543e-07,0.0001822946323954966,0.0,2.5145442962646483,2.545314943790436,2.6062526750564574
2,21364736,1.7635380113497376,8.124039355665445,0.0024170150954887504,1.4593159392006783e-07,7.471697608707473e-05,0.0,1.9590778589248656,2.007679760456085,2.3721473455429085
2,21430272,2.1543182823807,8.522014413028955,0.005037934446136205,2.614401211076256e-07,0.0001338573420071043,0.0,2.2924878120422365,2.3356173992156983,2.3947057151794433
2,21495808,1.7010092362761497,8.014793321490288,0.02959230976694016,3.977237899022157e-07,0.00020363458042993443,0.0,1.8881037950515747,1.922057682275772,2.1633054947853094
3,21561344,1.9006011211313307,8.452967498451471,0.05804366672236938,1.8943941171301049e-06,0.0009699297879706137,0.0,2.1806647300720217,2.25745507478714,2.427459659576416
3,21626880,1.6558975698426366,8.836868923157454,0.03137720676159006,2.99579489926316e-06,0.0015221910789477988,0.0,1.8205400705337524,1.862404227256775,2.1129048991203314
3,21692416,2.239362028427422,8.649867568165064,0.002434468823594216,3.5682750265664254e-07,0.00018269568136020098,0.0,2.3720889329910277,2.403497099876404,2.5001594185829163
3,21757952,1.9460867941379547,8.326976176351309,0.029937593945305707,1.2649876452996978e-06,0.0006476736743934453,0.0,2.1845192909240723,2.2575846672058106,2.298632872104645
3,21823488,1.6387478979304433,7.929772086441517,0.04293193792545935,1.0957634231090196e-06,0.0005610308726318181,0.0,1.7403934001922607,1.7641997933387756,1.8656709301471712
3,21889024,1.7538483422249556,8.020398799329996,0.04169593442202313,0.0,0.0,0.0,1.8937402009963988,1.9246341228485107,2.050182149410248
3,21954560,2.109702929854393,8.283648367971182,0.04302000244206283,0.0,0.0,0.0,2.250114107131958,2.294957458972931,2.3442599725723268
3,22020096,1.7497451165691018,7.855403549969196,0.044116005730757024,0.0,0.0,0.0,1.860718321800232,1.8945308506488798,1.9293276524543763
3,22085632,1.7899398328736424,8.095026325434446,0.042660600716772024,0.0,0.0,0.0,1.96164311170578,1.9978204786777496,2.110484778881073
3,22151168,1.898073141463101,8.038892287760973,0.04669180152268382,3.854465546737629e-07,0.0001973486359929666,0.0,2.195716619491577,2.238555634021759,2.316189751625061
3,22216704,1.769410252571106,7.98131637647748,0.04103435251454357,0.0,0.0,0.0,1.904487419128418,1.9248723030090331,1.978164473772049
3,22282240,1.9159037731587887,8.568203680217266,0.030673779114749777,4.378990666964455e-06,0.002242043221485801,0.0,2.1462226152420043,2.2047374486923217,2.2997794103622438
3,22347776,1.8387047359719872,8.078421875834465,0.003134571251393936,1.9928182837247732e-07,0.00010203229612670839,0.0,1.9802725076675416,2.0263367772102354,2.0650977444648744
3,22413312,1.75795803591609,8.076998338103294,0.015305262003494136,3.610758483318932e-07,0.00018487083434592932,0.0,1.917360520362854,1.946016901731491,2.0399725794792176
