collected_frames,action/v_mean,action/v_std,action/w_mean,action/w_std,action/flipper_fl_mean,action/flipper_fl_std,action/flipper_fr_mean,action/flipper_fr_std,action/flipper_rl_mean,action/flipper_rl_std,action/flipper_rr_mean,action/flipper_rr_std,action/chunk_step_delta,action/chunk_step_delta_flipper,action/chunk_step_delta_max,action/loc_step_delta,action/loc_step_delta_flipper,action/loc_abs_mean,action/scale_mean,action/sat_frac_099,action/sat_frac_09,action/abs_mean
5767168,0.38491252064704895,0.5531842112541199,-0.009213803336024284,0.6253641843795776,0.005696483887732029,0.6310193538665771,0.011000903323292732,0.6286961436271667,0.016420435160398483,0.6341233253479004,0.015438712202012539,0.6291368007659912,0.7197257876396179,0.7232664823532104,1.9963330030441284,0.018133440986275673,0.007695016451179981,0.03829995542764664,0.9972652792930603,0.008500656113028526,0.14360499382019043,0.5578650832176208
6291456,0.41328251361846924,0.5406585931777954,-0.004857346415519714,0.6264870166778564,0.0032597542740404606,0.6313183903694153,0.014906386844813824,0.6293876767158508,0.0179261676967144,0.6356114149093628,0.01640026643872261,0.6301991939544678,0.7198445796966553,0.7238773107528687,1.9980229139328003,0.019536767154932022,0.008492877706885338,0.04056347906589508,0.9977703094482422,0.00864903163164854,0.14410695433616638,0.5584512948989868
6815744,0.4408864974975586,0.5280351638793945,-0.011679278686642647,0.6251375675201416,0.0021858979016542435,0.630700409412384,0.016026850789785385,0.6289004683494568,0.01441284641623497,0.6351694464683533,0.011966593563556671,0.631133496761322,0.7185627818107605,0.7232544422149658,1.9972463846206665,0.02051735296845436,0.008290283381938934,0.04290720820426941,0.9959859848022461,0.008602460846304893,0.14406093955039978,0.5585352182388306
7340032,0.4629408121109009,0.5166698694229126,-0.0026266449131071568,0.625704824924469,0.0028830445371568203,0.6279205083847046,0.025076095014810562,0.6287049055099487,0.010566048324108124,0.6339561343193054,0.009449666365981102,0.6284438371658325,0.717762291431427,0.7227730751037598,1.998990535736084,0.02197275310754776,0.009541774168610573,0.0451105460524559,0.9945933222770691,0.008613904938101768,0.1440432071685791,0.5584282875061035
7864320,0.4779224991798401,0.5084748864173889,0.0005314085865393281,0.6266420483589172,-0.001826675608754158,0.6286870837211609,0.02658682130277157,0.6306320428848267,0.0082109859213233,0.6336681842803955,0.007938778027892113,0.6291698217391968,0.7174223065376282,0.72274249792099,1.9989550113677979,0.023783788084983826,0.010721884667873383,0.046947650611400604,0.9939591288566589,0.008596738800406456,0.14417800307273865,0.5586153864860535
8388608,0.4972919821739197,0.4981304407119751,0.0026366179808974266,0.6265968084335327,-0.0012917406857013702,0.6282244324684143,0.02594749443233013,0.628404438495636,0.008326079696416855,0.6336954832077026,0.0044898176565766335,0.6288574934005737,0.7169074416160583,0.7225613594055176,1.9975812435150146,0.02471313066780567,0.010632876306772232,0.04920073598623276,0.9937006831169128,0.008634885773062706,0.1445983350276947,0.5587255954742432
8912896,0.5089175701141357,0.4941534101963043,0.0037821438163518906,0.6258679628372192,-0.004115825518965721,0.6281133890151978,0.019419582560658455,0.6276988387107849,0.012798070907592773,0.6342775821685791,0.004934628494083881,0.6307464838027954,0.7168800234794617,0.7227358818054199,1.9972058534622192,0.025560565292835236,0.010591474361717701,0.05097798630595207,0.99376380443573,0.008700132369995117,0.14505299925804138,0.5590356588363647
9437184,0.5131651163101196,0.4920434057712555,0.008857169188559055,0.6293045878410339,0.005337890237569809,0.6284647583961487,0.02128094807267189,0.6270708441734314,0.006134200841188431,0.6345241665840149,0.0027944128960371017,0.630501925945282,0.7168674468994141,0.7227760553359985,1.9958949089050293,0.026045773178339005,0.011582671664655209,0.052688151597976685,0.9938311576843262,0.008755604736506939,0.14539742469787598,0.5594566464424133
9961472,0.5324198603630066,0.4788896143436432,0.013621097430586815,0.6283491253852844,0.0015214119339361787,0.6254644989967346,0.018550319597125053,0.6270273923873901,0.003225906752049923,0.6308844089508057,0.0020967661403119564,0.6293313503265381,0.71529620885849,0.7214295864105225,1.9982786178588867,0.02814188413321972,0.012253670953214169,0.05511506646871567,0.991256594657898,0.00862137507647276,0.144744873046875,0.5589786767959595
10485760,0.5484538674354553,0.47009149193763733,0.019969381392002106,0.6284866333007812,0.009703765623271465,0.6276043057441711,0.02438126504421234,0.627470076084137,0.006445076782256365,0.6310849785804749,0.006667309440672398,0.6290416717529297,0.7155647277832031,0.7219297289848328,1.9968693256378174,0.029317649081349373,0.013003088533878326,0.057735465466976166,0.9913110733032227,0.00871292781084776,0.14536023139953613,0.5595954656600952
11010048,0.5599814653396606,0.46368148922920227,0.02078351378440857,0.6269194483757019,0.009602850303053856,0.627024233341217,0.02157266065478325,0.6289423704147339,0.0013756458647549152,0.6300367712974548,0.008450666442513466,0.6280628442764282,0.7148316502571106,0.7215376496315002,1.997483491897583,0.03052608296275139,0.01373054925352335,0.05958594009280205,0.9907699823379517,0.00874837301671505,0.14551091194152832,0.5594102144241333
11534336,0.5714319348335266,0.45719170570373535,0.018582545220851898,0.6308497190475464,0.008694269694387913,0.6291927099227905,0.018888868391513824,0.6278119683265686,0.003954013343900442,0.6292362213134766,0.00329460296779871,0.6284085512161255,0.7145938873291016,0.7213603258132935,1.9972329139709473,0.031332746148109436,0.014689025469124317,0.061854712665081024,0.9906458258628845,0.008782386779785156,0.14587363600730896,0.5598532557487488
12058624,0.5908833742141724,0.4456454813480377,0.017687447369098663,0.6300643086433411,0.014709040522575378,0.6291788220405579,0.017695466056466103,0.6289423704147339,0.008387159556150436,0.6281299591064453,0.007306946441531181,0.6304455399513245,0.7142728567123413,0.7216190695762634,1.999138593673706,0.03276903182268143,0.014994248747825623,0.064295195043087,0.9903711080551147,0.008863529190421104,0.14657378196716309,0.560381293296814
12582912,0.6024601459503174,0.43768513202667236,0.022436751052737236,0.6288040280342102,0.01569455862045288,0.6317242383956909,0.021421601995825768,0.6305884718894958,0.0070162201300263405,0.6289705038070679,0.0061167161911726,0.6319145560264587,0.7140883803367615,0.7221391797065735,1.9973509311676025,0.03360553830862045,0.015603715553879738,0.06702594459056854,0.9907941818237305,0.008964776992797852,0.14715909957885742,0.5607463717460632
13107200,0.6237292289733887,0.4233926832675934,0.022773204371333122,0.6317871809005737,0.015878826379776,0.6325401663780212,0.020699268206954002,0.6298177242279053,0.015586981549859047,0.6260398626327515,0.002088660839945078,0.6336190700531006,0.7134175896644592,0.7221529483795166,1.997605800628662,0.03473518416285515,0.01708138734102249,0.06970634311437607,0.9907803535461426,0.00906411837786436,0.14793452620506287,0.5612819194793701
13631488,0.6181631088256836,0.4317777454853058,0.025734029710292816,0.6324685215950012,0.019122708588838577,0.6313995718955994,0.024122558534145355,0.6290625333786011,0.020006336271762848,0.6254523396492004,0.0017298146849498153,0.6344331502914429,0.7135779857635498,0.7218600511550903,1.9974322319030762,0.036798641085624695,0.01867707259953022,0.0709928497672081,0.9911466836929321,0.009178876876831055,0.14814361929893494,0.5614438652992249
14155776,0.636277437210083,0.41737642884254456,0.03414655476808548,0.6309502124786377,0.024535931646823883,0.6321384906768799,0.0306134894490242,0.6311666369438171,0.02587934210896492,0.6259204745292664,-0.001307555241510272,0.6332195997238159,0.7130509614944458,0.7218115925788879,1.9984416961669922,0.03752952069044113,0.01922179013490677,0.0742151141166687,0.9900850057601929,0.009075324051082134,0.14842359721660614,0.5617210865020752
14680064,0.6408116221427917,0.41536402702331543,0.03845889866352081,0.6302839517593384,0.022245917469263077,0.6315532922744751,0.03179845213890076,0.628781795501709,0.02153552882373333,0.6262875199317932,0.002595154568552971,0.631820559501648,0.7124335765838623,0.7211548686027527,1.9978969097137451,0.03869817778468132,0.02007962577044964,0.07583677023649216,0.9892648458480835,0.009124279022216797,0.14846238493919373,0.561586856842041
15204352,0.6470438241958618,0.41174396872520447,0.03886763006448746,0.6292722821235657,0.02323722280561924,0.633101761341095,0.02922074683010578,0.629277229309082,0.01733740046620369,0.6238115429878235,-0.000500755850225687,0.6313554048538208,0.7123043537139893,0.721425473690033,1.9968037605285645,0.03971973806619644,0.021057555451989174,0.07707878202199936,0.9888936877250671,0.0091463727876544,0.1483374536037445,0.561603307723999
15728640,0.6536522507667542,0.40713629126548767,0.041696734726428986,0.6280161142349243,0.029620099812746048,0.6329817175865173,0.023311153054237366,0.6303280591964722,0.01921209692955017,0.6223164796829224,9.232613956555724e-05,0.6317943334579468,0.7116189002990723,0.7209277153015137,1.9979145526885986,0.040695928037166595,0.021523471921682358,0.07928188145160675,0.9880539774894714,0.009125868789851665,0.1485295295715332,0.5616154670715332
16252928,0.6636432409286499,0.40089982748031616,0.038329314440488815,0.6278712749481201,0.04234783351421356,0.6337531208992004,0.02951347455382347,0.63011634349823,0.023660728707909584,0.6208672523498535,0.004387788474559784,0.6322296857833862,0.7116243243217468,0.7211587429046631,1.9980661869049072,0.042145662009716034,0.022490598261356354,0.08127231895923615,0.9874743819236755,0.009177764877676964,0.1489109992980957,0.5618653297424316
16777216,0.6716170310974121,0.393220454454422,0.04259397089481354,0.6285548210144043,0.04472929984331131,0.6344009041786194,0.021651409566402435,0.6310476660728455,0.018129762262105942,0.6203626394271851,-0.0025768864434212446,0.6306607723236084,0.7108384966850281,0.720809280872345,1.998138427734375,0.04419231042265892,0.024497942999005318,0.08401504158973694,0.9861698150634766,0.009133577346801758,0.14897625148296356,0.5619637966156006
17301504,0.6793322563171387,0.38842278718948364,0.04005861282348633,0.6293371319770813,0.04739275574684143,0.6318124532699585,0.019442057237029076,0.6299740076065063,0.01387588120996952,0.6207885146141052,-0.0044503225944936275,0.6294053792953491,0.7102296948432922,0.7200604677200317,1.9971320629119873,0.044454511255025864,0.02352406643331051,0.0852668285369873,0.9851473569869995,0.009030818939208984,0.14894835650920868,0.5618274211883545
17825792,0.6858696937561035,0.3814813196659088,0.04837651550769806,0.6292552947998047,0.05013387277722359,0.634660005569458,0.01966313272714615,0.6287326216697693,0.015023121610283852,0.6192758679389954,-0.005419825669378042,0.6311648488044739,0.7102019786834717,0.7208280563354492,1.996524691581726,0.04575777053833008,0.024428701028227806,0.08782759308815002,0.9848841428756714,0.009080013260245323,0.14916753768920898,0.5621414184570312
18350080,0.6993904709815979,0.37122029066085815,0.04670416936278343,0.6304208040237427,0.051619015634059906,0.6350532174110413,0.022363027557730675,0.6305935382843018,0.012024100869894028,0.6196908950805664,-0.008359460160136223,0.631022036075592,0.709625244140625,0.7208608984947205,1.9981467723846436,0.04513421654701233,0.02419964410364628,0.08982190489768982,0.9849216341972351,0.009140491485595703,0.14990656077861786,0.5625582933425903
18874368,0.703279972076416,0.36746156215667725,0.0484403520822525,0.6309333443641663,0.051058098673820496,0.6355587244033813,0.02072480320930481,0.6320686340332031,0.018085844814777374,0.6195634603500366,-0.022944286465644836,0.6314408183097839,0.709437370300293,0.720876932144165,1.9973998069763184,0.04589928686618805,0.025176474824547768,0.09141754359006882,0.9847261905670166,0.009175857529044151,0.15019528567790985,0.5627471208572388
19398656,0.7065639495849609,0.36482101678848267,0.048645708709955215,0.6306144595146179,0.053478702902793884,0.6355493664741516,0.017936941236257553,0.6324448585510254,0.014862309210002422,0.6197015047073364,-0.029942356050014496,0.6332579255104065,0.7093721628189087,0.7210606336593628,1.997053861618042,0.04574676230549812,0.025085395202040672,0.09273930639028549,0.9846845865249634,0.009123086929321289,0.1506585329771042,0.5630024075508118
19922944,0.713363766670227,0.3567732572555542,0.04518015682697296,0.6309028267860413,0.04169080778956413,0.6358866095542908,0.01703372225165367,0.6288460493087769,0.013196676969528198,0.6176395416259766,-0.03102761320769787,0.6353464722633362,0.7091448307037354,0.7207331657409668,1.996777057647705,0.046268314123153687,0.025577327236533165,0.09308724105358124,0.9842782020568848,0.009137233719229698,0.15056633949279785,0.5631482005119324
20447232,0.7183911800384521,0.350866436958313,0.04808679595589638,0.631031334400177,0.04628840833902359,0.6333091855049133,0.01600908488035202,0.6293972730636597,0.01584921032190323,0.6174674034118652,-0.03673931211233139,0.6350698471069336,0.7080602049827576,0.7201659679412842,1.9991928339004517,0.046541474759578705,0.02603071555495262,0.09505784511566162,0.9825730323791504,0.008959850296378136,0.15036813914775848,0.5629717111587524
