collected_frames,shock/accel_magnitude,shock/accel_magnitude_max,shock/accel_magnitude_min,shock/shock_normalised,shock/shock_normalised_max,shock/shock_normalised_min,shock/accel_p90,shock/shock_p90_normalised,shock/accel_p95,shock/shock_p95_normalised,shock/accel_p99,shock/shock_p99_normalised
524288,3.640376288909465,10.679278205148876,0.11777147301108926,3.875755894355848e-05,0.03514089807868004,0.0,3.787111806869507,0.4409334733366912,3.963811707496643,0.4585522043094923,4.10778356552124,0.4726467297975776
1048576,3.5993748125620186,10.636060699820518,0.1107491764742008,3.841062187381894e-05,0.03390249935910106,0.0,3.7616008043289186,0.4383609781627782,3.9017794847488405,0.45240688958024045,4.050999536514282,0.46711592206634966
1572864,3.518508232664317,10.550479456782341,0.10341685147091084,3.649096788649331e-05,0.0322141139768064,0.0,3.6795995235443115,0.43004341060445905,3.8239179253578186,0.4446322172585435,4.016087341308594,0.4636971684958282
2097152,3.4009994813241065,10.391460819169879,0.09518736717041065,2.5599089013894627e-05,0.022995136212557554,0.0,3.547618103027344,0.4165019250692361,3.620898389816284,0.424043949137076,3.852636096477508,0.4475076967263474
2621440,3.3185419384390116,10.371591717004776,0.08094498431515262,3.002731773449341e-05,0.02836100198328495,0.0,3.568907928466797,0.41869905923658024,3.7101104617118836,0.43314684634580414,3.8558027029037474,0.44782419713205357
3145728,3.2022422603331506,10.273851102218032,0.07658577264641053,2.6606108349369606e-05,0.024396353401243687,0.0,3.466269874572754,0.40806191601529784,3.5920161128044126,0.42107831433493015,3.7358732271194457,0.43575934986720877
3670016,3.0752790654078126,10.240536345168948,0.05934112311571482,2.9884895866416628e-05,0.026861715130507946,0.0,3.2644864320755005,0.3868248910220158,3.411163592338562,0.402304538255166,3.6740070748329163,0.4294734648388385
4194304,3.023892182856798,10.211944555863738,0.05512293307029381,2.650013371408022e-05,0.02471150830388069,0.0,3.302458906173706,0.3908537783809618,3.430891680717468,0.4043693753402873,3.542069413661957,0.41592849240312146
4718592,2.9401291608810425,10.193401526659727,0.05566445662520891,2.54904045888793e-05,0.025059138424694538,0.0,3.190360498428345,0.37891749910738715,3.2938090801239013,0.38993733883932036,3.4348034381866452,0.4047783104567255
5242880,2.8427670570090413,10.248683569952846,0.044497856585110185,2.9205691951222912e-05,0.028830476105213165,0.0,2.989125299453735,0.3571720502599913,3.099009799957275,0.3690960926334641,3.2172724652290343,0.38179481906946555
5767168,2.7538920287042856,10.170686230063438,0.034763256948906474,2.3578750827368822e-05,0.024020536802709103,0.0,2.861609172821045,0.34318753672058633,2.914945387840271,0.3490558227810696,2.982120358943939,0.35640789807899265
6291456,2.6588527858257294,10.10044303163886,0.03274835038513402,1.7832300628128905e-05,0.017983677331358194,0.0,2.7466466188430787,0.3304477684471461,2.772300672531128,0.33330132742602614,2.8171520328521726,0.33827558437731176
6815744,2.568000431638211,10.063693596050143,0.033622705845260725,1.9746617009985812e-05,0.020000756718218327,0.0,2.650160622596741,0.3196615362620556,2.6698103666305544,0.3218650347926708,2.7095576453208925,0.32631158445462805
7340032,2.4940613647922873,10.085602338425815,0.03715644307317234,2.527595911772096e-05,0.024463664274662733,0.0,2.570266771316528,0.3106668686818328,2.590936017036438,0.3129992883779449,2.627890648841858,0.31716002299250756
7864320,2.449322604108602,9.982846662402153,0.030078989289449964,2.0082450003400254e-05,0.019974734168499708,0.0,2.522131657600403,0.3052205781865607,2.5392013788223267,0.30715425503742777,2.571677963733673,0.3108262340378274
8388608,2.385877300053835,10.043631732463837,0.028108495296351066,3.0640048415797594e-05,0.030930666252970695,0.0,2.4618698596954345,0.2983739872891129,2.486612069606781,0.30118881631529026,2.525155713558197,0.30556333063878416
8912896,2.3589086164720356,10.054998062551022,0.03358843222707719,3.173669480815988e-05,0.0319170244038105,0.0,2.429928517341614,0.2947324560397695,2.4479970812797545,0.2967934553325642,2.5004730319976805,0.3027634391921199
9437184,2.324656571727246,10.014051675796509,0.030021054777506606,2.5887146101410963e-05,0.02403523912653327,0.0,2.4112829208374023,0.2926027587672977,2.433703970909119,0.29516333237682413,2.4857828307151792,0.30109456153155145
9961472,2.2691001035273075,9.861989534460008,0.03355726502127254,1.5165448898457612e-05,0.015172489453107119,0.0,2.340502119064331,0.28449187191283953,2.3634610533714295,0.2871273052937222,2.3999656724929808,0.2913086856503724
10485760,2.207147769164294,9.830094276927412,0.027458722930958857,1.929458747973456e-05,0.019580886233597994,0.0,2.275804328918457,0.2770422152727612,2.294889974594116,0.2792433533706278,2.3354317331314087,0.2839092655561477
11010048,2.1700336560606956,9.736567249521613,0.03472308806811952,1.4923123018206752e-05,0.014749678317457438,0.0,2.237898898124695,0.2726619859290671,2.262332630157471,0.2754867768743625,2.2936519169807434,0.27910065748266755
11534336,2.1353387080598623,9.899967848323286,0.03280170504393709,2.7204748431763903e-05,0.02669085841625929,0.0,2.2004482746124268,0.2683231828080237,2.219858682155609,0.2705733272269215,2.2552392864227295,0.2746672007885931
12058624,2.061853169463575,9.770604440011084,0.028904169564555104,2.5362418011098953e-05,0.025367882568389177,0.0,2.1276655912399294,0.259859940621183,2.1454072117805483,0.2619266935273896,2.192319755554199,0.2673800150700174
12582912,2.024122203467414,9.81902343314141,0.03506217422737734,2.3619506655414568e-05,0.02402760088443756,0.0,2.0933872938156126,0.2558600639131532,2.1126633048057557,0.2581104370927165,2.1476224136352537,0.2621845781443475
13107200,1.9519911692477763,9.69242007099092,0.030694655599774023,1.842847292721217e-05,0.017567846924066544,0.0,2.0198526620864867,0.24724996532871346,2.0408578634262087,0.24971349785161157,2.0859498167037964,0.25499103403046264
13631488,1.9567733108997345,9.726056135259569,0.029650165322237854,2.2256132833575748e-05,0.021787977311760187,0.0,2.0452489376068117,0.25022808485742476,2.0650285601615908,0.25254428957984665,2.110033459663391,0.2578035807879915
14155776,1.899361825780943,9.663318388164043,0.031832054378782004,1.4912124179033981e-05,0.015176993329077959,0.0,1.975279438495636,0.24201175980532397,1.997442466020584,0.2446181238926184,2.046558184623718,0.25038148728659304
14680064,1.8893412363249809,9.78411753475666,0.03345754669993539,2.5756321178960206e-05,0.025778325740247965,0.0,1.9593267917633057,0.24013356775511263,1.981184959411621,0.24270659009414453,2.007468981742859,0.24579608073484027
15204352,1.8655357426032424,9.778599782846868,0.028475131490765193,2.1706465841653255e-05,0.022018673364073038,0.0,1.9398433446884156,0.2378372354538003,1.9646969258785247,0.24076602446228357,1.989957138299942,0.24373824520177023
15728640,1.8474805743899196,9.60091605130583,0.028020662608639668,2.124879707876559e-05,0.021566937677562237,0.0,1.9331930994987487,0.2370528225787567,1.9596692502498627,0.24017390620489798,1.999271959066391,0.24483311433616084
16252928,1.8054798806551844,9.70093276258558,0.03347046517592389,2.2161631875405874e-05,0.02185973571613431,0.0,1.8818676114082336,0.23098852015869098,1.9001461446285248,0.23315028415929295,1.9347009479999542,0.23723070417905245
16777216,1.7845419561490417,9.70070636831224,0.034122766103450886,2.760079684449579e-05,0.027701443061232567,0.0,1.8690111756324768,0.22946664757139046,1.8883585274219512,0.23175644965164732,1.923346482515335,0.23589082215396973
17301504,1.7629971578717232,9.622888975776732,0.03247729741281091,2.6418357791158087e-05,0.026714304462075233,0.0,1.8454618453979492,0.22667610299231233,1.8654872059822083,0.22904930350964792,1.9159399032592774,0.23501632591934452
17825792,1.713331212522462,9.656407989561558,0.028611356880276162,2.053817718206119e-05,0.02092032926157117,0.0,1.803826594352722,0.22173332326721074,1.8269565045833587,0.2244806434458959,1.8627616572380066,0.22872645874246333
18350080,1.7029656099621207,9.50441862642765,0.03206133450999005,1.8779339200136747e-05,0.019092762377113104,0.0,1.7895108103752135,0.22003115732450929,1.8154895842075347,0.22311907072779658,1.8505002510547637,0.22727345788659759
18874368,1.6936751641333103,9.510127284564078,0.03024234465584641,1.5067749564057209e-05,0.014177840668708086,0.0,1.7783329963684082,0.21870116748681334,1.7921160936355591,0.22034102908850928,1.8264862036705016,0.22442481749467702
19398656,1.6853786292485893,9.499639756046236,0.03547494105959004,1.6838761627724352e-05,0.015654190443456173,0.0,1.767161452770233,0.2173711113440273,1.7851583540439606,0.21951337817103744,1.8166801607608796,0.22326047942237448
19922944,1.6651672215666622,9.585683103650808,0.030833833592964766,2.175981678220751e-05,0.02216574316844344,0.0,1.7434364914894105,0.2145438030219211,1.7773916244506835,0.21858912136508502,1.8112532436847686,0.2226158305025172
20447232,1.6489700630772859,9.553469052538276,0.033566449388587216,2.2194090256277832e-05,0.022722939494997263,0.0,1.7322792530059814,0.21321294548924374,1.7540165543556214,0.21580507850414654,1.7956740522384644,0.2207641399865201
20971520,1.640908602392301,9.605516394600272,0.03502566944098362,2.8945981766892448e-05,0.028502412140369415,0.0,1.7239238023757935,0.21221577206388642,1.7448335468769074,0.21471039056187768,1.7767673552036285,0.21851481498391623
21495808,1.5977511666715145,9.47998275142163,0.031902691464381405,1.9212671402257797e-05,0.01954418746754527,0.0,1.6804713487625123,0.20702289385121353,1.7000039875507356,0.20935864602459708,1.7251477813720704,0.21236187437511522
22020096,1.6066022384911776,9.640869949012995,0.03293484436136396,2.9629565819533354e-05,0.029419268015772104,0.0,1.6944804310798645,0.20869836903218197,1.7122590959072113,0.2108229195384277,1.7485410594940185,0.2151524208258786
22544384,1.577244522748515,9.495011464692652,0.03329012258154762,2.421248105299867e-05,0.02425691718235612,0.0,1.6614058017730713,0.20474071887088297,1.6769387185573577,0.20660020185634087,1.7057207775115966,0.21004182083730627
23068672,1.573922187788412,9.440080421045423,0.033861447756976304,1.9947089112903882e-05,0.019976519979536533,0.0,1.652864360809326,0.20371757131041757,1.6694213986396789,0.20570047078751608,1.691147847175598,0.20829990526585518
23592960,1.5331155015155673,9.433103619143367,0.032002582417192116,2.0963161986742307e-05,0.020939233247190714,0.0,1.6117796421051025,0.19879000085743392,1.6263756692409514,0.2005417672042875,1.6588433384895325,0.20443381775539216
24117248,1.50192137574777,9.404475096613169,0.03482204072446393,2.9493250914391922e-05,0.02999716904014349,0.0,1.57945818901062,0.19490637896360785,1.5994284749031067,0.19730666173389877,1.6214003014564513,0.19994478364774726
24641536,1.5165799094829708,9.463216453790665,0.03410322510507058,2.2279929432045265e-05,0.02271032379940152,0.0,1.592476272583008,0.1964713245074523,1.6069867968559266,0.1982145018668533,1.645808653831482,0.20287205847152268
25165824,1.5049997544847429,9.438329856842756,0.033727550045114185,2.137238221966431e-05,0.021756609436124563,0.0,1.5722796082496644,0.19404299353569332,1.5860653162002563,0.1957007674543001,1.6188776016235351,0.19964203362566502
25690112,1.5016632310580462,9.499595925211906,0.03050266592583739,2.5118559031866994e-05,0.02527645882219076,0.0,1.5716384053230286,0.19396585984674242,1.5896747529506683,0.19613462907764467,1.621102737188339,0.19990907484861475
26214400,1.4952241536229849,9.419014952145517,0.02718722380188865,2.074328175183382e-05,0.020716671831905842,0.0,1.5621506571769714,0.1928242486531906,1.5854640901088715,0.19562849140901517,1.608874671459198,0.1984412039984389
26738688,1.488623064942658,9.418964707292616,0.03212502938220041,1.6549669108911758e-05,0.01694159721955657,0.0,1.5513886213302612,0.1915286770492326,1.5689829230308532,0.19364639232321013,1.5987248229980469,0.1972221279178883
27262976,1.49060153006576,9.36225642543286,0.031214758242072094,2.4052193591472815e-05,0.023941357620060444,0.0,1.5542212843894958,0.19186974788169597,1.568949782848358,0.1936424051373531,1.6051588833332062,0.1979949798474383
27787264,1.4861355843022466,9.363327516242862,0.03204789393095098,2.139941142953461e-05,0.021904186811298132,0.0,1.551073670387268,0.1914907520728113,1.5656834900379182,0.19324939716432077,1.5866759705543518,0.19577417473645942
28311552,1.491899395128712,9.47514421120286,0.02993254558788294,2.490789461262466e-05,0.024551978334784508,0.0,1.559924578666687,0.19255632050181815,1.5746025204658507,0.19432240882697593,1.6015562152862548,0.19756226176756564
28835840,1.4744501556269825,9.44657553639263,0.03370568611831004,1.9194565442859357e-05,0.01934671215713024,0.0,1.5413777828216553,0.1903229376266493,1.5627417087554931,0.19289538208680534,1.5906127285957334,0.19624736309147517
29360128,1.4631233883555979,9.403364246711135,0.03173360437915562,2.8288596375602992e-05,0.026892472989857197,0.0,1.529883658885956,0.18893783803171882,1.5479761719703675,0.19111773479097027,1.5806569230556489,0.19505052424535974
29884416,1.4577817285899073,9.457705145701766,0.03286581118646836,2.318768556408557e-05,0.023322556633502245,0.0,1.5312423348426818,0.18910160460176817,1.5479214251041413,0.19111114138449503,1.576414920091629,0.19454039438216086
30408704,1.4659232599660754,9.384238675236702,0.03045923296323849,1.9670769978219482e-05,0.019058698322623968,0.0,1.5478269100189208,0.19109975847548233,1.5665055096149445,0.19334831032300182,1.5911200606822968,0.19630833648155388
30932992,1.4510133021976799,9.364284444600344,0.03071396937866666,1.574799389203463e-05,0.01607581414282322,0.0,1.5256605744361877,0.1884287459453342,1.5473979771137238,0.19104809936448253,1.5726505255699157,0.19408761204522107
31457280,1.4444463469553739,9.29927792120725,0.03250988126114862,2.6048514214949137e-05,0.026665681041777134,0.0,1.5143465161323548,0.18706433973068926,1.5373166382312775,0.18983363558440236,1.556938840150833,0.1921969155031682
31981568,1.4417603013571352,9.318415338173509,0.028424867409853505,1.67465281961654e-05,0.01596852019429207,0.0,1.5186074018478395,0.18757826151071133,1.531502616405487,0.1891329761644822,1.558224148750305,0.1923516394421223
32505856,1.4373586969450116,9.319285348057747,0.031333153924720136,2.2884392254951536e-05,0.023215106688439846,0.0,1.50785551071167,0.18628123788978868,1.5308200180530547,0.18905070222024012,1.5606677281856536,0.19264576828511526
33030144,1.4248683683108538,9.330341366119683,0.028804372983643134,2.3040813095009938e-05,0.023201387375593185,0.0,1.4984698176383973,0.18514849048091042,1.5139832139015197,0.1870205157119973,1.5476620352268218,0.1910799016835103
33554432,1.4214092982001603,9.31149244401604,0.03411909365979682,2.0122017995616304e-05,0.02046135300770402,0.0,1.4963380336761474,0.1848911394793349,1.5147297382354736,0.18711056581471586,1.5607240402698515,0.1926525460519306
34078720,1.4074186151847243,9.185518984682858,0.030845290406034565,2.1014746842240584e-05,0.019803727511316538,0.0,1.4797543168067933,0.18288827383827333,1.497078186273575,0.18498049428535124,1.5256471705436707,0.18842712994706723
34603008,1.3946963786147535,9.24254600610584,0.03212622450593017,2.4310687344097914e-05,0.024718168657273054,0.0,1.4633878946304322,0.18091016196680143,1.480490082502365,0.18297716680728238,1.5044287872314452,0.18586772819813135
35127296,1.3924111190717667,9.16675516217947,0.03297842998199485,2.2090794881357567e-05,0.022303035017102957,0.0,1.4642021417617799,0.1810086099105872,1.4839365839958192,0.18339352276132037,1.5173827135562896,0.18743055765870031
35651584,1.3869275217875838,9.172040517441928,0.03289778375363994,1.94080242841288e-05,0.0186513876542449,0.0,1.4539680719375612,0.1797709790582558,1.4798694133758545,0.1829021796523238,1.5090000641345978,0.18641933878560946
36175872,1.38270373782143,9.224397380836308,0.03291704245617666,2.7867790045377205e-05,0.02819342166185379,0.0,1.454105281829834,0.1797875759567289,1.4766653239727021,0.18251503852123663,1.5119366776943206,0.18677363450847628
36700160,1.3597301593981683,9.178094675764441,0.031391877242981536,1.937179855104887e-05,0.019734080880880356,0.0,1.4286180138587952,0.17670289097429892,1.4508356213569642,0.17939205024460514,1.486094866991043,0.18365422148964705
37224448,1.3439501964021474,9.087386419065297,0.030743673246547587,1.9381861919853804e-05,0.019256995525211096,0.0,1.4141412615776061,0.17494924070958207,1.4286989152431488,0.17671268787262617,1.457167578935623,0.18015796453878008
37748736,1.3301855332683772,8.989790701307356,0.030354841363021023,1.793976779396189e-05,0.017288783565163612,0.0,1.409649407863617,0.1744048909844298,1.4335282683372497,0.17729744355702337,1.4576436924934386,0.18021554647024618
38273024,1.3156333100050688,9.044360799714923,0.032449875714519294,2.4488015867518698e-05,0.024572923313826323,0.0,1.3887132287025452,0.17186631786824247,1.4120924592018127,0.1747009678167204,1.4504683029651642,0.17934761268709676
38797312,1.3193254643119872,9.016897338442504,0.032114480605230256,1.6465495402684382e-05,0.01684764726087451,0.0,1.389806604385376,0.17199894969170937,1.4159609079360962,0.1751697259333953,1.4652534115314484,0.18113571011714624
39321600,1.3198354023043066,9.060706770978868,0.033544191820851665,1.722009612059594e-05,0.017285766545683146,0.0,1.39482079744339,0.17260711592179878,1.420388501882553,0.17570614084166025,1.441910743713379,0.1783121268627923
39845888,1.313032191246748,9.00270386505872,0.03185259549015029,1.6925368086839754e-05,0.017319092992693186,0.0,1.3841951727867128,0.17131818954380673,1.4117717683315276,0.1746621046386252,1.445422590970993,0.17873711698418626
40370176,1.3186153047718108,8.952417668886483,0.03117292610295408,1.8862096489158375e-05,0.019223940558731556,0.0,1.4012161374092102,0.17338260902729985,1.4246546626091003,0.1762228990040937,1.4518014740943908,0.1795088939809184
40894464,1.326750579290092,9.10013550054282,0.030656732900752104,2.0148307804390697e-05,0.020329325925558805,0.0,1.399880313873291,0.17322064601007692,1.4193392753601073,0.17557903364809713,1.4497937023639678,0.17926599874163718
41418752,1.3116207502316684,9.057742161676288,0.030081594369505638,2.002222982433466e-05,0.019439962692558765,0.0,1.394985294342041,0.17262706535186,1.4085361421108247,0.1742699622762336,1.4408746111392974,0.1781867254028564
41943040,1.3229192085564137,8.908151714131236,0.03210968176847473,1.438088325578235e-05,0.014673321507871151,0.0,1.4013373017311097,0.17339729923086145,1.419182950258255,0.17556009534411454,1.4576018214225768,0.1802104825658244
42467328,1.3176494031213224,8.96687538549304,0.03299281104602869,1.6528290373685195e-05,0.016861331649124622,0.0,1.3900979280471801,0.17203428762633877,1.4131828010082246,0.17483309768328326,1.4523524677753448,0.17957554800266773
42991616,1.3319725710898638,9.003167947754264,0.02999085924238898,1.507910489451092e-05,0.0154336579144001,0.0,1.4144872069358825,0.1749911600082672,1.430259472131729,0.17690165945549885,1.4484507155418396,0.17910351532876612
43515904,1.3166108750738204,9.027820500545204,0.03123547445652264,2.6784019723891106e-05,0.026774552650749683,0.0,1.4002301812171936,0.17326306686831794,1.4195269525051117,0.17560176998375776,1.456157908439636,0.18003584929663607
44040192,1.312432443490252,8.952416691929102,0.031071297370232287,1.7248985052731314e-05,0.017068478278815746,0.0,1.3893605113029481,0.17194483716954378,1.4171893417835235,0.1753185644351951,1.4462798285484313,0.17884084642778686
