collected_frames,observations/heightmap_mean,observations/heightmap_std,observations/heightmap_min,observations/heightmap_max,observations/roll_mean,observations/roll_std,observations/roll_min,observations/roll_max,observations/pitch_mean,observations/pitch_std,observations/pitch_min,observations/pitch_max,observations/lin_vel_x_mean,observations/lin_vel_x_std,observations/lin_vel_x_min,observations/lin_vel_x_max,observations/lin_vel_y_mean,observations/lin_vel_y_std,observations/lin_vel_y_min,observations/lin_vel_y_max,observations/lin_vel_z_mean,observations/lin_vel_z_std,observations/lin_vel_z_min,observations/lin_vel_z_max,observations/ang_vel_x_mean,observations/ang_vel_x_std,observations/ang_vel_x_min,observations/ang_vel_x_max,observations/ang_vel_y_mean,observations/ang_vel_y_std,observations/ang_vel_y_min,observations/ang_vel_y_max,observations/ang_vel_z_mean,observations/ang_vel_z_std,observations/ang_vel_z_min,observations/ang_vel_z_max,observations/flipper_fl_mean,observations/flipper_fl_std,observations/flipper_fl_min,observations/flipper_fl_max,observations/flipper_fr_mean,observations/flipper_fr_std,observations/flipper_fr_min,observations/flipper_fr_max,observations/flipper_rl_mean,observations/flipper_rl_std,observations/flipper_rl_min,observations/flipper_rl_max,observations/flipper_rr_mean,observations/flipper_rr_std,observations/flipper_rr_min,observations/flipper_rr_max,observations/goal_x_mean,observations/goal_x_std,observations/goal_x_min,observations/goal_x_max,observations/goal_y_mean,observations/goal_y_std,observations/goal_y_min,observations/goal_y_max,observations/goal_z_mean,observations/goal_z_std,observations/goal_z_min,observations/goal_z_max
55050240,0.014256905065849423,0.9978071451187134,-16.71356964111328,6.211807012557983,0.007899151183664799,0.9768814742565155,-12.327726364135742,12.113099098205566,-0.008269289042800665,0.9786663949489594,-3.4725760221481323,6.90468168258667,0.054914758540689945,0.9926739931106567,-4.112059235572815,4.968622207641602,0.000670503854053095,0.9900546371936798,-8.72355842590332,7.314127445220947,0.0030427335295826197,0.9884393215179443,-7.604124069213867,6.304687023162842,-0.0036218035966157913,0.973734587430954,-11.592319965362549,11.364923000335693,-0.008665236149681732,0.9937029480934143,-8.530914306640625,10.793486595153809,0.0004943905587424524,0.9976111352443695,-8.512206554412842,10.25989818572998,-0.08524650521576405,0.8472592234611511,-2.83651864528656,4.29210889339447,-0.0607565026730299,0.8397779166698456,-3.0105143785476685,4.934921741485596,0.03346906532533467,0.9781487584114075,-3.495004892349243,2.81960129737854,0.041467408707831055,0.978265106678009,-3.592420220375061,2.7431284189224243,-0.011398143600672483,1.0054028034210205,-3.424152135848999,1.693921983242035,-0.011198414023965597,0.9809216558933258,-9.762667655944824,9.544183254241943,0.00969910086132586,0.9975867867469788,-3.914795756340027,4.590396881103516
59244544,0.015619203681126237,0.9927439987659454,-16.803569793701172,6.442159652709961,0.007711754064075649,0.954899251461029,-11.906857967376709,10.98784875869751,0.00499046198092401,0.9642916619777679,-3.7490445375442505,7.4251275062561035,0.05525591177865863,0.9925565123558044,-3.1197524070739746,4.5096904039382935,0.0010001384071074426,0.9891067743301392,-6.583399772644043,8.317338228225708,0.006965503329411149,0.9942162036895752,-7.814029216766357,6.94805383682251,-0.004864400660153478,0.9746372997760773,-9.650578498840332,11.448824405670166,-0.01652735425159335,0.9921769499778748,-8.337807655334473,9.80290699005127,0.000524358831171412,0.999155580997467,-7.569348573684692,9.181999206542969,-0.08732708916068077,0.853189080953598,-2.7201417684555054,4.451759576797485,-0.07935168221592903,0.8638843595981598,-2.9499175548553467,4.718538761138916,0.030896845390088856,0.9785935878753662,-3.3529551029205322,2.8078750371932983,0.04364693246316165,0.9903208017349243,-3.521324634552002,2.6977133750915527,-0.004673139192163944,1.0025807321071625,-3.3891613483428955,1.682807981967926,-0.004114339943043888,0.9511640071868896,-10.233534336090088,10.347424983978271,0.013255328172817826,0.9892719686031342,-4.045958161354065,4.663209438323975
63438848,0.011790526565164328,0.9934814274311066,-16.85982894897461,6.15069317817688,0.011012202128767967,0.9564269781112671,-12.894769191741943,10.626415252685547,0.014054414350539446,0.9593764543533325,-3.5928226709365845,7.301904201507568,0.0466626426205039,0.9959973096847534,-3.7783215045928955,4.252914547920227,0.001777999015757814,0.9899521768093109,-8.965158939361572,6.387280702590942,0.010427904082462192,0.9965105354785919,-6.967895746231079,6.50909161567688,-0.0028554319869726896,0.9773695766925812,-10.68398904800415,9.887311935424805,-0.01659880392253399,0.9925273656845093,-9.178942680358887,11.17144250869751,-0.0005535152085940354,0.998111367225647,-7.702209949493408,8.117642641067505,-0.12442946806550026,0.8521694839000702,-2.8379443883895874,4.396188497543335,-0.08696448057889938,0.8731834888458252,-2.8035194873809814,5.034852504730225,0.02735910122282803,0.9902756214141846,-3.400467038154602,2.8957343101501465,0.041808970214333385,1.0000858306884766,-3.4106467962265015,2.676172137260437,-0.0004594281781464815,1.0025290846824646,-3.336403965950012,1.6754023432731628,-0.0024779709056019783,0.9575793147087097,-10.45319652557373,8.404329061508179,0.013411336112767458,0.9802981317043304,-4.220660924911499,4.7429563999176025
67633152,0.013838563754688948,0.9914999306201935,-16.83051586151123,6.212069272994995,0.005981669411994517,0.9435728490352631,-9.93268871307373,9.329796314239502,0.009055486181750894,0.9580710530281067,-3.8462733030319214,6.808103799819946,0.045451849000528455,0.9969916641712189,-3.382635712623596,4.692901134490967,0.0018444525194354355,0.9868557751178741,-8.104415655136108,7.070126533508301,0.011229354422539473,0.9952323734760284,-7.471829652786255,6.218595504760742,-0.0018455684767104685,0.9707401990890503,-10.856428146362305,10.90694284439087,-0.019536217674613,0.9932212233543396,-9.064374446868896,9.531404495239258,3.5000426578335464e-05,0.9978655576705933,-8.597002744674683,10.24841594696045,-0.11717317998409271,0.8365733325481415,-2.8879936933517456,4.924917936325073,-0.0870349258184433,0.873298168182373,-3.115465521812439,4.462312698364258,0.03479157283436507,1.0032420754432678,-3.356749415397644,2.8467698097229004,0.05186962510924786,1.0060335397720337,-3.3302788734436035,2.4650020599365234,0.0005927275633439422,1.0035640597343445,-3.3558647632598877,1.6764262318611145,-0.007939878269098699,0.9534723460674286,-9.897430419921875,12.550357818603516,0.01660135551355779,0.9783472120761871,-4.418634414672852,4.71496057510376
71827456,0.007177315157605335,0.997940182685852,-16.41188621520996,6.442261219024658,0.002170497005863581,0.96455118060112,-11.887196063995361,11.56177282333374,0.006311942765023559,0.9729381203651428,-3.5808141231536865,8.796016693115234,0.047924424055963755,0.9921180307865143,-4.209482192993164,5.014487266540527,0.0007434369763359427,0.9919147491455078,-7.775311708450317,7.615993976593018,0.009582426864653826,0.9972092807292938,-7.512690544128418,6.936133623123169,-0.0026413972955197096,0.9832812249660492,-10.03227949142456,10.474937438964844,-0.015183156123384833,0.9982011020183563,-10.226255893707275,11.512618064880371,0.0002496639499440789,0.9997170567512512,-9.355014085769653,9.377831935882568,-0.1026785708963871,0.8624038696289062,-3.2123202085494995,4.684462785720825,-0.06842071190476418,0.89943727850914,-3.320332407951355,4.56566596031189,0.03606446291087195,0.998687744140625,-3.518854022026062,2.7853955030441284,0.039746493042912334,1.009250521659851,-3.657332181930542,2.527048110961914,-0.0030735504115000367,1.0009669065475464,-3.2846022844314575,1.6780529022216797,-0.002064530737698078,0.9434888660907745,-9.693628787994385,10.268021583557129,0.010947262169793248,0.9895521402359009,-4.16912317276001,4.634123086929321
