collected_frames,state/lin_velocity,state/lin_velocity_max,state/lin_velocity_min,state/ang_velocity,state/ang_velocity_max,state/ang_velocity_min,state/heading_err_deg,state/heading_err_deg_max,state/heading_err_deg_min,state/yaw_rate,state/yaw_rate_max,state/yaw_rate_min,state/roll,state/roll_max,state/roll_min,state/pitch,state/pitch_max,state/pitch_min,state/success_lin_velocity,state/lin_vel_mean,state/lin_vel_max,state/lin_vel_min,state/ang_vel_mean,state/ang_vel_max,state/ang_vel_min,state/roll_rate_mean,state/pitch_rate_mean,state/yaw_rate_mean,state/vel_fwd_mean,state/vel_lat_abs_mean,state/v_toward_mean,state/approach_frac,state/heading_err_deg_mean,state/roll_deg_mean,state/roll_deg_max,state/roll_deg_min,state/pitch_deg_mean,state/pitch_deg_max,state/pitch_deg_min,state/dist_to_goal,state/clearance_mean,state/clearance_min,state/clearance_max,state/pct_healthy
49807360,0.39818811014993116,1.1877039723331109,0.002347283888674667,0.3077736533014104,2.6753517971374094,0.005737150467979291,0.8511571644453966,164.98488342761993,-159.20646104216576,-0.00024839560698097785,0.7829553169431165,-0.6603300177375786,-0.001796934062937794,0.7596135839121416,-0.7913260536734015,-0.023288330012292136,0.5784180797636509,-0.48538248729892075,0.6461220578057691,0.39837675919989124,1.2144580475287512,0.002347283888674667,0.30786433501634747,2.7045634645037353,0.005737150467979291,0.1615755638340488,0.20809078606544062,0.045708345794992056,0.37263418087968603,0.030354876806086395,0.35023456648923457,0.7222743851598352,5.7906332379207015,2.828613258432597,51.11674416437745,6.675145622642153e-05,6.153941262513399,33.99068948253989,9.417178655975883e-05,3.930102567654103,0.048903768649324775,-0.076319566112943,0.3545800585998222,1.0
50331648,0.39786687574815005,1.1789829577319324,0.00222146789015909,0.305934474861715,2.699540189933032,0.005706340553274458,0.6453196864240454,164.95625934004784,-160.90367509424686,-0.0001646746398336063,0.7698421078384854,-0.6495214638416655,-0.003283229511414909,0.7351682810112834,-0.8202655701315962,-0.022749755931727123,0.5680360579281114,-0.47485805582255125,0.649156800005585,0.3980438624857925,1.2050030617974699,0.00222146789015909,0.3060208240058273,2.7383927404880524,0.005706340553274458,0.16011358439573087,0.2072985716513358,0.04538196395151317,0.37225662352284417,0.030036186042707413,0.3504634073469788,0.7243094742298126,5.665492401458323,2.843513287138194,51.211967907845974,7.135781671518959e-05,6.128510616719723,33.42634400725365,9.24257732017545e-05,3.9209816604852676,0.04933373333187774,-0.07514651241945103,0.3577094892389141,1.0
50855936,0.4552243978778521,1.1719631242752075,0.014526739210424845,0.2723600931217273,2.605312138746182,0.005061532354514687,0.542895989313644,132.6714731829365,-130.57425022323926,0.0004241162979426842,0.6153071393693487,-0.6189764277202388,-0.0015937838962039072,0.6409975236887112,-0.6524300393734788,-0.01954353234013979,0.5581518663898654,-0.4087572133514914,0.5214375928044319,0.40067575534339994,1.192397745209746,0.0023284049788969696,0.308958986424841,2.687670804793015,0.005926784320024581,0.1622036172193475,0.2089255477185361,0.0456340723685571,0.3746423878474161,0.03057959668149124,0.3545162611408159,0.7268741735024378,5.480251568369567,2.8746539494022727,51.420011818408966,6.816324510848515e-05,6.09705314040184,33.376666624099016,9.87673585222601e-05,3.929833526723087,0.04954172982979799,-0.07554315176093951,0.3495270463754423,1.0
51380224,0.39836622279835865,1.1741703171283007,0.002375050603411921,0.3112309108255431,2.6590131612028927,0.005858401196917384,0.38072972415443473,144.95209601946246,-158.066382676363,0.00019520720162802263,0.7557559355780065,-0.6648397712560836,-0.0031916002276523026,0.7074481432791799,-0.702833786373958,-0.020895163357636193,0.5714658176293597,-0.4731938302866183,0.6540956674143672,0.4383348983268593,1.185082082506095,0.01089258934664528,0.2839937554237163,2.635832448115694,0.005296012969942002,0.14573556287910475,0.19361203565984686,0.043369291377445315,0.417615652188798,0.026590072760950323,0.3993913353568761,0.7778126553884733,4.816729771456394,2.24268283682525,42.56127600499786,5.041894583426257e-05,5.272435927451327,32.60443002358514,6.753527443221884e-05,3.9179866578534384,0.042999298021037656,-0.07241340474199469,0.31929492516982777,1.0
51904512,0.40045392274623737,1.163960520294495,0.0022248838181262443,0.30703169852495193,2.6717165999580175,0.005721529361238709,0.24230943537986604,165.22349977493286,-160.46090179681778,0.00016259326924306094,0.7894996400573291,-0.6515791061683558,-0.002904808441792639,0.716842103516683,-0.8006488581886515,-0.02101152253271721,0.5969979253131896,-0.4815188384382054,0.6501889086794108,0.4006175544927828,1.175859374110587,0.0022248838181262443,0.3070578209590167,2.68909249198623,0.005721529361238709,0.16124221158679575,0.20745390781667084,0.045771029304887634,0.3747635092586279,0.030330131179653108,0.3521663650753908,0.7242057619150728,5.762415058910847,2.8766166772693396,48.80727765709162,6.607865504916488e-05,6.081127140671015,34.65621368587017,7.866687335392197e-05,3.9163005272857845,0.049638698721537367,-0.07629480009200051,0.3230605233111419,1.0
52428800,0.4041766940499656,1.1841373896459118,0.0023781955214303707,0.3074805152718909,2.7009810267481953,0.006067376561702531,0.3488584377574284,165.28679037094116,-161.69202956557274,4.7158033785521525e-05,0.7871253496268764,-0.6621239347441588,-0.0013903281399940681,0.7585060964338481,-0.7004688340239227,-0.022619103705437738,0.575121229281649,-0.47649467701558024,0.646318705403246,0.4043494699290022,1.2076999890850857,0.0023781955214303707,0.3075574671966024,2.7311453907750547,0.006067376561702531,0.1617088758503087,0.20769999522599392,0.04570559007697739,0.37851550529012457,0.0305170751089463,0.3563606386887841,0.7279870987404138,5.714338392019272,2.7929120818153024,48.65145115554333,6.711923809998854e-05,6.084120818413794,33.79047594591975,8.404106057033345e-05,3.9163412884809077,0.04922798385086935,-0.07747702649794519,0.3613497782498598,1.0
52953088,0.40335438679903746,1.1745066741714254,0.002285565034924275,0.304819073760882,2.731440561823547,0.005719222782062161,0.02794441569949413,164.98567682504654,-160.6751095354557,0.0003593337751546244,0.7957134111202322,-0.6478172893985175,-0.0043439350075118455,0.7457738406956196,-0.8188692753901705,-0.023558508799396805,0.5702244862914085,-0.4809099558624439,0.6506355064921081,0.4035197772900574,1.1955725385341793,0.002285565034924275,0.3048989735543728,2.7643119911663234,0.005718832225028336,0.1598134618543554,0.20598630062886514,0.04564358295465354,0.3782911090529524,0.030068228450545575,0.35679538670228794,0.7321166236652061,5.673816989175975,2.916309541091323,52.102177515625954,6.216105873411981e-05,6.0729681281372905,33.396039474755526,7.843842852314764e-05,3.9083055555820465,0.04932952066155849,-0.07713834155583754,0.34988244785927236,1.0
53477376,0.4001896841218695,1.1679826417239383,0.0020812736230730877,0.30270693701459095,2.707878797315061,0.005492049077844285,0.4648644417648029,164.24521732330322,-156.93698166310787,0.0002820437686823496,0.770022303040605,-0.6376126653631218,-0.005099058202496565,0.7166604328667745,-0.7720975192496553,-0.027006240481568966,0.57492110284511,-0.4843405381543562,0.6454577645054087,0.4003493638592772,1.1948774758493528,0.0020812736230730877,0.3027694435440935,2.7365957549773157,0.005492049077844285,0.15835020446684211,0.20474217718583532,0.04554139385436429,0.37536236352752894,0.02958380108975689,0.3557945678476244,0.7310116754379123,5.514080165885389,2.840540997684002,48.865927681326866,6.148438746965412e-05,6.04983224067837,33.75107653439045,7.587332102035327e-05,3.923986235167831,0.048039053050160874,-0.07765714725246653,0.36006950575392693,1.0
54001664,0.40258851589169353,1.1819735469762236,0.0026120468151304976,0.30262673407560214,2.6757693744730204,0.006270919618600601,0.37690246355987256,164.95306554436684,-159.5274721980095,0.00030932470340516716,0.7469230646383949,-0.6221049062442034,-0.004809979666163144,0.7356095366412774,-0.7563842040253803,-0.027385749661334557,0.5782526569673792,-0.47415496059693396,0.6480114768492058,0.4027421154314652,1.2090311634819955,0.0026120468151304976,0.3026906500454061,2.6997004041913897,0.006270919618600601,0.15729656431358308,0.20553585668676533,0.045214543177280575,0.3781870061648078,0.029252430413180264,0.3593589880038053,0.7351711239898577,5.137716223485768,2.726319570094347,49.86556828767061,6.202927355093701e-05,6.0660119615495205,33.985025603324175,9.559043853457454e-05,3.9212968042120337,0.0475919637538027,-0.07752272946527228,0.35530524200294167,1.0
54525952,0.4035475589334965,1.176437191083096,0.002263357896396201,0.3042745158309117,2.696595604531467,0.005637048617785467,-0.006603799659956167,164.71952161192894,-160.61033530533314,0.00039757510047788713,0.7657998512731865,-0.6408068452437874,-0.0063944468812451305,0.7173852351261303,-0.9005043379729614,-0.027257659116003197,0.5819367113872431,-0.4938161940081045,0.6466185755562037,0.4037190558738075,1.2012445005821064,0.002263357896396201,0.3043515150202438,2.727695776615292,0.005637048617785467,0.15868675024830736,0.2062682286486961,0.045262544095749035,0.3791766103822738,0.029660809213964967,0.3580073058255948,0.7330004295799881,5.5718852980062366,2.8099053450860083,54.07436642795801,6.199513254284694e-05,6.075843878090382,34.35793437063694,8.428757254425046e-05,3.911861634347588,0.048432775191031396,-0.0776240702252835,0.3680024074856192,1.0
