collected_frames,grad_contrib/shaping,grad_contrib/joint_ang_from_flat_penalty,grad_contrib/joint_angle_var_penalty,grad_contrib/roll_penalty,grad_contrib/roll_rate_penalty,grad_contrib/pitch_penalty,grad_contrib/pitch_rate_penalty,grad_contrib/shock_penalty,grad_contrib/clearance,grad_contrib/action_bonus,grad_contrib/flipper_action_bonus,grad_contrib/terminal_bonus
524288,0.3292260836066185,0.04403737954212894,0.02789609911878588,-0.0008437650146733475,-0.01105077885242629,0.03067900650370147,0.0806855752591863,-0.003415221981799479,0.00014541468644612232,0.41736780695786146,0.01763307514807371,0.03701979332829848
1048576,0.6395166318931379,0.009610182065989311,0.005118293747175393,-0.0007905444399948254,0.0017738463291102813,0.01606712488423894,0.014767928753373039,-0.00149322810164408,0.0002574102139689145,0.30811798307468474,0.0016212746642142305,-0.0008655518324683024
1572864,0.44283320870512016,0.02435921803678976,0.018480926879500287,0.0056501025151009555,0.024240058795876165,-0.034421680815167124,0.01646242450340803,-0.0018554365521272255,-0.0006404512040370415,0.4190150141640284,-0.008013218657204958,0.004028259171639856
2097152,0.5656497305982124,0.013214085282211456,0.008780177465768006,-0.0024130374866171106,-0.004002875698761045,0.005004929955955846,0.01834044914701322,-0.0021907474305614717,-0.001530813957743357,0.3677062183915402,-0.008925670805278316,-0.002241263780337489
2621440,-0.5569399489155609,0.0024258054800983322,0.002623916615526355,-0.008487292373777275,-0.019318764770774963,-0.014973444813981858,-0.00012421665908145,-8.775381152955601e-05,-0.002544006600544718,-0.3838920431781752,-0.0017724016945961489,0.006810405086353257
3145728,-0.5336339328988411,0.0037938827876679024,0.003397646591544586,-0.015640177095467257,-0.018453533093850408,-0.026152934879413548,0.0036812574629186585,-0.00011805536318654015,-0.0020928156501670903,-0.30581737858825175,-0.0036502306967379364,0.08356815489195327
3670016,-0.4848202009562849,0.00445372031150531,0.0028836965830488104,-0.03719868350729157,0.002445573454699902,-0.04148886844025175,0.016848373033631875,-0.0005507947200937688,-0.00390472601318576,-0.18498961590998717,-0.013155991823789423,0.20725975524622975
4194304,-0.4833061299855486,0.0017719233275434413,0.0012899355281171597,-0.015049185954834692,0.0033470350609460207,-0.02594698576041657,0.008210649560907474,-3.942432299856793e-05,-0.0019727029502337973,-0.23886609430922492,-0.0016964242698450241,0.21850350896938373
4718592,-0.42818634724211246,0.0036574198261107712,0.005576782356470396,-0.018184140641489946,0.017111478861199837,-0.045894616365070556,0.010998323855106826,0.0005625508706871454,-0.002238270712035453,-0.046448327152067294,-0.021667175374988103,0.3994745667426612
5242880,0.24568931479177183,0.0208719821047555,0.026785582520731523,0.01696917088986936,0.1070099655926306,-0.1291615281781464,0.04168166446202504,7.29610320227557e-05,-0.013204424844728654,0.043239500596597154,0.006698626889175395,-0.3486152780975458
