collected_frames,action/v_mean,action/v_std,action/w_mean,action/w_std,action/flipper_fl_mean,action/flipper_fl_std,action/flipper_fr_mean,action/flipper_fr_std,action/flipper_rl_mean,action/flipper_rl_std,action/flipper_rr_mean,action/flipper_rr_std
131072,-0.0005501424893736839,0.6260009407997131,-0.010330942459404469,0.6179094314575195,0.03641059994697571,0.6394908428192139,-0.01852034032344818,0.6182770133018494,0.018175626173615456,0.6309516429901123,-0.0067968787625432014,0.619480550289154
262144,0.07626821845769882,0.6189628839492798,-0.007200969848781824,0.6128692626953125,0.0435863621532917,0.6364636421203613,-0.013931605033576488,0.6156670451164246,0.01766388677060604,0.6247682571411133,-0.002684753853827715,0.6200459003448486
393216,0.1559804379940033,0.6126641035079956,-0.005076647270470858,0.6143257021903992,0.04821479320526123,0.6377399563789368,-0.006330524105578661,0.6170480847358704,0.027160359546542168,0.624466061592102,-0.005386275239288807,0.6196559071540833
524288,0.21567261219024658,0.6027779579162598,-0.013582117855548859,0.6154382824897766,0.06382323801517487,0.6371350288391113,0.004286918789148331,0.6167120337486267,0.028638720512390137,0.6289133429527283,-0.012757893651723862,0.6218591928482056
655360,0.2545202374458313,0.5789156556129456,-0.0011773417936637998,0.6082180142402649,0.07186940312385559,0.6323548555374146,0.02457081899046898,0.6150210499763489,0.041216954588890076,0.6213220953941345,0.00038769771344959736,0.6180671453475952
786432,0.29720115661621094,0.5748934149742126,-0.002390308305621147,0.6124913096427917,0.07952290028333664,0.6363874077796936,0.019514942541718483,0.6154962182044983,0.04804817587137222,0.62510746717453,0.000983544159680605,0.6236438751220703
917504,0.3365200459957123,0.5724735260009766,0.005439640022814274,0.6167615652084351,0.08522273600101471,0.6387965679168701,0.03551366180181503,0.6193815469741821,0.0427943654358387,0.6324613094329834,-0.0038180260453373194,0.6272682547569275
1048576,0.35986989736557007,0.5574584603309631,0.026250895112752914,0.6151527166366577,0.08106230199337006,0.6370849013328552,0.048198163509368896,0.6156317591667175,0.027253344655036926,0.6293654441833496,0.005920771975070238,0.6219014525413513
1179648,0.39966845512390137,0.5444588661193848,0.02765374258160591,0.6173000931739807,0.08137353509664536,0.6365420818328857,0.048272766172885895,0.6137065887451172,0.019409388303756714,0.6305176615715027,0.0037671751342713833,0.6178112626075745
1310720,0.41170358657836914,0.5209001898765564,0.025934014469385147,0.6085790991783142,0.08086223155260086,0.6326273679733276,0.06525428593158722,0.6083117127418518,0.036132488399744034,0.6143985986709595,0.023693742230534554,0.614158034324646
1441792,0.46071529388427734,0.5292606353759766,0.02088772878050804,0.6183173656463623,0.09417478740215302,0.6392822265625,0.04174099117517471,0.6219951510429382,-0.00015233791782520711,0.629176914691925,-0.028426077216863632,0.6241021156311035
1572864,0.4575858414173126,0.5246677398681641,0.031084397807717323,0.6139169335365295,0.08432585746049881,0.6388615369796753,0.05287211388349533,0.619310736656189,-0.024151628836989403,0.6228622794151306,-0.021646618843078613,0.6211068630218506
1703936,0.4796907901763916,0.5171872973442078,0.019894840195775032,0.6182544231414795,0.09306950122117996,0.6359004974365234,0.04902169108390808,0.6146217584609985,-0.04911721497774124,0.6230689287185669,-0.023177053779363632,0.6236992478370667
1835008,0.5033115744590759,0.5059238076210022,0.015754126012325287,0.6181386113166809,0.11164527386426926,0.6363580226898193,0.06152425706386566,0.6149511337280273,-0.06064344942569733,0.6264563798904419,-0.02698352187871933,0.6249476671218872
1966080,0.5253518223762512,0.48455673456192017,0.017926378175616264,0.6176854968070984,0.12250550836324692,0.6293798089027405,0.06385266035795212,0.6132268905639648,-0.06339220702648163,0.621192455291748,-0.026527173817157745,0.6214379668235779
2097152,0.5470540523529053,0.4831804633140564,0.011201595887541771,0.6205648183822632,0.10247546434402466,0.6323056817054749,0.031637582927942276,0.6167194843292236,-0.08137460798025131,0.6271241903305054,-0.04416164010763168,0.6274489164352417
2228224,0.5486610531806946,0.4786226451396942,0.017488442361354828,0.6187187433242798,0.10006475448608398,0.6293960809707642,0.03717073053121567,0.61957186460495,-0.08266472816467285,0.6210736632347107,-0.034765973687171936,0.6259017586708069
2359296,0.5621942281723022,0.47087597846984863,0.009493852034211159,0.6160106658935547,0.10418585687875748,0.6261357069015503,0.03750239312648773,0.6229069828987122,-0.07879060506820679,0.6192415952682495,-0.03534844517707825,0.629030168056488
2490368,0.5720989108085632,0.46083784103393555,0.022182635962963104,0.6153930425643921,0.1196446567773819,0.623741090297699,0.05615972727537155,0.6155608892440796,-0.05790542811155319,0.6188070774078369,-0.039997898042201996,0.6250202655792236
2621440,0.5969098806381226,0.4561985433101654,0.01764758676290512,0.6217139959335327,0.10866774618625641,0.6245889663696289,0.04507219046354294,0.6244348883628845,-0.040612127631902695,0.6257758736610413,-0.05343067646026611,0.6317125558853149
2752512,0.604771614074707,0.4474617838859558,0.033187348395586014,0.6219998002052307,0.10512720048427582,0.625812292098999,0.04290303587913513,0.623327374458313,-0.03952125087380409,0.6261950731277466,-0.0537676103413105,0.6222483515739441
2883584,0.5964099764823914,0.44688111543655396,0.02348514087498188,0.6124674081802368,0.12156932801008224,0.6253308057785034,0.053148530423641205,0.6203519105911255,0.002519870176911354,0.6225939393043518,-0.061690058559179306,0.6183722019195557
3014656,0.6275749802589417,0.4388244152069092,0.01253763772547245,0.618712306022644,0.08901775628328323,0.6265904903411865,0.05426984652876854,0.6287642121315002,-0.02914661541581154,0.630122184753418,-0.047150805592536926,0.6268924474716187
3145728,0.6367852687835693,0.43041783571243286,-7.440720219165087e-05,0.6166857481002808,0.08853408694267273,0.6284194588661194,0.028505420312285423,0.6337348222732544,-0.035946428775787354,0.6267625093460083,-0.048283860087394714,0.6274663209915161
3276800,0.6590495109558105,0.41219964623451233,0.0020077675580978394,0.6082152724266052,0.08487546443939209,0.6280185580253601,0.030219372361898422,0.6277225613594055,-0.03821083903312683,0.622816264629364,-0.05084662511944771,0.6241614818572998
3407872,0.6541339159011841,0.40914756059646606,0.011008365079760551,0.6019336581230164,0.09772489964962006,0.625015914440155,0.02920980378985405,0.6213103532791138,-0.025242004543542862,0.620506763458252,-0.03846893832087517,0.6196032166481018
3538944,0.6672956943511963,0.4039382040500641,0.004437720403075218,0.604953944683075,0.08492031693458557,0.6264880299568176,0.0194680318236351,0.6228742003440857,-0.04975159466266632,0.6230469346046448,-0.06787383556365967,0.6221297979354858
3670016,0.6717205047607422,0.39770933985710144,0.01585930958390236,0.6043130159378052,0.0952749252319336,0.6256423592567444,0.019211331382393837,0.6177248954772949,-0.045408930629491806,0.6222643852233887,-0.05263131856918335,0.6193138360977173
3801088,0.6864774227142334,0.3887055516242981,0.006599428132176399,0.6061074137687683,0.09094995260238647,0.625440776348114,0.00805138610303402,0.6222889423370361,-0.04223078861832619,0.6240938305854797,-0.05708151310682297,0.6182530522346497
