collected_frames,grad_contrib/shaping,grad_contrib/joint_ang_from_flat_penalty,grad_contrib/joint_angle_var_penalty,grad_contrib/roll_penalty,grad_contrib/roll_rate_penalty,grad_contrib/pitch_penalty,grad_contrib/pitch_rate_penalty,grad_contrib/shock_penalty,grad_contrib/clearance,grad_contrib/action_bonus,grad_contrib/flipper_action_bonus,grad_contrib/terminal_bonus
11272192,-0.29185672973402815,-0.02669259572795133,-0.008057260337094871,-0.013301367545692501,-0.008555751928062775,-0.018890358243918874,-0.0028167924257605677,0.011573515611917287,-0.004590858330052436,-0.5559091188113509,-0.01882408767414976,-0.03893156363002055
11403264,-0.28746655358424616,-0.02356654617072671,-0.0032008967360904333,0.0003629783642651174,0.03094729810475997,0.05144539158789061,0.0012764154651726527,0.014081106862502793,0.008760963141802648,-0.4891558974756025,-0.01222466812939525,-0.07751128437754516
11534336,0.1555225617734886,0.006749587253091801,-0.009387975267991155,-0.015962847871742538,-0.010941314668272941,0.017241128764288186,-0.004406939081859564,-0.02281679668405827,-0.011358310490277605,0.6262192527341732,-0.019913839251819034,0.09947944615893704
11665408,-0.2669848962190842,-0.02723096569915547,-0.03731578290389359,-0.023035566563906148,-0.08397590488183918,-0.07372223332543641,-0.07245488993765328,0.04899708011340377,-0.015048071558639551,-0.25370857325280677,0.07815882286711351,-0.019367212677068067
11796480,-0.18290119604940744,-0.010185610765413713,-0.016699712900891464,-0.006104991431878693,0.006018969694785077,0.04202518960998776,0.012594007039525092,-0.00647227126574406,0.012666816317561483,-0.5383070570927175,0.008552809191002219,-0.15747136864108544
11927552,-0.18698187897197047,-0.024522949245738227,-0.006763401898751829,-0.00840993806572983,-0.020737030618367857,0.015253765493001394,-0.011463954808965691,0.006235471038908795,-0.002249843851341384,-0.5166228994770663,-0.032850976287270496,-0.1679078902428877
12058624,-0.1540358011973343,-0.006173110731505098,0.004914520910880105,0.04912641251466613,0.033910051282398906,0.009576921791043526,0.027185771791353522,0.014330717285874884,-0.007506781141699793,-0.6570049942915163,0.005207565277835239,-0.0310273517838922
12189696,-0.16597772282540493,0.00548408275139209,-0.0022288041459751088,0.043793705318311386,-0.00016485050455373866,-0.09578716406979798,-0.008771114483624276,0.004132944274237405,0.012959842580926405,-0.4316949960617397,0.03289969299876118,0.1961050799852758
12320768,0.009277124715618472,-0.004949004963083083,-0.003649783209136143,-0.05039478322576718,0.02258687286269195,-0.050672044703650825,0.04831786865716335,0.022037284816073463,-0.015509955630487097,-0.7445533591635368,-0.01917065678021796,-0.00888126127257366
12451840,0.2539132235420444,-0.03562436230889048,-0.015277691933099968,-0.05868937105059859,-0.129434104090765,-0.1630851459102594,-0.002337107541173925,-0.022598549239835772,-0.04995548911873332,0.1534415556004374,-0.0016368355535052068,-0.11400656411065654
12582912,-0.0298088427838545,-0.02151060464227594,0.000587447822682162,0.02322099221909024,-0.017288873087352816,-0.0021449447350410634,-0.007013453437382814,-0.03303377286722855,-0.0032750439843410345,-0.7612153089494059,-0.030257949801125325,0.07064276567021961
12713984,-0.135528392087572,-0.004013285288419622,-0.014952125561085626,-0.09372541886840387,-0.08888782754633458,-0.1149772490268338,-0.018290490120453636,0.011864345720892792,-0.006620288342181557,-0.16359686901132311,0.05067930798013114,-0.29686440044636825
12845056,-0.2610933848323751,-0.027307694446201184,-0.04154214194248835,-0.049600883898634394,-0.08048567354426464,0.010521459016710928,0.055811898337886814,-0.0006536169710832035,-0.05865558970759143,-0.03175250160615862,-0.003454527459085284,-0.3791206282375201
12976128,0.23808553144720965,0.016314467594329172,0.03162111700020819,-0.002683598644717169,-0.04763887533902873,0.015465280347415221,-0.021426229362886986,-0.03255552679652012,-0.0011926598609121194,0.520240449081745,-0.07153242152662255,-0.0012438429984050327
13107200,0.0038767441754024045,0.006589850358767804,0.008412565222752924,0.003935161600166794,0.013467211656170281,0.03288889300450542,0.0018156912787335242,0.014066174947342615,0.003770977290491245,-0.36164267721192994,0.02871982274407504,0.520814230509662
13238272,-0.08820587402284669,-0.0013309944577931923,-0.004039900917975085,-0.00821237998170948,-0.016509980900884087,-0.02068570370568426,0.018663037916261383,0.009207082189922524,-0.001923474402233683,-0.516936610742072,0.000635956170703161,-0.3136490045919144
13369344,-0.22215485440497748,-0.008987903340070122,-0.006193685013744373,-0.008585420651176552,-0.01046205317877501,-0.024804630219247014,-0.0016789711626802773,0.012481295036109364,-0.007713274990818827,-0.6700463397631276,-0.003582713640288346,0.023308858598985124
13500416,-0.16925452271714472,-0.018372668485953838,-0.00731470243987057,-0.00809274429389404,-0.0014310449895275892,-0.013148383232333138,0.009328292800687494,0.012727953880390738,-0.004351966404345018,-0.5785923373329221,0.015690247941074452,-0.1616951354818562
13631488,-0.1691837066154553,-0.0017112176605563795,0.008669770725193267,-0.027472479142033705,-0.02471086433557236,-0.008487303726012857,-0.030887992118194766,0.009030145257972683,-0.0137633484935699,-0.5438987966732982,0.018307885341929873,-0.14387648991021074
13762560,0.11496196064294638,-0.005656500914604444,0.012212827546986727,-0.014747306437063547,-0.03624350654926973,0.012922393724037367,-0.009455513371605736,0.02602450702260659,-0.03100671504325541,0.3474187993899616,0.022535723042312886,0.36681424631534953
13893632,-0.24035983934620772,-0.02069417669691297,-0.006985419515975341,-0.0004902530108675692,0.0008264882645782816,-0.031250572184230496,0.00426630652933222,0.007892477497668712,-0.009248210118141512,-0.5984231168423474,-0.005565480189154421,0.0739976598045834
