collected_frames,state/lin_velocity,state/lin_velocity_max,state/lin_velocity_min,state/ang_velocity,state/ang_velocity_max,state/ang_velocity_min,state/roll,state/roll_max,state/roll_min,state/pitch,state/pitch_max,state/pitch_min,state/success_lin_velocity,state/lin_vel_mean,state/lin_vel_max,state/lin_vel_min,state/ang_vel_mean,state/ang_vel_max,state/ang_vel_min,state/roll_deg_mean,state/roll_deg_max,state/roll_deg_min,state/pitch_deg_mean,state/pitch_deg_max,state/pitch_deg_min,state/dist_to_goal,state/clearance_mean,state/clearance_min,state/clearance_max,state/pct_healthy
131072,,,,,,,,,,,,,,0.332825226476416,1.7653266149573028,0.007029693548247451,0.3093889030860737,2.924514685757458,0.003136259623715887,3.5471237829478923,40.38845548545942,4.8923319047933234e-05,4.250187854486285,48.28834892762825,7.43158763611973e-05,4.8940533846616745,0.05604200832021888,-0.4515665196813643,0.7953984956257045,1.0
262144,0.29086584434844553,1.624034646898508,0.005663759270191804,0.34552518650889397,2.9829833544790745,0.003875815190440335,-0.09025799011578783,1.0312907239422202,-0.9639566466212273,0.005861225544776971,0.8492601574398577,-1.0326551236212254,0.0,,,,,,,,,,,,,,,,,
262144,,,,,,,,,,,,,,0.2911957155447453,1.7674394873902202,0.005663759270191804,0.3458365073893219,3.012954708188772,0.003875815190440335,8.089901596307755,67.07852277159691,6.630848412980672e-05,7.222994364798069,61.673643887043,9.264044442636177e-05,4.731610059738159,0.08779310982208699,-1.0077356016263366,1.4427931942045689,1.0
393216,0.26482504385057837,1.3983303462155163,0.003898633007565877,0.3419868964701891,2.7399736056104302,0.0039419983340849285,-0.13635899045038968,1.2842696588486433,-1.0947522586211562,-0.017161332944397145,0.8796592322178185,-1.186413004528731,0.0,,,,,,,,,,,,,,,,,
393216,,,,,,,,,,,,,,0.26490779069717973,1.4256078274920583,0.003898633007565877,0.3422255222685635,2.7765648663043976,0.0039419983340849285,10.061002716422081,75.56487107276917,7.522468312792796e-05,7.41767930611968,68.22080650925636,9.853608643206613e-05,4.368412971496582,0.09645105490926653,-0.6545125730335712,1.5471887877210975,1.0
524288,0.23793664132244885,1.1211097608320415,0.0033306521904705733,0.3397357186768204,2.5927124302834272,0.00391669574264597,-0.16441479173954576,1.1707102116197348,-1.2026892355643213,-0.04702890416956507,0.8566344701685011,-1.108563401736319,0.014889290789142251,,,,,,,,,,,,,,,,,
524288,,,,,,,,,,,,,,0.2380024961894378,1.1249024365097284,0.0033306521904705733,0.3399641520809382,2.6399159552529454,0.00391669574264597,10.952506922185421,73.75786656141281,7.448244007790539e-05,7.253605578094721,63.90646383166313,8.93178832415964e-05,4.0351030845195055,0.09620815236121416,-0.7901189127005637,1.4641703804954886,1.0
655360,0.24769988423213363,0.9917805353179574,0.0030714818362866936,0.30490696150809526,2.1907259998843074,0.0032083726800919976,-0.12847619228705298,0.8844184703193605,-1.1046618898399174,-0.05521681949903723,0.6146054600831121,-1.042685644235462,0.012887082993984222,,,,,,,,,,,,,,,,,
655360,,,,,,,,,,,,,,0.24775485135614872,0.9981685988605022,0.0030714818362866936,0.305118435411714,2.2346605099737644,0.0032083726800919976,8.349519114941359,65.58302411437035,5.5077271689574214e-05,5.779846656601876,60.269614458084106,7.281654826840622e-05,4.081911820918322,0.07796401316591073,-0.5770015430171043,1.1253346153534949,1.0
786432,0.27934923814609647,1.4031335259787738,0.003471411140026248,0.34807731304317713,2.7290964825078845,0.0028857656511718233,-0.055357331977575086,0.6533405226655304,-0.8661781274713576,-0.03752132961017196,0.768342288210988,-1.0223374841734767,0.007350305560976267,,,,,,,,,,,,,,,,,
786432,,,,,,,,,,,,,,0.27936384081840515,1.4031335259787738,0.003471411140026248,0.3480832038912922,2.7290964825078845,0.0028857656511718233,4.3044478595256805,50.2441109418869,4.656438146621866e-05,6.225126851350069,59.37033009529114,6.230844866417229e-05,4.010823322460055,0.06945544938207604,-0.2944278090726584,0.4722122624516487,1.0
917504,0.22508546989411116,1.1192782251164317,0.0019451759651474276,0.34746901132166386,2.3314966866746545,0.0030771716405979532,-0.08813081827247515,0.8237850703299046,-1.075853040907532,-0.12626911356346682,0.6282705820631236,-1.217288015410304,0.06134984554955736,,,,,,,,,,,,,,,,,
917504,,,,,,,,,,,,,,0.22517234168481082,1.1380577068775892,0.0019451759651474276,0.3475469339173287,2.338740626350045,0.0030771716405979532,6.239906683564186,67.3348243534565,5.2129884934970505e-05,8.761504046618938,70.76570990681648,7.190751695351771e-05,3.596434684470296,0.08662827202351764,-0.2653314641211182,0.4374120128341019,1.0
1048576,0.19639216747600585,1.3901708372868598,0.0012800555117564727,0.33750754850916564,2.5316055035218596,0.002757212180767965,-0.09613519423874095,0.755134410224855,-1.1714454009197652,-0.17562893556896597,0.7888054444920272,-1.1408852376043797,0.05728011438623071,,,,,,,,,,,,,,,,,
1048576,,,,,,,,,,,,,,0.19662235060241073,1.5179821038618684,0.0012800555117564727,0.33774951938539743,2.567005440592766,0.002757212180767965,6.812505386769772,68.40327322483063,5.649346165714775e-05,10.876020029187202,67.06429123878479,7.218219241944546e-05,3.4777108784765005,0.0989912495133467,-0.31283310055732727,0.40345516009256244,1.0
1179648,0.17495391191914678,1.112055935896933,0.0009778298610854108,0.3268306842073798,2.368740954436362,0.0024189254843349772,-0.0956011395319365,0.8075379873625934,-1.2378555880859494,-0.20102009049151093,0.6363487269263715,-1.1985044702887535,0.04535808728542179,,,,,,,,,,,,,,,,,
1179648,,,,,,,,,,,,,,0.1749816306401044,1.112055935896933,0.0009778298610854108,0.32700366294011474,2.376123597845435,0.0024189254843349772,6.865099556744099,71.90290340781212,5.9491062595729005e-05,12.11683165282011,69.07667538523674,5.523501116244667e-05,3.434018973261118,0.10498947027372196,-0.17489708424545825,0.4148548354860395,1.0
1310720,0.2583276922814548,1.3074988694861531,0.0013265031741411804,0.31439202709589154,2.4854837944731116,0.002571050330061553,-0.039354446751531214,0.7492279440630227,-0.9940209747292101,-0.1339084561332129,0.6366022450383753,-1.0250263269990683,0.025666474597528577,,,,,,,,,,,,,,,,,
