collected_frames,env/success_rate,env/failure_rate
131072,0.0,1.0
262144,0.0,1.0
393216,0.0,1.0
524288,0.08823529411764706,0.9117647058823529
655360,0.002244668911335578,0.03479236812570146
786432,0.02127659574468085,0.10638297872340426
917504,0.15584415584415584,0.36363636363636365
1048576,0.16417910447761194,0.43283582089552236
1179648,0.15384615384615385,0.3230769230769231
1310720,0.008827238335435058,0.01639344262295082
1441792,0.09375,0.28125
1572864,0.2,0.13333333333333333
1703936,0.39285714285714285,0.19642857142857142
1835008,0.30303030303030304,0.19696969696969696
1966080,0.019938650306748466,0.03834355828220859
2097152,0.21621621621621623,0.2635135135135135
2228224,0.35911602209944754,0.13812154696132597
2359296,0.17567567567567569,0.21621621621621623
2490368,0.04712041884816754,0.06631762652705062
2621440,0.19117647058823528,0.22058823529411764
2752512,0.265,0.185
2883584,0.28735632183908044,0.3448275862068966
3014656,0.19140625,0.18359375
3145728,0.3333333333333333,0.2474747474747475
3276800,0.36312849162011174,0.26256983240223464
3407872,0.12398373983739837,0.11178861788617886
3538944,0.3489583333333333,0.21875
3670016,0.35451505016722407,0.15384615384615385
3801088,0.3702290076335878,0.19083969465648856
3932160,0.46511627906976744,0.22868217054263565
4063232,0.2556390977443609,0.16290726817042606
4194304,0.39322033898305087,0.19322033898305085
4325376,0.4,0.22153846153846155
4456448,0.41414141414141414,0.21885521885521886
4587520,0.43812709030100333,0.18394648829431437
4718592,0.3170028818443804,0.16138328530259366
4849664,0.44545454545454544,0.15151515151515152
4980736,0.3944099378881988,0.17701863354037267
5111808,0.41721854304635764,0.16887417218543047
5242880,0.3261538461538461,0.2
5373952,0.3667711598746082,0.20689655172413793
5505024,0.45517241379310347,0.3586206896551724
5636096,0.34782608695652173,0.13858695652173914
5767168,0.4146341463414634,0.21254355400696864
5898240,0.45660377358490567,0.26037735849056604
6029312,0.28095238095238095,0.1523809523809524
6160384,0.36330935251798563,0.26258992805755393
6291456,0.38095238095238093,0.19345238095238096
6422528,0.42857142857142855,0.1636904761904762
6553600,0.4479495268138801,0.21451104100946372
6684672,0.35555555555555557,0.18888888888888888
6815744,0.44868035190615835,0.187683284457478
6946816,0.45588235294117646,0.20294117647058824
7077888,0.46407185628742514,0.18862275449101795
7208960,0.43843843843843844,0.2012012012012012
7340032,0.4265536723163842,0.18926553672316385
7471104,0.4318181818181818,0.17897727272727273
7602176,0.45014245014245013,0.18233618233618235
7733248,0.42258064516129035,0.20967741935483872
7864320,0.4171270718232044,0.21823204419889503
7995392,0.4174174174174174,0.2042042042042042
8126464,0.5238095238095238,0.3273809523809524
8257536,0.41262135922330095,0.16262135922330098
8388608,0.4472843450479233,0.2364217252396166
8519680,0.4931972789115646,0.2653061224489796
8650752,0.33170731707317075,0.18292682926829268
8781824,0.4364820846905538,0.2899022801302932
8912896,0.42297650130548303,0.20365535248041775
9043968,0.4108761329305136,0.27492447129909364
9175040,0.391304347826087,0.2985507246376812
9306112,0.34285714285714286,0.24285714285714285
9437184,0.44537815126050423,0.21288515406162464
9568256,0.4336283185840708,0.21238938053097345
9699328,0.45054945054945056,0.21153846153846154
9830400,0.45588235294117646,0.21470588235294116
9961472,0.45614035087719296,0.1871345029239766
10092544,0.44594594594594594,0.1837837837837838
10223616,0.42378048780487804,0.22560975609756098
10354688,0.41297935103244837,0.22123893805309736
10485760,0.4253521126760563,0.22816901408450704
10616832,0.40406976744186046,0.23546511627906977
10747904,0.4470588235294118,0.4235294117647059
10878976,0.37346437346437344,0.18181818181818182
11010048,0.44785276073619634,0.26380368098159507
11141120,0.46774193548387094,0.2903225806451613
11272192,0.3764705882352941,0.19294117647058823
11403264,0.4588607594936709,0.25949367088607594
11534336,0.4914772727272727,0.20170454545454544
11665408,0.4591549295774648,0.18873239436619718
11796480,0.4501510574018127,0.2326283987915408
11927552,0.43333333333333335,0.2
12058624,0.45427728613569324,0.18289085545722714
12189696,0.5042492917847026,0.20113314447592068
12320768,0.46467391304347827,0.20923913043478262
12451840,0.47604790419161674,0.18862275449101795
12582912,0.45481049562682213,0.17201166180758018
12713984,0.43823529411764706,0.22058823529411764
12845056,0.46994535519125685,0.20218579234972678
12976128,0.4563953488372093,0.20930232558139536
13107200,0.4782608695652174,0.1826086956521739
13238272,0.45348837209302323,0.2063953488372093
13369344,0.6494845360824743,0.26288659793814434
13500416,0.4587628865979381,0.14690721649484537
13631488,0.434640522875817,0.22875816993464052
13762560,0.5217391304347826,0.19063545150501673
13893632,0.3625,0.1725
14024704,0.498371335504886,0.20846905537459284
14155776,0.4425287356321839,0.1724137931034483
14286848,0.4560260586319218,0.20195439739413681
14417920,0.5115606936416185,0.17341040462427745
14548992,0.42063492063492064,0.21164021164021163
14680064,0.48623853211009177,0.1834862385321101
14811136,0.46742209631728043,0.2237960339943343
14942208,0.44339622641509435,0.22641509433962265
15073280,0.4664804469273743,0.2011173184357542
15204352,0.39714285714285713,0.2
15335424,0.4297994269340974,0.2034383954154728
15466496,0.40532544378698226,0.257396449704142
15597568,0.41812865497076024,0.25146198830409355
15728640,0.4134078212290503,0.2430167597765363
15859712,0.4489795918367347,0.22740524781341107
15990784,0.6179245283018868,0.2971698113207547
16121856,0.4715909090909091,0.15056818181818182
16252928,0.48427672955974843,0.25471698113207547
16384000,0.49557522123893805,0.2448377581120944
16515072,0.3779527559055118,0.1732283464566929
16646144,0.4888888888888889,0.24444444444444444
16777216,0.46408839779005523,0.21823204419889503
16908288,0.42406876790830944,0.2521489971346705
17039360,0.49166666666666664,0.22777777777777777
17170432,0.41192411924119243,0.26287262872628725
17301504,0.42618384401114207,0.25069637883008355
17432576,0.4652567975830816,0.23564954682779457
17563648,0.4083333333333333,0.2916666666666667
17694720,0.4289855072463768,0.25507246376811593
17825792,0.4394736842105263,0.25526315789473686
17956864,0.43360433604336046,0.2926829268292683
18087936,0.4415204678362573,0.2573099415204678
18219008,0.467966573816156,0.22841225626740946
18350080,0.44722222222222224,0.23055555555555557
18481152,0.4722222222222222,0.22777777777777777
18612224,0.6179775280898876,0.3089887640449438
18743296,0.48854961832061067,0.14249363867684478
18874368,0.46875,0.24375
19005440,0.5333333333333333,0.2
19136512,0.39847715736040606,0.19543147208121828
19267584,0.5098684210526315,0.24671052631578946
19398656,0.48787061994609165,0.22371967654986524
19529728,0.4763231197771588,0.2395543175487465
19660800,0.4796747967479675,0.24932249322493225
19791872,0.44598337950138506,0.2299168975069252
19922944,0.4431137724550898,0.26047904191616766
