collected_frames,rew/shaping,rew/step_penalty,rew/joint_ang_from_flat_penalty,rew/joint_angle_var_penalty,rew/roll_penalty,rew/roll_rate_penalty,rew/pitch_penalty,rew/pitch_rate_penalty,rew/shock_penalty,rew/clearance,rew/action_bonus,rew/flipper_action_bonus,rew/terminal_bonus,rew/total_reward
13238272,1.5591446720063686,-0.07011190672393221,-0.1720143189886585,-0.0795076708891429,-0.043421030830359086,-0.22740774729754776,-0.24196159723214805,-0.2167490484425798,-0.021995793369569583,-0.08374050876591355,5.50639159604907,0.7079227119684219,0.1379513080464676,6.750911299139261
13369344,1.7229081289842725,-0.0702181368856352,-0.1714593933429569,-0.08409604465123266,-0.04971270330133848,-0.22942241572309285,-0.25759594806004316,-0.2198212343500927,-0.025515707000067778,-0.07961710644303821,5.7103536650538445,0.7341682184487581,0.11287227095454,7.0901830568909645
13500416,1.612604166381061,-0.07032436704733828,-0.17889170406851918,-0.0866074821096845,-0.04839222741429694,-0.23140134825371206,-0.2551077257376164,-0.2229218988213688,-0.02257111281505786,-0.0830074722180143,5.628658726811409,0.7124232496134937,0.16289277505711652,6.914406023919582
13631488,1.5307296318933368,-0.07043059720904117,-0.17990003165323287,-0.08576986589469016,-0.04991754674119875,-0.22993477096315473,-0.2604021532461047,-0.2195388787658885,-0.021199888640694553,-0.08717524295207113,5.37843307480216,0.7174563049338758,0.11544895959377754,6.534374639391899
13762560,1.513192786835134,-0.07053682737074396,-0.17679162381682545,-0.09014807670610026,-0.047332085989182815,-0.22937894496135414,-0.28006317908875644,-0.2205307970289141,-0.020437180768567487,-0.08417667949106544,5.364496398717165,0.7180727561935782,0.1411502298724372,6.5147610902786255
13893632,1.5690154395997524,-0.07064305753244686,-0.16679248155560344,-0.09413894900353625,-0.04295455262763426,-0.2227683294331655,-0.30416937079280615,-0.21784881688654423,-0.02245675773883704,-0.08037362335016951,5.561128571629524,0.7218684758991003,0.12753702394547872,6.75389763340354
14024704,1.5694154566153884,-0.07074928769414983,-0.16437863081227988,-0.09972804941935465,-0.0512843374744989,-0.22477051673922688,-0.31101092346943915,-0.21637229737825692,-0.02154026590869762,-0.08250451495405287,5.487337715923786,0.7301122350618243,0.13658587579266168,6.677908539772034
14155776,1.5538175450637937,-0.0708555178558529,-0.16306281101424247,-0.10227920132456347,-0.04941581713501364,-0.21794496476650238,-0.33024576073512435,-0.2172640401404351,-0.02079722373309778,-0.08234234515111893,5.535927020013332,0.7260050275363028,0.13848815148230642,6.697019960731268
14286848,1.5177719183266163,-0.07096174801755589,-0.16777139261830598,-0.10440492414636537,-0.04626987126539461,-0.2198917408240959,-0.3217384130693972,-0.21363644860684872,-0.020131084927925258,-0.07967701891902834,5.2722897082567215,0.7320159799419343,0.12419499696989078,6.398830708116293
14417920,1.5589738711714745,-0.07106797817925858,-0.1668713284889236,-0.1030291622155346,-0.047811649536015466,-0.22420089086517692,-0.32963447528891265,-0.2199442555429414,-0.022551110456333845,-0.07518235041061416,5.473686326295137,0.7307638027705252,0.1612189932639012,6.6613735146820545
14548992,1.6009760089218616,-0.07117420834096148,-0.16396222193725407,-0.10025585198309273,-0.051214080915087834,-0.22217577684205025,-0.33151391707360744,-0.2216210348997265,-0.023376608976832358,-0.07752994686597958,5.527892831712961,0.743742736056447,0.138859750906704,6.744621820747852
14680064,1.5678689386695623,-0.07128043850266445,-0.16901709279045463,-0.10320255788974464,-0.04500048072077334,-0.22879732761066407,-0.33586048847064376,-0.2242192158009857,-0.0235380196281767,-0.07800330879399553,5.462673641741276,0.7396493125706911,0.14342963839590084,6.631734795868397
14811136,1.5575283458456397,-0.07138666866436752,-0.1707362156594172,-0.10149654949782416,-0.05683984613278881,-0.22991401015315205,-0.32835453166626394,-0.2234841751633212,-0.02507976310153026,-0.08119602204533294,5.43112288787961,0.7435600054450333,0.145018030423671,6.584847740828991
14942208,1.549548183567822,-0.07149289882607052,-0.1741671721683815,-0.10518920660251752,-0.05255216622026637,-0.23516108526382595,-0.3130204752087593,-0.22521159530151635,-0.023552971324534155,-0.08113109780242667,5.429837800562382,0.7384431776590645,0.12289835134288296,6.5557237677276134
15073280,1.563620062544942,-0.0715991289877732,-0.1754470863379538,-0.10078193270601332,-0.04826984819374047,-0.2318546585738659,-0.30145270586945117,-0.22180026187561452,-0.022673347097850183,-0.08187671803170815,5.44003327190876,0.7381202066317201,0.14859408617485315,6.631051145493984
15204352,1.5555819235742092,-0.07170535914947611,-0.1764306101249531,-0.0989432743517682,-0.05498686042847112,-0.23050651757512242,-0.29025419102981687,-0.21834491996560246,-0.023508945712819695,-0.08086157188517973,5.412449192255735,0.7417184025980532,0.12137874447216745,6.58214071765542
15335424,1.5567909963428974,-0.0718115893111791,-0.17191604094114155,-0.09968462097458541,-0.05885349234449677,-0.23450326721649617,-0.29593493789434433,-0.22158588061574847,-0.021879630992771126,-0.08119131193961948,5.461916256695986,0.7394648632034659,0.13202152296435088,6.629313871264458
15466496,1.5683136759325862,-0.07191781947288216,-0.16496575740166008,-0.10075532749760896,-0.055423974321456626,-0.23774517176207155,-0.30697397771291435,-0.2221057324204594,-0.024129942867148202,-0.07836582337040454,5.644673943519592,0.7424879679456353,0.11551774441613816,6.804159730672836
15597568,1.5392014812678099,-0.07202404963458514,-0.16149439685977995,-0.10236045281635597,-0.06575991888530552,-0.236880759941414,-0.30812831479124725,-0.2168025755090639,-0.023497420326748397,-0.08390774403233081,5.557141683995724,0.7452995050698519,0.12167602429690305,6.688156895339489
15728640,1.5644052773714066,-0.07213027979628782,-0.15232930867932737,-0.10509211919270456,-0.06018467535614036,-0.2401470773620531,-0.3264446845278144,-0.2172732352046296,-0.02421777820563875,-0.08197874552570283,5.560178656131029,0.7532567176967859,0.12638901760510635,6.7200553342700005
15859712,1.545831860974431,-0.07223650995799075,-0.14852899755351245,-0.10786723822820932,-0.05642223445465788,-0.23922581132501364,-0.3668147486168891,-0.2147473484510556,-0.023273126673302613,-0.08361324586439878,5.470243658870459,0.7498643170110881,0.1343752523243893,6.583760984241962
15990784,1.6956582060083747,-0.07234274011969374,-0.14228048257064074,-0.10470013850135729,-0.05131410538160708,-0.23066005809232593,-0.4016133851837367,-0.222330087213777,-0.030024658917682245,-0.08248922947677784,5.641367811709642,0.7715086913667619,0.11507182549394201,6.882785901427269
16121856,1.5811605779454112,-0.07244897028139677,-0.1490725080948323,-0.10787027236074209,-0.058140560606261715,-0.23161701916251332,-0.3950508360285312,-0.21673931821715087,-0.02249997436592821,-0.08477161772316322,5.399366080760956,0.7534832078963518,0.15194718159909826,6.545162908732891
16252928,1.5498885745182633,-0.07255520044309977,-0.14998381328769028,-0.10538892034674063,-0.05117755918763578,-0.23484896507579833,-0.38079012813977897,-0.21811816934496164,-0.024316845403518528,-0.08177294238703325,5.5267297104001045,0.7480685315094888,0.13368976865604054,6.635402970016003
16384000,1.537674643099308,-0.0726614306048027,-0.15106303454376757,-0.10526750463759527,-0.05685345237725414,-0.23383044521324337,-0.3850228686351329,-0.2175188863184303,-0.024131610718541197,-0.08676380250835791,5.373672541230917,0.7569561256095767,0.14706894481787458,6.478230930864811
16515072,1.5715962145477533,-0.07276766076650537,-0.14935911551583558,-0.10818977985763922,-0.051339550904231146,-0.23564629175234586,-0.37319507263600826,-0.21960814972408116,-0.02606293510325486,-0.08115976408589631,5.5064727663993835,0.7669998174533248,0.1272342097508954,6.6516722328960896
16646144,1.5632257927209139,-0.07287389092820837,-0.14926081290468574,-0.10865845676744357,-0.05483849081792869,-0.24468592274934053,-0.3780816588550806,-0.22195488307625055,-0.026709339406806976,-0.08414430433185771,5.406355991959572,0.7752384254708886,0.1346037462062668,6.534464228898287
16777216,1.5773056978359818,-0.07298012108991139,-0.1505639753304422,-0.10734334430890158,-0.07191126816906035,-0.24362417799420655,-0.36122180079109967,-0.22250407154206187,-0.0262208972380904,-0.08479983260622248,5.490918047726154,0.7668271334841847,0.14798292209161445,6.637945726513863
16908288,1.5662869000807405,-0.0730863512516144,-0.15436995483469218,-0.11239739676238969,-0.07233174971770495,-0.2473553146701306,-0.3646961017511785,-0.2205621424363926,-0.026121800066903234,-0.08386584342224523,5.509106405079365,0.7724397582933307,0.1261605224572122,6.61486929282546
17039360,1.5796335451304913,-0.07319258141331733,-0.15376799833029509,-0.11258790304418653,-0.07156911617494188,-0.24931709910742939,-0.36113625997677445,-0.2239535782719031,-0.025720691726746736,-0.08150100120110437,5.50627264007926,0.7728844792582095,0.156192117385217,6.6581652238965034
17170432,1.5916044171899557,-0.07329881157502,-0.1525595736457035,-0.11295730242272839,-0.06604109070030972,-0.2503295332426205,-0.3607815643772483,-0.2258194878231734,-0.026181506502325647,-0.08052909205434844,5.593237362802029,0.7760592908598483,0.1280572631803807,6.73556324839592
17301504,1.56587347202003,-0.073405041736723,-0.15324428700841963,-0.11144976154901087,-0.055437835660995916,-0.2510288873454556,-0.3545358662959188,-0.22509939293377101,-0.025548860405251617,-0.08042729739099741,5.5309633277356625,0.7732537002302706,0.13064502166525926,6.666076637804508
17432576,1.5300259171053767,-0.07351127189842603,-0.15738257847260684,-0.11216923868050799,-0.07394310378003865,-0.2519891280680895,-0.3586924250703305,-0.2252062929328531,-0.02626102549766074,-0.08599283965304494,5.3762440495193005,0.7766287750564516,0.13437525172776077,6.448370262980461
17563648,1.5704654613509774,-0.07361750206012903,-0.1582680515712127,-0.11245611432241276,-0.07190070726210251,-0.2512549690436572,-0.3391173491254449,-0.22606122796423733,-0.024229536997154355,-0.08531679678708315,5.492455892264843,0.7666353979147971,0.12128781984210946,6.603416368365288
17694720,1.5679949428886175,-0.07372373222183196,-0.15893906902056187,-0.11244738072855398,-0.07189452316379175,-0.2488625468686223,-0.3433358210604638,-0.22907146031502634,-0.023933773634780664,-0.08251032693078741,5.603689383715391,0.7684404915198684,0.12616052357770968,6.71714573726058
17825792,1.5789416264742613,-0.07382996238353462,-0.15621019853278995,-0.11072276183404028,-0.0698359904345125,-0.2510726344771683,-0.340492659015581,-0.2271882020868361,-0.026580468726024264,-0.08079166687093675,5.724119734019041,0.7749436590820551,0.14288172584201675,6.879161190241575
17956864,1.5732988733798265,-0.07393619254523763,-0.15966317465063184,-0.11154006642755121,-0.06093984068138525,-0.2423557648435235,-0.34696910879574716,-0.22726028924807906,-0.024718879249121528,-0.07785366213647649,5.625439837574959,0.7729160059243441,0.13345020517590456,6.77438497915864
18087936,1.5623328862711787,-0.07404242270694066,-0.1638068350730464,-0.10831734095700085,-0.05756501294672489,-0.23707048676442355,-0.3680577117484063,-0.22673702926840633,-0.02343856259540189,-0.07874766684835777,5.592235989868641,0.7789548584260046,0.12912541476543993,6.720441527664661
18219008,1.565839508548379,-0.07414865286864365,-0.16502305259928107,-0.10575190832605585,-0.04388943949015811,-0.23234108265023679,-0.3665044663939625,-0.22901102295145392,-0.023581577792356256,-0.07567783672129735,5.61842642724514,0.775199675001204,0.14729743862699252,6.786671936511993
18350080,1.5920879188925028,-0.0742548830303466,-0.16464229859411716,-0.1062926446320489,-0.043710221885703504,-0.23180704133119434,-0.374613830819726,-0.2301055856514722,-0.02509865216779872,-0.0759068492334336,5.6676217541098595,0.7786912084557116,0.1401508619019296,6.847884397953749
18481152,1.5729667721316218,-0.07436111319204924,-0.16273807303514332,-0.10496140888426453,-0.042134004150284454,-0.22924880275968462,-0.37583328201435506,-0.22687170305289328,-0.024546573997213272,-0.07718905713409185,5.583285320550203,0.7793647758662701,0.14927403404726647,6.762866675853729
18612224,1.6835897332057357,-0.07446734335375225,-0.1486027017235756,-0.1024382053874433,-0.03517014238605043,-0.21382130670826882,-0.40208826307207346,-0.218663836363703,-0.025315960205716692,-0.07775122454040684,5.6697881035506725,0.8008602820336819,0.09614553303981666,6.9492860250175
18743296,1.5848611565306783,-0.07457357351545528,-0.15108338149730116,-0.104705480101984,-0.029730595619184896,-0.2171835156623274,-0.414668177254498,-0.22201220341958106,-0.022402828642952954,-0.07672450633253902,5.54610812664032,0.7879584929905832,0.17695743399963249,6.779992435127497
18874368,1.5370021862909198,-0.07467980367715828,-0.15164102357812226,-0.10441592941060662,-0.027106227003969252,-0.22031632822472602,-0.43485498148947954,-0.22600940463598818,-0.021125678783846524,-0.08175942464731634,5.428466260433197,0.7786099105142057,0.13042206164391246,6.528786715120077
19005440,1.5794687988236547,-0.07478603383886122,-0.15408573835156858,-0.10523162921890616,-0.03906732845644001,-0.22295475052669644,-0.4222241612151265,-0.22406621417030692,-0.021955071439151652,-0.08066881564445794,5.554499547928572,0.7726490539498627,0.16608062626619358,6.724213909357786
19136512,1.610275729559362,-0.07489226400056395,-0.15063497936353087,-0.10503145609982312,-0.04743204024271108,-0.2274497919715941,-0.41251495317555964,-0.22331769345328212,-0.024607446635855013,-0.07688308181241155,5.730094935745001,0.783063295762986,0.1375686386745656,6.914251014590263
19267584,1.5845678811892867,-0.0749984941622669,-0.15024889481719583,-0.10732709016883746,-0.038733826906536706,-0.2366382806794718,-0.4035984424408525,-0.2238102147821337,-0.023107125212845858,-0.07927169738104567,5.651948217302561,0.7811363432556391,0.1360490323859267,6.812158662825823
19398656,1.6082531306892633,-0.0751047243239699,-0.15123989176936448,-0.10605997638776898,-0.05005462124245241,-0.2398190365638584,-0.37983676069416106,-0.22817396535538137,-0.02517364716550219,-0.07623079762561247,5.717719931155443,0.7844561138190329,0.15991681285959203,6.93435276299715
19529728,1.5878623155876994,-0.07521095448567293,-0.15457673417404294,-0.10980587685480714,-0.056607654405524954,-0.24819379427935928,-0.38413723348639905,-0.22680876310914755,-0.024546818323869957,-0.08152592019177973,5.637686457484961,0.7901009367778897,0.14934835440362804,6.799213875085115
19660800,1.5859326999634504,-0.07531718464737586,-0.15602768387179822,-0.11170072772074491,-0.05472969217225909,-0.25286920776125044,-0.3760856236331165,-0.22834071784745902,-0.024819989908792195,-0.08362279017455876,5.655963085591793,0.7964613921940327,0.1539071725710528,6.824068088084459
19791872,1.5728605845943093,-0.07542341480907858,-0.15569756680633873,-0.11385309003526345,-0.06799018397578038,-0.2622117107966915,-0.35022623324766755,-0.22436189814470708,-0.02482780718128197,-0.08518363145412877,5.545903868973255,0.8030334222130477,0.14015086216386408,6.698011435568333
19922944,1.5502968924120069,-0.07552964497078152,-0.15657082991674542,-0.11718321975786239,-0.0858144509838894,-0.2654593837214634,-0.3474520032759756,-0.2214621938765049,-0.025289018947660225,-0.08472745033213869,5.491418473422527,0.8056191960349679,0.12638901665923186,6.589936140924692
20054016,1.548317825421691,-0.07563587513248453,-0.15316491562407464,-0.11967588897095993,-0.08714257640531287,-0.2723041460849345,-0.3375236610881984,-0.22180416190531105,-0.025950296314476873,-0.08447878871811554,5.472316354513168,0.8183652297593653,0.11330712125345599,6.569645434617996
20185088,1.5106152426451445,-0.07574210529418755,-0.15108060324564576,-0.11629488953622058,-0.08738002635072917,-0.2696742790285498,-0.315779595868662,-0.22084924567025155,-0.0263978327420773,-0.08532846200978383,5.3856131583452225,0.820231101475656,0.088976816739887,6.451660733669996
20316160,1.5560932410880923,-0.07584833545589048,-0.14968761859927326,-0.11273846565745771,-0.0724623964051716,-0.2693341209087521,-0.3144783715251833,-0.2233399891993031,-0.027405814525991445,-0.08422540017636493,5.573683362454176,0.8212706041522324,0.11732909537386149,6.732881959527731
20447232,1.582120280712843,-0.0759545656175932,-0.14998452179133892,-0.10806590865831822,-0.07397271512309089,-0.2661223349859938,-0.3139049371238798,-0.22449223068542778,-0.02692026379008894,-0.08237864542752504,5.611502315849066,0.8195311892777681,0.12128782039508224,6.807287245988846
20578304,1.6047743745148182,-0.07606079577929652,-0.15073480713181198,-0.10481509222881868,-0.05982819088967517,-0.2566338184988126,-0.3136661557946354,-0.2221614852314815,-0.02576154642520123,-0.0825341833406128,5.587276116013527,0.8153169169090688,0.13055963220540434,6.839992858469486
20709376,1.5996878761798143,-0.07616702594099915,-0.1530409320257604,-0.10385457525262609,-0.06430180830648169,-0.2585064998129383,-0.31037485715933144,-0.22608583327382803,-0.025180405071296263,-0.08171534788561985,5.671032000333071,0.8167470181360841,0.14060231733310502,6.923961918801069
20840448,1.5538493571802974,-0.07627325610270218,-0.15724356926511973,-0.1051493504201062,-0.066193485254189,-0.24753577646333724,-0.33004037546925247,-0.22531422087922692,-0.024511841580533655,-0.08173547743353993,5.590984981507063,0.8188553191721439,0.12661197654961143,6.7712848745286465
20971520,1.5902460534125566,-0.07637948626440512,-0.155332718975842,-0.10678178683156148,-0.05898713192436844,-0.24256191193126142,-0.36645076842978597,-0.22948454495053738,-0.025474255016888492,-0.0818865584442392,5.622660957276821,0.8181390357203782,0.13626645687327255,6.818867985159159
21102592,1.6114021269604564,-0.07648571642610782,-0.1504962599137798,-0.10512349073542282,-0.05417002641479485,-0.24843010469339788,-0.36940944171510637,-0.23076728533487767,-0.02516511348221684,-0.08433798799524084,5.690301608294249,0.8213510923087597,0.1480517068557674,6.92177527025342
21233664,1.691796681843698,-0.07659194658781114,-0.14110761176561937,-0.10554204852087423,-0.0780778945190832,-0.25340843142475933,-0.34639339777641,-0.23011116439010948,-0.03081989947531838,-0.08114712632959709,5.909748919308186,0.8362405649386346,0.1589174455293687,7.247607227414846
21364736,1.5970016466453671,-0.07669817674951376,-0.14633810857776552,-0.1067682565189898,-0.06516760354861617,-0.2536865723086521,-0.37561624869704247,-0.2294220085022971,-0.026661775969841983,-0.08461318491026759,5.810626521706581,0.8117227419279516,0.17025124082283583,7.019705459475517
21495808,1.5738383894786239,-0.0768044069112168,-0.14635891059879214,-0.10817523259902373,-0.06699058070080355,-0.2533219582401216,-0.38232063804753125,-0.2292415362317115,-0.02716960208999808,-0.08563152264105156,5.726420786231756,0.8094965480268002,0.14789199818915222,6.875767312943935
21626880,1.6070429375395179,-0.07691063707291976,-0.14035038207657635,-0.10604203364346176,-0.06425827473867685,-0.25962484686169773,-0.39197430456988513,-0.23059426725376397,-0.026332249588449486,-0.08632842515362427,5.737744923681021,0.8031462137587368,0.1503200473234756,6.909375410526991
21757952,1.6265541044995189,-0.07701686723462246,-0.13508502207696438,-0.10205912066157907,-0.056371154059888795,-0.2592402526643127,-0.3963594182860106,-0.22808031702879816,-0.027848339595948346,-0.08429660700494424,5.833153281360865,0.8145103752613068,0.14097945057437755,7.04351244494319
21889024,1.6436334336176515,-0.07712309739632577,-0.1293074485147372,-0.10228792153066024,-0.0651734838320408,-0.26694306859280914,-0.41182777495123446,-0.22705309942830354,-0.025600755856430624,-0.0866925913724117,5.858752101659775,0.8255344741046429,0.16195112334389705,7.091185186058283
22020096,1.6786103267222643,-0.07722932755802847,-0.12594248837558553,-0.10113789397291839,-0.06384816305944696,-0.2711180483456701,-0.4045474745798856,-0.228123385226354,-0.026349930212745676,-0.08439784770598635,6.031310241669416,0.818537968210876,0.17587267674389295,7.315973408520222
22151168,1.6640574531629682,-0.07733555771973143,-0.12381056294543669,-0.0990240071550943,-0.056686111696762964,-0.2720849646721035,-0.41530140303075314,-0.23013839800842106,-0.02644104939099634,-0.08480501623125747,6.051404573023319,0.8237662115134299,0.1643103866954334,7.3113777451217175
22282240,1.6622780710458755,-0.0774417878814344,-0.12099822168238461,-0.09860642795683816,-0.06001042952993885,-0.2678730005864054,-0.40461184713058174,-0.22815846581943333,-0.026716195376138785,-0.08359828713582829,6.110265359282494,0.8120390097610652,0.18073430997901596,7.391079820692539
22413312,1.6623366652056575,-0.07754801804313709,-0.12131670938106254,-0.09569954284233972,-0.06121941588935442,-0.2568551328731701,-0.3811993838753551,-0.22594970231875777,-0.026290198416973,-0.08115191268734634,6.092526271939278,0.8116557602770627,0.16666965129843447,7.399655479937792
22544384,1.6589542720466852,-0.07765424820484039,-0.12682346091605723,-0.09836723760236055,-0.058535197051241994,-0.25051028083544225,-0.4062570321839303,-0.23099620826542377,-0.025257430201236275,-0.08589810854755342,5.919541217386723,0.8068994483910501,0.18324774896609597,7.202864784747362
22675456,1.670867495238781,-0.0777604783665431,-0.1284753087675199,-0.09757976135006174,-0.05937007657485083,-0.2550793942064047,-0.3973736895713955,-0.23359148192685097,-0.02679405137314461,-0.08517320791725069,6.036609411239624,0.8013006933033466,0.1684177520655794,7.309726521372795
22806528,1.6886427588760853,-0.07786670852824605,-0.12875392835121602,-0.09476413147058338,-0.0562788546376396,-0.2539375413907692,-0.383617163868621,-0.23555662285070866,-0.02652896466679522,-0.08371061459183693,6.164206646382809,0.7984917042776942,0.17814101709518582,7.481051530689001
22937600,1.70716782938689,-0.07797293868994902,-0.13208523206412792,-0.09740743838483468,-0.05955267808167264,-0.2557390728034079,-0.3751459256745875,-0.23932869092095643,-0.02659196408058051,-0.08296701702056453,6.214500665664673,0.8008171459659934,0.18400201706390362,7.553155351430178
23068672,1.7364933723583817,-0.07807916885165173,-0.1305221312213689,-0.10194045078242198,-0.06751589869963937,-0.2632210823940113,-0.3644856414757669,-0.2407929073087871,-0.0287425148053444,-0.08323608193313703,6.29894507676363,0.8041598321869969,0.20201986687607132,7.676524564623833
23199744,1.702658150345087,-0.07818539901335503,-0.13061405287589878,-0.10902914108010009,-0.07863298140000552,-0.2661203403258696,-0.3753593594301492,-0.2381909367395565,-0.025809839971770998,-0.08559592813253403,6.208162747323513,0.8037443156354129,0.16848653633496724,7.488139621913433
23330816,1.6793657401576638,-0.07829162917505772,-0.1329427274176851,-0.11306643590796739,-0.08191187749616802,-0.2720275055617094,-0.3720305769238621,-0.23929022322408855,-0.027584315866988618,-0.09044314210768789,6.237567450851202,0.803316030651331,0.16962900893122423,7.475208446383476
23461888,1.6564844381064177,-0.07839785933676068,-0.13220457860734314,-0.11218539846595377,-0.09169140248559415,-0.27265145699493587,-0.37138061854057014,-0.2371919173747301,-0.027368615541490726,-0.08972713019466028,6.183909963816404,0.7995396880432963,0.14818374284368474,7.367448218166828
23592960,1.6884290464222431,-0.07850408949846366,-0.12867601064499468,-0.10933780111372471,-0.08521215640939772,-0.2671518089482561,-0.363035932648927,-0.23588971246499568,-0.026818541729880963,-0.0913701243698597,6.277354057878256,0.803615783341229,0.1668072215252323,7.541895758360624
23724032,1.7126629296690226,-0.07861031966016635,-0.1248821506742388,-0.10377078189048916,-0.07699591739219613,-0.2648141033714637,-0.3646526823285967,-0.24012213153764606,-0.02650799822731642,-0.0890275509445928,6.409974217414856,0.7971681724302471,0.17319399515690748,7.715197671204805
23855104,1.8198054051026702,-0.07871654982186965,-0.12038624339038506,-0.0970623642206192,-0.06220795449917205,-0.2541854234877974,-0.32709603174589574,-0.24025649763643742,-0.03039252995949937,-0.08339124906342477,6.5698940977454185,0.7987389508634806,0.21972936679958366,8.106902565807104
23986176,1.7533811442553997,-0.07882277998357234,-0.12493549514329061,-0.09606435213936493,-0.06632735655875877,-0.24869117501657456,-0.32775534014217556,-0.23816414608154446,-0.02698000588497962,-0.0854320598882623,6.3150465823709965,0.7927297921851277,0.21068051556358114,7.771221116185188
24117248,1.719778318889439,-0.0789290101452753,-0.1262694778270088,-0.09467172046424821,-0.05764713231474161,-0.24200298148207366,-0.3403217107988894,-0.2380672259023413,-0.02512294490225031,-0.0835145071032457,6.275747090578079,0.7837284449487925,0.19600469050055835,7.680877037346363
24248320,1.7486422564834356,-0.07903524030697828,-0.1251829406246543,-0.09345473890425637,-0.05328669576556422,-0.24721060052979738,-0.34109482378698885,-0.2395957940025255,-0.027077458609710447,-0.08338623255258426,6.352587625384331,0.7824324481189251,0.1940336307598045,7.781177304685116
24379392,1.7699909014627337,-0.07914147046868097,-0.12183678947621956,-0.09407997573725879,-0.0572378906654194,-0.2461180699756369,-0.3441369642969221,-0.23972068645525724,-0.027023947797715664,-0.08015414502006024,6.391271784901619,0.7738535520620644,0.19585605240717996,7.8339953646063805
24510464,1.7766806771978736,-0.07924770063038428,-0.12079783732770011,-0.09407023165840656,-0.0523793805623427,-0.25038937001954764,-0.35254231677390635,-0.24031044787261635,-0.02808261848258553,-0.08470500126713887,6.416342549026012,0.7711634715087712,0.22071766444423702,7.87513330206275
24641536,1.75626031588763,-0.07935393079208695,-0.11907596717355773,-0.09638729091966525,-0.05267020419705659,-0.2513148564612493,-0.3443887128960341,-0.23769553832244128,-0.025799951170483837,-0.08406370086595416,6.410604730248451,0.7717783045955002,0.193805136877927,7.834387291222811
24772608,1.7456268901005387,-0.07946016095378994,-0.11962300288723782,-0.10049743799027056,-0.053122476587304845,-0.2578592458739877,-0.33794474601745605,-0.23439638875424862,-0.02561623853398487,-0.0841990559711121,6.291229777038097,0.776586938649416,0.19585605288739316,7.709177788347006
24903680,1.6753345131874084,-0.07956639111549292,-0.123140478215646,-0.10085796267958358,-0.054629744845442474,-0.2628570571541786,-0.3349733487702906,-0.22731982462573797,-0.024821852377499454,-0.08738511946285143,6.001639261841774,0.7769283750094473,0.17069715971592814,7.322622634470463
25034752,1.7339651249349117,-0.0796726212771956,-0.11539954191539437,-0.09637392358854413,-0.04995990576571785,-0.2672727075405419,-0.320093801477924,-0.22726189449895173,-0.025128540550213074,-0.0836675830068998,6.101473610848188,0.7746410486288369,0.1998890963732265,7.538401037454605
25165824,1.7497821282595396,-0.0797788514388989,-0.11390418198425323,-0.0937612695270218,-0.06940591664169915,-0.2709631180623546,-0.33024055045098066,-0.22920195094775409,-0.025740633653185796,-0.08733800455229357,6.084513999521732,0.7844531438313425,0.1864356006408343,7.498481780290604
25296896,1.7257279362529516,-0.07988508160060159,-0.11503628920763731,-0.09086486359592527,-0.05147296699578874,-0.26727059634868056,-0.3296056999824941,-0.23289360373746604,-0.024865388049875037,-0.08815807214705274,6.119001634418964,0.771430485881865,0.17510180495446548,7.503999043256044
25427968,1.731709155254066,-0.07999131176230458,-0.11348220327636227,-0.0892840942251496,-0.05625149843399413,-0.2586503108032048,-0.33707155124284327,-0.23424028407316655,-0.026986985780240502,-0.08746229036478326,6.173969838768244,0.7752721207216382,0.20027176552684978,7.591358918696642
25559040,1.7728829989209771,-0.08009754192400755,-0.1150567855220288,-0.09254227753262967,-0.0634041692246683,-0.25384775281418115,-0.3442754333373159,-0.23720640630926937,-0.026854703719436657,-0.0854122560704127,6.302416559308767,0.7711118254810572,0.19858691631816328,7.738055262714624
25690112,1.7933542495593429,-0.08020377208571022,-0.11846797383623198,-0.10168205533409491,-0.06782518941326998,-0.2559555274201557,-0.3756833409424871,-0.2409901146311313,-0.027714895099052228,-0.0851699779741466,6.385509852319956,0.7716334047727287,0.21288560422544833,7.8022816479206085
25821184,1.7720195390284061,-0.08031000224741355,-0.1221680102753453,-0.10886796453269199,-0.0770177835947834,-0.2596485026879236,-0.398698786040768,-0.24549642577767372,-0.027580848254729062,-0.08705631468910724,6.4252953343093395,0.770989591255784,0.21783262660028413,7.7726545333862305
25952256,1.7526915222406387,-0.0804162324091162,-0.12712638842640445,-0.11610582831781358,-0.07890772051177919,-0.2606301911873743,-0.40360382245853543,-0.24678704410325736,-0.02801836225989973,-0.08532506757183,6.4017080292105675,0.7791463006287813,0.20513339884928428,7.704686872661114
26083328,1.7218147283419967,-0.0805224625708192,-0.13227408740203828,-0.12084461946506053,-0.08354790764860809,-0.26306264265440404,-0.3895882023498416,-0.24410606746096164,-0.027801894473668654,-0.08549608697649091,6.278767228126526,0.7784907934255898,0.18794413657451514,7.531823709607124
26214400,1.7512271413579583,-0.08062869273252217,-0.13338699541054666,-0.1236973472405225,-0.08324297046056017,-0.26659271749667823,-0.40370542276650667,-0.24926394398789853,-0.027072421893535648,-0.08667586336378008,6.398021951317787,0.7807778515852988,0.18840112615725957,7.656172979623079
26345472,1.7505837948992848,-0.08073492289422485,-0.13318430189974606,-0.12491567642427981,-0.08552048041019589,-0.2636345283826813,-0.4118313069920987,-0.25206185039132833,-0.027843653529998846,-0.08577284298371524,6.458147089928389,0.7747807665728033,0.19531920876761433,7.705304753035307
