collected_frames,action/v_mean,action/v_std,action/w_mean,action/w_std,action/flipper_fl_mean,action/flipper_fl_std,action/flipper_fr_mean,action/flipper_fr_std,action/flipper_rl_mean,action/flipper_rl_std,action/flipper_rr_mean,action/flipper_rr_std
131072,-0.0006089177913963795,0.6267316341400146,-0.00849839486181736,0.6176308393478394,0.03635496646165848,0.6391327381134033,-0.01910729520022869,0.6185666918754578,0.018447116017341614,0.630578875541687,-0.006808465346693993,0.6190150380134583
262144,0.07126262784004211,0.6224285960197449,-0.008160821162164211,0.6131207346916199,0.03739657998085022,0.6403201818466187,-0.021839959546923637,0.6189924478530884,0.019417310133576393,0.6281868815422058,-0.00885104387998581,0.6181753873825073
393216,0.14435690641403198,0.6095898151397705,-0.0075042834505438805,0.6177535057067871,0.045278795063495636,0.6344884634017944,-0.028011586517095566,0.6170032620429993,0.024083618074655533,0.632577121257782,0.0008496882510371506,0.6187649369239807
524288,0.21974077820777893,0.5951386094093323,-0.01165316253900528,0.6160144805908203,0.056703634560108185,0.6368135213851929,-0.03626490756869316,0.6206041574478149,0.027460813522338867,0.6355962157249451,0.00250934693031013,0.6199314594268799
655360,0.2629607617855072,0.5745740532875061,-0.007113519124686718,0.611981213092804,0.062060073018074036,0.6351698637008667,-0.055962949991226196,0.6199254393577576,0.04073898121714592,0.631484866142273,0.024874761700630188,0.6203412413597107
786432,0.3258236050605774,0.5658924579620361,-0.011720482259988785,0.6191371083259583,0.08742626011371613,0.6348209977149963,-0.05221545323729515,0.6212267279624939,0.025388065725564957,0.6367534399032593,0.011088237166404724,0.6194495558738708
917504,0.3758230209350586,0.555046021938324,-0.019512228667736053,0.6238335967063904,0.08634334802627563,0.6382624506950378,-0.03894858434796333,0.6210958361625671,0.004548146389424801,0.6366170048713684,-0.0019173918990418315,0.6221597790718079
1048576,0.40493243932724,0.5351531505584717,-0.014536336064338684,0.6168885827064514,0.08156151324510574,0.6419417858123779,-0.026999376714229584,0.6185861825942993,0.001629600184969604,0.6376340985298157,0.012813659384846687,0.6227278709411621
1179648,0.42131227254867554,0.5274827480316162,-0.012461974285542965,0.6159899830818176,0.07331874966621399,0.638787031173706,-0.02149602212011814,0.6163671612739563,-0.0029481383971869946,0.6369813680648804,0.009373487904667854,0.622367799282074
1310720,0.44012144207954407,0.5045424699783325,-0.010355046018958092,0.6089426875114441,0.08052190393209457,0.6301760673522949,-0.03222160041332245,0.6074483394622803,0.010660062544047832,0.6280604004859924,0.029722006991505623,0.6190425157546997
1441792,0.49252891540527344,0.5022323131561279,-0.010479271411895752,0.6202905178070068,0.07426615059375763,0.6395460963249207,-0.015756739303469658,0.6174529194831848,-0.02647407352924347,0.6369627714157104,-0.014237973839044571,0.6262640953063965
1572864,0.5026889443397522,0.4870509207248688,0.0019118166528642178,0.6118901371955872,0.05254523456096649,0.6366417407989502,-0.02171855792403221,0.6156047582626343,-0.013145875185728073,0.6331830620765686,-0.015496192499995232,0.6188770532608032
1703936,0.5100365877151489,0.4842680096626282,0.0008704939391463995,0.6125237345695496,0.03791291266679764,0.6354197859764099,-0.03135836124420166,0.6179240345954895,-0.018275804817676544,0.6309070587158203,-0.02004988119006157,0.6188188195228577
1835008,0.5382287502288818,0.4674457609653473,-0.0007915950263850391,0.6107548475265503,0.04905923455953598,0.637065589427948,-0.032722990959882736,0.6176618337631226,-0.03287025913596153,0.6296920776367188,-0.029834728688001633,0.622007429599762
1966080,0.5532858371734619,0.45151254534721375,0.006508114747703075,0.6037936806678772,0.07619117200374603,0.6288384199142456,-0.018431298434734344,0.608073890209198,-0.03511720895767212,0.6226534247398376,-0.026029281318187714,0.6192290782928467
2097152,0.556888222694397,0.46062976121902466,0.011328710243105888,0.6095561981201172,0.04978290945291519,0.6362351179122925,-0.03020930290222168,0.6164462566375732,-0.025534672662615776,0.6343358159065247,-0.018391698598861694,0.6211138963699341
2228224,0.5639503598213196,0.4592105746269226,0.024102166295051575,0.6090900897979736,0.04206106439232826,0.6390659213066101,-0.02728772908449173,0.6146092414855957,-0.025032591074705124,0.6339503526687622,-0.04408411309123039,0.6195810437202454
2359296,0.5763455629348755,0.4536898136138916,0.013401534408330917,0.6116225123405457,0.0452042818069458,0.6391870975494385,-0.021648701280355453,0.6149135231971741,-0.04240022227168083,0.6332623362541199,-0.0530405230820179,0.619607150554657
2490368,0.5941325426101685,0.4348154366016388,0.007820084691047668,0.6086252927780151,0.053668953478336334,0.6362673044204712,-0.01903877593576908,0.615687906742096,-0.03329690545797348,0.6291454434394836,-0.07115431129932404,0.6159504055976868
2621440,0.5962755680084229,0.4360399842262268,0.003192462492734194,0.6128402948379517,0.04984425753355026,0.6369578838348389,-0.036285869777202606,0.6187112331390381,-0.03278099745512009,0.6318911910057068,-0.08366917818784714,0.6215009689331055
2752512,0.6014000773429871,0.43023526668548584,0.009525999426841736,0.6106060743331909,0.05273733660578728,0.6349378824234009,-0.021971646696329117,0.6189348697662354,-0.013584336265921593,0.6333122849464417,-0.0628620982170105,0.6219013929367065
2883584,0.5944698452949524,0.43064966797828674,0.0017199895810335875,0.6112216711044312,0.05179983377456665,0.635250449180603,-0.019542725756764412,0.6166036128997803,0.008068542927503586,0.6296249628067017,-0.0473707914352417,0.6190750002861023
3014656,0.6064251065254211,0.4264759421348572,0.012513399124145508,0.6104807257652283,0.04628607630729675,0.6354549527168274,-0.008817948400974274,0.6153364777565002,0.003906880505383015,0.6277477145195007,-0.022065477445721626,0.6253454685211182
3145728,0.6120530366897583,0.4276375472545624,0.003353523788973689,0.6061974167823792,0.03314751386642456,0.6368443369865417,-0.016146942973136902,0.6181331276893616,0.008387723006308079,0.6313382387161255,-0.01247340440750122,0.6253886222839355
3276800,0.6243714094161987,0.42012688517570496,-0.005146508105099201,0.6074293255805969,0.045009806752204895,0.6308960318565369,-0.0032076649367809296,0.6168801188468933,0.00925347488373518,0.63373863697052,0.011698475107550621,0.6267692446708679
3407872,0.6399807929992676,0.40822988748550415,-0.0035097713116556406,0.6079865097999573,0.045210521668195724,0.6314775943756104,0.000610482762567699,0.6162223219871521,0.010766079649329185,0.6285308003425598,0.007736235857009888,0.6283811926841736
3538944,0.6408376693725586,0.4147801697254181,0.009982568211853504,0.6091111898422241,0.05410345271229744,0.6347571015357971,-0.020668134093284607,0.620435893535614,0.008424847386777401,0.6344042420387268,0.005716959945857525,0.6326350569725037
3670016,0.6445271968841553,0.41050851345062256,0.014103969559073448,0.6089019179344177,0.05747617781162262,0.6362118124961853,-0.025222666561603546,0.6204878091812134,0.015022551640868187,0.6363850235939026,0.007527490612119436,0.6337201595306396
3801088,0.651459813117981,0.4030584394931793,0.025248393416404724,0.6090127825737,0.052086710929870605,0.6356990337371826,-0.027390791103243828,0.6177054643630981,0.015350643545389175,0.6357603073120117,0.012189490720629692,0.6320095062255859
3932160,0.651939868927002,0.404786616563797,0.030088819563388824,0.6106968522071838,0.044896312057971954,0.6352750062942505,-0.035665541887283325,0.6198412179946899,0.02076507732272148,0.6366258859634399,0.004973853938281536,0.6320270895957947
4063232,0.6503122448921204,0.4017558693885803,0.032342154532670975,0.6080731153488159,0.05417221039533615,0.6331413388252258,-0.039546553045511246,0.6151326298713684,0.021125895902514458,0.63272625207901,-0.0006470639491453767,0.6293978691101074
4194304,0.6517307162284851,0.39914122223854065,0.03358650952577591,0.6102351546287537,0.05447408929467201,0.6351513266563416,-0.05011235177516937,0.6156277656555176,0.01419169269502163,0.6335023045539856,-0.011784463189542294,0.6294257044792175
4325376,0.6571916341781616,0.3964539170265198,0.041272420436143875,0.6080589890480042,0.05724134296178818,0.6312798857688904,-0.0633644163608551,0.6164147257804871,0.014807104133069515,0.631332278251648,-0.01740363799035549,0.6280797123908997
4456448,0.663764476776123,0.39024871587753296,0.04090190306305885,0.6058166027069092,0.06355860084295273,0.6315579414367676,-0.0544271245598793,0.618333637714386,0.016993504017591476,0.6340068578720093,-0.013154320418834686,0.6290172934532166
4587520,0.6681426763534546,0.3865991532802582,0.03652967885136604,0.605410099029541,0.05654210224747658,0.6334236264228821,-0.058972351253032684,0.617840588092804,0.013640143908560276,0.6315296292304993,-0.020393893122673035,0.6295348405838013
4718592,0.6689189672470093,0.3857588469982147,0.025260861963033676,0.6055434346199036,0.051745444536209106,0.6300477385520935,-0.04071619361639023,0.6232970356941223,0.010693150572478771,0.6325700283050537,-0.017936788499355316,0.6278809905052185
4849664,0.6729304790496826,0.3805250823497772,0.02033761888742447,0.602948009967804,0.04932689294219017,0.6277140974998474,-0.05468619242310524,0.6192225217819214,0.009079838171601295,0.6308354139328003,-0.01103278435766697,0.6287184953689575
4980736,0.6776777505874634,0.37834638357162476,0.01785011775791645,0.6025182604789734,0.029900021851062775,0.6276779174804688,-0.056542422622442245,0.6230341792106628,0.010138275101780891,0.6277589201927185,-0.013293376192450523,0.6304337382316589
5111808,0.6815923452377319,0.37836647033691406,0.01786760985851288,0.6025422215461731,0.025404542684555054,0.6272274255752563,-0.054117895662784576,0.6256347298622131,0.0013362421886995435,0.6282546520233154,-0.011815596371889114,0.6290155649185181
5242880,0.681725263595581,0.37530383467674255,0.030754035338759422,0.6051638722419739,0.02557869628071785,0.6292849183082581,-0.045770689845085144,0.6257262229919434,0.0114497821778059,0.6279767155647278,-0.011062627658247948,0.6279522776603699
5373952,0.6769949197769165,0.3804415762424469,0.035205695778131485,0.6035586595535278,0.028695859014987946,0.6277855038642883,-0.03733432665467262,0.6299396753311157,-0.0023091451730579138,0.6305978894233704,-0.01419095229357481,0.6258161067962646
5505024,0.6786677241325378,0.379570871591568,0.03400344029068947,0.6058207154273987,0.028736315667629242,0.6333290338516235,-0.020388707518577576,0.6295979619026184,-0.004612847696989775,0.6297750473022461,-0.015199153684079647,0.6252082586288452
5636096,0.6892268657684326,0.36958423256874084,0.04154461622238159,0.6048041582107544,0.030617669224739075,0.6287980079650879,-0.018881067633628845,0.6313913464546204,-0.00726974755525589,0.6281296610832214,-0.011617250740528107,0.623180627822876
5767168,0.6941678524017334,0.3665701448917389,0.03700784966349602,0.6045721769332886,0.030875682830810547,0.626843273639679,-0.019434381276369095,0.6301926374435425,-0.017637573182582855,0.6257588267326355,-0.024533333256840706,0.6226701736450195
5898240,0.6980485916137695,0.35945457220077515,0.040971510112285614,0.6026754975318909,0.03438685089349747,0.6263157725334167,-0.015888849273324013,0.6255061030387878,-0.016945218667387962,0.6200166940689087,-0.026513997465372086,0.6200277209281921
6029312,0.7041078805923462,0.35532209277153015,0.04491443186998367,0.5977184176445007,0.024245474487543106,0.6281446814537048,-0.021907638758420944,0.6194348931312561,-0.010986481793224812,0.6179180145263672,-0.030222712084650993,0.6152097582817078
6160384,0.706308901309967,0.3557027280330658,0.04024247080087662,0.596445620059967,0.018219981342554092,0.6288561224937439,-0.04065009206533432,0.6203016638755798,-0.000727937207557261,0.6160152554512024,-0.030069224536418915,0.6156361103057861
6291456,0.7130794525146484,0.35264575481414795,0.042207323014736176,0.5918406844139099,0.03374500945210457,0.631122350692749,-0.05151236429810524,0.6178470253944397,0.004616383463144302,0.6184428930282593,-0.025499029085040092,0.6200838685035706
6422528,0.7149698734283447,0.3583194315433502,0.03332412242889404,0.5959836840629578,0.0368189662694931,0.632819414138794,-0.05883318930864334,0.6232196688652039,0.00308520020917058,0.619812548160553,-0.02785908617079258,0.6190083622932434
6553600,0.7168857455253601,0.3546259105205536,0.03286454454064369,0.5954359769821167,0.043868131935596466,0.6282020807266235,-0.05906623601913452,0.6222453713417053,0.0115673141553998,0.6211144328117371,-0.019251026213169098,0.6183031797409058
