collected_frames,clearance/height,clearance/height_max,clearance/height_min
131072,0.05655166103679221,0.8509550681337714,-0.43001513136550784
262144,0.09753296751296148,1.54525844193995,-0.5425098177511245
393216,0.11127147456863895,1.5650903666391969,-0.717360439710319
524288,0.11367487750248984,1.5686590736731887,-0.7993190763518214
655360,0.09725009473913815,1.1677082292735577,-0.7163620716892183
786432,0.09707341622561216,0.4634589608758688,-0.4355389615520835
917504,0.11834106274181977,0.4795777357649058,-0.14329635677859187
1048576,0.13012858503498137,0.4656908540055156,-0.19498789287172258
1179648,0.1368463047547266,0.4980770230758935,-0.23720736126415431
1310720,0.1046604567382019,0.46992675703950226,-0.1930112182162702
1441792,0.12406139663653448,0.4528352504130453,-0.1500556857790798
1572864,0.12959162436891347,0.48431233293376863,-0.1874736149329692
1703936,0.12782934837741777,0.5230013581458479,-0.24843936297111213
1835008,0.13113846740452573,0.6812417737673968,-0.20473826676607132
1966080,0.11509339784970507,0.4607734780292958,-0.1282452861778438
2097152,0.1341952437069267,0.4617942152544856,-0.14187631895765662
2228224,0.13808850722853094,0.6056973088998348,-0.12780477874912322
2359296,0.14196039910893887,0.5425814578775316,-0.14267181977629662
2490368,0.13967824610881507,0.468835583422333,-0.1853790101595223
2621440,0.14647145615890622,0.485380053287372,-0.1639720150269568
2752512,0.14648884115740657,0.44093365548178554,-0.27621969301253557
2883584,0.1263980477815494,0.6210810360498726,-0.14034240948967636
3014656,0.13338774640578777,0.47573269018903375,-0.1819527386687696
3145728,0.13254093064460903,0.6189853728283197,-0.1532806681934744
3276800,0.12876811472233385,0.574845356401056,-0.23429162777028978
3407872,0.12036500754766166,0.560915160458535,-0.20220376923680305
3538944,0.11968611413612962,0.653717496432364,-0.1295797119382769
3670016,0.11741586786229163,0.6410384429618716,-0.15115610789507627
3801088,0.1162969715660438,0.5252214651554823,-0.16647475492209196
3932160,0.11783555499278009,0.48903561010956764,-0.13163270661607385
4063232,0.11778286437038332,0.5760680206585675,-0.12775750667788088
4194304,0.12061249406542629,0.5837899555917829,-0.19010629504919052
4325376,0.1282250412623398,0.5506872576661408,-0.1443049730733037
4456448,0.12926653074100614,0.6406791803892702,-0.1908725039102137
4587520,0.12993322644615546,0.7428275679703802,-0.14440920413471758
4718592,0.13306068035308272,0.7831908734515309,-0.1250276209320873
4849664,0.13377077132463455,0.5509940423071384,-0.12525371252559125
4980736,0.13089644280262291,0.6532441643066704,-0.12595627456903458
5111808,0.131930164527148,0.598142166621983,-0.12501817662268877
5242880,0.1325625526951626,0.7286200746893883,-0.1251863520592451
5373952,0.13303441496100277,0.6349053008016199,-0.23842018586583436
5505024,0.12256753828842193,0.48921213345602155,-0.125015513272956
5636096,0.13067389494972304,0.6119516470935196,-0.1250510630197823
5767168,0.1348529066890478,0.5726476837880909,-0.13017362775281072
5898240,0.1351466093910858,0.5670755982864648,-0.18470707070082426
6029312,0.13372067059390247,0.5607740934938192,-0.12505068653263152
6160384,0.13932475447654724,0.6239384273067117,-0.1250959555618465
6291456,0.13946739630773664,0.5638300993014127,-0.1250248805154115
6422528,0.1405557538382709,0.8260344883892685,-0.12500868388451636
6553600,0.1357316510984674,0.638767656404525,-0.12541954568587244
6684672,0.13096628454513848,0.686710745561868,-0.1250483887270093
6815744,0.12919279845664278,0.5827263945247978,-0.125020019011572
6946816,0.12485366454347968,0.572411586297676,-0.12501157238148153
7077888,0.12674795172642916,0.7062460812740028,-0.14378003543242812
7208960,0.12496808497235179,0.6472162946593016,-0.23795555881224573
7340032,0.1302970940596424,0.7730648654978722,-0.12503501679748297
7471104,0.13227873825235292,0.6210242288652807,-0.12521628593094647
7602176,0.13464832887984812,0.7174241007305682,-0.12503382074646652
7733248,0.13692327903117985,0.6924658478237689,-0.12723864032886922
7864320,0.1363831248600036,0.6466854428872466,-0.15619205846451223
7995392,0.13305436656810343,0.657446842873469,-0.16076470562256873
8126464,0.128063042240683,0.520610669394955,-0.12501689442433417
8257536,0.1269864063942805,0.6702766425441951,-0.1250084894709289
8388608,0.12939792801626027,0.7588671273551881,-0.1250429272186011
8519680,0.12892593519063666,0.5868911002762616,-0.12511300714686513
8650752,0.12926551868440583,0.7170736156404018,-0.1251168018206954
8781824,0.1327788004418835,0.5945948050357401,-0.1250118047464639
8912896,0.13205130444839597,0.6038357098586857,-0.12753940070979297
9043968,0.1261758049367927,0.6611154992133379,-0.12719891010783613
9175040,0.12752871867269278,0.8327162642963231,-0.18425018549896777
9306112,0.12796898075612262,0.6423938854131848,-0.14033490675501525
9437184,0.13099738088203594,0.5120043349452317,-0.12501662108115852
9568256,0.13103069370845333,0.6694971970282495,-0.12509028194472194
9699328,0.12984910304658115,0.56519731041044,-0.12502519227564335
9830400,0.132933514774777,0.7531243916600943,-0.12511806935071945
9961472,0.1293360954732634,0.8128125122748315,-0.15279745846055448
10092544,0.12587882485240698,0.6344573264941573,-0.46893488871864974
10223616,0.12668992509134114,0.8295108596794307,-0.2011161190457642
10354688,0.12458473857259378,0.6009001869242638,-0.12514302297495306
10485760,0.1266349593643099,0.5994864092208445,-0.12506020162254572
10616832,0.12824264913797379,0.5822809792589396,-0.12504192860797048
10747904,0.12743931054137647,0.5990129890851676,-0.12512252386659384
10878976,0.12880537589080632,0.7534747410099953,-0.12504533235915005
11010048,0.13064527220558375,0.9746902696788311,-0.1251114474143833
11141120,0.12858657154720277,0.764113154495135,-0.12525689229369164
11272192,0.12833318102639169,0.7833290407434106,-0.14155598846264184
11403264,0.12811633571982384,0.7884028479456902,-0.18453420232981443
11534336,0.12806657567853108,0.7041722498834133,-0.18348601087927818
11665408,0.12917676527285948,0.6675061588175595,-0.15265424665994942
11796480,0.12801036896416917,0.8621873022057116,-0.12503121932968497
11927552,0.1272031647968106,0.8738738934043795,-0.12509047938510776
12058624,0.1341789694270119,0.6968471466097981,-0.1253299117088318
12189696,0.13589669403154403,0.8302683697547764,-0.12503348477184772
12320768,0.13535197521559894,0.6842523985542357,-0.12507788348011672
12451840,0.13626946625299752,0.7636628760956228,-0.12515456322580576
12582912,0.13354415108915418,0.6161547645460814,-0.12502394057810307
12713984,0.13274610531516373,0.6197269584517926,-0.1251008161343634
12845056,0.1295519524719566,0.7218839528504759,-0.1490171302575618
12976128,0.1297465672250837,0.7161440167110413,-0.12508238293230534
13107200,0.1282331821275875,0.6816354419570416,-0.12504656170494854
13238272,0.12866608024341986,0.5959493464324623,-0.12523571564815938
13369344,0.13461875263601542,0.7872853055596352,-0.12506435881368816
13500416,0.13780877855606377,0.7673773553688079,-0.12505415081977844
13631488,0.13594068179372698,0.4826480718329549,-0.14805765822529793
13762560,0.13820275233592838,0.7023954025935382,-0.12502640229649842
13893632,0.13321966817602515,0.8066852763295174,-0.19421681272797287
14024704,0.13342685892712325,0.9728278724942356,-0.12534287455491722
14155776,0.13170811027521268,0.7072419424075633,-0.12511154427193105
14286848,0.13002001703716815,0.8227615004871041,-0.12512972438707948
14417920,0.12966362107545137,1.0215551189612597,-0.12519655586220324
14548992,0.13149620522744954,0.6802135412581265,-0.1250650251749903
14680064,0.126471318944823,0.7614136105403304,-0.1257772915996611
14811136,0.12600875576026738,0.6889312523417175,-0.1250883808825165
14942208,0.12445154140004888,0.6125865504145622,-0.1252144048921764
15073280,0.1247570589184761,0.5448213773779571,-0.1253871493972838
15204352,0.12640351249137893,0.9420569185167551,-0.1250418301206082
15335424,0.12366698688128963,0.5189389940351248,-0.12540466478094459
15466496,0.12618703913176432,0.6480714678764343,-0.12506484356708825
15597568,0.125649371300824,0.6687227541115135,-0.12505316315218806
15728640,0.12359339802060276,0.7812714711762965,-0.12502916110679507
15859712,0.12394695373950526,0.6163923863787204,-0.12509370781481266
15990784,0.1244237469509244,0.583356519928202,-0.12508281716145575
16121856,0.12537209800211713,0.767927783774212,-0.12556679593399167
16252928,0.1228485862375237,0.6859111220110208,-0.12520966120064259
16384000,0.1217264809529297,0.6611493024975061,-0.12504520849324763
16515072,0.12332197633804753,0.7200372403021902,-0.12512037972919643
16646144,0.12094846734544262,0.5483819476794451,-0.12508716224692762
16777216,0.12170717655681074,0.8566962436307222,-0.12503626057878137
16908288,0.12098814477212727,0.6539088692516088,-0.1251483024097979
17039360,0.12278302008053288,0.6555864266119897,-0.12525756168179214
17170432,0.12454552884446457,0.6482580373995006,-0.125196989858523
17301504,0.12478211079724133,0.669707668479532,-0.1261038219090551
17432576,0.12455699808197096,0.6972774432506412,-0.12530424306169152
17563648,0.12441936210962012,0.6157008670270443,-0.12659685243852437
17694720,0.12249921646434814,0.8328431909903884,-0.12705619214102626
17825792,0.12290849583223462,0.7345684729516506,-0.12511887354776263
17956864,0.12414367659948766,0.6305110126268119,-0.12546674744226038
18087936,0.12451372487703338,0.741549378959462,-0.12513779196888208
18219008,0.12315387511625886,0.8919194785412401,-0.1288014305755496
18350080,0.12186825677054003,0.6935879895463586,-0.12503805104643106
