collected_frames,rew/shaping,rew/step_penalty,rew/joint_ang_from_flat_penalty,rew/joint_angle_var_penalty,rew/roll_penalty,rew/roll_rate_penalty,rew/pitch_penalty,rew/pitch_rate_penalty,rew/shock_penalty,rew/clearance,rew/action_bonus,rew/flipper_action_bonus,rew/terminal_bonus,rew/total_reward
1835008,1.2474930258467793,-0.06086988265577742,-0.1248830397380516,-0.1280828788294457,-0.18658638873603195,-0.2562351506203413,-0.33427545824088156,-0.22255585144739598,-0.07590529826120473,-0.0774310877895914,3.1634128242731094,0.7094792192801833,0.003919980663340539,3.6553189139813185
1966080,1.713743100874126,-0.060976112817480645,-0.07328951417002827,-0.07363581762183458,-0.12356572935823351,-0.25832959660328925,-0.19488102628383785,-0.20570211298763752,-0.12500454613473266,-0.06492911913665012,4.074062678962946,0.6857944075018167,0.012671553558902815,5.303781008347869
2097152,1.3487258199602365,-0.06108234297918354,-0.09580927476054057,-0.09449124231468886,-0.17428389214910567,-0.2604335474316031,-0.2464449042454362,-0.2077962098410353,-0.07650975469732657,-0.08237476652720943,3.4558478482067585,0.7107659634202719,0.023383116626064293,4.237092947587371
2228224,1.313439555466175,-0.06118857314088633,-0.1088208868750371,-0.10466222238028422,-0.2152704990003258,-0.2614337559789419,-0.2850618448574096,-0.21356363233644515,-0.0765024688153062,-0.08409572375239804,3.4953800830990076,0.7111641853116453,0.04375469525984954,4.150586748495698
2359296,1.3448828933760524,-0.06129480330258913,-0.11714258458232507,-0.10275183065095916,-0.21823577082250267,-0.26179623312782496,-0.35107444250024855,-0.21996583917643875,-0.07288148517545778,-0.09058924816781655,3.6388502195477486,0.7123714140616357,0.025571601319825277,4.222336124628782
2490368,1.458682605996728,-0.06140103346429204,-0.11568081501172855,-0.09280962299089879,-0.1977394000859931,-0.25758406810928136,-0.389080619905144,-0.22305104800034314,-0.07515945888007991,-0.08907500660279766,3.9499195963144302,0.7066534431651235,0.01964181655785069,4.629348890855908
2621440,1.4910218454897404,-0.061507263625995276,-0.10561773733934388,-0.08175908826524392,-0.20067130064126104,-0.2691808044910431,-0.3439965203870088,-0.2287749892566353,-0.07682631959323771,-0.09757164580514655,3.9931824915111065,0.7173182871192694,0.008153845570632257,4.738948319107294
2752512,1.4046664657071233,-0.06161349378769819,-0.11436227988451719,-0.09546788106672466,-0.2671607914380729,-0.262838909169659,-0.3952368095051497,-0.22486347309313715,-0.059509319995413534,-0.09746001323219389,3.927437813952565,0.7166913184337318,0.024720873960177414,4.490000821650028
2883584,1.5879595866426826,-0.061719723949400965,-0.08937752613564953,-0.0960136199137196,-0.23809066484682262,-0.2503705726703629,-0.308171852491796,-0.20872881426475942,-0.08100304362596944,-0.07704296489828266,4.380893697962165,0.7064976431429386,0.026645288729923777,5.287884518504143
3014656,1.4200139474123716,-0.061825954111103865,-0.09670120535884053,-0.10002017521765083,-0.23260917072184384,-0.24628627044148743,-0.33301262906752527,-0.20964049361646175,-0.05859569835229195,-0.08148800837807357,4.128421999514103,0.7078665606677532,0.061772545202984475,4.894945859909058
3145728,1.3517564395442605,-0.06193218427280667,-0.0962909972295165,-0.09243927232455462,-0.19269496179185808,-0.23465883114840835,-0.34475421207025647,-0.2097004916286096,-0.05259851185110165,-0.08244269783608615,4.1716975178569555,0.7143962066620588,0.05127840692875907,4.918389495462179
3276800,1.3649963745847344,-0.06203841443450991,-0.09358826233074069,-0.08535372710321099,-0.14524834795156494,-0.22885048994794488,-0.36634120531380177,-0.2104705082019791,-0.05076376120996429,-0.0770014621084556,4.255289575085044,0.7121520466171205,0.0642061286198441,5.074012313038111
3407872,1.4310581665486097,-0.062144644596212814,-0.08643816731637344,-0.07569813751615584,-0.09122047110577114,-0.22235160262789577,-0.37456099479459226,-0.206976578803733,-0.056540279219916556,-0.0696855173446238,4.498223507776856,0.7090999549254775,0.03935005147650372,5.429255794733763
3538944,1.3905782895162702,-0.06225087475791559,-0.07979576935758814,-0.07001938461326063,-0.05882584894425236,-0.22050456481520087,-0.40453244652599096,-0.20528170035686344,-0.05181606140831718,-0.06989149865694344,4.386834118515253,0.7254475527442992,0.05280908280110452,5.330203112214804
3670016,1.3883606167510152,-0.062357104919618496,-0.08240690286038443,-0.07854456402128562,-0.05503762754960917,-0.21614618028979748,-0.43471172801218927,-0.2051644059829414,-0.04960369393666042,-0.06650081355473958,4.452903959900141,0.7301083481870592,0.05425436900986824,5.372678939253092
3801088,1.3806708343327045,-0.062463335081321736,-0.0859830841072835,-0.08513577829580754,-0.059848441218491644,-0.21760078251827508,-0.4620113102719188,-0.20716917200479656,-0.04609911402803846,-0.06665258429711685,4.42806101590395,0.7250250629149377,0.043377561509259976,5.281210046261549
3932160,1.401016146875918,-0.06256956524302454,-0.08776916447095573,-0.0897320358781144,-0.05981751732178964,-0.22062391543295234,-0.45119370450265706,-0.20812434668187052,-0.05008200462179957,-0.0683606842358131,4.51616258174181,0.7275808537378907,0.054403008514782414,5.3980666399002075
4063232,1.4796460634097457,-0.06267579540472744,-0.0865685919416137,-0.09196994692320004,-0.060011162946466357,-0.2272184247849509,-0.42046347656287253,-0.20938066113740206,-0.058090680966415675,-0.06590111923287623,4.671244893223047,0.7158605367876589,0.06018415361177176,5.642051365226507
4194304,1.4577745702117682,-0.06278202556643021,-0.08825305552454665,-0.09883504582103342,-0.08265286771347746,-0.24299394770059735,-0.3987879641354084,-0.21733270841650665,-0.05792916713835439,-0.06737482966855168,4.689835153520107,0.7206576289609075,0.06648000337008853,5.613824903964996
4325376,1.4997582770884037,-0.06288825572813311,-0.08863997354637831,-0.10321719921194017,-0.09868569928221405,-0.26120439264923334,-0.36710543069057167,-0.21816797670908272,-0.06297098140930757,-0.07236652472056448,4.877297252416611,0.7150333244353533,0.07476351763762068,5.8271664790809155
4456448,1.497378546744585,-0.06299448588983636,-0.0899000323843211,-0.10727941757068038,-0.11193736008135602,-0.2706397487781942,-0.3449198871385306,-0.22515660931821913,-0.06465813412796706,-0.07268381642643362,5.05244429782033,0.7214197032153606,0.0847152775968425,6.000479198992252
4587520,1.484141392633319,-0.06310071605153915,-0.09181491419440135,-0.1091541238129139,-0.12013090011896566,-0.2679764177883044,-0.34112027008086443,-0.2240472276462242,-0.060508954815304605,-0.07273835351224989,5.066276125609875,0.7207645489834249,0.06654325310955755,5.981541499495506
4718592,1.485834762454033,-0.06320694621324206,-0.08986300457036123,-0.1045049800304696,-0.1260076616308652,-0.26789384917356074,-0.3386715000960976,-0.22482399235013872,-0.06251584443089087,-0.0739148393040523,5.050404515117407,0.7195400600321591,0.07703185724676587,5.975554145872593
4849664,1.4486816003918648,-0.06331317637494485,-0.09147134277736768,-0.10194035770837218,-0.12009310576831922,-0.268313848762773,-0.34063703613355756,-0.22547487216070294,-0.05766620222129859,-0.07647534151328728,5.046739097684622,0.7141471542418003,0.06897683751594741,5.9276904202997684
4980736,1.4992589298635721,-0.06341940653664775,-0.08798115223180503,-0.09380177682032809,-0.10426170256687328,-0.26651732076425105,-0.3225214942358434,-0.2243057326413691,-0.062197321363782976,-0.07474110915791243,5.235079638659954,0.7163488115184009,0.07664365347591229,6.220597185194492
5111808,1.5306294914335012,-0.06352563669835098,-0.0828623961424455,-0.08399465412367135,-0.08542282786220312,-0.26989324390888214,-0.3207422576379031,-0.2248289107810706,-0.06473060100688599,-0.07780959061346948,5.309813287109137,0.7164538991637528,0.06775451064459048,6.344329666346312
5242880,1.5289005311205983,-0.06363186686005377,-0.0813202815479599,-0.07898788090096787,-0.08627938706194982,-0.2668835510266945,-0.314652900910005,-0.22644305415451527,-0.06645746574940858,-0.0791758006089367,5.3583351746201515,0.716262242756784,0.08759478095453233,6.420480817556381
5373952,1.5586397694423795,-0.06373809702175669,-0.0807457494083792,-0.07532317854929715,-0.08780146605568007,-0.2659748400328681,-0.3176078451797366,-0.2269845459377393,-0.0655380541284103,-0.08061604318208992,5.314932979643345,0.7183378450572491,0.1015795857674675,6.422027848660946
5505024,1.7102716276422143,-0.0638443271834595,-0.07859630545135587,-0.07032633144990541,-0.07490751758450642,-0.2523061530664563,-0.2693980352487415,-0.22493646468501538,-0.07387223569094203,-0.07400041763321497,5.4809694066643715,0.7214077999815345,0.10311026150884572,6.827228240668774
5636096,1.6135438606142998,-0.06395055734516238,-0.08367615262977779,-0.07203215989284217,-0.10036836343351752,-0.26055387186352164,-0.31056286091916263,-0.23255023162346333,-0.06538850830111187,-0.07907687121769413,5.449416719377041,0.7165822526440024,0.1332051051867893,6.637217223644257
5767168,1.6010026652365923,-0.06405678750686561,-0.08626398566411808,-0.07134821591898799,-0.1093887027236633,-0.26845672097988427,-0.3079987538512796,-0.2325215273303911,-0.06550523625628557,-0.08330670313443989,5.413718402385712,0.7108919527381659,0.10355064630857669,6.532422807067633
5898240,1.5886871619150043,-0.0641630176685685,-0.08909092628164217,-0.07178508414654061,-0.10489416681230068,-0.2696233850438148,-0.3036504874471575,-0.231527982163243,-0.06630491321266163,-0.08398321497952566,5.408625058829784,0.6993354968726635,0.11319405655376613,6.515626542270184
6029312,1.6386115914210677,-0.06426924783027131,-0.08777859597466886,-0.06969074404332787,-0.09308772621443495,-0.2747775532770902,-0.29098575306124985,-0.23016717517748475,-0.06468663994019153,-0.08110003330511972,5.509611740708351,0.6888472475111485,0.10248802810383495,6.67515953630209
6160384,1.656093442812562,-0.06437547799197414,-0.08444565493846312,-0.06976568727986887,-0.09272188349859789,-0.28471046523191035,-0.30034051346592605,-0.2356092316331342,-0.07086870122293476,-0.08769539697095752,5.69863511249423,0.6884369654580951,0.10649893290246837,6.848831683397293
6291456,1.6616176357492805,-0.064481708153677,-0.08178842294728383,-0.07089185214135796,-0.09526814986020327,-0.283201054437086,-0.3037825624924153,-0.2379550754558295,-0.0721774572157301,-0.0873047030181624,5.813419330865145,0.6981498626992106,0.12870953715173528,6.996015217155218
6422528,1.6281221425160766,-0.06458793831538025,-0.08372016251087189,-0.0775843919836916,-0.11266114038880914,-0.2826243410818279,-0.3111441503278911,-0.23794238467235118,-0.07134842964296695,-0.08750334894284606,5.827080555260181,0.7045793440192938,0.10772125994844828,6.928704630583525
6553600,1.6251485785469413,-0.06469416847708312,-0.08377222187118605,-0.08000097761396319,-0.10024602839257568,-0.27847670507617295,-0.3092097721528262,-0.23737365822307765,-0.06755202123895288,-0.08242260507540777,5.935028292238712,0.7009090930223465,0.11844942758034449,7.067028045654297
6684672,1.605520880781114,-0.06480039863878594,-0.08466955681797117,-0.08258027140982449,-0.09795450646197423,-0.26891356229316443,-0.3101722584106028,-0.2339680012082681,-0.06526886096980888,-0.07719672785606235,5.815223276615143,0.7016515852883458,0.12909774089348502,6.95799794793129
6815744,1.6211267542093992,-0.06490662880048877,-0.08594669896410778,-0.08207074651727453,-0.08301581960404292,-0.266733645927161,-0.2942023645155132,-0.23544920864515007,-0.06847292495513102,-0.07687985152006149,5.863610111176968,0.7013403736054897,0.11914044608420227,7.0396832302212715
6946816,1.6488823620602489,-0.06501285896219165,-0.08110739709809422,-0.07454061252065003,-0.06493479284108616,-0.26052179001271725,-0.3005046648904681,-0.2360164982965216,-0.06965978223888669,-0.07462420768570155,5.964374404400587,0.7011472624726593,0.13023467833409086,7.2090052254498005
7077888,1.648761666379869,-0.06511908912389487,-0.07834893459221348,-0.07182744093006477,-0.0639743767096661,-0.2635867374483496,-0.29315599938854575,-0.23396867664996535,-0.06899880745913833,-0.07600102695869282,5.9598628506064415,0.6994001944549382,0.14316240002517588,7.22797966748476
7208960,1.6815459793433547,-0.06522531928559773,-0.076447406609077,-0.07012354856124148,-0.06769027694826946,-0.2632796795805916,-0.2951460457406938,-0.23754295357502997,-0.07360410469118506,-0.07649396720808,6.05843286588788,0.6969449743628502,0.1578326877352083,7.3605796210467815
7340032,1.702540785074234,-0.06533154944730056,-0.075422698573675,-0.06996183015871793,-0.07432876143138856,-0.26928390958346426,-0.3308840219397098,-0.24157694447785616,-0.07468018599320203,-0.08058476605219766,6.210458148270845,0.6953480262309313,0.16945822948764544,7.486186672002077
7471104,1.7059225430712104,-0.0654377796090034,-0.07362026773625985,-0.0673398653161712,-0.07440949502051808,-0.2744388997089118,-0.33672038302756846,-0.2412082183873281,-0.07763303659157827,-0.08447285968577489,6.1836224384605885,0.6931176255457103,0.1653508651215816,7.442948363721371
7602176,1.695824577473104,-0.06554400977070628,-0.07313282799441367,-0.0671054776175879,-0.07989962125429884,-0.27789926598779857,-0.32666705967858434,-0.24100606003776193,-0.07520639136782847,-0.08632136252708733,6.162016939371824,0.6973948180675507,0.1340226241882192,7.385841939598322
7733248,1.6973186414688826,-0.06565023993240951,-0.0735817986424081,-0.06713703385321423,-0.07542503310833126,-0.2795972153544426,-0.33960934495553374,-0.24774060840718448,-0.08433151780627668,-0.08892684709280729,6.280022531747818,0.6957402462139726,0.1441973446198972,7.482878338545561
7864320,1.6891317563131452,-0.06575647009411235,-0.07275879639200866,-0.06662576249800622,-0.08355190942529589,-0.28064072295092046,-0.3233936077449471,-0.2457651242148131,-0.07998485774442088,-0.08888104854850098,6.262832097709179,0.7036645351909101,0.12671633753052447,7.463163737207651
7995392,1.7174410540610552,-0.0658627002558152,-0.07185452448902652,-0.06317440007114783,-0.0900549836223945,-0.27034896262921393,-0.3157131124753505,-0.24501767556648701,-0.08486093758256175,-0.08506448776461184,6.31466918066144,0.6965161617845297,0.156513901631115,7.58076536655426
8126464,1.8635908151045442,-0.06596893041751804,-0.06972916750237346,-0.06453285025781952,-0.06959448513225652,-0.27031397353857756,-0.2566979607800022,-0.24520836235024035,-0.08543958551308606,-0.08098012732807547,6.595388043671846,0.7050651875324547,0.1987988052133005,8.143429331481457
8257536,1.784937471151352,-0.06607516057922089,-0.07496840768726543,-0.06760225188918412,-0.0775225127581507,-0.2699560121400282,-0.2688980095554143,-0.2524930527433753,-0.08481020991166588,-0.07844889460830018,6.545995976775885,0.70867934031412,0.18182696880830918,7.967275597155094
8388608,1.7747908141463995,-0.06618139074092413,-0.07516776188276708,-0.0643569391395431,-0.08551402686862275,-0.26673172984737903,-0.2643723542569205,-0.24626190541312099,-0.07800026590120979,-0.08344137395033613,6.5281377620995045,0.6947026792913675,0.15680564756621607,7.90970965474844
8519680,1.779057128354907,-0.06628762090262698,-0.07632212451426312,-0.0646982624894008,-0.08593519404530525,-0.27397954056505114,-0.2698029263410717,-0.25065393559634686,-0.07887933299934957,-0.08189653657609597,6.450187433511019,0.6975800218060613,0.1692708453629166,7.832744427025318
8650752,1.7874903520569205,-0.06639385106432984,-0.07514753000577912,-0.061890931479865685,-0.07453454012284055,-0.2733060219325125,-0.2688558662775904,-0.249787934939377,-0.08478098564955872,-0.08121795306215063,6.510747190564871,0.6875972333364189,0.1535379391425522,7.888980388641357
8781824,1.8153050243854523,-0.06650008122603268,-0.07421786087797955,-0.061305628943955526,-0.08330763486446813,-0.27538266219198704,-0.26305724936537445,-0.2507397833978757,-0.08211103692883626,-0.08535174536518753,6.560044270008802,0.6929524419829249,0.19003062923729885,8.00198009610176
8912896,1.8198725180700421,-0.06660631138773553,-0.0740243048639968,-0.062277667137095705,-0.0708366422331892,-0.2739358509425074,-0.2769707051338628,-0.2532232559751719,-0.08357055720989592,-0.08435998478671536,6.645009405910969,0.7036814298480749,0.17999901319853961,8.088677797466516
9043968,1.8174112746492028,-0.06671254154943876,-0.07474871922750026,-0.061451627290807664,-0.07200507260859013,-0.2694232811918482,-0.2629050995456055,-0.25160110683646053,-0.0843327592156129,-0.08010046038543805,6.740870762616396,0.6956056053750217,0.16980768900248222,8.185538116842508
9175040,1.8161953100934625,-0.0668187717111416,-0.07363145786803216,-0.06087606173241511,-0.07053405910846777,-0.2695114410016686,-0.2798999808728695,-0.25622660759836435,-0.08626065604039468,-0.08155283989617601,6.784472692757845,0.7009816872887313,0.18994523961737286,8.230134729295969
9306112,1.857224159874022,-0.06692500187284446,-0.07227348943706602,-0.05945069045992568,-0.07404820446390659,-0.2661820008652285,-0.27105857827700675,-0.253454192657955,-0.0814284406369552,-0.08334611903410405,6.7897606417536736,0.6988245658576488,0.18585447808436584,8.289330631494522
9437184,1.8357160286977887,-0.0670312320345473,-0.0747144939377904,-0.057757713802857324,-0.08892160060349852,-0.26395813236013055,-0.29873051866889,-0.25993281486444175,-0.08372485576546751,-0.0872585229226388,6.795017331838608,0.7067344356328249,0.1884256323100999,8.227832563221455
9568256,1.857873173430562,-0.06713746219625015,-0.07393774355296046,-0.05313484469661489,-0.08170747495023534,-0.26486915023997426,-0.30462930467911065,-0.26125861471518874,-0.08525330532575026,-0.08804508304456249,6.736589606851339,0.7072143568657339,0.18758043940761127,8.19204668328166
9699328,1.9092047652229667,-0.06724369235795341,-0.07268735073739663,-0.04857575980713591,-0.06785704681533389,-0.2608928573317826,-0.3001068162266165,-0.2606460477691144,-0.08612071149400435,-0.08758605102775618,6.870029777288437,0.7051628543995321,0.19304770164308138,8.407064028084278
9830400,1.9190416764467955,-0.06734992251965621,-0.07247262529563159,-0.04794236592715606,-0.07442946173250675,-0.26421969826333225,-0.29812095826491714,-0.2618393161101267,-0.08246504064300098,-0.08984865027014166,6.9550220258533955,0.7022548550739884,0.19312202237779275,8.4916782528162
9961472,1.9167714901268482,-0.06745615268135909,-0.07094050309387967,-0.049065034196246415,-0.06804512746748514,-0.2616082519525662,-0.29184752819128335,-0.26018300000578165,-0.08413946047949139,-0.08599005645373836,7.001195572316647,0.7031844449229538,0.21159686012833845,8.574409060180187
10092544,1.9481300497427583,-0.06756238284306194,-0.0692403488792479,-0.04973930699634366,-0.052089463686570525,-0.25952817976940423,-0.2766074448591098,-0.25931667955592275,-0.08599854043859523,-0.08445305604254827,7.027877036482096,0.6930366978049278,0.21091691058245488,8.656857751309872
10223616,1.9409226523712277,-0.06766861300476477,-0.07108067232184112,-0.05234546755673364,-0.04770457427366637,-0.25925457442644984,-0.27181637450121343,-0.2592030914966017,-0.0838400477077812,-0.08380150952143595,7.099955085664988,0.6905559585429728,0.2170807251968654,8.733957685530186
10354688,1.947879696264863,-0.06777484316646804,-0.07023156946524978,-0.05223651509732008,-0.047679004637757316,-0.26360182522330433,-0.26539848279207945,-0.26219421334099025,-0.08813185631879605,-0.08182251715334132,7.287532061338425,0.6912885443307459,0.23989142321806867,8.94986505061388
10485760,1.9799244301393628,-0.06788107332817084,-0.06786404142621905,-0.05003085278440267,-0.05261124233948067,-0.2614576107589528,-0.2744544089073315,-0.2610254077007994,-0.08738887764047831,-0.08457423659274355,7.2774581126868725,0.6966942148283124,0.2270269493892556,8.95352941006422
10616832,2.004799611866474,-0.06798730348987371,-0.0652038996340707,-0.049182442540768534,-0.048288962309015915,-0.2624349034158513,-0.27554712700657547,-0.2605679421685636,-0.08993522185483016,-0.0867761117988266,7.396443966776133,0.6998771945945919,0.233573435456492,9.109489776194096
10747904,2.065341646783054,-0.06809353365157667,-0.060632842127233744,-0.045644551020814106,-0.04431462462525815,-0.2609960965346545,-0.2741025392897427,-0.26268712524324656,-0.09190810355357826,-0.08534720883471891,7.531117856502533,0.6937907193787396,0.27455615675717127,9.35244707018137
10878976,2.0336600383743644,-0.0681997638132794,-0.06112900289008394,-0.046038667467655614,-0.04007394867949188,-0.2655336332973093,-0.26621286070439965,-0.26230029680300504,-0.08915039800922386,-0.08596738439518958,7.471236236393452,0.6894601229578257,0.2785836658149492,9.269559144973755
11010048,1.990444247610867,-0.06830599397498266,-0.060335257643600926,-0.04609960605739616,-0.042749191663460806,-0.2704775413731113,-0.26129902456887066,-0.2639286231715232,-0.09021136473165825,-0.08814848645124584,7.5219007432460785,0.6886693662963808,0.23926919023506343,9.228213831782341
11141120,2.0149248922243714,-0.06841222413668548,-0.05991334727150388,-0.04542209723149426,-0.04040494047512766,-0.264633352519013,-0.2625872232019901,-0.2590844838414341,-0.0863056856469484,-0.0863607915234752,7.455794896930456,0.6900074952282012,0.24778673391847406,9.215445682406425
11272192,1.9896791130304337,-0.06851845429838833,-0.06087398444651626,-0.046150225010933354,-0.04735386386164464,-0.2656010608188808,-0.255513102049008,-0.2579858060926199,-0.08921181918412913,-0.08628832030808553,7.4133743196725845,0.6964516285806894,0.24125131987966597,9.143874026834965
11403264,1.9865434244275093,-0.0686246844600913,-0.061065567162586376,-0.04552004474680871,-0.042936351004755124,-0.26933794387150556,-0.2507046378450468,-0.25932794180698693,-0.08920172290527262,-0.0861169042182155,7.444074831902981,0.6929928632453084,0.25417350692441687,9.185212291777134
11534336,2.0428775316104293,-0.06873091462179402,-0.060497497470350936,-0.043970657425234094,-0.04564842930994928,-0.2694280449068174,-0.2584269093349576,-0.26470463164150715,-0.08952456251427066,-0.08701240119989961,7.5227173045277596,0.6940292399376631,0.2523400167556247,9.302583381533623
11665408,2.0529101816937327,-0.0688371447834973,-0.061371371179120615,-0.043815296492539346,-0.032556308520725,-0.26187715749256313,-0.25465445418376476,-0.2659454521490261,-0.09064004919491708,-0.08876165526453406,7.524842571467161,0.7020182516425848,0.25683005012979265,9.347347155213356
11796480,2.084501639008522,-0.0689433749452001,-0.05935670857434161,-0.042857819877099246,-0.0392895968107041,-0.26376548514235765,-0.24916782381478697,-0.2666197858052328,-0.09551751019898802,-0.08722093113465235,7.701490819454193,0.7094194400124252,0.28084093374491204,9.58017959445715
11927552,2.0803009644150734,-0.06904960510690296,-0.05783699548919685,-0.04180627831374295,-0.03420065394311678,-0.26638688053935766,-0.24441550252959132,-0.26531779230572283,-0.09529149104491808,-0.08613581099780276,7.654251668602228,0.7150426590815187,0.2641252661123872,9.531587801873684
12058624,2.0601462610065937,-0.06915583526860593,-0.06141399414627813,-0.04271364334272221,-0.03974054845457431,-0.27200786711182445,-0.2622941117733717,-0.26872734469361603,-0.09678028378402814,-0.09332327300217003,7.570150896906853,0.7194865415804088,0.26206881972029805,9.38375873863697
12189696,2.0218004500493407,-0.06926206543030865,-0.06404824671335518,-0.04418192620505579,-0.037721272019553,-0.2739374714437872,-0.28712609061039984,-0.2685436487663537,-0.09238000160257798,-0.09523873438593,7.4562714248895645,0.7209507492370903,0.22647903684992343,9.16972579061985
12320768,2.0066598216071725,-0.06936829559201192,-0.06625498889479786,-0.04550462253973819,-0.050269854051293805,-0.27528864657506347,-0.3055529159028083,-0.2697106780251488,-0.09646453967434354,-0.09571430925279856,7.430833999067545,0.7200837880373001,0.2051934813207481,9.065673299133778
12451840,2.0031566098332405,-0.06947452575371472,-0.06728041946189478,-0.04723246319917962,-0.05697218584828079,-0.2734475319739431,-0.33617544919252396,-0.26842501061037183,-0.08961983186600264,-0.09665971307549626,7.3980681747198105,0.7265748823992908,0.22305715508991852,9.022476598620415
12582912,2.0231210086494684,-0.06958075591541758,-0.06636251002782956,-0.04496520198881626,-0.05500200725509785,-0.27005782118067145,-0.3215374262072146,-0.26988234266173095,-0.0919803130091168,-0.09433563565835357,7.571587689220905,0.7202263507060707,0.22032075810420793,9.227996461093426
12713984,2.071472270414233,-0.06968698607712057,-0.06325212618685327,-0.042982628830941394,-0.04511437413748354,-0.26586241426412016,-0.30532584176398814,-0.2719283646438271,-0.0950314843794331,-0.0942172851646319,7.568411398679018,0.7275852882303298,0.24601649533724412,9.336316801607609
12845056,2.073757776990533,-0.06979321623882366,-0.06145983710302971,-0.04085479141213,-0.038430491389590316,-0.2613989849342033,-0.2889732252806425,-0.271476648747921,-0.0963397991436068,-0.09103217924712226,7.616149917244911,0.7280202461406589,0.23666482622502372,9.41070420295
12976128,2.072847807779908,-0.06989944640052655,-0.057974394876509905,-0.038018039806047454,-0.03814324928680435,-0.26317875320091844,-0.2749018499162048,-0.2728929092409089,-0.09887637745123357,-0.08944751118542627,7.618286527693272,0.733244635630399,0.2657136589550646,9.463880866765976
