collected_frames,env/success_rate,env/failure_rate,env/explosion_rate
4751360,0.6666666666666666,0.1111111111111111,0.0
4767744,0.3684210526315789,0.10526315789473684,0.0
4784128,0.6666666666666666,0.3333333333333333,0.0
4800512,0.023255813953488372,0.0,0.0
4816896,0.25,0.75,0.0
4833280,0.5,0.25,0.0
4849664,0.3,0.35,0.0
4866048,0.6,0.4,0.0
4882432,0.041237113402061855,0.020618556701030927,0.0
4898816,1.0,0.0,0.0
4915200,0.3333333333333333,0.5,0.0
4931584,0.4090909090909091,0.3181818181818182,0.0
4947968,0.8333333333333334,0.16666666666666666,0.0
4964352,0.06097560975609756,0.0,0.0
4980736,1.0,0.0,0.0
4997120,0.25,0.125,0.0
5013504,0.43478260869565216,0.17391304347826086,0.0
5029888,0.75,0.25,0.0
5046272,0.023809523809523808,0.023809523809523808,0.0
5062656,1.0,0.0,0.0
5079040,0.3,0.2,0.0
5095424,0.7222222222222222,0.0,0.0
5111808,0.75,0.25,0.0
5128192,0.010526315789473684,0.010526315789473684,0.0
5144576,0.6666666666666666,0.3333333333333333,0.0
5160960,0.8333333333333334,0.0,0.0
5177344,0.45454545454545453,0.045454545454545456,0.0
5193728,0.3333333333333333,0.6666666666666666,0.0
5210112,0.05747126436781609,0.022988505747126436,0.0
5226496,0.5,0.5,0.0
5242880,0.5714285714285714,0.07142857142857142,0.0
