collected_frames,rew/shaping,rew/step_penalty,rew/joint_vel_variance,rew/joint_angle_variance,rew/roll,rew/roll_rate,rew/pitch,rew/pitch_rate,rew/terminal_bonus,rew/total_reward
212992,1.5697285998612642,-0.08797996434914519,-0.12842514039948583,0.11699110420886427,-0.04127730935579166,-0.01464650455818628,-0.001575599453644827,-0.087650565081276,-0.0023684154730290174,1.322796213440597
229376,1.6513858633115888,-0.08797996434914519,-0.12736283463891596,0.15061129699461162,-0.032263415996567346,-0.018842055993445683,-0.0015978938390617259,-0.10547101258998737,0.0,1.4284800235182047
245760,1.4523811023682356,-0.08797996434914519,-0.12687391752842814,0.19942826498299837,-0.03868008707650006,-0.017821514178649522,-0.0016996220092551084,-0.09731972945155576,3.763509448617697e-05,1.2814722144976258
262144,1.4200775045901537,-0.08797996434914519,-0.1269399953307584,0.18797819898463786,-0.0423726147855632,-0.018034667649772018,-0.0015796064717505942,-0.1014114849967882,0.0060339439660310745,1.23577134963125
278528,1.3285810807719827,-0.08797996434914519,-0.12731732527026907,0.1755511148367077,-0.039041277108481154,-0.013788670832582284,-0.001859389426499547,-0.08464834178448655,0.0012218428310006857,1.150719112250954
294912,1.5992871038615704,-0.08797996434914519,-0.12675181531812996,0.12724769665510394,-0.02756347181639285,-0.014645115137682296,-0.001381965037126065,-0.08964981214376166,0.005385387456044555,1.3839480793103576
311296,1.6438365951180458,-0.08797996434914519,-0.12580605747643858,0.14714945905143395,-0.028168509496026672,-0.018356808926910162,-0.0017056020315067144,-0.10285716713406146,0.0017951291520148516,1.427907100878656
327680,1.4735550722107291,-0.08797996434914519,-0.1264088928583078,0.17791183828376234,-0.03806718785199337,-0.016273598448606208,-0.0018325433948120917,-0.0935632245382294,-0.0005732863210141659,1.2867682604119182
344064,1.3863947354257107,-0.08797996434914519,-0.12649185612099245,0.19773549563251436,-0.04253055862500332,-0.017140456919150893,-0.0017763259284038213,-0.09267887164605781,0.004201179719530046,1.2197334114462137
360448,1.3489668797701597,-0.08797996434914519,-0.12656195036834106,0.1749732728349045,-0.05366441101068631,-0.015720325354777742,-0.0017721070180414245,-0.08346657015499659,0.0012218428310006857,1.155996706802398
376832,1.605234820395708,-0.08797996434914519,-0.12682753324043006,0.12941710132872686,-0.037674053965019993,-0.015679892392654438,-0.0012861202822023188,-0.08736819517798722,-0.0017574940575286746,1.3760787001810968
393216,1.6491856528446078,-0.08797996434914519,-0.12687375920359045,0.14602927706437185,-0.02905654134519864,-0.02243054937571287,-0.001672861671067949,-0.1123820033390075,0.0059963088715448976,1.4208156121894717
409600,1.4478877568617463,-0.08797996434914519,-0.12663303199224174,0.19816605269443244,-0.0416502334701363,-0.019103537801129278,-0.001767398054653313,-0.10033394821221009,0.0012218428310006857,1.269807574339211
425984,1.3459287229925394,-0.08797996434914519,-0.1266035115113482,0.2061186134815216,-0.04830550737096928,-0.018799899880832527,-0.0017652339538472006,-0.09537544898921624,0.011992617743089795,1.185210432857275
442368,1.3622363861650229,-0.08797996434914519,-0.12672623264370486,0.14036251918878406,-0.04392631727387197,-0.013298517820658162,-0.0019231575770390918,-0.07813710189657286,0.004201179719530046,1.1548088202252984
458752,1.6428339956328273,-0.08797996434914519,-0.12738250946858898,0.11665349567192607,-0.0370131247327663,-0.014888804205838824,-0.0013769935840173275,-0.08655838418053463,-0.005921038682572544,1.3983666896820068
475136,1.6601136857643723,-0.08797996434914519,-0.12603891134494916,0.16286760941147804,-0.03987285040784627,-0.02039764337678207,-0.0015150181106946548,-0.1002814145758748,-0.0023684154730290174,1.4445271166041493
491520,1.4988319166004658,-0.08797996434914519,-0.12597548437770456,0.21678350341971964,-0.04569253185763955,-0.018996728394995444,-0.0015456178389285924,-0.09105248982086778,0.005385387456044555,1.3497580345720053
507904,1.4025881122797728,-0.08797996434914519,-0.12680373212788254,0.20644280686974525,-0.0451009381795302,-0.01882863940409152,-0.0014824413647147594,-0.09655620128614828,0.00660723028704524,1.2388862697407603
524288,1.3233741344884038,-0.08797996434914519,-0.12535566958831623,0.13545195368351415,-0.03808377677341923,-0.011306912696454674,-0.0020648030786105664,-0.08044435732881539,0.0059963088715448976,1.1195869469083846
540672,1.6054570898413658,-0.08797996434914519,-0.1278716154047288,0.11230486241402104,-0.02372020323491597,-0.012298552781430772,-0.0015261403257227357,-0.08668453656719066,0.0017951291520148516,1.3794760964810848
557056,1.6274243788793683,-0.08797996434914519,-0.1251847069361247,0.14707706030458212,-0.024540962083847262,-0.01828452014888171,-0.0016327347775586531,-0.10205756413051859,0.0017951291520148516,1.4166161706671119
573440,1.4359967801719904,-0.08797996434914519,-0.12476695503573865,0.19737718987744302,-0.038996006522211246,-0.017504413321148604,-0.001631072981581383,-0.09481713268905878,-0.003552623209543526,1.2641258481889963
589824,1.361237570643425,-0.08797996434914519,-0.12613357708323747,0.19574825989548117,-0.04554985760478303,-0.01672095258254558,-0.0016418631821579766,-0.08859697176376358,0.00362789339851588,1.193990571424365
606208,1.3427448198199272,-0.08797996434914519,-0.12509176199091598,0.16748316085431725,-0.03584248013794422,-0.013996088775456883,-0.0014788767311983975,-0.08038346259854734,0.005385387456044555,1.1708407709375024
622592,1.6474454374983907,-0.08797996434914519,-0.1263752726954408,0.12359054185799323,-0.025348196635604836,-0.013781339686829597,-0.0012036678683671198,-0.08624236707692035,0.0024060505675151944,1.4325112598016858
638976,1.6653895573690534,-0.08797996434914519,-0.12567247403785586,0.14579214615514502,-0.02912139383261092,-0.019697900483151898,-0.001499686503848352,-0.11569101305212826,0.0006109214155003428,1.4321302333846688
655360,1.4341755146160722,-0.08797996434914519,-0.12598885968327522,0.197108612395823,-0.03295619352138601,-0.018310594554350246,-0.001569334421219537,-0.10281102050794289,0.003590258304029703,1.265258469618857
671744,1.341999807395041,-0.08797996434914519,-0.12438024167204276,0.19495940301567316,-0.035285556194139645,-0.018232120150059927,-0.0014314855616248678,-0.09411713969893754,0.0024813207564875484,1.1780140548944473
688128,1.3233904112130404,-0.08797996434914519,-0.1252519955742173,0.1951789630111307,-0.03871872357558459,-0.014775387659028638,-0.0011438177416494,-0.0768304558005184,0.0059963088715448976,1.1798653826117516
704512,1.5677965832874179,-0.08797996434914519,-0.12495600117836148,0.14524749864358455,-0.0346827485045651,-0.015252887635142542,-0.0009796726967579161,-0.08231737170717679,0.0030169719830155373,1.3698924435302615
720896,1.6345450794324279,-0.08797996434914519,-0.12622056936379522,0.15195721958298236,-0.03724152874201536,-0.019321884959936142,-0.0012072332774550887,-0.1024347803904675,0.007180516608059406,1.4192768950015306
737280,1.4793526344001293,-0.08797996434914519,-0.1260412305709906,0.19718921359162778,-0.04412613864406012,-0.01822077017277479,-0.0013206274697949993,-0.09490051661850885,0.007791438023559749,1.311744075268507
753664,1.39512175694108,-0.08797996434914519,-0.12450403411639854,0.2088663949398324,-0.045725489500910044,-0.01638414160697721,-0.0012506672128438368,-0.08449242793722078,-0.0023684154730290174,1.2412830702960491
770048,1.3820851426571608,-0.08797996434914519,-0.12590161856496707,0.1655667272862047,-0.03436278997105546,-0.012968419570825063,-0.001227412461048516,-0.07620387454517186,0.008975645760074258,1.2179834684357047
786432,1.5922354543581605,-0.08797996434914519,-0.12606004136614501,0.1367670350591652,-0.030110132036497816,-0.014400031555851456,-0.0010865468989322835,-0.074431953165913,-0.0023684154730290174,1.3925654226914048
802816,1.598379517905414,-0.08797996434914519,-0.1252179415896535,0.17053123540244997,-0.029116743928170763,-0.01664734014775604,-0.001254704056918854,-0.09422421973431483,0.0012218428310006857,1.4156917184591293
819200,1.4476813031360507,-0.08797996434914519,-0.1254122240934521,0.19716856733430177,-0.03580803907243535,-0.017031223360390868,-0.0013038661763857817,-0.09121379966381937,3.763509448617697e-05,1.2861384209245443
835584,1.4106972916051745,-0.08797996434914519,-0.12547337164869532,0.19757668720558286,-0.03692057079751976,-0.0176494256593287,-0.0011996359662589384,-0.09025172563269734,0.0012594779254868627,1.2500588037073612
851968,1.3618163326755166,-0.08797996434914519,-0.12482601084047928,0.17092800547834486,-0.04481934828800149,-0.014094293408561498,-0.0013763135366389179,-0.07707062611007132,0.00660723028704524,1.1891850465908647
868352,1.6139398645609617,-0.08797996434914519,-0.12416218541329727,0.1255510471528396,-0.027117695291963173,-0.014324621959531214,-0.0011104049876848876,-0.07754915225086734,-0.0005356512265279889,1.406711257994175
884736,1.6163853900507092,-0.08797996434914519,-0.1250265083508566,0.17295565514359623,-0.024544015825085808,-0.016869432845851406,-0.0014323365012387512,-0.09533957490930334,0.0006109214155003428,1.4387601781636477
901120,1.444378518499434,-0.08797996434914519,-0.12544088379945606,0.21637057105544955,-0.04265392504748888,-0.016565429359616246,-0.001472366595407948,-0.09084906178759411,0.003590258304029703,1.2993777636438608
917504,1.408651715144515,-0.08797996434914519,-0.12470864865463227,0.20243877719622105,-0.041953425970859826,-0.01627043995540589,-0.001419906801856996,-0.09153160598361865,0.010197488591074944,1.2574240239337087
933888,1.308332801796496,-0.08797996434914519,-0.12538248853525147,0.15185205324087292,-0.031734085132484324,-0.011909813183592632,-0.0012819670946555561,-0.07882063888246194,-0.0011842077365145087,1.121891735587269
950272,1.6084420289844275,-0.08797996434914519,-0.12483270280063152,0.11399269523099065,-0.02123426787147764,-0.011651295113551896,-0.001081170287761779,-0.07981316492077895,0.004812101135030389,1.4006542875431478
966656,1.6457609552890062,-0.08797996434914519,-0.12452910834690556,0.1607754728756845,-0.019167349266353995,-0.01783980517211603,-0.0014866520286886953,-0.109393889317289,0.0006109214155003428,1.4467506287619472
983040,1.428428758867085,-0.08797996434914519,-0.12440676090773195,0.20486470614559948,-0.027380616767914034,-0.016894081636564806,-0.001450612514418026,-0.09293786727357656,0.007791438023559749,1.2900350503623486
999424,1.3797713220119476,-0.08797996434914519,-0.12450022046687081,0.19126642972696573,-0.026913518042420037,-0.015443721145857126,-0.0014875739489070838,-0.08862216275883839,0.01077077491208911,1.2368613928556442
1015808,1.2799246488139033,-0.08797996434914519,-0.12388931406894699,0.16021869599353522,-0.028033877912093885,-0.010792812332510948,-0.0013265405195852509,-0.06906793208327144,0.0024060505675151944,1.121458980254829
1032192,1.5931021347641945,-0.08797996434914519,-0.12482057750457898,0.11603996079065837,-0.020085217540326994,-0.011448786695837043,-0.0009796204346912418,-0.07533261351636611,0.0017951291520148516,1.39029046241194
1048576,1.6876621702685952,-0.08797996434914519,-0.12347025278722867,0.16679978952743113,-0.025066831600270234,-0.017185034877911676,-0.001245509634827613,-0.10292995459167287,-0.0011842077365145087,1.4954002546146512
1064960,1.4703849162906408,-0.08797996434914519,-0.12336169317131862,0.20958605024497956,-0.03166515399061609,-0.016162651787453797,-0.0014037209939488093,-0.09627641184488311,0.005385387456044555,1.3285067984834313
1081344,1.4252814128994942,-0.08797996434914519,-0.12399508513044566,0.19880794687196612,-0.031730940740089864,-0.01611261858488433,-0.0013353575222936342,-0.08943433768581599,0.017951291520148516,1.2914523957297206
1097728,1.3008679999038577,-0.08797996434914519,-0.12346327892737463,0.16270056285429746,-0.029005891978158616,-0.011540464423887897,-0.0013852930442226352,-0.07289662779658101,0.0030169719830155373,1.1403140523470938
1114112,1.6156159089878201,-0.08797996434914519,-0.12362300587119535,0.12683121176087297,-0.02365161200577859,-0.012865505646914244,-0.0010272420838646212,-0.08052131519070826,0.0012218428310006857,1.4140003276988864
1130496,1.6056493381038308,-0.08797996434914519,-0.12435047136386856,0.16446897998685017,-0.030371349552297033,-0.019553220161469653,-0.0013140268001734512,-0.10249637102242559,-0.0011842077365145087,1.402868751436472
1146880,1.4257378736510873,-0.08797996434914519,-0.12422808189876378,0.20781718543730676,-0.03592159945401363,-0.018938328510557767,-0.001211908618643065,-0.09668346081161872,0.005385387456044555,1.273977130651474
1163264,1.4092591227963567,-0.08797996434914519,-0.1234596879221499,0.17123584577348083,-0.03178043900697958,-0.018765327040455304,-0.0013495793864422012,-0.09466969908680767,0.006644865381531417,1.2291351621970534
1179648,1.302040428854525,-0.08797996434914519,-0.12301967956591398,0.15669319429434836,-0.02977742718940135,-0.011776918996474706,-0.001412583149431157,-0.07237079742481001,-0.0011842077365145087,1.1312120808288455
1196032,1.599746847525239,-0.08797996434914519,-0.12232636293629184,0.12716035038465634,-0.02104565991612617,-0.012986858913791366,-0.0009903554594075104,-0.08134636102477089,0.0018327642465010285,1.402064424008131
1212416,1.6552188023924828,-0.08797996434914519,-0.12250198511173949,0.1486715478822589,-0.022272686583164614,-0.018635484972037375,-0.0011687785772664938,-0.10081227263435721,0.0006109214155003428,1.451130143366754
1228800,1.4369691517204046,-0.08797996434914519,-0.12369430862599984,0.20753917610272765,-0.028457928507123142,-0.019244256123783998,-0.0013074178068563924,-0.09406322642462328,0.003590258304029703,1.293351530097425
1245184,1.3580845082178712,-0.08797996434914519,-0.12353527714731172,0.20380098919849843,-0.029625725670484826,-0.017666019353782758,-0.0013694719154955237,-0.09080635668942705,0.01141933142207563,1.2223220458254218
1261568,1.2913713920861483,-0.08797996434914519,-0.1234480245038867,0.15093779400922358,-0.03677966131363064,-0.013345554514671676,-0.0016216599387917086,-0.07492951393942349,-0.0029417017940431833,1.1012631482444704
1277952,1.5704732211306691,-0.08797996434914519,-0.12376883713295683,0.12512251682346687,-0.0256613934689085,-0.01485926713939989,-0.0012046097097027086,-0.08024456340353936,0.005385387456044555,1.3672625217586756
1294336,1.580766137689352,-0.08797996434914519,-0.12247993116034195,0.17538163310382515,-0.025676436503999867,-0.02156770725559909,-0.001400867798110994,-0.10772525478387251,-0.0005732863210141659,1.3887443859130144
1310720,1.363881602883339,-0.08797996434914519,-0.12317843257915229,0.22047285304870456,-0.0339075785886962,-0.020035947338328697,-0.0015039322333905147,-0.10125658160541207,0.0012218428310006857,1.2177139124833047
1327104,1.3459040438756347,-0.08797996434914519,-0.12308732839301229,0.18534830829594284,-0.03603918687440455,-0.01845831491664285,-0.001291968316763814,-0.08734533842653036,7.527018897235394e-05,1.1771255508065224
1343488,1.3321124203503132,-0.08797996434914519,-0.12357935507316142,0.15411367523483932,-0.03141093414160423,-0.014416827361856122,-0.001550057460917742,-0.07834411901421845,0.0017951291520148516,1.150739997625351
1359872,1.557932149618864,-0.08797996434914519,-0.12274301407160237,0.12840867275372148,-0.026673694323108066,-0.014927369396900758,-0.0012286996357033786,-0.07871485516079701,0.004812101135030389,1.3588853469118476
1376256,1.5864798938855529,-0.08797996434914519,-0.12281182361766696,0.17828545026713982,-0.031244707002770156,-0.018713405188464094,-0.0012302885133976815,-0.09609304729383439,0.004201179719530046,1.410893328487873
1392640,1.428853782825172,-0.08797996434914519,-0.12339471862651408,0.21126951649785042,-0.040928741567768157,-0.019209957637940533,-0.0014943381256671273,-0.09532075381139293,0.0024060505675151944,1.274200920946896
1409024,1.352173589169979,-0.08797996434914519,-0.12157499993918464,0.20015708496794105,-0.04337399726500735,-0.018095424493367318,-0.0016527755251445342,-0.08704453625250608,0.012565904064103961,1.205174914561212
1425408,1.2849008310586214,-0.08797996434914519,-0.12249401118606329,0.13707153854193166,-0.06462040697806515,-0.015248725801939145,-0.0012901474001409952,-0.07169914012774825,0.0006109214155003428,1.0592509326525033
1441792,1.575818670913577,-0.08797996434914519,-0.12330855842446908,0.12112094828626141,-0.04492981584917288,-0.014758293400518596,-0.0010007381481500488,-0.07475754816550761,0.004812101135030389,1.3550168303772807
1458176,1.65748942643404,-0.08797996434914519,-0.12242032209178433,0.1663975395495072,-0.0388817542407196,-0.019898532817023806,-0.0010709044358918618,-0.10167955711949617,-0.0011842077365145087,1.4507717629894614
1474560,1.4436147827655077,-0.08797996434914519,-0.12174466869328171,0.24292468500789255,-0.051543416164349765,-0.01922662416473031,-0.0012586545262820437,-0.08845383912557736,-0.0011842077365145087,1.3151481309905648
1490944,1.3429198628291488,-0.08797996434914519,-0.1220040280604735,0.21043212804943323,-0.057068775699008256,-0.018760302336886525,-0.001391248758409347,-0.08667193085420877,0.009013280854560435,1.1884890543296933
1507328,1.3332951050251722,-0.08797996434914519,-0.12146999052492902,0.12869911186862737,-0.047990223160013556,-0.014259950003179256,-0.0014014960661370424,-0.07407224614871666,0.0030546070775017142,1.1178749888204038
1523712,1.5951712280511856,-0.08797996434914519,-0.12319600989576429,0.12058899557450786,-0.03917603688023519,-0.013154699016013183,-0.0010061326765935519,-0.07205361197702587,0.005385387456044555,1.3845791835337877
1540096,1.6429502787068486,-0.08797996434914519,-0.12246816145488992,0.19631295884028077,-0.03302259385236539,-0.0167257867360604,-0.0011084630218647362,-0.09366282727569342,0.0017951291520148516,1.4860906098037958
1556480,1.4514609584584832,-0.08797996434914519,-0.12274633720517159,0.19767126627266407,-0.03633865271694958,-0.01699492719490081,-0.0013772061283816583,-0.09159452968742698,0.0012218428310006857,1.2933224951848388
1572864,1.397628358565271,-0.08797996434914519,-0.12279376527294517,0.17956691910512745,-0.03868139040423557,-0.015138970280531794,-0.0013683258530363673,-0.08678359858458862,0.007218151702545583,1.231667454354465
1589248,1.3157296078279614,-0.08797996434914519,-0.12311170750763267,0.12782076979056,-0.038942161918384954,-0.012017434237350244,-0.001742583841405576,-0.07018136139959097,0.0,1.1095752092078328
1605632,1.5622871005907655,-0.08797996434914519,-0.12269627233035862,0.11971765995258465,-0.03113738918909803,-0.013648694024595898,-0.0012728320084534062,-0.07604087807703763,0.007791438023559749,1.357020196504891
1622016,1.640783529728651,-0.08797996434914519,-0.12143158650724217,0.1844800741528161,-0.030208169235265814,-0.017471855149779003,-0.001227495726197958,-0.09793790912954137,0.003590258304029703,1.4725969256833196
1638400,1.4480485590174794,-0.08797996434914519,-0.12230497144628316,0.20688280567992479,-0.03908183946623467,-0.01758636005979497,-0.0012979627354070544,-0.09379511047154665,0.0030169719830155373,1.2959021842107177
1654784,1.4042426235973835,-0.08797996434914519,-0.12229156220564619,0.17090728564653546,-0.041746356582734734,-0.018808984954375774,-0.001242261593688454,-0.08721089537721127,0.008402359439060092,1.2242722706869245
1671168,1.3372923824936152,-0.08797996434914519,-0.1224836025503464,0.13397962239105254,-0.02904066105838865,-0.013480561479809694,-0.0017737731104716659,-0.07470856187865138,0.005385387456044555,1.1471902932971716
1687552,1.6007694620639086,-0.08797996434914519,-0.12084104493260384,0.12724549433914945,-0.02086421151398099,-0.012770381621521665,-0.0012457049188014935,-0.0769925217027776,0.0030169719830155373,1.4103381158784032
1703936,1.6142743090167642,-0.08797996434914519,-0.12068599817575887,0.17817559372633696,-0.02737604849244235,-0.019002108776476234,-0.0013215030639912584,-0.09317587723489851,-0.0011842077365145087,1.4417242296040058
1720320,1.415839521214366,-0.08797996434914519,-0.1213568932726048,0.20060259161982685,-0.03669625235488638,-0.01889406754344236,-0.0014544516561727505,-0.09054185601416975,-0.0011842077365145087,1.2583344550803304
1736704,1.3777510719373822,-0.08797996434914519,-0.12172600906342268,0.18967659282498062,-0.038084644998889416,-0.019316648307722062,-0.001473954403991229,-0.09566512028686702,0.0012971130199730396,1.2044784668833017
1753088,1.309540524147451,-0.08797996434914519,-0.12066853878786787,0.14537752070464194,-0.03180248347052839,-0.011933504494663794,-0.001471735117775097,-0.07152470765868202,-0.0005732863210141659,1.1289638606831431
1769472,1.5241200411692262,-0.08797996434914519,-0.12141867069294676,0.13074428349500522,-0.02498734374603373,-0.013627788277517539,-0.0011370689453542582,-0.07333306211512536,0.003590258304029703,1.335970714688301
1785856,1.5569187914952636,-0.08797996434914519,-0.12019985885126516,0.20200951339211315,-0.026148767312406562,-0.01805281133420067,-0.0012740971451421501,-0.09068657859461382,0.005385387456044555,1.419971650466323
1802240,1.3986303322017193,-0.08797996434914519,-0.1208879214245826,0.23462749714963138,-0.03261519895750098,-0.01737199901981512,-0.0013620803665617132,-0.0904920810717158,0.0012218428310006857,1.2837704652920365
1818624,1.3875457243993878,-0.08797996434914519,-0.12083760125096887,0.21395483135711402,-0.03563257912173867,-0.016863965407537762,-0.0014352111247717403,-0.08896688814274967,0.003665528493002057,1.2534499103203416
1835008,1.2744772555306554,-0.08797996434914519,-0.12062057183356956,0.1467976795975119,-0.03162011501262896,-0.01310576286050491,-0.0014625272106059128,-0.06726249287021346,3.763509448617697e-05,1.099261182360351
1851392,1.5334725780412555,-0.08797996434914519,-0.12016027502249926,0.1215457844955381,-0.025250881175452378,-0.012911547841213178,-0.0010918315547314705,-0.06625352473929524,0.005423022550530732,1.3467933838255703
1867776,1.589316699653864,-0.08797996434914519,-0.1198654004256241,0.1747559830546379,-0.025349687828565948,-0.016729476221371442,-0.00112062125117518,-0.08587380760582164,0.0017951291520148516,1.4289488978683949
1884160,1.439240681938827,-0.08797996434914519,-0.12026810453971848,0.2127980140503496,-0.025363900582306087,-0.01645477225247305,-0.0012537305365185603,-0.08793096372392029,-0.0023684154730290174,1.3104188991710544
1900544,1.3488470381125808,-0.08797996434914519,-0.12120463902829215,0.20081901631783694,-0.02780675633403007,-0.01609582178934943,-0.0012962990931555396,-0.08451792184496298,0.0006485565099865198,1.2114132409915328
1916928,1.3120838971808553,-0.08797996434914519,-0.12081262381980196,0.17915637406986207,-0.03499140398344025,-0.01314960189483827,-0.0013760584024566924,-0.07393153957673348,0.0006109214155003428,1.159610035829246
1933312,1.5817392049357295,-0.08797996434914519,-0.12016931647667661,0.1369460227433592,-0.027957126418186817,-0.014211100664397236,-0.0009998731939049321,-0.08206321994657628,-0.0017574940575286746,1.383547147270292
1949696,1.628014899790287,-0.08797996434914519,-0.12037310027517378,0.1900403006002307,-0.028647531391470693,-0.020023755889269523,-0.0010515861226849665,-0.10472486779326573,0.0,1.4552544355392456
1966080,1.4034051047638059,-0.08797996434914519,-0.1207301709218882,0.21154551731888205,-0.03098253828648012,-0.01846066224243259,-0.0013183040746298502,-0.09586041478905827,0.007791438023559749,1.2674100454896688
1982464,1.3967147041112185,-0.08797996434914519,-0.1195388357155025,0.17594719224143773,-0.02674112340901047,-0.016673173231538385,-0.001200797612000315,-0.08530235046055168,0.01321446057409048,1.2484401445835829
1998848,1.30783237144351,-0.08797996434914519,-0.11957146576605737,0.16607480926904827,-0.02307486043719109,-0.011811254429630935,-0.001483478294176166,-0.07339306746143848,0.0095865671755746,1.1661796998232603
2015232,1.6048407275229692,-0.08797996434914519,-0.11915025999769568,0.12677521287696436,-0.019671174846735084,-0.012710122322459938,-0.0011179115610957524,-0.0781964122725185,0.003590258304029703,1.416380375623703
2031616,1.6596035594120622,-0.08797996434914519,-0.11965299502480775,0.16733739100163803,-0.02417300979141146,-0.018443799672240857,-0.001015980355987267,-0.09303548146272078,-0.0005732863210141659,1.4820664785802364
2048000,1.4832597207278013,-0.08797996434914519,-0.11884444172028452,0.20309398870449513,-0.029292357139638625,-0.018389448399830144,-0.001142973693276872,-0.08643787971232086,0.0024060505675151944,1.346672742627561
2064384,1.4325442556291819,-0.08797996434914519,-0.11990637634880841,0.17447171465028077,-0.034195113796158694,-0.018681950939935632,-0.001169108422800491,-0.09003084566211328,0.011992617743089795,1.267045270651579
2080768,1.303784460760653,-0.08797996434914519,-0.11819449521135539,0.1590062608011067,-0.05394776730099693,-0.0163033508870285,-0.0013738743127760245,-0.0725929522595834,0.0006485565099865198,1.1130469138734043
2097152,1.5576713318005204,-0.08797996434914519,-0.11792046943446621,0.12549029177171178,-0.04223455679311883,-0.015201128589978907,-0.0009732998544222937,-0.07231548738491256,0.007791438023559749,1.354328171350062
2113536,1.6385127222165465,-0.08797996434914519,-0.1187404862139374,0.15928191982675344,-0.041476896323729306,-0.021483509000972845,-0.0010471372970641823,-0.0947934502037242,-0.0023684154730290174,1.4299048325046897
2129920,1.432295659556985,-0.08797996434914519,-0.11934402631595731,0.19798107305541635,-0.04658165856380947,-0.019102458805718925,-0.0013771744816040155,-0.08564573747571558,0.0017951291520148516,1.2720408868044615
2146304,1.3338889749720693,-0.08797996434914519,-0.11852311441907659,0.19089640281163156,-0.04806715389713645,-0.018017134068941232,-0.001460691676584247,-0.07913799997186288,0.007218151702545583,1.178817506879568
2162688,1.247854826040566,-0.08797996434914519,-0.11791279207682237,0.15024560154415667,-0.04294996618409641,-0.01599369694304187,-0.0013651002091137343,-0.07521870793425478,0.0059963088715448976,1.0626765433698893
2179072,1.5548421796411276,-0.08797996434914519,-0.11644540430279449,0.12251189447124489,-0.028551648243592354,-0.014012028124852804,-0.000972323420455723,-0.073490341368597,0.0018327642465010285,1.3577351476997137
2195456,1.6404487201943994,-0.08797996434914519,-0.11860008706571534,0.1649902716744691,-0.025077169309952296,-0.019601886509917676,-0.001114587312713411,-0.10074288572650403,0.0017951291520148516,1.454117584042251
2211840,1.4358504600822926,-0.08797996434914519,-0.11856266704853624,0.21865908592008054,-0.03290926956105977,-0.01865020333934808,-0.0014630137657150044,-0.0915614910190925,-0.0011842077365145087,1.3021987788379192
2228224,1.3573767077177763,-0.08797996434914519,-0.11774741346016526,0.20608903944958,-0.03804372425656766,-0.01860174859757535,-0.0013791420778943575,-0.08727094874484465,0.014971954631619155,1.2274148166179657
2244608,1.316495913080871,-0.08797996434914519,-0.11751499568345025,0.14888059778604656,-0.03330179503245745,-0.014673652993224096,-0.0014838770221103914,-0.07476156146731228,0.0024060505675151944,1.138066753745079
