collected_frames,var_decomp/shaping,var_decomp/roll_penalty,var_decomp/roll_rate_penalty,var_decomp/pitch_penalty,var_decomp/pitch_rate_penalty,var_decomp/shock_penalty,var_decomp/action_bonus,var_decomp/flipper_action_bonus,var_decomp/terminal_bonus
13631488,-0.09780736267566681,-0.004855049308389425,0.031386010348796844,-0.03253086656332016,0.15617787837982178,0.5979233980178833,1.2023985385894775,0.15266017615795135,9.403716087341309
13762560,0.5003228187561035,0.0070323338732123375,0.06642533838748932,0.022775255143642426,0.07689971476793289,0.5046632289886475,2.3811349868774414,0.007732174824923277,7.7756123542785645
13893632,0.07306014746427536,-0.013484630733728409,-0.001649970537982881,0.020436614751815796,0.12820690870285034,0.4963335394859314,0.83863365650177,-0.06381242722272873,9.624680519104004
14024704,0.2723507285118103,-0.004537796601653099,0.05101272836327553,0.04752418026328087,0.026435984298586845,0.7736062407493591,1.4974095821380615,-0.02785046026110649,8.876311302185059
14155776,0.2360224723815918,-0.0013503076042979956,0.055129364132881165,0.0058392309583723545,0.010594564490020275,0.34543851017951965,1.7212326526641846,-0.037204641848802567,9.168441772460938
14286848,0.5180282592773438,-0.0006765542784705758,0.013971343636512756,0.142704576253891,0.1371954381465912,0.5905690789222717,2.5760490894317627,-0.019202066585421562,7.534427642822266
14417920,0.26337194442749023,-0.009690520353615284,0.03432641550898552,0.10730082541704178,0.055859580636024475,0.741980254650116,1.9200842380523682,-0.007158767897635698,8.192092895507812
14548992,0.22268041968345642,0.038408488035202026,0.0021707420237362385,0.011517112143337727,0.21151790022850037,0.45574483275413513,1.7223621606826782,-0.07308300584554672,8.766741752624512
14680064,0.1068897619843483,-0.00034508632961660624,0.07444131374359131,0.032053034752607346,0.1586540937423706,0.21850968897342682,1.3654123544692993,0.039833419024944305,9.371124267578125
14811136,0.06029156222939491,0.010979711078107357,-0.07567590475082397,0.035262562334537506,0.1608230024576187,0.6036316156387329,1.710080623626709,-0.056845489889383316,8.703086853027344
14942208,0.32572731375694275,0.04367023706436157,0.039159249514341354,0.08244805037975311,0.19446402788162231,0.44518566131591797,2.354323148727417,-0.029477456584572792,7.910848617553711
15073280,0.17948490381240845,0.01096162386238575,0.019427422434091568,0.02458486333489418,0.15839989483356476,0.7134717106819153,1.4765924215316772,0.06317255645990372,8.681699752807617
15204352,0.315707802772522,0.014845072291791439,-0.03434204310178757,0.11597426235675812,0.31528332829475403,0.4780624508857727,2.2157375812530518,0.017716437578201294,7.722264766693115
15335424,0.2822885811328888,0.03873104602098465,-0.004804182797670364,0.05284964293241501,0.3260571360588074,0.41087964177131653,2.245706796646118,0.05618218332529068,7.886631488800049
15466496,0.2119361013174057,0.01934509538114071,0.023912105709314346,0.035283125936985016,0.3473844528198242,0.4638374149799347,1.4517319202423096,0.06684483587741852,8.323540687561035
15597568,0.138236865401268,0.015900548547506332,0.06906794756650925,0.07024626433849335,0.2771543860435486,0.5913525819778442,1.7927109003067017,-0.004173588939011097,8.043259620666504
15728640,0.3611412048339844,0.04269641637802124,0.06565942615270615,0.13895998895168304,-0.027767913416028023,0.6464253664016724,2.404261350631714,-0.012441558763384819,7.384777069091797
15859712,0.19867071509361267,-0.007681780960410833,0.05078598111867905,0.004403076134622097,0.20285427570343018,0.6287892460823059,1.4406057596206665,0.033405568450689316,8.494630813598633
15990784,0.788146436214447,0.0202830508351326,0.19134455919265747,0.11246944963932037,0.29537349939346313,0.10023364424705505,4.331606864929199,-0.07486661523580551,7.632936000823975
16121856,0.3119370937347412,0.007344099227339029,0.05077959597110748,0.14083920419216156,0.0500725582242012,0.20139054954051971,2.4876046180725098,-0.045482032001018524,7.518611431121826
16252928,0.33610019087791443,-0.0034099812619388103,-0.048998184502124786,0.006321418099105358,-0.10268773883581161,0.4685029685497284,1.9872090816497803,0.05619680881500244,8.589173316955566
16384000,0.08660797029733658,-0.011939854361116886,0.0697316899895668,0.07463479042053223,0.22702035307884216,0.5825390219688416,1.535152554512024,-0.047154080122709274,8.803764343261719
16515072,0.04618700593709946,0.008380918763577938,-0.0030136152636259794,0.07575561851263046,0.14867012202739716,0.6009093523025513,1.3889234066009521,-0.020977430045604706,8.946531295776367
16646144,0.3830212950706482,-0.004187453538179398,0.02363400347530842,0.04508981108665466,0.3311622440814972,0.3392803370952606,2.2660043239593506,0.06212924048304558,7.731130599975586
16777216,0.17001250386238098,-0.012070698663592339,-0.005583541933447123,0.05279231444001198,0.0790887176990509,0.47547009587287903,1.6959733963012695,0.06636855006217957,8.688785552978516
16908288,0.13537909090518951,-0.014020278118550777,0.029361004009842873,0.03167795389890671,0.041747983545064926,0.5854559540748596,1.862610101699829,0.03499237075448036,8.635504722595215
17039360,0.25475576519966125,0.016179800033569336,-0.02613021247088909,0.06164919584989548,0.11789186298847198,0.30591848492622375,1.5236588716506958,-0.012435883283615112,8.95370101928711
17170432,0.0920049175620079,-0.004270761273801327,0.10101690888404846,-0.015411274507641792,0.24278302490711212,0.3785913586616516,1.2718740701675415,0.004284677095711231,9.228975296020508
17301504,0.1480368822813034,0.014685971662402153,-0.00870455615222454,-0.0021953475661575794,0.09619098156690598,0.31623750925064087,1.6787501573562622,0.033461760729551315,9.024097442626953
17432576,0.12134935706853867,0.012457442469894886,0.10699653625488281,0.014600937254726887,-0.05195850133895874,0.7626826167106628,1.3379435539245605,0.061654966324567795,8.742902755737305
17563648,0.13139083981513977,0.018066514283418655,0.10623680800199509,0.09301723539829254,0.21878886222839355,0.6313120722770691,1.8370929956436157,-0.06996271759271622,8.165973663330078
17694720,0.14567427337169647,0.021317090839147568,0.07265353947877884,0.05775357037782669,0.03691718354821205,0.5287360548973083,1.5278668403625488,0.09093783795833588,8.686848640441895
17825792,0.034063708037137985,0.0005030374741181731,-0.01873033493757248,-0.014298130758106709,0.09391050040721893,0.7004402875900269,0.9253358840942383,-0.018633505329489708,9.416729927062988
17956864,0.39873751997947693,0.016218751668930054,0.04267991706728935,0.019542673602700233,0.3330945670604706,0.4198155403137207,1.9879244565963745,-0.04168299213051796,8.038248062133789
18087936,0.2203126698732376,0.013632935471832752,0.004408349748700857,0.016041848808526993,0.054346706718206406,0.14732618629932404,2.3311421871185303,0.0485796257853508,8.208696365356445
18219008,0.24846003949642181,0.0065560126677155495,0.0318584218621254,0.1169273778796196,0.05849960073828697,0.2360399067401886,1.8956621885299683,0.03909936174750328,8.495609283447266
18350080,0.18406075239181519,-0.009984814561903477,0.07205139845609665,-0.038471464067697525,0.15914587676525116,0.21222375333309174,2.226802110671997,-0.08217092603445053,8.28769302368164
18481152,0.12022031843662262,-0.01532552856951952,0.04246528819203377,-0.03422624617815018,0.16047316789627075,0.4480774700641632,1.0361435413360596,0.055749498307704926,9.25319766998291
