attempt,collected_frames,train/mean_reward,train/mean_state_value,train/value_minus_reward,train/mean_advantage_GAE,train/mean_action_sample_log_prob,train/mean_critic_loss,train/mean_objective_loss,train/mean_entropy_loss,train/mean_entropy,train/mean_kl_approx,train/mean_clip_fraction,train/mean_advantage,train/std_advantage,train/total_grad_norm,train/policy_operator_lr,train/value_operator_lr,train/step_penalty,train/action_bonus_coef
0,131072,-0.010386699810624123,-0.8351900577545166,-0.8248033579438925,0.1579914093017578,-4.011134147644043,5.28149938583374,-0.01689852774143219,-0.04804885387420654,3.9834418296813965,0.019346965476870537,0.2998046875,0.1579914093017578,10.046357154846191,7.301011562347412,0.0005027635788094066,0.001698572532095114,-0.05959512071534246,16.29043388277351
0,262144,0.0763745903968811,-1.1241097450256348,-1.2004843354225159,1.6422398090362549,-3.9760351181030273,4.106106758117676,-0.021314145997166634,-0.04777892678976059,3.961064338684082,0.017058297991752625,0.253173828125,1.6422398090362549,6.582080364227295,2.6365439891815186,0.0005025839562374847,0.0016979656823158731,-0.05970135087704539,16.29043388277351
0,393216,0.12922610342502594,0.41012391448020935,0.2808978110551834,1.9202377796173096,-3.9381661415100098,3.9713687896728516,-0.03226161003112793,-0.04671642184257507,3.8729779720306396,0.019390413537621498,0.23291015625,1.9202377796173096,6.284483432769775,7.408202171325684,0.0005024043336655628,0.0016973588325366322,-0.059807581038748316,16.29043388277351
0,524288,-0.032774318009614944,-2.8235607147216797,-2.7907863967120647,-1.769506812095642,-3.869112730026245,3.0501580238342285,-0.020062964409589767,-0.045519374310970306,3.773738384246826,0.016610290855169296,0.156494140625,-1.769506812095642,6.661606311798096,7.004822731018066,0.0005022247110936409,0.0016967519827573916,-0.05991381120045124,16.29043388277351
0,655360,0.10747422277927399,-0.6225689649581909,-0.7300431877374649,1.332237958908081,-3.80839467048645,3.258058547973633,-0.028011128306388855,-0.044604212045669556,3.6978678703308105,0.015664169564843178,0.255126953125,1.332237958908081,7.4081525802612305,5.9296159744262695,0.000502045088521719,0.0016961451329781507,-0.06002004136215417,16.29043388277351
0,786432,-0.0022443418856710196,-2.9367194175720215,-2.9344750756863505,-2.0601935386657715,-3.6927499771118164,3.5611631870269775,-0.025556519627571106,-0.04368948936462402,3.62203311920166,0.012319469824433327,0.213134765625,-2.0601935386657715,8.781220436096191,3.5538620948791504,0.0005018654659497971,0.0016955382831989098,-0.0601262715238571,16.29043388277351
0,917504,-0.04113380238413811,-3.8264122009277344,-3.7852783985435963,-1.979434609413147,-3.6255135536193848,2.6766905784606934,-0.03441329672932625,-0.04322020336985588,3.583127737045288,0.020292330533266068,0.207763671875,-1.979434609413147,7.524857521057129,5.17165470123291,0.0005016858433778752,0.001694931433419669,-0.060232501685560026,16.29043388277351
0,1048576,0.11653567105531693,-3.6269426345825195,-3.7434783056378365,-0.6941217184066772,-3.586158514022827,5.392695903778076,-0.031295888125896454,-0.04260794818401337,3.532369613647461,0.019019944593310356,0.244140625,-0.6941217184066772,11.314248085021973,5.863874912261963,0.0005015062208059533,0.0016943245836404282,-0.060338731847262954,16.29043388277351
0,1179648,-0.04697292298078537,-6.962879180908203,-6.915906257927418,-1.6333681344985962,-3.546431541442871,3.7484264373779297,-0.040581878274679184,-0.04224186763167381,3.5020198822021484,0.01776641048491001,0.234375,-1.6333681344985962,9.446459770202637,5.765260219573975,0.0005013265982340313,0.0016937177338611873,-0.06044496200896588,16.29043388277351
0,1310720,0.16885291039943695,-8.718555450439453,-8.88740836083889,4.797442436218262,-3.56071138381958,5.880409240722656,-0.042291268706321716,-0.042306408286094666,3.5073704719543457,0.024149684235453606,0.267333984375,4.797442436218262,13.909586906433105,5.6344099044799805,0.0005011469756621094,0.0016931108840819464,-0.06055119217066881,16.29043388277351
