attempt,collected_frames,grad_contrib/shaping,grad_contrib/joint_ang_from_flat_penalty,grad_contrib/joint_angle_var_penalty,grad_contrib/roll_penalty,grad_contrib/roll_rate_penalty,grad_contrib/pitch_penalty,grad_contrib/pitch_rate_penalty,grad_contrib/shock_penalty,grad_contrib/clearance,grad_contrib/action_bonus,grad_contrib/flipper_action_bonus,grad_contrib/terminal_bonus
0,131072,-0.09814665288310108,0.1070586647914934,0.12623757794198168,0.024967838554771745,0.09527703924033959,0.061499302905517465,0.07410290678874422,-0.004876888194914556,0.002735573878556838,-0.36494976906006243,0.00903846888495691,0.031109316875560122
0,262144,0.5602892300332893,0.03341159881825229,0.033176655539176016,0.006479397851685818,-0.029337912836352908,0.028244220149504888,-0.007116369363834839,-0.0007326411698010198,0.0009814511747703201,0.2889472699614848,0.005311626899426212,-0.005971626202421559
0,393216,0.5068435250080389,0.0766240498297349,0.0869466717896715,0.02151858811351999,0.05364046251137313,0.049738610342083434,0.04646579036012103,-0.0010325159859711503,0.0013037659832753894,0.150590241690818,0.005295778385392663,
0,524288,0.4965677716276051,0.007500433590743325,0.008687024220941359,-0.0012984826638077578,0.004172708041073906,0.016260190328678016,0.008206374417242795,-0.00013308844386070108,0.0007166920878604342,0.4477731238305554,-0.003964760967933512,0.004719349779697631
0,655360,0.5400269248603812,0.028372824127975774,0.028114181235030046,0.00826896678597612,0.019497185144431523,0.03815896911828746,0.0215070713840415,-0.00018713735053904796,0.0008416649249163997,0.2817570909608293,-0.008215940368936013,-0.02505204373865562
0,786432,0.3429136486503537,-0.010477767321730976,-0.006920839644701266,-0.014075696823586602,0.01225025414913142,-0.023780745841807366,0.02177284465940923,-0.0002750944712249109,-0.0002755613293603466,0.4993977110901696,-0.019404518502539686,0.04845531751598492
0,917504,-0.13659914155764113,-0.01009316946025179,-0.008988739606535215,0.0002072324610322483,0.0038786768766692083,-0.038666443327450416,-0.007190720253908274,-0.00034978904280959076,-0.0006130982160102885,-0.30673562158716133,-0.00781168310900934,-0.47886568450152117
0,1048576,-0.4538505626876193,-0.014669759296115142,-0.013141981777102778,-0.0023031775456882294,0.0021450211539602126,-0.04909291107428403,0.0011807624361010395,-0.0001257029496588238,-0.0006536530174708752,-0.44257086818854185,0.005035805003828275,0.0152297948696294
0,1179648,0.1105089011259383,0.001198893796150826,-0.0019507057544720853,0.005282141644781593,-0.005333586417590967,-0.020561707976936645,-0.003975513070897216,0.000202813405313312,0.00031744888496862514,-0.1210479238361336,-0.0019436900534247846,-0.7276766740333921
0,1310720,0.2100523000439719,0.020906360034402827,0.025071711923528875,0.012612286745180666,0.033087373526749175,-0.04258460561489084,0.03292557633053751,0.00037291313070003657,-0.0014023082106326772,-0.5901512247242277,-0.014995146984607625,0.01583819273057026
0,1441792,0.5051408256579704,0.006602382088562153,0.009542191161723017,-0.006056587533015821,0.0029755219703349405,0.029378077039298792,0.000972407061735032,-7.242400765952722e-05,0.0004934789828715889,0.3539194634425049,-0.018158253559042502,-0.06668838749528139
0,1572864,-0.4285076031214177,-0.012477308202749159,-0.01497461681901867,-0.0024810829243551388,0.00415512768797154,-0.0357115220248048,0.004065283660064045,0.00016607145696438466,-0.001086934658800233,-0.44687839858777206,0.0035310243497628773,0.04596502650631933
0,1703936,-0.3382391260052025,-0.005646604207489679,-0.006148574439734942,-0.0024321019651504672,-0.0004598990615063783,-0.019422036431917852,-0.0036225950495020337,0.00018961577142836592,-0.00014568716672970193,-0.3986079193859074,0.007609168147219868,-0.2174766723682108
0,1835008,-0.3845361612343255,-0.009114793116090345,-0.011825727272055019,-0.001460396442322916,0.0006454291513319237,-0.027188748606872582,0.004287096986962709,0.00026788457993496596,-0.0015174751588168571,-0.5073512884106773,0.004477122894455782,0.047327876146154024
0,1966080,-0.35974702657862323,-0.00840607145294108,-0.012446295218281982,-0.008159018065052977,-0.010278733570370837,-0.02075945904578688,-0.0006197846271907289,0.00031430307712591486,-0.0008915118662728212,-0.3272454630728457,-0.00419524242955296,-0.24693709099595487
0,2097152,0.16665683519059082,0.009895884771184449,0.024632093377059364,0.003743555146707607,0.0209399383983588,-0.11459106409342511,-0.005717770710646945,0.0036734510994038696,0.008435870666957194,0.3649401508620491,0.018131735865025044,-0.2586416498185917
0,2228224,0.4774316776676645,0.01544818197890339,0.014992153342008329,-0.02316571809940898,0.09099494761905731,0.02881106571455879,0.05863025065952714,-0.0008615740323123075,-0.0013971861770150635,0.04075653880679501,-0.026550238605925647,0.22096046729682356
0,2359296,0.3153447427405668,0.025335310956555678,0.036753455917274275,0.008017980015258941,0.0488486134644225,0.032610571516741314,0.025792930258319694,-6.131184031688656e-05,0.0012736865250731124,-0.3402657387759731,-0.03266106992845209,-0.13303458806104565
0,2490368,-0.3887662036751401,-0.009217519000537194,-0.015566748214299599,-0.010276880015985134,-0.0032464271497790066,-0.01442623080879049,-0.0026048042262782757,-0.0007523859955819744,-0.0017992664120549666,-0.39514540450692254,0.011820731727390418,-0.14637739826724028
0,2621440,-0.3608822921899009,-0.01257676695186521,-0.02055388729831126,-0.021113188291254054,0.012362823557092027,-0.026330117254917712,0.008744943420206189,0.00012111373721445915,-0.001169480070936562,-0.4917723996452307,0.0006508641706505196,0.04372212341242038
