attempt,collected_frames,action/v_mean,action/v_std,action/w_mean,action/w_std,action/flipper_fl_mean,action/flipper_fl_std,action/flipper_fr_mean,action/flipper_fr_std,action/flipper_rl_mean,action/flipper_rl_std,action/flipper_rr_mean,action/flipper_rr_std
0,37224448,0.7661401629447937,0.31585073471069336,-0.035040296614170074,0.5908495187759399,-0.012889521196484566,0.6068148612976074,0.036121971905231476,0.6132632493972778,-0.01920754462480545,0.6089881658554077,-0.011075269430875778,0.6014504432678223
0,37355520,0.7690227031707764,0.3093414008617401,-0.0399894081056118,0.5909350514411926,-0.01567142829298973,0.607217013835907,0.02806182950735092,0.6110108494758606,-0.015995392575860023,0.6058182120323181,-0.012652762234210968,0.6023218631744385
0,37486592,0.7678041458129883,0.30906417965888977,-0.046187613159418106,0.5891948342323303,-0.01817351207137108,0.6071699261665344,0.02263658121228218,0.6114587783813477,-0.014601495116949081,0.6026895046234131,-0.009623976424336433,0.6000273823738098
0,37617664,0.768561840057373,0.30893993377685547,-0.04816911742091179,0.5901978015899658,-0.01780702918767929,0.6070573329925537,0.017551396042108536,0.6094614267349243,-0.016389407217502594,0.6035707592964172,-0.003927714191377163,0.600892186164856
0,37748736,0.7717576622962952,0.30751460790634155,-0.04529527574777603,0.5893616080284119,-0.014272678643465042,0.6079024076461792,0.01009210292249918,0.6095456480979919,-0.010584780015051365,0.6038095355033875,-0.006725911982357502,0.6008761525154114
0,37879808,0.7712901830673218,0.3096911311149597,-0.04343739151954651,0.5879525542259216,-0.01543798204511404,0.6074519157409668,0.00032446248224005103,0.6071991324424744,-0.006687486544251442,0.6034461259841919,0.002117442898452282,0.5990941524505615
0,38010880,0.7664124965667725,0.31654083728790283,-0.03488890826702118,0.5931995511054993,-0.018520105630159378,0.6115191578865051,-0.0025557843036949635,0.6125934720039368,-0.000778587709646672,0.6081995964050293,0.014904836192727089,0.6065506935119629
0,38141952,0.7698079943656921,0.31369748711586,-0.04872291907668114,0.5893762111663818,-0.02164265885949135,0.6106551289558411,-0.00448809377849102,0.6074610948562622,-1.1424534022808075e-05,0.6076629757881165,0.02065473608672619,0.603647768497467
0,38273024,0.7645249366760254,0.31803858280181885,-0.04419577121734619,0.5911655426025391,-0.012248671613633633,0.6076613068580627,0.003830807749181986,0.6103163957595825,0.001565476879477501,0.60871821641922,0.019749127328395844,0.6023569703102112
0,38404096,0.7654504179954529,0.3158128261566162,-0.04731202498078346,0.5873731374740601,-0.0055884672328829765,0.6069674491882324,0.0039590210653841496,0.6053180694580078,0.002277056686580181,0.6066260933876038,0.015325435437262058,0.6020560264587402
0,38535168,0.7663600444793701,0.31234997510910034,-0.044505681842565536,0.5874728560447693,-0.006144324317574501,0.6058212518692017,0.001353277824819088,0.6057205200195312,0.007979741320014,0.6048974990844727,0.009383374825119972,0.6046725511550903
0,38666240,0.770379900932312,0.3138169050216675,-0.041574474424123764,0.5884383916854858,-0.009949762374162674,0.6059316992759705,0.003250044770538807,0.6052717566490173,0.009476006031036377,0.6049818396568298,0.007497997023165226,0.6029595136642456
0,38797312,0.7755146622657776,0.30811700224876404,-0.036357127130031586,0.5862104296684265,-0.009466557763516903,0.6030941009521484,0.00680131372064352,0.6032940149307251,0.006751711945980787,0.6023868918418884,0.003378299530595541,0.6027563810348511
0,38928384,0.7752237319946289,0.3058823347091675,-0.046460606157779694,0.5835857391357422,-0.012628264725208282,0.6027672290802002,0.009314756840467453,0.6028602719306946,0.007969334721565247,0.6029754877090454,-0.005053459666669369,0.6019283533096313
0,39059456,0.7708070874214172,0.30854299664497375,-0.040313996374607086,0.5836927890777588,-0.018018823117017746,0.6038017272949219,0.015465081669390202,0.6055277585983276,-0.015458688139915466,0.6034239530563354,-0.01117178238928318,0.6030362248420715
0,39190528,0.7769221067428589,0.2995769679546356,-0.03528795391321182,0.5814390778541565,-0.012602970004081726,0.603077232837677,0.014442762359976768,0.6037858128547668,-0.009692322462797165,0.6029561758041382,-0.005784411448985338,0.6030922532081604
0,39321600,0.7803791165351868,0.29499608278274536,-0.03786377236247063,0.5779026746749878,-0.004962411243468523,0.6030104160308838,0.017443420365452766,0.60700923204422,-0.009875808842480183,0.6037827134132385,-0.0012491766829043627,0.6031944155693054
