collected_frames,rew/potential_shaping,rew/step_penalty,rew/joint_vel_variance,rew/roll,rew/roll_rate,rew/pitch,rew/pitch_rate,rew/terminal_bonus,rew/total_reward
1097728,1.439082758501172,-0.620943244525492,-0.30375971714966,-0.005540125878724211,-0.10408905131043866,-0.010931819088000339,-0.0696195162308868,0.00601612392347306,0.3302154002012685
1114112,1.2495297454297543,-0.620943244525492,-0.3046564110554755,-0.006273025210248306,-0.09629871783545241,-0.01057758930255659,-0.06800174395903014,-1.874263398349285e-05,0.14276027445157524
1130496,1.2956828251481056,-0.620943244525492,-0.30217107106000185,-0.0066055747447535396,-0.08914228150388226,-0.011487980285892263,-0.0677306090365164,0.005077870446257293,0.20267992990557104
1146880,1.1726616648957133,-0.620943244525492,-0.30591914569959044,-0.008412801169470185,-0.08715992214274593,-0.012835054811148439,-0.06203091031056829,0.0023719294695183635,0.07773250931495568
1163264,1.2682183822616935,-0.620943244525492,-0.3032338162884116,-0.007768492912873626,-0.08803614956559613,-0.010654965393769089,-0.05961431146715768,0.0035353749990463257,0.18150277630775236
1179648,1.3595943860709667,-0.620943244525492,-0.30537916836328804,-0.0050803680151148,-0.09569210017798468,-0.012183198661659844,-0.07208212485420518,0.007179569453001022,0.2554137365950737
1196032,1.3432452259585261,-0.620943244525492,-0.30481568281538785,-0.006391206439730013,-0.09878565283725038,-0.011460828616691288,-0.06771263308473863,0.008388053392991424,0.24152402466279455
1212416,1.2684185318648815,-0.620943244525492,-0.30340129463002086,-0.007091887717251666,-0.10112893779296428,-0.012427235662471503,-0.07218675009789877,0.008902218542061746,0.16014138590253424
1228800,1.2012444157153368,-0.620943244525492,-0.3043493127916008,-0.006946959121705731,-0.09272143780253828,-0.012047108306433074,-0.06548010720871389,0.004563705297186971,0.10331993768340908
1245184,1.1930066356435418,-0.620943244525492,-0.30605934117920697,-0.0075717965337389614,-0.08882852212991565,-0.011255662961048074,-0.062367351521970704,0.00190280273091048,0.09788351127645001
1261568,1.4375834399834275,-0.620943244525492,-0.30507101817056537,-0.00534739719114441,-0.097318786138203,-0.010896083662373712,-0.06832589057739824,0.0017676874995231628,0.3314487102907151
1277952,1.1869239984080195,-0.620943244525492,-0.30387089028954506,-0.008272050563391531,-0.10593962308485061,-0.012579649788676761,-0.07000070626963861,0.001947841141372919,0.06726565500139259
1294336,1.3218569178134203,-0.620943244525492,-0.30540527449920774,-0.006701014339341782,-0.10699772363295779,-0.01201835399842821,-0.07160793387447484,-0.0017864301335066557,0.19639693514909595
1310720,1.2340828841552138,-0.620943244525492,-0.3055958489421755,-0.006174138132337248,-0.09844510559923947,-0.012035657608066685,-0.06744585855631158,0.013664820115081966,0.13710784901923034
1327104,1.294302455149591,-0.620943244525492,-0.303854385856539,-0.007107610956154531,-0.0982275796122849,-0.010367310642322991,-0.06330787064507604,0.005032832035794854,0.19552728295093402
1343488,1.4573072027415037,-0.620943244525492,-0.3040562861133367,-0.006260320307774236,-0.10532351324218325,-0.011448850036686053,-0.07056287111481652,0.0017676874995231628,0.3404797936673276
1359872,1.2703369399532676,-0.620943244525492,-0.30497391358949244,-0.008989434551040176,-0.11097366840112954,-0.011794128899055067,-0.07084874928114004,-0.0006680230144411325,0.1411457718204474
1376256,1.2519246274605393,-0.620943244525492,-0.3034180507529527,-0.006433685735828476,-0.09967104817042127,-0.01144760303577641,-0.06564980818075128,0.003625451819971204,0.14798663486726582
1392640,1.2158618997782469,-0.620943244525492,-0.30344079970382154,-0.006712215068546357,-0.09459180512931198,-0.01231459149857983,-0.0633933623903431,-0.00024393468629568815,0.11422193796897773
1409024,1.2759782737120986,-0.620943244525492,-0.30472146021202207,-0.00690793463945738,-0.10157380695454776,-0.01055826755327871,-0.06564113544300199,0.008297976455651224,0.17393040741444565
1425408,1.4771095616742969,-0.620943244525492,-0.3044703279156238,-0.006405210890079616,-0.12016637489432469,-0.01090217423188733,-0.07311106417910196,0.002976171439513564,0.3440873301587999
1441792,1.3236865270882845,-0.620943244525492,-0.30426737340167165,-0.00739749275817303,-0.1090084370225668,-0.01030002781044459,-0.07224199851043522,0.00586226605810225,0.2053902076149825
1458176,1.2434843583032489,-0.620943244525492,-0.30312904389575124,-0.0074837176653090864,-0.09935118583962321,-0.01218813319428591,-0.0720008464413695,0.0034002597676590085,0.13178843901550863
1474560,1.256642920896411,-0.620943244525492,-0.30908087408170104,-0.008253862451965688,-0.10756360332015902,-0.011389173108909745,-0.07009753200691193,-0.002300595282576978,0.127014020254137
1490944,1.3082732856273651,-0.620943244525492,-0.30412697535939515,-0.007687073051783955,-0.09897768090013415,-0.010091653050039895,-0.06517980486387387,0.0025971215218305588,0.20386396380490623
1507328,1.4595643496140838,-0.620943244525492,-0.30600710841827095,-0.005308814477757551,-0.10525548874284141,-0.0106961719757237,-0.07015499644330703,0.009236230049282312,0.35043474374106154
1523712,1.2410903396084905,-0.620943244525492,-0.30556183215230703,-0.007365090048551792,-0.10670024895807728,-0.01203142632584786,-0.07224533497355878,0.006755481124855578,0.1229986306061619
1540096,1.2773751076310873,-0.620943244525492,-0.30552068655379117,-0.007244616179377772,-0.11149147141259164,-0.010114907461684197,-0.06840444367844611,0.004139616969041526,0.1577953461674042
1556480,1.279353496618569,-0.620943244525492,-0.30303954775445163,-0.0073986470051750075,-0.1075417164247483,-0.00974028353812173,-0.06773809413425624,0.0014787144027650356,0.16443066866486333
1572864,1.3296780660748482,-0.620943244525492,-0.30450861947610974,-0.0072433026871294715,-0.0961383463582024,-0.009938319220964331,-0.06465289072366431,-0.0033289255807176232,0.22292441231547855
1589248,1.4540970902889967,-0.620943244525492,-0.30210790364071727,-0.004646923154723481,-0.10085225038346834,-0.011070383141486673,-0.07050412931130268,0.00601612392347306,0.3499883693875745
1605632,1.2469747103750706,-0.620943244525492,-0.30557922506704926,-0.005246977314527612,-0.09153361927019432,-0.01185493547382066,-0.06582679081475362,0.0034903365885838866,0.14948024410114158
1622016,1.2786954259499907,-0.620943244525492,-0.30458010151050985,-0.006014829748892225,-0.09576420282246545,-0.01129839839268243,-0.0636909454187844,0.0066654043039307,0.18306909379316494
1638400,1.264438402839005,-0.620943244525492,-0.30642440635710955,-0.006034597499819938,-0.08667112086550333,-0.00999980231426889,-0.06215004625846632,0.0009195108432322741,0.1731346940068761
1654784,1.3034205231815577,-0.620943244525492,-0.30638481420464814,-0.004869881153354072,-0.08464818782522343,-0.009455190862354357,-0.05872558607370593,0.007179569453001022,0.22557318546751048
1671168,1.4268735749647021,-0.620943244525492,-0.30666099209338427,-0.005039113542807172,-0.09604686431703158,-0.010066094386274926,-0.06713711560587399,0.009795433608815074,0.33077557414071634
1687552,1.2823515180498362,-0.620943244525492,-0.30688992561772466,-0.005761287880886812,-0.09880219533806667,-0.011129271362733562,-0.06359528741450049,0.009840472019277513,0.18507077399408445
1703936,1.2686782954260707,-0.620943244525492,-0.3042847700417042,-0.006595754875888815,-0.10179711732780561,-0.011342564794176724,-0.0644756933033932,0.004094578558579087,0.16333371665677987
1720320,1.242933222092688,-0.620943244525492,-0.30686479550786316,-0.005603450266789878,-0.0874681159039028,-0.010781962067994755,-0.059441667690407485,0.008207899751141667,0.1600378773873672
1736704,1.2577198036015034,-0.620943244525492,-0.30478268139995635,-0.005130775702127721,-0.08835965592879802,-0.011025111438357271,-0.06084928411291912,0.0013435991713777184,0.16797264041088056
1753088,1.391468639485538,-0.620943244525492,-0.30539541761390865,-0.004741277878565597,-0.10007575279450975,-0.010898227839788888,-0.06717347135418095,0.0033101829467341304,0.28555141942342743
1769472,1.246237832121551,-0.620943244525492,-0.30106704751960933,-0.005814581592858303,-0.09329773450735956,-0.010446125124872196,-0.060527394991368055,0.010534790810197592,0.16467649061814882
1785856,1.2223319532349706,-0.620943244525492,-0.3043404135387391,-0.006979743582633091,-0.09787460439838469,-0.010539251517911907,-0.06567497557261959,0.004473628476262093,0.12045334179128986
1802240,1.2492027105763555,-0.620943244525492,-0.3069268362596631,-0.007844603271223605,-0.10770756175043061,-0.011516127960931044,-0.06902794996858574,0.003625451819971204,0.12886182639340404
1818624,1.280544925481081,-0.620943244525492,-0.3064114721491933,-0.005694591993233189,-0.10351268033264205,-0.011591499773203395,-0.06793011547415517,0.004094578558579087,0.16855589501938084
1835008,1.4568286575376987,-0.620943244525492,-0.30401517846621573,-0.004957190750246809,-0.10286221149726771,-0.010922794379439438,-0.07041274828952737,0.0034002597676590085,0.34611553250579163
1851392,1.3016605079174042,-0.620943244525492,-0.3071357843000442,-0.008230330437072553,-0.11079599527874961,-0.01146679300290998,-0.0675015518500004,0.006800519535318017,0.18238732249301393
1867776,1.2905917894095182,-0.620943244525492,-0.3032077008392662,-0.0077796929035685025,-0.09992516925558448,-0.010134044918231666,-0.06251106175477616,0.002976171439513564,0.1890670390566811
1884160,1.254139025695622,-0.620943244525492,-0.3039980607572943,-0.00831581616148469,-0.10268799605546519,-0.011427655852457974,-0.06568165836506523,0.004094578558579087,0.1451791610015789
1900544,1.1994483470916748,-0.620943244525492,-0.301256149308756,-0.007723826071014628,-0.10212785383919254,-0.012796877897926606,-0.06433543772436678,0.0013435991713777184,0.0916085381686571
1916928,1.3716008216142654,-0.620943244525492,-0.3051991327665746,-0.005389088174524659,-0.11012611605110578,-0.01317800684046233,-0.06870394706493244,0.011337929056026042,0.2593991977046244
1933312,1.3513610921800137,-0.620943244525492,-0.30538100795820355,-0.006868401207611896,-0.12089596397709101,-0.012171931761258747,-0.07366788457147777,0.004788897349499166,0.21622154471697286
1949696,1.3228103118017316,-0.620943244525492,-0.30027284228708595,-0.0065766164516389836,-0.0992932795197703,-0.013285427266964689,-0.06973836099496111,0.011473044287413359,0.22417357354424894
1966080,1.2807725984603167,-0.620943244525492,-0.30249677202664316,-0.006620862874115119,-0.09881651273462921,-0.01190497080096975,-0.06381203231285326,0.001812725909985602,0.17799092644418124
1982464,1.237028687261045,-0.620943244525492,-0.30568525311537087,-0.006498884646134684,-0.09767831378849223,-0.011497110572236124,-0.06273050355957821,0.000874472432769835,0.13286984454316553
1998848,1.335366740822792,-0.620943244525492,-0.30348697770386934,-0.004476457878809015,-0.09404312158585526,-0.01169370295247063,-0.06477274405187927,0.005501958774402738,0.2414524499909021
2015232,1.3524066573008895,-0.620943244525492,-0.3049079580232501,-0.0060294333488855045,-0.10252350196242332,-0.012177047479781322,-0.06978914473438635,0.008297976572066545,0.2443342988844961
2031616,1.2718730429187417,-0.620943244525492,-0.30373537982814014,-0.007087440251780208,-0.1063850512728095,-0.01082971817231737,-0.0715597601083573,0.0052580240881070495,0.15659046318614855
2048000,1.2508758204057813,-0.620943244525492,-0.3048445857129991,-0.006682368832116481,-0.09778066864237189,-0.010819254952366464,-0.06632283405633643,0.007738773012533784,0.1512216363189509
2064384,1.2767056142911315,-0.620943244525492,-0.3075594885740429,-0.0072741827461868525,-0.10019193647895008,-0.010261041548801586,-0.06620309967547655,0.0063313927967101336,0.17060400723130442
2080768,1.3743810253217816,-0.620943244525492,-0.3041034776251763,-0.004971243990439689,-0.09653089227504097,-0.010446689171658363,-0.06548693461809307,-0.00033401150722056627,0.27156453439965844
2097152,1.345368447713554,-0.620943244525492,-0.30236251885071397,-0.006281386937189382,-0.10141576966270804,-0.010278173765982501,-0.06662838946795091,0.005772189237177372,0.24323114898288622
2113536,1.3087732000276446,-0.620943244525492,-0.3026971248909831,-0.007101279556081863,-0.09865036443807185,-0.011379255025531165,-0.06893480443977751,0.004563705297186971,0.20363082026597112
2129920,1.2413182742893696,-0.620943244525492,-0.30458788690157235,-0.007135025367460912,-0.10412336594890803,-0.011347858373483177,-0.06455023295711726,0.00997558725066483,0.13860623282380402
2146304,1.3060319358482957,-0.620943244525492,-0.30359087930992246,-0.006842460978077725,-0.10352557915030047,-0.011024437015294097,-0.06851583169191144,-0.0007130614249035716,0.19087643770035356
2162688,1.4541730601340532,-0.620943244525492,-0.30418456555344164,-0.005975058775220532,-0.10554727370617911,-0.009069405277841724,-0.06499841355253011,0.0034002597676590085,0.3468553493148647
2179072,1.3063598163425922,-0.620943244525492,-0.3033511049579829,-0.006802083800721448,-0.10154760407749563,-0.010552294494118541,-0.0646626254892908,0.007783811306580901,0.20628466753987595
2195456,1.254639538936317,-0.620943244525492,-0.3039855337701738,-0.00647660753747914,-0.0976080188411288,-0.011275455632130615,-0.063768057822017,0.013060578145086765,0.16364318580599502
2211840,1.2535802340134978,-0.620943244525492,-0.3052243394777179,-0.005563841223192867,-0.08826351739116944,-0.011167290474986658,-0.06175722903572023,0.010399675578810275,0.17106044250249397
2228224,1.2706705098971725,-0.620943244525492,-0.3023337391205132,-0.0049519689764565555,-0.08563493573456071,-0.011340085948177148,-0.06376317865215242,0.005546997184865177,0.18725034466478974
2244608,1.4346970515325665,-0.620943244525492,-0.3055714527145028,-0.006196637465109234,-0.1021890894335229,-0.010510099993553013,-0.06750289382762276,0.009236230049282312,0.3310198455292266
2260992,1.2932787733152509,-0.620943244525492,-0.3037876090966165,-0.00788025257861591,-0.10907592275179923,-0.011723694595275447,-0.07021932036150247,0.0015237528132274747,0.17117246706038713
2277376,1.24601140152663,-0.620943244525492,-0.3032428117003292,-0.007120233531168196,-0.09946624771691859,-0.010668248010915704,-0.06603350426303223,0.010444713989272714,0.1489818064874271
2293760,1.297290620394051,-0.620943244525492,-0.303850736701861,-0.005744540412706556,-0.08758370866416954,-0.010125173517735675,-0.062021019257372245,0.0004503841046243906,0.20747256837785244
2310144,1.3365361643955112,-0.620943244525492,-0.30359798995777965,-0.005291314233545563,-0.09603780746692792,-0.011334236878610682,-0.06558432435849681,0.002976171439513564,0.23672340213670395
2326528,1.4728236179798841,-0.620943244525492,-0.3063015730585903,-0.004089502972419723,-0.1015715217217803,-0.01141745709173847,-0.0765390133310575,0.002796017797663808,0.3547572991519701
2342912,1.3071022694930434,-0.620943244525492,-0.3056617947295308,-0.005628905499179382,-0.10092910006642342,-0.011181833659065887,-0.06984846998238936,0.011608159518800676,0.20451706918538548
2359296,1.3131498899310827,-0.620943244525492,-0.30386094097048044,-0.005511719715286745,-0.10178693075431511,-0.01034457903006114,-0.07084037340246141,0.007873888243921101,0.20773598464438692
2375680,1.1668714424595237,-0.620943244525492,-0.3035523728467524,-0.005876324532437138,-0.09371133032254875,-0.011794940422987565,-0.06551633021445014,0.006241315975785255,0.07171821341034956
2392064,1.2653720630332828,-0.620943244525492,-0.305148808285594,-0.006460917338699801,-0.0961358094937168,-0.010755306568171363,-0.06479011700139381,-0.0033739639911800623,0.15776388989615953
2408448,1.389566583558917,-0.620943244525492,-0.30376072879880667,-0.004891843551376951,-0.1010602694877889,-0.010723917850555154,-0.06841120604076423,0.007648696191608906,0.2874240581295453
2424832,1.2234866404905915,-0.620943244525492,-0.3040543748065829,-0.005870499539014418,-0.1032486105686985,-0.011139546862978023,-0.06647030712338164,0.008767103310674429,0.12052715587196872
2441216,1.2538216961547732,-0.620943244525492,-0.3035925936419517,-0.00685563722072402,-0.10395109897945076,-0.010036070198111702,-0.06601890569436364,0.0072696462739259005,0.1496937737101689
2457600,1.2597681526094675,-0.620943244525492,-0.3028219132684171,-0.0067000904673477635,-0.09957431664224714,-0.009712703380500898,-0.06718725425889716,0.010399675578810275,0.16322830080753192
2473984,1.2082180818542838,-0.620943244525492,-0.3060717135667801,-0.00557652370116557,-0.10102449846453965,-0.010557506619079504,-0.06832274908083491,0.015162277151830494,0.11088411811215337
2490368,1.4498098585754633,-0.620943244525492,-0.3039127658121288,-0.004509609781962354,-0.10190300428075716,-0.010437746106617851,-0.06865059930714779,0.007513580960221589,0.34696645752410404
2506752,1.252413660287857,-0.620943244525492,-0.30454346584156156,-0.006658933671133127,-0.10403931501787156,-0.010829355451278389,-0.06932419768418185,0.008478130213916302,0.14455326956522185
