collected_frames,torque/flipper_torque_FL,torque/flipper_torque_FL_max,torque/flipper_torque_FL_min,torque/flipper_torque_FR,torque/flipper_torque_FR_max,torque/flipper_torque_FR_min,torque/flipper_torque_RL,torque/flipper_torque_RL_max,torque/flipper_torque_RL_min,torque/flipper_torque_RR,torque/flipper_torque_RR_max,torque/flipper_torque_RR_min
131072,681.3326587677002,1000.0,1.4636001884937286,703.9142909049988,1000.0,1.6783467456698418,689.5096406936646,1000.0,1.3938198275864124,678.922281742096,1000.0,1.3849652633070946
262144,681.1273236274719,1000.0,1.265072325244546,704.3344202041626,1000.0,1.6479322332888842,689.2455592155457,1000.0,1.5300971865653992,680.3114342689514,1000.0,1.4109522122889757
393216,682.951632976532,1000.0,1.3955227863043547,706.0087466239929,1000.0,1.4284222079440951,690.7211737632751,1000.0,1.2555794417858124,681.0653862953186,1000.0,1.414792351424694
524288,684.0109915733337,1000.0,1.4105175659060478,703.9657797813416,1000.0,1.5501481089740992,688.4512190818787,1000.0,1.2769280932843685,680.5786170959473,1000.0,1.4716746360063553
655360,682.2883615493774,1000.0,1.2319488301873207,704.093487739563,1000.0,1.5077703651040792,692.539963722229,1000.0,1.5343818105757236,681.6731958389282,1000.0,1.375557548366487
786432,680.3134055137634,1000.0,1.3546565473079681,701.6515116691589,1000.0,1.4843848086893559,691.1478071212769,1000.0,1.3241163939237595,679.0378694534302,1000.0,1.2075036708265543
917504,680.9874715805054,1000.0,1.3991025602445006,702.0141496658325,1000.0,1.1976116970181465,692.693329334259,1000.0,1.5439172983169556,677.9230914115906,1000.0,1.3730132542550564
1048576,679.6358437538147,1000.0,1.3987850174307823,700.0375428199768,1000.0,1.5002917554229498,691.7697834968567,1000.0,1.2627983540296555,676.9713244438171,1000.0,1.6753988042473793
1179648,681.0839009284973,1000.0,1.373947098851204,699.3539142608643,1000.0,1.6302115693688393,695.7150249481201,1000.0,1.2912941873073578,675.8295044898987,1000.0,1.335450991988182
1310720,683.3127918243408,1000.0,1.3547002524137497,701.2118220329285,1000.0,1.3114108722656965,695.956090927124,1000.0,1.3787964582443237,678.9604330062866,1000.0,1.407510343939066
1441792,683.8600044250488,1000.0,1.3028888627886772,699.1625447273254,1000.0,1.453907523304224,697.477855682373,1000.0,1.2821989031508565,679.5717277526855,1000.0,1.4221880286931992
1572864,680.6127042770386,1000.0,1.196189858019352,700.1286234855652,1000.0,1.5673615299165249,696.8539309501648,1000.0,1.2578319162130356,677.0982084274292,1000.0,1.216670922935009
1703936,681.0105357170105,1000.0,1.2233099075965583,699.4169220924377,1000.0,1.2502160668373108,695.6575999259949,1000.0,1.5172692947089672,679.2448725700378,1000.0,1.3964367508888245
1835008,680.3737211227417,1000.0,1.3378958702087402,700.91335105896,1000.0,1.4250122606754303,695.3104815483093,1000.0,1.4148010984063148,679.5045733451843,1000.0,1.371639758348465
1966080,681.6824398040771,1000.0,1.41926184669137,701.2528758049011,1000.0,1.3790072537958622,692.980185508728,1000.0,1.3381722457706928,680.1217107772827,1000.0,1.5832263976335526
2097152,680.5722908973694,1000.0,1.2956709414720535,699.7070865631104,1000.0,1.6708814017474651,694.6629204750061,1000.0,1.4128226255998015,678.2056283950806,1000.0,1.4470649473369122
2228224,680.5761890411377,1000.0,1.4306628555059433,700.8899726867676,1000.0,1.4868835471570492,695.7756743431091,1000.0,1.3429035544395447,677.8832287788391,1000.0,1.423451878130436
2359296,679.747308254242,1000.0,1.342996864579618,698.0092267990112,1000.0,1.2736456859856844,694.2982883453369,1000.0,1.2594703286886215,679.3689503669739,1000.0,1.3167114537209272
2490368,679.5570755004883,1000.0,1.3467926979064941,699.0891146659851,1000.0,1.491150476038456,693.9760675430298,1000.0,1.457999100908637,678.4402589797974,1000.0,1.4889644086360931
2621440,680.396773815155,1000.0,1.1363078653812408,700.9551439285278,1000.0,1.3251590877771378,692.9463820457458,1000.0,1.5368092078715563,679.6968102455139,1000.0,1.5039090439677238
2752512,681.294047832489,1000.0,1.3623613566160202,697.0421271324158,1000.0,1.5397241590544581,693.473858833313,1000.0,1.4763012379407883,679.0639290809631,1000.0,1.1645281626842916
2883584,685.2237524986267,1000.0,1.28003956284374,700.4782028198242,1000.0,1.575421472080052,692.5204653739929,1000.0,1.4613874852657318,683.0224676132202,1000.0,1.3538375869393349
3014656,685.4306316375732,1000.0,1.6162349916994572,698.0191268920898,1000.0,1.4659545421600342,693.0957083702087,1000.0,1.472828822210431,680.6566157341003,1000.0,1.2927208244800568
3145728,684.1881251335144,1000.0,1.7787974290549755,695.8263897895813,1000.0,1.4354601558297873,692.3311152458191,1000.0,1.5010364651679993,677.6226558685303,1000.0,1.4712775200605392
3276800,682.5514736175537,1000.0,1.5335123129189014,696.9552159309387,1000.0,1.3074487894773483,695.4203324317932,1000.0,1.6171654649078846,675.1332297325134,1000.0,1.2856529476121068
3407872,683.2684097290039,1000.0,1.556556262075901,696.3336906433105,1000.0,1.3750800639390945,695.0121917724609,1000.0,1.282737173140049,675.2405619621277,1000.0,1.35310493176803
3538944,681.7491092681885,1000.0,1.0932078049518168,697.2143831253052,1000.0,1.4890953749418259,692.7375226020813,1000.0,1.3648127689957619,673.1634607315063,1000.0,1.0884672477841377
3670016,681.4297227859497,1000.0,1.3597867786884308,697.0555472373962,1000.0,1.4006838351488113,693.5899457931519,1000.0,1.3326019383966923,675.7176375389099,1000.0,1.3195005115121603
3801088,680.4600281715393,1000.0,1.5418657884001732,697.3455834388733,1000.0,1.546001136302948,696.0931124687195,1000.0,1.641552947461605,677.4233651161194,1000.0,1.5158804394304752
3932160,679.3202137947083,1000.0,1.5089697055518627,695.4674210548401,1000.0,1.5736185871064663,697.4727830886841,1000.0,1.563237015157938,679.9115114212036,1000.0,1.5622631907463074
4063232,680.2852878570557,1000.0,1.579396778717637,693.0641894340515,1000.0,1.4511711150407791,695.0879125595093,1000.0,1.5680820122361183,678.9429655075073,1000.0,1.3004736602306366
4194304,678.9477047920227,1000.0,1.219253271818161,695.3567848205566,1000.0,1.6042365171015263,696.0378847122192,1000.0,1.4442659467458725,676.9764423370361,1000.0,1.3937472477555275
4325376,681.1179213523865,1000.0,1.3364839367568493,695.9314098358154,1000.0,1.4169702008366585,695.2426357269287,1000.0,1.5222494155168533,680.8560194969177,1000.0,1.30052578356117
4456448,683.6642150878906,1000.0,1.2994887176901102,695.5458269119263,1000.0,1.4228356331586838,696.2357835769653,1000.0,1.4687997344881296,681.3443341255188,1000.0,1.3900321293622255
4587520,680.0621161460876,1000.0,1.563129499554634,695.2782621383667,1000.0,1.4734221994876862,695.6181359291077,1000.0,1.6328025124967098,681.6981663703918,1000.0,1.4136233776807785
4718592,678.6285691261292,1000.0,1.4731834698468447,695.4020318984985,1000.0,1.5577443465590477,693.8218884468079,1000.0,1.476419322192669,680.9162359237671,1000.0,1.2521847076714039
4849664,679.90611743927,1000.0,1.3469375455752015,695.9449157714844,1000.0,1.5351056605577469,693.7374367713928,1000.0,1.5250671990215778,681.1718468666077,1000.0,1.6357266306877136
