collected_frames,action/v_mean,action/v_std,action/w_mean,action/w_std,action/flipper_fl_mean,action/flipper_fl_std,action/flipper_fr_mean,action/flipper_fr_std,action/flipper_rl_mean,action/flipper_rl_std,action/flipper_rr_mean,action/flipper_rr_std
131072,0.7913860082626343,0.26290079951286316,-0.012842819094657898,0.5970228314399719,-0.030008647590875626,0.6328650116920471,0.020027296617627144,0.6408275365829468,-0.00868363305926323,0.6326110363006592,-0.02872011810541153,0.6356141567230225
262144,0.7904499769210815,0.2705242931842804,-0.030377259477972984,0.6012445092201233,-0.004957585595548153,0.6367570757865906,0.040704600512981415,0.6438049674034119,0.013284201733767986,0.6368215084075928,0.0009657414630055428,0.6355862617492676
393216,0.7914576530456543,0.2746749520301819,-0.0374806746840477,0.6022449731826782,-0.005895024631172419,0.6375739574432373,0.03140294551849365,0.6443896293640137,4.511745646595955e-05,0.6390319466590881,0.003441708628088236,0.6383888125419617
524288,0.7866390347480774,0.2803291082382202,-0.0422334186732769,0.6015259623527527,-0.010852077975869179,0.6370978355407715,0.03211674094200134,0.6436423659324646,-0.001972827361896634,0.6397871971130371,-0.004520418122410774,0.6423694491386414
655360,0.7856813669204712,0.2809349000453949,-0.04275599122047424,0.6011883616447449,-0.0064600808545947075,0.6376027464866638,0.04144609719514847,0.646343469619751,0.0008749934495426714,0.6396132707595825,-0.002542675007134676,0.6435787677764893
786432,0.7845808267593384,0.2836145758628845,-0.051850318908691406,0.5996185541152954,-0.016354653984308243,0.6374353170394897,0.047556377947330475,0.6433907151222229,0.003866496030241251,0.6402648687362671,-0.0036103997845202684,0.6426675915718079
917504,0.7821868658065796,0.28553536534309387,-0.05008732154965401,0.6002228856086731,-0.011340892873704433,0.637106716632843,0.048712193965911865,0.6442714333534241,0.009339389391243458,0.6392815709114075,-0.002658465411514044,0.6413192749023438
1048576,0.7811440229415894,0.28753799200057983,-0.05623655766248703,0.5979798436164856,-0.015310019254684448,0.6381106972694397,0.056683383882045746,0.645182192325592,0.010586965829133987,0.639065146446228,-0.0004364635969977826,0.6411778926849365
1179648,0.7792227268218994,0.2942787706851959,-0.04579538851976395,0.6018778085708618,-0.01550181582570076,0.6391137838363647,0.06166733428835869,0.6484125852584839,0.010443367063999176,0.643268346786499,-0.0031727696768939495,0.6386302709579468
1310720,0.7736021280288696,0.3004801869392395,-0.04705384746193886,0.6016879677772522,-0.019113216549158096,0.6403793096542358,0.06505371630191803,0.6514332890510559,0.0094729233533144,0.6441560983657837,-0.005396302789449692,0.6412609219551086
1441792,0.7744073867797852,0.3039509654045105,-0.04614671319723129,0.6030428409576416,-0.014882998540997505,0.6417725086212158,0.06163306534290314,0.647840142250061,0.014082089066505432,0.6453700065612793,-0.007561882957816124,0.6417070627212524
1572864,0.7710219025611877,0.3048308491706848,-0.057509854435920715,0.6006131172180176,-0.02125011943280697,0.6399406790733337,0.05191134288907051,0.6469327807426453,0.010850276798009872,0.6431313753128052,-0.008443102240562439,0.6395469903945923
1703936,0.7750216126441956,0.299501895904541,-0.05112048238515854,0.6022799015045166,-0.02234257198870182,0.6398466229438782,0.05026741325855255,0.6456029415130615,0.011718271300196648,0.6434394717216492,-0.006777901202440262,0.6397430300712585
1835008,0.7779154181480408,0.2969225347042084,-0.04423769190907478,0.6015149354934692,-0.02723974734544754,0.6405255198478699,0.05102085322141647,0.6456316709518433,0.009525179862976074,0.6438400149345398,-0.01201515644788742,0.638296902179718
1966080,0.7771509289741516,0.29579076170921326,-0.045727502554655075,0.6006690263748169,-0.025389958173036575,0.6405396461486816,0.0524289608001709,0.6430178880691528,0.007028620690107346,0.6409397721290588,-0.009911536239087582,0.6362101435661316
2097152,0.7800081372261047,0.2951074540615082,-0.043774303048849106,0.6016584634780884,-0.033335473388433456,0.6425277590751648,0.04620283469557762,0.6420144438743591,0.005202951841056347,0.6410208940505981,-0.0113911097869277,0.6360704302787781
2228224,0.779621958732605,0.2953467071056366,-0.05571978539228439,0.5993911623954773,-0.02754826284945011,0.6410782933235168,0.04391459375619888,0.6402008533477783,0.007385140750557184,0.6400842070579529,-0.005059900227934122,0.6351384520530701
2359296,0.7816178202629089,0.29351329803466797,-0.05781492218375206,0.5994455814361572,-0.024619564414024353,0.6401698589324951,0.04309885948896408,0.6384520530700684,0.006576004438102245,0.6374967098236084,-0.006386226508766413,0.6361775398254395
2490368,0.782215416431427,0.2947881817817688,-0.052053458988666534,0.5994327664375305,-0.01892683655023575,0.6387332677841187,0.040779635310173035,0.636660099029541,0.0071839517913758755,0.6374542713165283,-0.0068329875357449055,0.6362751722335815
2621440,0.7794049978256226,0.2962822914123535,-0.046704232692718506,0.6009542942047119,-0.016682744026184082,0.6378106474876404,0.042340733110904694,0.6373606324195862,0.004365365020930767,0.6382970213890076,-0.007618159055709839,0.6357448697090149
2752512,0.7831012010574341,0.2942550778388977,-0.0458461195230484,0.5977435111999512,-0.012396945618093014,0.6385986804962158,0.04991510882973671,0.6365328431129456,-0.0031627812422811985,0.6363511681556702,-0.016182364895939827,0.6311858892440796
2883584,0.7838968634605408,0.29316064715385437,-0.03633113205432892,0.6032676696777344,-0.003488496644422412,0.638181209564209,0.05085787922143936,0.6373103260993958,-0.03045879304409027,0.6372162103652954,-0.033986859023571014,0.627641499042511
3014656,0.7775751352310181,0.2980540096759796,-0.043219633400440216,0.6008192300796509,-0.001441031927242875,0.640081524848938,0.045474469661712646,0.6356558203697205,-0.015453284606337547,0.6381467580795288,-0.02320389449596405,0.6285313367843628
3145728,0.7734875679016113,0.30451396107673645,-0.047504618763923645,0.6011802554130554,-0.0005648988299071789,0.6398066282272339,0.04135841876268387,0.6362209320068359,-0.012369085103273392,0.6391162276268005,-0.0282182265073061,0.6281191110610962
3276800,0.7702550888061523,0.3071961998939514,-0.04309729486703873,0.6014922261238098,0.0024736025370657444,0.638259768486023,0.03458694741129875,0.6354246139526367,-0.01378678623586893,0.6376569867134094,-0.027689674869179726,0.6271783709526062
3407872,0.7729719877243042,0.3052711486816406,-0.040621571242809296,0.6044144034385681,0.0005635962588712573,0.6397140622138977,0.036992527544498444,0.6338626742362976,-0.00486080814152956,0.6386010050773621,-0.021773751825094223,0.6275177597999573
3538944,0.7765877842903137,0.2991214692592621,-0.04185061156749725,0.6005111336708069,-0.0013325727777555585,0.6372320652008057,0.03332235664129257,0.6326298117637634,-0.003998618107289076,0.635949432849884,-0.018556099385023117,0.6245661377906799
3670016,0.7742252349853516,0.2998789846897125,-0.035603009164333344,0.602982223033905,-0.006324924528598785,0.6389783620834351,0.03824206441640854,0.6343865990638733,-0.0046794842928647995,0.6367678642272949,-0.008180152624845505,0.6243157386779785
3801088,0.7770220041275024,0.29660189151763916,-0.036322660744190216,0.5987951159477234,-0.007080739364027977,0.6392692923545837,0.03699512034654617,0.6330121755599976,0.004640683531761169,0.6363989114761353,-0.001372599508613348,0.625701904296875
3932160,0.777201771736145,0.30264565348625183,-0.035591088235378265,0.6009906530380249,-0.011338585987687111,0.6408717036247253,0.03273877128958702,0.6314341425895691,0.0027347146533429623,0.6380341649055481,0.0007651560590602458,0.6284668445587158
4063232,0.7794142365455627,0.2998467683792114,-0.03533129021525383,0.6021035313606262,-0.01724889688193798,0.6396973729133606,0.03513679653406143,0.6305850148200989,0.007434110157191753,0.6334130764007568,0.0006093389238230884,0.6283329129219055
4194304,0.7810665369033813,0.297707736492157,-0.03302206099033356,0.599227786064148,-0.020058205351233482,0.6382331848144531,0.03139033168554306,0.6299930214881897,0.010004320181906223,0.6339720487594604,0.00010175281204283237,0.6305285096168518
4325376,0.7851582765579224,0.2910900413990021,-0.032020438462495804,0.5992117524147034,-0.021274307742714882,0.6406480073928833,0.03230779990553856,0.6302281618118286,0.014451627619564533,0.6337873935699463,0.004588378127664328,0.634373128414154
4456448,0.7851758003234863,0.2911302149295807,-0.025668052956461906,0.5999143123626709,-0.025574441999197006,0.6425564885139465,0.036142829805612564,0.633195161819458,0.012083438225090504,0.6327481269836426,-0.0012311094906181097,0.6324729919433594
4587520,0.7793838381767273,0.29859280586242676,-0.025652019307017326,0.6003548502922058,-0.0226068627089262,0.6381304860115051,0.03955186530947685,0.6289116144180298,0.005197594873607159,0.6325874924659729,-0.007973261177539825,0.6339067220687866
4718592,0.7771503925323486,0.3022361993789673,-0.0216834656894207,0.6035803556442261,-0.018747564405202866,0.6402679085731506,0.039557408541440964,0.6301559805870056,0.0011117024114355445,0.6349042654037476,-0.01250105444341898,0.6331582069396973
4849664,0.7800142765045166,0.29800426959991455,-0.027198322117328644,0.60374915599823,-0.01795641891658306,0.6413534283638,0.03624796122312546,0.6293330788612366,-0.00030729506397619843,0.6324449777603149,-0.014658850617706776,0.6342658996582031
4980736,0.7817689776420593,0.2947027385234833,-0.026721786707639694,0.6033177375793457,-0.021349458023905754,0.6404531002044678,0.04295680299401283,0.6312021017074585,-0.005912082269787788,0.6317811012268066,-0.011417876929044724,0.6332922577857971
