attempt,collected_frames,action/v_mean,action/w_mean,action/front_mean,action/rear_mean
0,131072,0.6000000238418579,0.0,-0.0029449462890625,0.00246429443359375
0,262144,0.6000000238418579,0.0,0.00428009033203125,-0.0038299560546875
0,393216,0.6000000238418579,0.0,-0.0014190673828125,-0.00070953369140625
0,524288,0.6000000238418579,0.0,-0.00032806396484375,-0.00203704833984375
0,655360,0.6000000238418579,0.0,0.00331878662109375,0.0047149658203125
0,786432,0.6000000238418579,0.0,0.0006561279296875,-0.00589752197265625
0,917504,0.6000000238418579,0.0,-0.00069427490234375,0.00159454345703125
0,1048576,0.6000000238418579,0.0,-0.0025634765625,-0.00475311279296875
0,1179648,0.6000000238418579,0.0,-0.00238800048828125,-0.0186004638671875
0,1310720,0.6000000238418579,0.0,-0.7254791259765625,-0.7694931030273438
0,1441792,0.6000000238418579,0.0,-0.0187530517578125,-0.01668548583984375
0,1572864,0.6000000238418579,0.0,0.01509857177734375,0.0012359619140625
0,1703936,0.6000000238418579,0.0,0.0195770263671875,-0.01078033447265625
0,1835008,0.6000000238418579,0.0,-0.03212738037109375,-0.0382232666015625
0,1966080,0.6000000238418579,0.0,-0.0074310302734375,-0.01189422607421875
0,2097152,0.6000000238418579,0.0,0.0159759521484375,-0.02027130126953125
0,2228224,0.6000000238418579,0.0,0.00243377685546875,-0.01650238037109375
0,2359296,0.6000000238418579,0.0,0.05033111572265625,0.00191497802734375
0,2490368,0.6000000238418579,0.0,0.019439697265625,0.02266693115234375
0,2621440,0.6000000238418579,0.0,0.003173828125,0.01467132568359375
0,2752512,0.6000000238418579,0.0,0.00928497314453125,-0.00191497802734375
0,2883584,0.6000000238418579,0.0,0.01421356201171875,0.01947784423828125
0,3014656,0.6000000238418579,0.0,0.02094268798828125,0.0131072998046875
0,3145728,0.6000000238418579,0.0,0.000762939453125,0.03705596923828125
0,3276800,0.6000000238418579,0.0,-0.0106353759765625,0.0162506103515625
0,3407872,0.6000000238418579,0.0,0.2360076904296875,-0.033538818359375
0,3538944,0.6000000238418579,0.0,0.031982421875,0.01393890380859375
0,3670016,0.6000000238418579,0.0,0.00634002685546875,0.03485107421875
0,3801088,0.6000000238418579,0.0,0.01995849609375,0.02219390869140625
0,3932160,0.6000000238418579,0.0,0.00811767578125,-0.0102081298828125
0,4063232,0.6000000238418579,0.0,0.00159454345703125,0.01609039306640625
0,4194304,0.6000000238418579,0.0,0.05106353759765625,0.02288055419921875
0,4325376,0.6000000238418579,0.0,0.0057525634765625,0.039093017578125
0,4456448,0.6000000238418579,0.0,0.122772216796875,-0.03418731689453125
0,4587520,0.6000000238418579,0.0,0.01397705078125,0.06551361083984375
0,4718592,0.6000000238418579,0.0,0.02503204345703125,0.0246124267578125
0,4849664,0.6000000238418579,0.0,0.01067352294921875,0.03459930419921875
0,4980736,0.6000000238418579,0.0,0.0384063720703125,0.040924072265625
0,5111808,0.6000000238418579,0.0,-0.012481689453125,0.08574676513671875
0,5242880,0.6000000238418579,0.0,0.0331573486328125,0.04679107666015625
0,5373952,0.6000000238418579,0.0,-0.0211029052734375,0.03929901123046875
