attempt,collected_frames,train/mean_reward,train/epsilon,train/replay_buffer_size,train/q_network_lr,train/loss,train/grad_norm,train/q_mean,train/target_q_mean,train/extrinsic_reward_mean,train/icm_loss_forward,train/icm_loss_inverse,train/icm_intrinsic_reward_mean
0,131072,-0.0004012588469777256,0.9960416666666667,131072,0.0004995833333333333,0.02361593022942543,0.21485081315040588,-0.11865758895874023,0.03550912067294121,-0.0037255962379276752,0.0013807191280648112,2.1972110271453857,0.0013556483900174499
0,262144,-0.001808525063097477,0.9920833333333333,262144,0.0004991666666666666,0.012887999415397644,0.033833760768175125,-0.037664830684661865,-0.054663851857185364,-0.004416291136294603,0.0004795643617399037,2.1997156143188477,0.0004718988493550569
0,393216,-0.012519324198365211,0.988125,393216,0.00049875,0.028079384937882423,0.022356541827321053,-0.06277266144752502,-0.0607198141515255,-0.012294386513531208,0.00020233528630342335,2.200777769088745,0.00019904613145627081
0,524288,-0.0036178920418024063,0.9841666666666666,524288,0.0004983333333333333,0.011903658509254456,0.03537938743829727,-0.1071828231215477,-0.12332363426685333,-0.004090770147740841,9.4863775302656e-05,2.1965293884277344,9.368130122311413e-05
0,655360,-0.009419633075594902,0.9802083333333333,655360,0.0004979166666666666,0.014213453978300095,0.034928955137729645,-0.14836056530475616,-0.1745787113904953,-0.0047971163876354694,5.7018954976229e-05,2.1968727111816406,5.566898107645102e-05
0,786432,-0.005059657618403435,0.97625,786432,0.0004974999999999999,0.022980768233537674,0.04369654878973961,-0.17864125967025757,-0.20707246661186218,-0.012062733992934227,3.5953311453340575e-05,2.1967787742614746,3.5266093618702143e-05
0,917504,-0.004363114945590496,0.9722916666666667,917504,0.0004970833333333332,0.029862694442272186,0.07851249724626541,-0.21668164432048798,-0.27226507663726807,-0.0047040218487381935,2.296173624927178e-05,2.1972150802612305,2.281828346895054e-05
0,1048576,-0.008164012804627419,0.9683333333333334,1048576,0.0004966666666666665,0.013630550354719162,0.029321877285838127,-0.28659144043922424,-0.3008204996585846,0.003392295679077506,1.9941508071497083e-05,2.196622848510742,1.9775885448325425e-05
0,1179648,-0.00533716194331646,0.964375,1179648,0.0004962499999999998,0.011134473606944084,0.014722520485520363,-0.3143235743045807,-0.3101195991039276,-0.004295764025300741,2.981994293804746e-05,2.1993625164031982,2.8919381293235347e-05
0,1310720,-0.007693165447562933,0.9604166666666667,1310720,0.0004958333333333332,0.03834688663482666,0.15409418940544128,-0.2145897001028061,-0.09475599229335785,-0.0042493026703596115,0.002723947400227189,2.1619558334350586,0.002632418880239129
0,1441792,-0.005456458777189255,0.9564583333333333,1441792,0.0004954166666666665,0.03194062411785126,0.04873890429735184,-0.12173938751220703,-0.1571837216615677,-0.012433730065822601,0.00037909610546194017,2.12241530418396,0.0003759516403079033
0,1572864,-0.007446973118931055,0.9525,1572864,0.0004949999999999998,0.010084930807352066,0.03393353894352913,-0.20031672716140747,-0.22411105036735535,-0.00466649467125535,0.00020420628425199538,2.133242130279541,0.00021312998433131725
0,1703936,-0.0069132000207901,0.9485416666666666,1703936,0.0004945833333333331,0.013784065842628479,0.07952679693698883,-0.31825220584869385,-0.365959107875824,-0.004222092218697071,0.0001221383281517774,2.1614646911621094,0.00011877436918439344
0,1835008,-0.005741412751376629,0.9445833333333333,1835008,0.0004941666666666664,0.03867912292480469,0.1547255963087082,-0.28396427631378174,-0.16682299971580505,-0.004503138363361359,0.00019086031534243375,2.130157470703125,0.00019124767277389765
0,1966080,-0.006914191879332066,0.940625,1966080,0.0004937499999999997,0.025453723967075348,0.05749324709177017,-0.12893441319465637,-0.16810943186283112,-0.004538812208920717,0.00012478235294111073,2.137779712677002,0.00012409640476107597
0,2097152,-0.006064932327717543,0.9366666666666666,2097152,0.000493333333333333,0.0005889043677598238,0.02227698266506195,-0.15909597277641296,-0.14219246804714203,-0.004495690111070871,0.0001475449971621856,2.2170827388763428,0.0001440635387552902
0,2228224,-0.006714776158332825,0.9327083333333334,2228224,0.0004929166666666664,0.01235736720263958,0.011750774458050728,-0.1430005133152008,-0.15593373775482178,-0.019885655492544174,0.0003667573619168252,2.0984761714935303,0.0003647806297522038
0,2359296,-0.0026831249706447124,0.92875,2359296,0.0004924999999999997,0.006527939811348915,0.006007534917443991,-0.14048244059085846,-0.13163310289382935,0.003174707293510437,0.00016202677215915173,2.0864481925964355,0.00016150405281223357
0,2490368,-0.004365949891507626,0.9247916666666667,2490368,0.000492083333333333,0.0003049472579732537,0.003070809645578265,-0.14498159289360046,-0.14262570440769196,-0.004320897161960602,0.00013273421791382134,2.140852689743042,0.0001299412251682952
0,2621440,-0.007620150689035654,0.9208333333333334,2621440,0.0004916666666666663,0.005922719836235046,0.010060729458928108,-0.1495034247636795,-0.1385897994041443,0.003359848400577903,0.00013953841698821634,2.173154354095459,0.00013858196325600147
0,2752512,-0.0058548348024487495,0.916875,2752512,0.0004912499999999996,0.012514343485236168,0.007459241431206465,-0.146734356880188,-0.14231710135936737,-0.004373529925942421,0.00016248758765868843,2.151871919631958,0.00016303136362694204
0,2883584,-0.007046157494187355,0.9129166666666667,2883584,0.0004908333333333329,0.0066810669377446175,0.008240382187068462,-0.14764894545078278,-0.13848991692066193,0.003175770863890648,0.00018551506218500435,2.179752826690674,0.00018621385970618576
0,3014656,-0.006451298017054796,0.9089583333333333,3014656,0.0004904166666666662,0.012373489327728748,0.016052208840847015,-0.14610855281352997,-0.163868248462677,-0.01973540708422661,0.00036085533793084323,2.1677653789520264,0.0003542162594385445
0,3145728,-0.005851926747709513,0.905,3145728,0.0004899999999999996,0.0004252866201568395,0.008413153700530529,-0.13920588791370392,-0.13105875253677368,-0.004547936841845512,0.00019540474750101566,2.109877109527588,0.00019974005408585072
0,3276800,-0.006557052955031395,0.9010416666666666,3276800,0.0004895833333333329,0.006585013587027788,0.012311521917581558,-0.14406292140483856,-0.13206349313259125,0.003576124319806695,0.00024059496354311705,2.180732488632202,0.00024067642516456544
0,3407872,-0.0016283506993204355,0.8970833333333333,3407872,0.0004891666666666662,0.012225585989654064,0.01316303014755249,-0.14065642654895782,-0.15729963779449463,-0.01990010403096676,0.0004925541579723358,2.175720453262329,0.00048654351849108934
0,3538944,-0.003354201791808009,0.893125,3538944,0.0004887499999999995,0.00042773422319442034,0.004678842145949602,-0.1432463675737381,-0.14431048929691315,-0.004253285005688667,0.0001906770485220477,2.1622588634490967,0.00019115526811219752
0,3670016,-0.0062402598559856415,0.8891666666666667,3670016,0.0004883333333333328,0.0068568820133805275,0.008701487444341183,-0.15108898282051086,-0.13957466185092926,0.0036186720244586468,0.00036141640157438815,2.1517651081085205,0.00035668149939738214
0,3801088,-0.00699852267280221,0.8852083333333334,3801088,0.0004879166666666662,0.0006061141612008214,0.00635982071980834,-0.13440819084644318,-0.13625851273536682,-0.004208024591207504,0.0002036216901615262,2.147519588470459,0.00019806099589914083
0,3932160,-0.006226988509297371,0.88125,3932160,0.0004874999999999995,0.00028498913161456585,0.0033122599124908447,-0.15498800575733185,-0.1528681516647339,-0.004369779489934444,0.0001930975413415581,2.141526460647583,0.0001914988533826545
0,4063232,-0.00650373287498951,0.8772916666666667,4063232,0.0004870833333333328,0.018059449270367622,0.011324357241392136,-0.14352938532829285,-0.15099552273750305,-0.012014484964311123,0.00026832192088477314,2.1395208835601807,0.0002662245824467391
0,4194304,-0.005617823451757431,0.8733333333333333,4194304,0.00048666666666666617,0.01262920256704092,0.007283275481313467,-0.14044924080371857,-0.13885164260864258,-0.0045258598402142525,0.0004977152566425502,2.101274251937866,0.0005114672239869833
