attempt,collected_frames,rew/flipper_penalty,rew/pitch_penalty,rew/contact_penalty,rew/terminal_bonus,rew/total_reward
1,11010048,-0.0003355038802510535,-0.00024437374497665587,-0.0030979583843873115,-0.0029296875,-0.006606249278775067
1,11141120,-0.00024935434510098275,-0.00029615720745823637,-0.0032930826400843216,-0.00396728515625,-0.007801204072166001
1,11272192,-0.0003080472126839595,-0.00027355932240880065,-0.003252351145420107,-0.0019683837890625,-0.005801293738386448
1,11403264,-0.0003022938499270822,-0.0003640675188307796,-0.0036084490893699694,-0.0033721923828125,-0.0076457683658190945
1,11534336,-0.00035203986976739543,-0.00033129195367109787,-0.003841724652374978,-0.0028839111328125,-0.007406611100122973
1,11665408,-0.00038567784190490784,-0.00020637470868223318,-0.0034625883745320607,-0.00323486328125,-0.007288624754437478
1,11796480,-0.0001907163233454412,-1.4519485560526846e-05,-0.0032655715167493327,-0.000732421875,-0.004203229178529
1,11927552,-0.00024483861193402845,-3.8966433791642885e-05,-0.0037199401085672434,-0.0002593994140625,-0.0042631445926417655
1,12058624,-0.00036052989230483945,-0.00013526022485166322,-0.0036906574150634697,-0.0037384033203125,-0.007924526935312315
1,12189696,-0.0003969994111230335,-0.00022414377940549457,-0.0037144792713661445,-0.0030975341796875,-0.007432625497585832
1,12320768,-0.0003869848840167833,-0.00015240342639799564,-0.0036449170092964778,-0.0031280517578125,-0.007312169128454116
1,12451840,-0.00043363428267184645,-0.00028867838727819617,-0.0031662608416809235,-0.003204345703125,-0.0070926526859693695
1,12582912,-0.0003485023892153549,-9.451691108353089e-05,-0.0033252848261327017,-0.001434326171875,-0.005202571070640261
1,12713984,-0.00040684137002244825,-0.00010461907483261257,-0.0037699340864492115,-0.0038909912109375,-0.008172317305252363
1,12845056,-0.0002780058684948017,-1.9126752121678692e-05,-0.0036520191224553855,-0.0014190673828125,-0.005368157412704022
1,12976128,-0.00027777558921115997,-0.0001464921957108345,-0.0036666273063019617,-7.62939453125e-05,-0.00416695499461639
1,13107200,-0.00030446099879100075,-0.00013427954968392442,-0.003377989201908349,-0.0045623779296875,-0.008378893781355146
1,13238272,-0.0002490820021421314,-5.513723232297707e-05,-0.0033070546087401453,-0.0017852783203125,-0.00539649015172472
1,13369344,-0.00022911503367595287,-3.120508839060676e-05,-0.0034426116035319865,-0.00341796875,-0.007120900462723512
1,13500416,-0.0002899088071899314,-0.00012055405051114576,-0.0032374152324337047,-0.002716064453125,-0.006363555735333648
1,13631488,-0.0003155439292186202,-6.190880979772828e-05,-0.003245720909035299,-0.0008087158203125,-0.0044316919693301315
1,13762560,-0.00025891243399200903,-5.324473642076555e-05,-0.003405543295230018,-0.0037994384765625,-0.007517085601648432
1,13893632,-0.0002191641175386394,-1.826826365913803e-05,-0.003156394852339872,-0.0003814697265625,-0.0037752970129076857
1,14024704,-0.00032713444318233087,-7.503614559567495e-05,-0.0031323813600465655,-0.000640869140625,-0.004174833963134006
1,14155776,-0.0003324326437450509,-0.00011617991049206466,-0.003096376582107041,-0.003814697265625,-0.007359481989624328
1,14286848,-0.00039366120813610905,-0.00030428304069118894,-0.0035756983252213104,-0.002960205078125,-0.007232989183648897
1,14417920,-0.00042969548371729616,-0.0001731975078200776,-0.0032251548109343275,-0.0040740966796875,-0.007902031348294258
1,14548992,-0.00034770214369928,-0.0002751462428705054,-0.0031844763398112264,-0.0033111572265625,-0.0071182481424330035
1,14680064,-0.00037925465312582674,-0.0003267646121685175,-0.0030760940244363155,-0.0016326904296875,-0.0054142872022566735
1,14811136,-0.0004199993984457251,-0.00036625041980187234,-0.0035417725521256216,-0.0035247802734375,-0.00785231695863331
1,14942208,-0.00015876992011953917,-0.00010881427755293771,-0.0031911240239423933,-0.001129150390625,-0.004587841942338855
1,15073280,-0.0002352747311533676,-0.00021554052852934547,-0.003758241646210081,-0.0003509521484375,-0.004559878494546865
1,15204352,-0.00025521675922846043,-5.4240034117469804e-05,-0.003601226711907657,-0.004547119140625,-0.008457802688553784
1,15335424,-0.0005573198966430937,-0.00040150031787788976,-0.004170613648966537,-0.002960205078125,-0.0080888186807897
1,15466496,-0.0008060354480221577,-0.0006091869436204433,-0.0038424773865699535,-0.005096435546875,-0.010352875410717388
1,15597568,-0.0009485276150371647,-0.0006591108556222025,-0.004050330351674347,-0.004547119140625,-0.010203959812315588
1,15728640,-0.0007275358707374835,-0.0006631063270106097,-0.003400191088076099,-0.0037994384765625,-0.008585144128119282
1,15859712,-0.0006704656775582407,-0.0003981542786277714,-0.0038722438766853884,-0.00433349609375,-0.009273698767628957
1,15990784,-0.00029375524127317476,-0.00011762580214735863,-0.0032916258860495873,-0.00103759765625,-0.004740604609196453
1,16121856,-0.0005262284410036955,-0.0004475710385349885,-0.004064664084580727,-0.0011444091796875,-0.006180275503993471
1,16252928,-0.0005692608938261401,-0.0002869998909318383,-0.0028628363706957316,-0.003936767578125,-0.007655204127331672
1,16384000,-0.0003462327661054587,-0.000367925880027542,-0.0031189573182928143,-0.0035552978515625,-0.007386843786662212
1,16515072,-0.00038410467368521495,-0.0004062004136358155,-0.003745258445633226,-0.0028839111328125,-0.007418147563384991
1,16646144,-0.0003514397265007574,-0.00011722552716264545,-0.0036109775319346227,-0.003173828125,-0.0072532680751464795
1,16777216,-0.0003097324854479666,-0.0001658478806803032,-0.0036373084076330997,-0.002166748046875,-0.006279513116169255
1,16908288,-0.00037464935780917585,-0.00011083716839266344,-0.0033137511272798292,-0.0037841796875,-0.007583417472233123
1,17039360,-0.0005661166062509437,-4.449898240466155e-05,-0.002080955422570696,-0.0007171630859375,-0.003408734105505573
1,17170432,-0.00044761090816791693,-6.454476033468382e-05,-0.0028232573586137732,-0.0006256103515625,-0.0039610234266547195
1,17301504,-0.0004246371013323369,-0.00010512025097852984,-0.0035596911820903188,-0.0043487548828125,-0.008438107574875175
1,17432576,-0.00041820789533630887,-0.00012295914257265395,-0.003353154708747752,-0.0032958984375,-0.0071901336377777625
1,17563648,-0.00036962037438570405,-0.00020899947520547357,-0.003308337067210232,-0.0039215087890625,-0.007808103266143007
1,17694720,-0.0003444956603289029,-0.00027922943570501957,-0.0033776761847548187,-0.003570556640625,-0.007571156570065796
1,17825792,-0.0003743428901543666,-0.0003915172544566303,-0.003248984314268455,-0.0019683837890625,-0.005980863636068534
1,17956864,-0.0005203162693305785,-0.000249024663844466,-0.0027079357641923707,-0.00323486328125,-0.00671160677802618
1,18087936,-0.00020080515503195784,-2.1817546304703228e-05,-0.0031457518834940856,-0.0008392333984375,-0.004207608009437536
1,18219008,-0.00021597662328076694,-6.894725747486063e-05,-0.0034054431889671832,-0.00030517578125,-0.003995391958142136
1,18350080,-0.00022509484779220656,-8.132503728575102e-05,-0.003525215068293619,-0.0032196044921875,-0.007051181816677854
1,18481152,-0.00026560831702227006,-3.491450490855641e-05,-0.0033477019242127426,-0.0025787353515625,-0.0062269601148727816
1,18612224,-0.00034306147063034587,-6.81859576872057e-05,-0.003203227177436929,-0.0034332275390625,-0.00704767297474973
1,18743296,-0.0002901452651258296,-0.00011807183329892723,-0.003289451517048292,-0.0030670166015625,-0.006764685205325804
1,18874368,-0.00027591478442445805,-7.12608439386031e-05,-0.003388137720321538,-0.0017242431640625,-0.005459556519781472
