attempt,collected_frames,env/success_rate,env/failure_rate
0,131072,0.9754098360655737,0.02459016393442623
0,262144,0.9145299145299145,0.08547008547008547
0,393216,0.13524590163934427,0.025956284153005466
0,524288,0.5645161290322581,0.02217741935483871
0,655360,0.2711864406779661,0.02401129943502825
0,786432,0.46875,0.025735294117647058
0,917504,0.5182481751824818,0.021897810218978103
0,1048576,0.3223965763195435,0.009985734664764621
0,1179648,0.4431137724550898,0.02594810379241517
0,1310720,0.3492647058823529,0.2113970588235294
0,1441792,0.45147679324894513,0.029535864978902954
0,1572864,0.3257042253521127,0.01584507042253521
0,1703936,0.3606837606837607,0.02735042735042735
0,1835008,0.43646408839779005,0.014732965009208104
0,1966080,0.3689655172413793,0.01896551724137931
0,2097152,0.4041353383458647,0.016917293233082706
0,2228224,0.3764705882352941,0.018487394957983194
0,2359296,0.5438972162740899,0.006423982869379015
0,2490368,0.4773218142548596,0.0734341252699784
0,2621440,0.29856115107913667,0.06474820143884892
0,2752512,0.4033457249070632,0.03903345724907063
0,2883584,0.348993288590604,0.04697986577181208
0,3014656,0.36585365853658536,0.047038327526132406
0,3145728,0.4017857142857143,0.0625
0,3276800,0.3741721854304636,0.06622516556291391
0,3407872,0.6242424242424243,0.00202020202020202
0,3538944,0.536723163841808,0.01694915254237288
0,3670016,0.3791208791208791,0.08974358974358974
0,3801088,0.33691756272401435,0.053763440860215055
0,3932160,0.3897707231040564,0.012345679012345678
0,4063232,0.3747870528109029,0.028960817717206135
0,4194304,0.41551724137931034,0.05862068965517241
0,4325376,0.39600665557404324,0.056572379367720464
0,4456448,0.49411764705882355,0.03764705882352941
0,4587520,0.4605543710021322,0.046908315565031986
0,4718592,0.30178571428571427,0.02857142857142857
0,4849664,0.362453531598513,0.016728624535315983
0,4980736,0.3622448979591837,0.025510204081632654
0,5111808,0.3695299837925446,0.05348460291734198
0,5242880,0.40980392156862744,0.041176470588235294
0,5373952,0.36622073578595316,0.016722408026755852
0,5505024,0.4662309368191721,0.026143790849673203
0,5636096,0.43982494529540483,0.03938730853391685
0,5767168,0.31464737793851716,0.039783001808318265
0,5898240,0.3611650485436893,0.027184466019417475
0,6029312,0.3197969543147208,0.04230118443316413
0,6160384,0.365,0.03833333333333333
0,6291456,0.4333958724202627,0.0525328330206379
0,6422528,0.3195364238410596,0.041390728476821195
0,6553600,0.3793911007025761,0.0
0,6684672,0.5062893081761006,0.050314465408805034
0,6815744,0.18803418803418803,0.044444444444444446
0,6946816,0.3872832369942196,0.07321772639691715
0,7077888,0.3080568720379147,0.04265402843601896
0,7208960,0.34991708126036486,0.06633499170812604
0,7340032,0.46373626373626375,0.017582417582417582
0,7471104,0.28125,0.03571428571428571
0,7602176,0.44675925925925924,0.0
0,7733248,0.4609756097560976,0.05365853658536585
0,7864320,0.2816399286987522,0.023172905525846704
0,7995392,0.37351778656126483,0.011857707509881422
0,8126464,0.2809917355371901,0.021487603305785124
0,8257536,0.34525939177101966,0.016100178890876567
0,8388608,0.344294003868472,0.10251450676982592
0,8519680,0.2743682310469314,0.039711191335740074
0,8650752,0.4132841328413284,0.07380073800738007
0,8781824,0.4256619144602851,0.10183299389002037
0,8912896,0.29880478087649404,0.09163346613545817
0,9043968,0.3041825095057034,0.04182509505703422
0,9175040,0.2906764168190128,0.03290676416819013
0,9306112,0.31100478468899523,0.05741626794258373
0,9437184,0.4099009900990099,0.053465346534653464
0,9568256,0.28046744574290483,0.0667779632721202
0,9699328,0.45662100456621,0.01598173515981735
0,9830400,0.43010752688172044,0.08172043010752689
0,9961472,0.27944111776447106,0.0499001996007984
0,10092544,0.28435114503816794,0.02480916030534351
0,10223616,0.31886477462437396,0.005008347245409015
0,10354688,0.35510887772194305,0.05862646566164154
0,10485760,0.32326820603907636,0.21314387211367672
1,10616832,0.9874476987447699,0.012552301255230125
1,10747904,0.2635135135135135,0.20270270270270271
1,10878976,0.35528942115768464,0.22954091816367264
1,11010048,0.3215613382899628,0.08550185873605948
1,11141120,0.30243161094224924,0.24620060790273557
1,11272192,0.3820840950639854,0.06581352833638025
1,11403264,0.30782608695652175,0.06608695652173913
1,11534336,0.3240223463687151,0.1266294227188082
1,11665408,0.30935251798561153,0.050359712230215826
1,11796480,0.44642857142857145,0.0
1,11927552,0.4811529933481153,0.0
1,12058624,0.2554890219560878,0.01996007984031936
1,12189696,0.30666666666666664,0.030476190476190476
1,12320768,0.3223570190641248,0.010398613518197574
1,12451840,0.32323232323232326,0.015151515151515152
1,12582912,0.40208333333333335,0.004166666666666667
1,12713984,0.2857142857142857,0.0033613445378151263
1,12845056,0.40210526315789474,0.004210526315789474
1,12976128,0.49318801089918257,0.01907356948228883
1,13107200,0.21523809523809523,0.013333333333333334
1,13238272,0.3898305084745763,0.003766478342749529
1,13369344,0.3114478114478115,0.0
1,13500416,0.3516666666666667,0.023333333333333334
1,13631488,0.44646464646464645,0.014141414141414142
1,13762560,0.30393700787401573,0.0031496062992125984
1,13893632,0.4715261958997722,0.0
1,14024704,0.4543478260869565,0.043478260869565216
1,14155776,0.25961538461538464,0.015384615384615385
1,14286848,0.3090551181102362,0.051181102362204724
1,14417920,0.26118067978533094,0.007155635062611807
1,14548992,0.3176470588235294,0.013445378151260505
1,14680064,0.3984819734345351,0.03415559772296015
1,14811136,0.3109656301145663,0.024549918166939442
1,14942208,0.42127659574468085,0.002127659574468085
1,15073280,0.4677871148459384,0.011204481792717087
1,15204352,0.2199248120300752,0.0
1,15335424,0.308300395256917,0.039525691699604744
