collected_frames,action/v_mean,action/w_mean,action/front_mean,action/rear_mean
21626880,0.6000000238418579,0.0,-0.5651168823242188,-0.13558197021484375
21757952,0.6000000238418579,0.0,-0.500152587890625,-0.2176055908203125
21889024,0.6000000238418579,0.0,-0.446319580078125,-0.20948028564453125
22020096,0.6000000238418579,0.0,-0.48062896728515625,-0.22360992431640625
22151168,0.6000000238418579,0.0,-0.5735626220703125,-0.263031005859375
22282240,0.6000000238418579,0.0,-0.42011260986328125,-0.25656890869140625
22413312,0.6000000238418579,0.0,-0.48369598388671875,-0.258544921875
22544384,0.6000000238418579,0.0,-0.5164642333984375,-0.18810272216796875
22675456,0.6000000238418579,0.0,-0.5379638671875,-0.265838623046875
22806528,0.6000000238418579,0.0,-0.4420318603515625,-0.17364501953125
22937600,0.6000000238418579,0.0,-0.3718109130859375,-0.31774139404296875
23068672,0.6000000238418579,0.0,-0.5015335083007812,-0.18427276611328125
23199744,0.6000000238418579,0.0,-0.5162811279296875,-0.22975921630859375
23330816,0.6000000238418579,0.0,-0.7353363037109375,-0.36040496826171875
23461888,0.6000000238418579,0.0,-0.4470062255859375,-0.182769775390625
23592960,0.6000000238418579,0.0,-0.5643234252929688,-0.20555877685546875
23724032,0.6000000238418579,0.0,-0.47376251220703125,-0.22225189208984375
23855104,0.6000000238418579,0.0,-0.37506103515625,-0.286163330078125
23986176,0.6000000238418579,0.0,-0.589111328125,-0.18599700927734375
24117248,0.6000000238418579,0.0,-0.5198822021484375,-0.22629547119140625
24248320,0.6000000238418579,0.0,-0.5939102172851562,-0.18003082275390625
24379392,0.6000000238418579,0.0,-0.6266860961914062,-0.26473236083984375
24510464,0.6000000238418579,0.0,-0.37779998779296875,-0.24564361572265625
24641536,0.6000000238418579,0.0,-0.6144943237304688,-0.2473602294921875
24772608,0.6000000238418579,0.0,-0.5265350341796875,-0.34421539306640625
24903680,0.6000000238418579,0.0,-0.514862060546875,-0.25670623779296875
25034752,0.6000000238418579,0.0,-0.45235443115234375,-0.26717376708984375
25165824,0.6000000238418579,0.0,-0.4624786376953125,-0.3503265380859375
25296896,0.6000000238418579,0.0,-0.5274276733398438,-0.16493988037109375
25427968,0.6000000238418579,0.0,-0.7236709594726562,-0.41153717041015625
25559040,0.6000000238418579,0.0,-0.3619232177734375,-0.2107086181640625
25690112,0.6000000238418579,0.0,-0.6205291748046875,-0.21195220947265625
25821184,0.6000000238418579,0.0,-0.5762405395507812,-0.246429443359375
25952256,0.6000000238418579,0.0,-0.4535675048828125,-0.30179595947265625
26083328,0.6000000238418579,0.0,-0.6591873168945312,-0.25890350341796875
26214400,0.6000000238418579,0.0,-0.64886474609375,-0.145111083984375
26345472,0.6000000238418579,0.0,-0.6042556762695312,-0.2140960693359375
26476544,0.6000000238418579,0.0,-0.7326202392578125,-0.21973419189453125
26607616,0.6000000238418579,0.0,-0.5010910034179688,-0.1475982666015625
26738688,0.6000000238418579,0.0,-0.38702392578125,-0.2168426513671875
26869760,0.6000000238418579,0.0,-0.5734939575195312,-0.157318115234375
27000832,0.6000000238418579,0.0,-0.4846649169921875,-0.3065032958984375
27131904,0.6000000238418579,0.0,-0.531524658203125,-0.27378082275390625
27262976,0.6000000238418579,0.0,-0.34819793701171875,-0.24658203125
27394048,0.6000000238418579,0.0,-0.44199371337890625,-0.35268402099609375
27525120,0.6000000238418579,0.0,-0.49828338623046875,-0.28857421875
27656192,0.6000000238418579,0.0,-0.4773712158203125,-0.18607330322265625
27787264,0.6000000238418579,0.0,-0.5583724975585938,-0.24204254150390625
27918336,0.6000000238418579,0.0,-0.53399658203125,-0.22092437744140625
28049408,0.6000000238418579,0.0,-0.48111724853515625,-0.18306732177734375
28180480,0.6000000238418579,0.0,-0.5315704345703125,-0.1923065185546875
28311552,0.6000000238418579,0.0,-0.586578369140625,-0.20314788818359375
28442624,0.6000000238418579,0.0,-0.639434814453125,-0.27172088623046875
28573696,0.6000000238418579,0.0,-0.7161102294921875,-0.2931671142578125
28704768,0.6000000238418579,0.0,-0.5382537841796875,-0.23757171630859375
28835840,0.6000000238418579,0.0,-0.621856689453125,-0.3626861572265625
28966912,0.6000000238418579,0.0,-0.6297454833984375,-0.21347808837890625
29097984,0.6000000238418579,0.0,-0.47965240478515625,-0.30615997314453125
29229056,0.6000000238418579,0.0,-0.5860671997070312,-0.2969818115234375
29360128,0.6000000238418579,0.0,-0.54833984375,-0.339874267578125
29491200,0.6000000238418579,0.0,-0.42388153076171875,-0.4293060302734375
29622272,0.6000000238418579,0.0,-0.503143310546875,-0.269287109375
29753344,0.6000000238418579,0.0,-0.44094085693359375,-0.35349273681640625
29884416,0.6000000238418579,0.0,-0.5401153564453125,-0.3635711669921875
30015488,0.6000000238418579,0.0,-0.5243301391601562,-0.31684112548828125
