collected_frames,rew/pitch_penalty,rew/pan_geom_reward,rew/terminal_bonus,rew/total_reward
9043968,-0.0034915234300569864,0.08414224727312103,-0.00299072265625,0.07765324187312217
9175040,-0.0029759441822534427,0.08470932103227824,-0.004119873046875,0.07760728598805144
9306112,-0.003315905889394344,0.08594616455957294,-0.0034027099609375,0.07921940147934947
9437184,-0.0031130400966503657,0.08513151563238353,-0.001983642578125,0.08002607530215755
9568256,-0.003167384184052935,0.08563223981764168,-0.005584716796875,0.07686945281602675
9699328,-0.0037964993298373884,0.09335331415059045,-0.002044677734375,0.08748004780500196
9830400,-0.003229640724384808,0.08851456071715802,-0.002410888671875,0.08283138123806566
9961472,-0.0031291240338759962,0.08809703303268179,-0.0068817138671875,0.0780666371283587
10092544,-0.0032054554012574954,0.08576511213323101,-0.001983642578125,0.08057351666502655
10223616,-0.0028814045508624986,0.08571930282050744,-0.004974365234375,0.07785653747851029
10354688,-0.003307411583591602,0.08654676005244255,-0.0034942626953125,0.07973234279779717
10485760,-0.0030240964206313947,0.08647403854411095,-0.0013580322265625,0.0820842221728526
10616832,-0.0030470767942460952,0.08720508520491421,-0.00506591796875,0.07908438934828155
10747904,-0.003580238568247296,0.09786326927132905,-0.004119873046875,0.09008870743855368
10878976,-0.003304112244222779,0.0923875910229981,-0.001861572265625,0.08718524867435917
11010048,-0.0031805118414922617,0.08893469936447218,-0.0047454833984375,0.08099309320095927
11141120,-0.0034902480383607326,0.08700055145891383,-0.0032958984375,0.08020553803362418
11272192,-0.0032742456132837106,0.08622261707205325,-0.0034942626953125,0.07944461092120036
11403264,-0.0034700674477790017,0.0870745797874406,-0.0046844482421875,0.07890679070260376
11534336,-0.0034090781828126637,0.0879265942494385,-0.00262451171875,0.08187749527860433
11665408,-0.003124050630503916,0.08833275234792382,-0.0052947998046875,0.07990095412242226
11796480,-0.003663758521724958,0.09657839493593201,-0.0039825439453125,0.0888607624656288
11927552,-0.0034326046152273193,0.09230536501854658,-0.0019683837890625,0.08687651564832777
12058624,-0.0032096719023684273,0.08981056581251323,-0.0051422119140625,0.08144015856669284
12189696,-0.0033310630060441326,0.08897382928989828,-0.00421142578125,0.08141498154145665
12320768,-0.0031000629060145,0.08704416773980483,-0.003753662109375,0.08018016401911154
12451840,-0.0033001529991452117,0.08698621758958325,-0.0043792724609375,0.07928884963621385
12582912,-0.003458399844021187,0.08811463334131986,-0.003082275390625,0.08154751546680927
12713984,-0.0034065691816067556,0.08985284657683223,-0.0047454833984375,0.0816835924051702
12845056,-0.003465212540504581,0.09767333586933091,-0.0042266845703125,0.08990847253880929
12976128,-0.0035251295448688325,0.09299669350730255,-0.0023651123046875,0.08705826970981434
13107200,-0.0033513394300825894,0.08954603830352426,-0.0058135986328125,0.08035007092985325
13238272,-0.0035238495820522076,0.08829581388272345,-0.003692626953125,0.08106504855095409
13369344,-0.0032621917634969577,0.08845020760782063,-0.004608154296875,0.08056551095796749
13500416,-0.003544277731634793,0.08944245439488441,-0.004364013671875,0.08150823807227425
13631488,-0.0034867181038862327,0.08936709555564448,-0.0032196044921875,0.08263587800320238
13762560,-0.003415965078602312,0.09016235294984654,-0.00494384765625,0.08178731490625069
13893632,-0.004072319194165175,0.09602834179531783,-0.00274658203125,0.08915360967512242
14024704,-0.0034248465944983764,0.09191222203662619,-0.0025177001953125,0.0859214379452169
14155776,-0.003237224462282029,0.09088545991107821,-0.0064544677734375,0.08117116260109469
14286848,-0.0034194029267382575,0.09004282869864255,-0.0032958984375,0.0833050413057208
14417920,-0.003127625355773489,0.09054495766758919,-0.0054168701171875,0.08197582262801006
14548992,-0.003493935209917254,0.09034056385280564,-0.003875732421875,0.08295226018526591
14680064,-0.0034622361617948627,0.08955787442391738,-0.00238037109375,0.0836936169071123
14811136,-0.0034385487269901205,0.09031700767809525,-0.0055694580078125,0.08128377181128599
14942208,-0.003879138706906815,0.09585399512434378,-0.0028839111328125,0.08903048551292159
15073280,-0.003473966440651566,0.09257961675757542,-0.0028533935546875,0.08620581892319024
15204352,-0.003235271116864169,0.0906862520496361,-0.0058746337890625,0.08155283489031717
15335424,-0.003510257452944643,0.08985188259975985,-0.00360107421875,0.08271472383057699
15466496,-0.003262050382545567,0.09053630725247785,-0.00469970703125,0.0825473316363059
15597568,-0.0036816770589211956,0.09122030535945669,-0.0039825439453125,0.08352419239236042
15728640,-0.0033258817056776024,0.09054041176568717,-0.0025177001953125,0.0846669131424278
15859712,-0.003351644245412899,0.09126256103627384,-0.0054473876953125,0.08243190258508548
15990784,-0.004420828545335098,0.09732772834831849,-0.00384521484375,0.08897859329590574
16121856,-0.003877880470099626,0.09433609072584659,-0.0032958984375,0.08709713688585907
16252928,-0.003555280542059336,0.09147231571841985,-0.004913330078125,0.08297622259124182
16384000,-0.003703819525981089,0.09034294111188501,-0.0035247802734375,0.08307785930810496
16515072,-0.0035094239265163196,0.09119242377346382,-0.0038604736328125,0.08379039721330628
16646144,-0.003437387458689045,0.09144085366278887,-0.00408935546875,0.0838866003905423
16777216,-0.003565863911717315,0.09163107472704723,-0.003875732421875,0.08414647344034165
16908288,-0.0034955522896780167,0.09209645423106849,-0.004180908203125,0.0843808580248151
17039360,-0.004273327489499934,0.09875817585270852,-0.0031280517578125,0.09127316623926163
17170432,-0.00417572040714731,0.09574263077229261,-0.0023193359375,0.08918678644113243
17301504,-0.003270791970862774,0.09284447989193723,-0.004241943359375,0.08529908311902545
17432576,-0.0034712377237156034,0.09191845980240032,-0.004119873046875,0.08429235639050603
17563648,-0.003640466771685169,0.09256603615358472,-0.0045013427734375,0.08437943831086159
17694720,-0.0036709492469526595,0.09248082473641261,-0.0043182373046875,0.08444226425490342
17825792,-0.0035549296626413707,0.0921541849966161,-0.002960205078125,0.08561205357545987
17956864,-0.003647229952548514,0.09168212249642238,-0.004791259765625,0.08319795894203708
18087936,-0.004382007316962699,0.09918446885421872,-0.003173828125,0.09154303462128155
18219008,-0.004204943697914132,0.0957711806986481,-0.00262451171875,0.08887858042726293
18350080,-0.003799846497713588,0.09369165601674467,-0.0045623779296875,0.08527492982102558
18481152,-0.0037558552612608764,0.0939501659013331,-0.004669189453125,0.08548390492796898
18612224,-0.003467475335128256,0.09286710154265165,-0.0030364990234375,0.08633517497219145
18743296,-0.0035854522302543046,0.09206168749369681,-0.0051727294921875,0.08325573342153803
18874368,-0.003770054254346178,0.09301193046849221,-0.0034637451171875,0.08572826901217923
19005440,-0.0037956251981086098,0.09364769310923293,-0.00433349609375,0.08546919051150326
19136512,-0.0037343597705330467,0.09612949780421332,-0.001678466796875,0.09067687718197703
19267584,-0.0036724436049553333,0.09342445310903713,-0.0027313232421875,0.08697606192436069
19398656,-0.003717677485838067,0.0935947333346121,-0.006561279296875,0.08325288922060281
19529728,-0.003727766052179504,0.09383323672227561,-0.0039520263671875,0.0861086841323413
19660800,-0.0035407375908107497,0.09346690244274214,-0.0043792724609375,0.08550770650617778
19791872,-0.0038326455378410174,0.09324267343617976,-0.00469970703125,0.0846545040840283
19922944,-0.0036044468943146057,0.09375282458495349,-0.003204345703125,0.08690068067517132
20054016,-0.0037860566644667415,0.0934801371768117,-0.0050201416015625,0.08462804567534477
20185088,-0.004022864648504765,0.09505492093740031,-0.0021820068359375,0.08879968040855601
20316160,-0.0037622282143274788,0.09323496301658452,-0.0028228759765625,0.08659842319320887
20447232,-0.003558260776117095,0.09345698938705027,-0.006378173828125,0.08347549496102147
20578304,-0.0036557647326844744,0.09297627693740651,-0.0043792724609375,0.08489874063525349
20709376,-0.0033497956464998424,0.09275991056347266,-0.005279541015625,0.08409134374232963
20840448,-0.003781900048124953,0.09340610646177083,-0.0052490234375,0.08431709374417551
20971520,-0.0038032520133128855,0.0934403741848655,-0.00323486328125,0.08634629257721826
21102592,-0.00377769660371996,0.09399098134599626,-0.00537109375,0.084791868343018
21233664,-0.0038355600172508275,0.09666036686394364,-0.004425048828125,0.08828842992079444
21364736,-0.003635920702436124,0.09432037331862375,-0.002410888671875,0.08823413052596152
21495808,-0.0033545768401381793,0.09307059086859226,-0.005859375,0.0837955059541855
21626880,-0.0036960163197363727,0.09307960595469922,-0.0051116943359375,0.08421619940781966
21757952,-0.0034453819134796504,0.09307151212124154,-0.004180908203125,0.08538916305406019
21889024,-0.0036305310859461315,0.09308448299998417,-0.0049285888671875,0.08446331386221573
22020096,-0.003390530748220044,0.09375516639556736,-0.0035858154296875,0.0867230404401198
22151168,-0.003508199060888728,0.09429749479750171,-0.0053863525390625,0.08534003680688329
22282240,-0.003467488082605996,0.09460074023809284,-0.0024871826171875,0.08859168682829477
22413312,-0.003102597373072058,0.09263103775447235,-0.003173828125,0.08629231702070683
22544384,-0.0034110911383322673,0.09343244653427973,-0.0067291259765625,0.08323174965335056
22675456,-0.003748790853933315,0.09348450391553342,-0.003173828125,0.08649700816022232
22806528,-0.003225168304197723,0.0935249425820075,-0.00421142578125,0.08605199435260147
